candidate_id,label_id,horizon_bars,regime_mode,feature_set_id,feature_count,model_id,model_family,model_role,selection_id,mask_name,threshold_quantile,threshold,validation_net,validation_pf,validation_dd_pct,validation_trades,validation_trades_per_day,oos_net,oos_pf,oos_dd_pct,oos_trades,oos_trades_per_day,joint_soft,final_like
f70c_28ec57725337,repair_trend_quality_h18_tp95_edge08_pen40,18,trend_quality,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),vol_expansion_q50,vol_expansion,0.5,0.26937492677667385,557.6848142361642,1.1894166436489102,4.044688010430353,227,0.8369413541920039,359.30391369342783,1.1529612542264995,2.9169189822435375,162,0.8340811984911597,False,False
f70c_3656286f01a3,repair_trend_quality_h18_tp95_edge08_pen55,18,trend_quality,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),vol_expansion_q50,vol_expansion,0.5,0.26937492677667385,557.6848142361642,1.1894166436489102,4.044688010430353,227,0.8369413541920039,359.30391369342783,1.1529612542264995,2.9169189822435375,162,0.8340811984911597,False,False
f70c_74ba34959c18,repair_trend_quality_h18_tp95_edge12_pen40,18,trend_quality,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),vol_expansion_q50,vol_expansion,0.5,0.26937492677667385,557.6848142361642,1.1894166436489102,4.044688010430353,227,0.8369413541920039,359.30391369342783,1.1529612542264995,2.9169189822435375,162,0.8340811984911597,False,False
f70c_18966ce82035,repair_trend_quality_h18_tp95_edge12_pen55,18,trend_quality,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),vol_expansion_q50,vol_expansion,0.5,0.26937492677667385,557.6848142361642,1.1894166436489102,4.044688010430353,227,0.8369413541920039,359.30391369342783,1.1529612542264995,2.9169189822435375,162,0.8340811984911597,False,False
f70c_5c8a3021f38f,repair_vol_expansion_h18_tp85_edge08_pen40,18,vol_expansion,regime_value_macro_v1,27,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),vol_expansion_q50,vol_expansion,0.5,0.539025604724884,835.7908682894711,1.1974688434731984,4.338071348762527,311,1.1466465249062257,430.603191535473,1.1240745460111985,2.8760070442676544,238,1.2253785508697284,False,False
f70c_aa723245a0f9,repair_vol_expansion_h18_tp85_edge12_pen40,18,vol_expansion,regime_value_macro_v1,27,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),vol_expansion_q50,vol_expansion,0.5,0.539025604724884,835.7908682894711,1.1974688434731984,4.338071348762527,311,1.1466465249062257,430.603191535473,1.1240745460111985,2.8760070442676544,238,1.2253785508697284,False,False
f70c_8f335f2552cd,repair_chop_reversion_h18_tp95_edge08_pen40,18,chop_reversion,regime_value_core_v1,20,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),vol_expansion_q50,vol_expansion,0.5,0.5297317802906036,1324.4155887460709,1.312126698437325,5.202992137098312,292,1.076594164863723,-69.72547247409835,0.9821756640673425,7.033282604384423,226,1.1635947583889017,False,False
f70c_7e4c585d48cd,repair_chop_reversion_h18_tp95_edge12_pen40,18,chop_reversion,regime_value_core_v1,20,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),vol_expansion_q50,vol_expansion,0.5,0.5297317802906036,1324.4155887460709,1.312126698437325,5.202992137098312,292,1.076594164863723,-69.72547247409835,0.9821756640673425,7.033282604384423,226,1.1635947583889017,False,False
f70c_c6c6f5245156,repair_neutral_h12_tp80_edge08_pen40,12,neutral,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),trend_q50,trend,0.5,0.19344809155860107,-529.5548228836062,0.8677005802262592,6.587735193252555,315,1.1613943901783312,994.8762351226804,1.425289928394342,1.6852357780456546,208,1.0709190696676618,False,False
f70c_8f33c34f8959,repair_neutral_h12_tp80_edge08_pen40,12,neutral,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),all_q50,all,0.5,0.18183695105721367,626.6873038864132,1.1032489865793529,5.889528585433958,527,1.9430312495999384,717.5240576171869,1.1555244458919927,6.801500366973889,368,1.894702969412017,False,False
f70c_5b146523ff2a,repair_neutral_h12_tp80_edge08_pen40,12,neutral,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),cash_q50,cash,0.5,0.18183695105721367,626.6873038864132,1.1032489865793529,5.889528585433958,527,1.9430312495999384,717.5240576171869,1.1555244458919927,6.801500366973889,368,1.894702969412017,False,False
f70c_471d1de1c0ff,repair_neutral_h12_tp80_edge08_pen40,12,neutral,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),all_q60,all,0.6,0.21731872627286064,-286.1274281311039,0.9469961560483483,7.07460608406067,456,1.6812566410200607,1030.6417972564693,1.2945336977178394,5.254584455108643,310,1.596081305754688,False,False
f70c_4a2d6b4979a7,repair_trend_quality_h12_tp70_edge08_pen40,12,trend_quality,regime_value_macro_v1,27,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),chop_q50,chop,0.5,0.39101777374706564,260.6674903678895,1.163790631140754,3.9387762451648705,158,0.5825406782481789,75.94695263862617,1.0765954295085434,1.6316480987071982,100,0.514864937340222,False,False
f70c_8c117e246abc,repair_trend_quality_h12_tp70_edge08_pen55,12,trend_quality,regime_value_macro_v1,27,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),chop_q50,chop,0.5,0.39101777374706564,260.6674903678895,1.163790631140754,3.9387762451648705,158,0.5825406782481789,75.94695263862617,1.0765954295085434,1.6316480987071982,100,0.514864937340222,False,False
f70c_68d2eee6fa70,repair_trend_quality_h12_tp70_edge12_pen40,12,trend_quality,regime_value_macro_v1,27,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),chop_q50,chop,0.5,0.39101777374706564,260.6674903678895,1.163790631140754,3.9387762451648705,158,0.5825406782481789,75.94695263862617,1.0765954295085434,1.6316480987071982,100,0.514864937340222,False,False
f70c_ad496d21e3a9,repair_trend_quality_h12_tp70_edge12_pen55,12,trend_quality,regime_value_macro_v1,27,logreg_balanced_l2_v1,regularized_linear(정규화 선형),hypothesis_carrier(가설 운반),chop_q50,chop,0.5,0.39101777374706564,260.6674903678895,1.163790631140754,3.9387762451648705,158,0.5825406782481789,75.94695263862617,1.0765954295085434,1.6316480987071982,100,0.514864937340222,False,False
f70c_b3287b4ede9b,repair_vol_expansion_h18_tp95_edge08_pen40,18,vol_expansion,regime_value_core_v1,20,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),all_q60,all,0.6,0.5379102110862732,1161.2966735911373,1.1537999127588057,5.890050631332405,461,1.6996914726101928,527.5925310575972,1.0783498376986815,6.982429574441913,375,1.9307435150258325,False,False
f70c_cb362a8f05e3,repair_vol_expansion_h18_tp95_edge12_pen40,18,vol_expansion,regime_value_core_v1,20,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),all_q60,all,0.6,0.5379102110862732,1161.2966735911373,1.1537999127588057,5.890050631332405,461,1.6996914726101928,527.5925310575972,1.0783498376986815,6.982429574441913,375,1.9307435150258325,False,False
f70c_c172a493e450,repair_vol_expansion_h18_tp95_edge08_pen40,18,vol_expansion,regime_value_macro_v1,27,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),vol_expansion_q50,vol_expansion,0.5,0.5412999391555786,337.31384085178377,1.067050658484248,4.778453055238742,319,1.176142255450437,574.4745316576957,1.1452087770717698,3.6853783002376566,244,1.2562704471101416,False,False
f70c_5a2dc87653c6,repair_vol_expansion_h18_tp95_edge12_pen40,18,vol_expansion,regime_value_macro_v1,27,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),vol_expansion_q50,vol_expansion,0.5,0.5412999391555786,337.31384085178377,1.067050658484248,4.778453055238742,319,1.176142255450437,574.4745316576957,1.1452087770717698,3.6853783002376566,244,1.2562704471101416,False,False
f70c_4f32116b7e65,repair_trend_quality_h18_tp85_edge08_pen40,18,trend_quality,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),chop_q50,chop,0.5,0.08677133144853788,105.81756951808961,1.0491694639451141,5.568596270108223,164,0.6046624761563376,263.33458599329003,1.1549492039784481,3.575483699202537,127,0.6538784704220819,False,False
f70c_4c6e84236cf3,repair_trend_quality_h18_tp85_edge08_pen55,18,trend_quality,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),chop_q50,chop,0.5,0.08677133144853788,105.81756951808961,1.0491694639451141,5.568596270108223,164,0.6046624761563376,263.33458599329003,1.1549492039784481,3.575483699202537,127,0.6538784704220819,False,False
f70c_dadcc53761fb,repair_trend_quality_h18_tp85_edge12_pen40,18,trend_quality,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),chop_q50,chop,0.5,0.08677133144853788,105.81756951808961,1.0491694639451141,5.568596270108223,164,0.6046624761563376,263.33458599329003,1.1549492039784481,3.575483699202537,127,0.6538784704220819,False,False
f70c_00bf23e12d47,repair_trend_quality_h18_tp85_edge12_pen55,18,trend_quality,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),chop_q50,chop,0.5,0.08677133144853788,105.81756951808961,1.0491694639451141,5.568596270108223,164,0.6046624761563376,263.33458599329003,1.1549492039784481,3.575483699202537,127,0.6538784704220819,False,False
f70c_938f7a49df07,repair_trend_quality_h18_tp95_edge08_pen40,18,trend_quality,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),chop_q50,chop,0.5,0.0860121639901012,410.6663277506829,1.19625988679407,4.691533219003689,158,0.5825406782481789,-38.79617056608201,0.9789432291820929,3.579750994706153,122,0.6281352235550708,False,False
f70c_212de21ef07e,repair_trend_quality_h18_tp95_edge08_pen55,18,trend_quality,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),chop_q50,chop,0.5,0.0860121639901012,410.6663277506829,1.19625988679407,4.691533219003689,158,0.5825406782481789,-38.79617056608201,0.9789432291820929,3.579750994706153,122,0.6281352235550708,False,False
f70c_05a7bea0c042,repair_trend_quality_h18_tp95_edge12_pen40,18,trend_quality,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),chop_q50,chop,0.5,0.0860121639901012,410.6663277506829,1.19625988679407,4.691533219003689,158,0.5825406782481789,-38.79617056608201,0.9789432291820929,3.579750994706153,122,0.6281352235550708,False,False
f70c_569bd706b266,repair_trend_quality_h18_tp95_edge12_pen55,18,trend_quality,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),chop_q50,chop,0.5,0.0860121639901012,410.6663277506829,1.19625988679407,4.691533219003689,158,0.5825406782481789,-38.79617056608201,0.9789432291820929,3.579750994706153,122,0.6281352235550708,False,False
f70c_29691ef9ba0f,repair_neutral_h12_tp80_edge08_pen40,12,neutral,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),chop_q50,chop,0.5,0.17150489121933177,82.82958934783923,1.0437173952060104,3.159633407211303,179,0.6599669709267343,202.86709972381578,1.1249692430476919,3.9695073165893566,140,0.7208109122763108,False,False
f70c_6f50a0957779,repair_vol_expansion_h18_tp95_edge08_pen40,18,vol_expansion,regime_value_core_v1,20,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),vol_expansion_q50,vol_expansion,0.5,0.5328738391399384,497.72993388175973,1.103490878598962,8.926068956875802,306,1.1282116933160933,266.24934116125087,1.0648253974218616,4.20651948647499,239,1.2305272002431307,False,False
f70c_79973694dbdf,repair_vol_expansion_h18_tp95_edge12_pen40,18,vol_expansion,regime_value_core_v1,20,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),vol_expansion_q50,vol_expansion,0.5,0.5328738391399384,497.72993388175973,1.103490878598962,8.926068956875802,306,1.1282116933160933,266.24934116125087,1.0648253974218616,4.20651948647499,239,1.2305272002431307,False,False
f70c_21885896b911,repair_trend_quality_h18_tp85_edge08_pen40,18,trend_quality,regime_value_core_v1,20,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),chop_q50,chop,0.5,0.5203122496604919,13.279503700733521,1.0049187499735899,3.1181575189113606,191,0.7042105667430517,346.69885280847564,1.1563516123302708,4.314098111748694,153,0.7877433541305396,False,False
f70c_23ea7d258e53,repair_trend_quality_h18_tp85_edge08_pen55,18,trend_quality,regime_value_core_v1,20,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),chop_q50,chop,0.5,0.5203122496604919,13.279503700733521,1.0049187499735899,3.1181575189113606,191,0.7042105667430517,346.69885280847564,1.1563516123302708,4.314098111748694,153,0.7877433541305396,False,False
f70c_0ca07b62817d,repair_trend_quality_h18_tp85_edge12_pen40,18,trend_quality,regime_value_core_v1,20,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),chop_q50,chop,0.5,0.5203122496604919,13.279503700733521,1.0049187499735899,3.1181575189113606,191,0.7042105667430517,346.69885280847564,1.1563516123302708,4.314098111748694,153,0.7877433541305396,False,False
f70c_04e221890d3c,repair_trend_quality_h18_tp85_edge12_pen55,18,trend_quality,regime_value_core_v1,20,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),chop_q50,chop,0.5,0.5203122496604919,13.279503700733521,1.0049187499735899,3.1181575189113606,191,0.7042105667430517,346.69885280847564,1.1563516123302708,4.314098111748694,153,0.7877433541305396,False,False
f70c_b5bc2cea77c1,repair_trend_quality_h18_tp85_edge08_pen40,18,trend_quality,regime_value_macro_v1,27,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),vol_expansion_q50,vol_expansion,0.5,0.5365617573261261,519.773939595223,1.1195072355877314,3.582961001491567,312,1.150333491224252,81.240925114155,1.0220006644421926,3.953663385248183,240,1.2356758496165328,False,False
f70c_3b7cb3d7fa1b,repair_trend_quality_h18_tp85_edge08_pen55,18,trend_quality,regime_value_macro_v1,27,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),vol_expansion_q50,vol_expansion,0.5,0.5365617573261261,519.773939595223,1.1195072355877314,3.582961001491567,312,1.150333491224252,81.240925114155,1.0220006644421926,3.953663385248183,240,1.2356758496165328,False,False
f70c_f15ef3dee0be,repair_trend_quality_h18_tp85_edge12_pen40,18,trend_quality,regime_value_macro_v1,27,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),vol_expansion_q50,vol_expansion,0.5,0.5365617573261261,519.773939595223,1.1195072355877314,3.582961001491567,312,1.150333491224252,81.240925114155,1.0220006644421926,3.953663385248183,240,1.2356758496165328,False,False
f70c_9424d3bec1fe,repair_trend_quality_h18_tp85_edge12_pen55,18,trend_quality,regime_value_macro_v1,27,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),vol_expansion_q50,vol_expansion,0.5,0.5365617573261261,519.773939595223,1.1195072355877314,3.582961001491567,312,1.150333491224252,81.240925114155,1.0220006644421926,3.953663385248183,240,1.2356758496165328,False,False
f70c_906bd3cdbaaa,repair_vol_expansion_h18_tp85_edge08_pen40,18,vol_expansion,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),all_q50,all,0.5,0.17414221511953007,601.9659538650519,1.1055952865611367,9.548843246102356,413,1.5227170893449233,141.67143435239828,1.0315032906174204,4.494914428663252,297,1.5291488639004593,False,False
f70c_2d47b531b04e,repair_vol_expansion_h18_tp85_edge08_pen40,18,vol_expansion,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),cash_q50,cash,0.5,0.17414221511953007,601.9659538650519,1.1055952865611367,9.548843246102356,413,1.5227170893449233,141.67143435239828,1.0315032906174204,4.494914428663252,297,1.5291488639004593,False,False
f70c_8ed54ff89188,repair_vol_expansion_h18_tp85_edge12_pen40,18,vol_expansion,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),all_q50,all,0.5,0.17414221511953007,601.9659538650519,1.1055952865611367,9.548843246102356,413,1.5227170893449233,141.67143435239828,1.0315032906174204,4.494914428663252,297,1.5291488639004593,False,False
f70c_397b3dcff339,repair_vol_expansion_h18_tp85_edge12_pen40,18,vol_expansion,regime_value_core_v1,20,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),cash_q50,cash,0.5,0.17414221511953007,601.9659538650519,1.1055952865611367,9.548843246102356,413,1.5227170893449233,141.67143435239828,1.0315032906174204,4.494914428663252,297,1.5291488639004593,False,False
f70c_0aa956a29508,repair_vol_expansion_h18_tp85_edge08_pen40,18,vol_expansion,regime_value_core_v1,20,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),all_q60,all,0.6,0.5320948719978332,594.7626437044148,1.0851170051031513,4.995299809408188,461,1.6996914726101928,288.0616118764881,1.0484035741691815,10.07955389049053,363,1.8689597225450059,False,False
f70c_fbc7003e92ec,repair_vol_expansion_h18_tp85_edge12_pen40,18,vol_expansion,regime_value_core_v1,20,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),all_q60,all,0.6,0.5320948719978332,594.7626437044148,1.0851170051031513,4.995299809408188,461,1.6996914726101928,288.0616118764881,1.0484035741691815,10.07955389049053,363,1.8689597225450059,False,False
f70c_16b8526a5ed1,repair_chop_reversion_h18_tp85_edge08_pen40,18,chop_reversion,regime_value_core_v1,20,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),chop_q50,chop,0.5,0.5176713466644287,-99.94837346792195,0.9631420773657783,4.069347390127182,188,0.6931496677889724,380.1344282364847,1.1701513630903502,4.310619726777077,155,0.798040652877344,False,False
f70c_20097ef9e274,repair_chop_reversion_h18_tp85_edge12_pen40,18,chop_reversion,regime_value_core_v1,20,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),chop_q50,chop,0.5,0.5176713466644287,-99.94837346792195,0.9631420773657783,4.069347390127182,188,0.6931496677889724,380.1344282364847,1.1701513630903502,4.310619726777077,155,0.798040652877344,False,False
f70c_efc878719b33,repair_vol_expansion_h18_tp85_edge08_pen40,18,vol_expansion,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),vol_expansion_q50,vol_expansion,0.5,0.33760041759935366,262.17892621278804,1.0877332314995696,5.082607330346105,239,0.8811849500083212,109.43308296680475,1.045194158590954,4.148272476172447,179,0.9216082378389974,False,False
f70c_acf3f38fe857,repair_vol_expansion_h18_tp85_edge12_pen40,18,vol_expansion,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),vol_expansion_q50,vol_expansion,0.5,0.33760041759935366,262.17892621278804,1.0877332314995696,5.082607330346105,239,0.8811849500083212,109.43308296680475,1.045194158590954,4.148272476172447,179,0.9216082378389974,False,False
f70c_2c4d4d41f6e9,repair_chop_reversion_h18_tp95_edge08_pen40,18,chop_reversion,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),trend_q50,trend,0.5,0.10656855820840933,596.0959599018097,1.1555846032282469,4.1751051647901525,273,1.0065418048212205,-74.35786458730703,0.9738754600491347,4.057600416374204,183,0.9422028353326063,False,False
f70c_a21b9944faf7,repair_chop_reversion_h18_tp95_edge12_pen40,18,chop_reversion,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),trend_q50,trend,0.5,0.10656855820840933,596.0959599018097,1.1555846032282469,4.1751051647901525,273,1.0065418048212205,-74.35786458730703,0.9738754600491347,4.057600416374204,183,0.9422028353326063,False,False
f70c_86d139067459,repair_trend_quality_h12_tp70_edge08_pen40,12,trend_quality,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),vol_expansion_q50,vol_expansion,0.5,0.2925485833445718,187.77072379589094,1.0539721171076197,3.75824595823288,314,1.157707423860305,202.58680471897128,1.0739812925519905,2.492594557762148,237,1.220229901496326,False,False
f70c_34d88c6eb2a8,repair_trend_quality_h12_tp70_edge08_pen55,12,trend_quality,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),vol_expansion_q50,vol_expansion,0.5,0.2925485833445718,187.77072379589094,1.0539721171076197,3.75824595823288,314,1.157707423860305,202.58680471897128,1.0739812925519905,2.492594557762148,237,1.220229901496326,False,False
f70c_ecdc13b681e4,repair_trend_quality_h12_tp70_edge12_pen40,12,trend_quality,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),vol_expansion_q50,vol_expansion,0.5,0.2925485833445718,187.77072379589094,1.0539721171076197,3.75824595823288,314,1.157707423860305,202.58680471897128,1.0739812925519905,2.492594557762148,237,1.220229901496326,False,False
f70c_79d9be06eb0c,repair_trend_quality_h12_tp70_edge12_pen55,12,trend_quality,regime_value_macro_v1,27,extratrees_light_reference_v1,shallow_extra_trees_reference(얕은 엑스트라트리스 참조),reference_only(참조 전용),vol_expansion_q50,vol_expansion,0.5,0.2925485833445718,187.77072379589094,1.0539721171076197,3.75824595823288,314,1.157707423860305,202.58680471897128,1.0739812925519905,2.492594557762148,237,1.220229901496326,False,False
f70c_3293657a1454,repair_chop_reversion_h18_tp85_edge08_pen40,18,chop_reversion,regime_value_macro_v1,27,small_mlp_l2_v1,small_nn(작은 신경망),hypothesis_carrier(가설 운반),trend_q50,trend,0.5,0.5426637530326843,-34.379614837169285,0.9931785578273212,6.784659906482696,336,1.2388206828568868,523.7338170289995,1.130453492053047,3.855691498875617,258,1.3283515383377729,False,False
