label_name,feature_set,feature_count,model,status,train_rows,positive_rows,positive_rate
drawdown_guard_supply_long_nextbar_h18_tp20_sl10_close_direction_dd_guard_q55,density_core,27,histgbm_density_shallow,fit_ok,29222,8728,0.29867907740743277
drawdown_guard_supply_long_nextbar_h18_tp20_sl10_close_direction_dd_guard_q55,compact_exportable_30,30,extra_trees_d7_l120,fit_ok,29222,8728,0.29867907740743277
drawdown_guard_supply_long_nextbar_h18_tp20_sl10_close_direction_dd_guard_q55,compact_exportable_30,30,histgbm_density_shallow,fit_ok,29222,8728,0.29867907740743277
drawdown_guard_supply_short_nextbar_h18_tp20_sl10_close_direction_dd_guard_q55,density_core,27,extra_trees_d7_l120,fit_ok,29222,8234,0.28177400588597634
drawdown_guard_supply_short_nextbar_h18_tp20_sl10_close_direction_dd_guard_q55,density_core,27,histgbm_density_shallow,fit_ok,29222,8234,0.28177400588597634
drawdown_guard_supply_short_nextbar_h18_tp20_sl10_close_direction_dd_guard_q55,compact_exportable_30,30,extra_trees_d7_l120,fit_ok,29222,8234,0.28177400588597634
drawdown_guard_supply_short_nextbar_h18_tp20_sl10_close_direction_dd_guard_q55,compact_exportable_30,30,histgbm_density_shallow,fit_ok,29222,8234,0.28177400588597634
reversal_balance_long_nextbar_h12_tp14_sl7_close_direction_reversal_balance_q54,density_core,27,extra_trees_d7_l120,fit_ok,29222,8247,0.2822188761891725
reversal_balance_long_nextbar_h12_tp14_sl7_close_direction_reversal_balance_q54,density_core,27,histgbm_density_shallow,fit_ok,29222,8247,0.2822188761891725
reversal_balance_long_nextbar_h12_tp14_sl7_close_direction_reversal_balance_q54,compact_exportable_30,30,extra_trees_d7_l120,fit_ok,29222,8247,0.2822188761891725
reversal_balance_long_nextbar_h12_tp14_sl7_close_direction_reversal_balance_q54,compact_exportable_30,30,histgbm_density_shallow,fit_ok,29222,8247,0.2822188761891725
reversal_balance_short_nextbar_h12_tp14_sl7_close_direction_reversal_balance_q54,density_core,27,extra_trees_d7_l120,fit_ok,29222,8112,0.27759906919444255
reversal_balance_short_nextbar_h12_tp14_sl7_close_direction_reversal_balance_q54,density_core,27,histgbm_density_shallow,fit_ok,29222,8112,0.27759906919444255
reversal_balance_short_nextbar_h12_tp14_sl7_close_direction_reversal_balance_q54,compact_exportable_30,30,extra_trees_d7_l120,fit_ok,29222,8112,0.27759906919444255
reversal_balance_short_nextbar_h12_tp14_sl7_close_direction_reversal_balance_q54,compact_exportable_30,30,histgbm_density_shallow,fit_ok,29222,8112,0.27759906919444255
