run_id,record_view,split,tier_scope,route_role,trade_index,direction,open_time,close_time,hold_bars,volume,open_price,close_price,gross_profit,net_profit,swap,commission,mfe,mae,realized_over_mfe,session_slice,volatility_regime,trend_regime,adx_bucket,spread_regime
run12B_catboost_q80_signal_density_probe_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,1,buy,2025-01-02 16:40:00,2025-01-02 17:40:00,12,0.1,20924,21001.2,7.72,7.72,0,0,26.617,1.033,0.29004,early,vol_high,downtrend,adx_gt25,spread_low
run12B_catboost_q80_signal_density_probe_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,2,buy,2025-01-02 17:45:00,2025-01-02 18:50:00,13,0.1,20988.8,21092.3,10.36,10.36,0,0,10.817,5.558,0.957752,early,vol_high,downtrend,adx_gt25,spread_low
run12B_catboost_q80_signal_density_probe_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,3,sell,2025-01-02 19:50:00,2025-01-02 20:10:00,4,0.1,20748.2,20821.6,-7.35,-7.35,0,0,1.762,9.063,-4.1714,mid,vol_high,downtrend,adx_gt25,spread_low
run12B_catboost_q80_signal_density_probe_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,4,buy,2025-01-02 20:10:00,2025-01-02 21:10:00,12,0.1,20821.6,20819.1,-0.26,-0.26,0,0,2.893,8.67,-0.0898721,mid,vol_high,downtrend,adx_gt25,spread_low
run12B_catboost_q80_signal_density_probe_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,5,buy,2025-01-03 16:40:00,2025-01-03 17:40:00,12,0.1,21161.9,21101.5,-6.03,-6.03,0,0,2.605,15.157,-2.31478,early,vol_mid,downtrend,adx_gt25,spread_low
run12B_catboost_q80_signal_density_probe_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,6,buy,2025-01-03 17:45:00,2025-01-03 18:45:00,12,0.1,21124.7,21220.7,9.59,9.59,0,0,10.142,3.958,0.945573,early,vol_high,downtrend,adx_20_25,spread_low
run12B_catboost_q80_signal_density_probe_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,7,buy,2025-01-06 16:35:00,2025-01-06 17:45:00,14,0.1,21539.8,21628.4,8.86,8.86,0,0,10.505,2.47,0.843408,early,vol_mid,downtrend,adx_20_25,spread_low
run12B_catboost_q80_signal_density_probe_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,8,buy,2025-01-07 16:45:00,2025-01-07 17:40:00,11,0.1,21529.1,21193.4,-33.57,-33.57,0,0,2.805,34.607,-11.9679,early,vol_mid,downtrend,adx_20_25,spread_low
run12B_catboost_q80_signal_density_probe_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,9,sell,2025-01-07 17:40:00,2025-01-07 18:00:00,4,0.1,21193.4,21311.7,-11.83,-11.83,0,0,3.125,12.038,-3.7856,early,vol_high,downtrend,adx_gt25,spread_low
run12B_catboost_q80_signal_density_probe_v1,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,10,buy,2025-01-07 18:00:00,2025-01-07 19:00:00,12,0.1,21311.7,21198,-11.37,-11.37,0,0,2.342,12.358,-4.85482,early,vol_high,downtrend,adx_gt25,spread_low
