run_id,stage_id,record_view,split,tier_scope,route_role,report_path,report_sha256,net_profit,profit_factor,trade_count,max_drawdown_amount,status
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,16_model_family_challenge__qda_class_covariance_scout,mt5_tier_a_only_validation_is,validation,Tier A,tier_only_total,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run08A_qda_near_raw_covariance_empirical_priors_characterization_v1/mt5/reports/Project_Obsidian_Prime_v2_run08A_qda_near_raw_covariance_empirical_priors_characterization_v1_tier_a_only_validation_is.htm,7f66e8f082e41ecf7be1b7b73cce1356fb9855dd5fb8be721e1a4d03e57177d2,106.98,1.07,320,243.98,recorded
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,16_model_family_challenge__qda_class_covariance_scout,mt5_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run08A_qda_near_raw_covariance_empirical_priors_characterization_v1/mt5/reports/Project_Obsidian_Prime_v2_run08A_qda_near_raw_covariance_empirical_priors_characterization_v1_tier_b_fallback_only_validation_is.htm,b376bca03a97a067cc5e9a522f8fa8e240cc6a89f15016a073aff71f32ba2a21,-144.55,0.17,10,384.53,recorded
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,16_model_family_challenge__qda_class_covariance_scout,mt5_routed_tier_a_used_validation_is,validation,Tier A,primary_used,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run08A_qda_near_raw_covariance_empirical_priors_characterization_v1/mt5/reports/Project_Obsidian_Prime_v2_run08A_qda_near_raw_covariance_empirical_priors_characterization_v1_routed_validation_is.htm,9306a5af36c23274558cfe098a26d91ceaf479a58d47575e2b4e136c0470e8af,NA,NA,NA,NA,recorded
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,16_model_family_challenge__qda_class_covariance_scout,mt5_routed_tier_b_fallback_used_validation_is,validation,Tier B,fallback_used,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run08A_qda_near_raw_covariance_empirical_priors_characterization_v1/mt5/reports/Project_Obsidian_Prime_v2_run08A_qda_near_raw_covariance_empirical_priors_characterization_v1_routed_validation_is.htm,9306a5af36c23274558cfe098a26d91ceaf479a58d47575e2b4e136c0470e8af,NA,NA,NA,NA,recorded
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,16_model_family_challenge__qda_class_covariance_scout,mt5_routed_total_validation_is,validation,Tier A+B,routed_total,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run08A_qda_near_raw_covariance_empirical_priors_characterization_v1/mt5/reports/Project_Obsidian_Prime_v2_run08A_qda_near_raw_covariance_empirical_priors_characterization_v1_routed_validation_is.htm,9306a5af36c23274558cfe098a26d91ceaf479a58d47575e2b4e136c0470e8af,52.68,1.03,331,285.25,recorded
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,16_model_family_challenge__qda_class_covariance_scout,mt5_tier_a_only_oos,oos,Tier A,tier_only_total,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run08A_qda_near_raw_covariance_empirical_priors_characterization_v1/mt5/reports/Project_Obsidian_Prime_v2_run08A_qda_near_raw_covariance_empirical_priors_characterization_v1_tier_a_only_oos.htm,7b14b34fd97765b71e293154108a2cff8ddfe074d855b1863255faae680616c6,206.47,1.18,265,126.36,recorded
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,16_model_family_challenge__qda_class_covariance_scout,mt5_tier_b_fallback_only_oos,oos,Tier B,tier_b_fallback_only_total,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run08A_qda_near_raw_covariance_empirical_priors_characterization_v1/mt5/reports/Project_Obsidian_Prime_v2_run08A_qda_near_raw_covariance_empirical_priors_characterization_v1_tier_b_fallback_only_oos.htm,71ab4cbac49714a6a8caacaf1234d8a9b61be8920e9ab2b768e41049af02c185,-403.42,0.37,30,421.93,recorded
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,16_model_family_challenge__qda_class_covariance_scout,mt5_routed_tier_a_used_oos,oos,Tier A,primary_used,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run08A_qda_near_raw_covariance_empirical_priors_characterization_v1/mt5/reports/Project_Obsidian_Prime_v2_run08A_qda_near_raw_covariance_empirical_priors_characterization_v1_routed_oos.htm,5918ac6d58b4848b4412947cc9cf429816bdcb8db50b114743c481c721771de2,NA,NA,NA,NA,recorded
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,16_model_family_challenge__qda_class_covariance_scout,mt5_routed_tier_b_fallback_used_oos,oos,Tier B,fallback_used,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run08A_qda_near_raw_covariance_empirical_priors_characterization_v1/mt5/reports/Project_Obsidian_Prime_v2_run08A_qda_near_raw_covariance_empirical_priors_characterization_v1_routed_oos.htm,5918ac6d58b4848b4412947cc9cf429816bdcb8db50b114743c481c721771de2,NA,NA,NA,NA,recorded
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,16_model_family_challenge__qda_class_covariance_scout,mt5_routed_total_oos,oos,Tier A+B,routed_total,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run08A_qda_near_raw_covariance_empirical_priors_characterization_v1/mt5/reports/Project_Obsidian_Prime_v2_run08A_qda_near_raw_covariance_empirical_priors_characterization_v1_routed_oos.htm,5918ac6d58b4848b4412947cc9cf429816bdcb8db50b114743c481c721771de2,181.69,1.15,291,134.89,recorded
