timestamp,symbol,candidate_id,artifact_slug,feature_set_id,model_id,view_id,predicted_label,signal_direction,p_short,p_flat,p_long,max_probability,probability_margin,decision_threshold,hour_utc,month,us_cash_session,volatility_regime,adx_regime,vix_zscore_regime,usdx_zscore_regime,us10yr_zscore_regime,source_signal_direction,source_probability_margin,queue_id,thesis_id,guard_family,scoring_mode,guard_score,guard_score_valid_flag,guard_score_missing_flag,hard_veto_flag,soft_veto_flag,negative_control_flag,abstain_flag,view_signal_allowed_flag,mode_action,mode_veto_or_annotation_flag,payload_claim_boundary
2026-04-20 16:50:00+00:00,US100,core56_no_top3_weight_features__l2_plain_c025,c56_plain,core56_no_top3_weight_features,l2_plain_c025,run333C_pv_c56_session_liquidity_veto__soft_veto,long,1,0.3490692675,0.2121324986,0.4387982786,0.4387982786,0.0897290111,0.0709693722,16,2026-04,cash_open,mid_vol,high_adx,low_vix,weak_usd,high_rate,1,0.0897290111,pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,session_liquidity_timing,soft_veto,0.3,1,0,0,0,0,0,1,annotation_only_no_lot_or_threshold_change,0,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
2026-04-20 16:55:00+00:00,US100,core56_no_top3_weight_features__l2_plain_c025,c56_plain,core56_no_top3_weight_features,l2_plain_c025,run333C_pv_c56_session_liquidity_veto__soft_veto,long,1,0.3210448921,0.1953458488,0.4836093187,0.4836093187,0.1625644267,0.0709693722,16,2026-04,cash_open,mid_vol,high_adx,low_vix,weak_usd,neutral_rate,1,0.1625644267,pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,session_liquidity_timing,soft_veto,0.3,1,0,0,0,0,0,1,annotation_only_no_lot_or_threshold_change,0,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
2026-04-20 17:00:00+00:00,US100,core56_no_top3_weight_features__l2_plain_c025,c56_plain,core56_no_top3_weight_features,l2_plain_c025,run333C_pv_c56_session_liquidity_veto__soft_veto,long,1,0.3218313456,0.2257556468,0.4524130523,0.4524130523,0.1305817068,0.0709693722,17,2026-04,cash_open,mid_vol,high_adx,low_vix,weak_usd,neutral_rate,1,0.1305817068,pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,session_liquidity_timing,soft_veto,0.55,1,0,0,0,0,0,1,annotation_only_no_lot_or_threshold_change,0,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
2026-04-20 17:05:00+00:00,US100,core56_no_top3_weight_features__l2_plain_c025,c56_plain,core56_no_top3_weight_features,l2_plain_c025,run333C_pv_c56_session_liquidity_veto__soft_veto,long,1,0.2877940536,0.2953963876,0.4168095291,0.4168095291,0.1214131415,0.0709693722,17,2026-04,cash_open,mid_vol,high_adx,neutral_vix,neutral_usd,neutral_rate,1,0.1214131415,pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,session_liquidity_timing,soft_veto,0.55,1,0,0,0,0,0,1,annotation_only_no_lot_or_threshold_change,0,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
2026-04-20 17:30:00+00:00,US100,core56_no_top3_weight_features__l2_plain_c025,c56_plain,core56_no_top3_weight_features,l2_plain_c025,run333C_pv_c56_session_liquidity_veto__soft_veto,long,1,0.2857835591,0.316313386,0.397903055,0.397903055,0.081589669,0.0709693722,17,2026-04,cash_open,mid_vol,high_adx,high_vix,neutral_usd,neutral_rate,1,0.081589669,pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,session_liquidity_timing,soft_veto,0.55,1,0,0,0,1,0,1,annotation_only_no_lot_or_threshold_change,0,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
2026-04-20 17:45:00+00:00,US100,core56_no_top3_weight_features__l2_plain_c025,c56_plain,core56_no_top3_weight_features,l2_plain_c025,run333C_pv_c56_session_liquidity_veto__soft_veto,long,1,0.2817264497,0.318697691,0.3995758891,0.3995758891,0.0808781981,0.0709693722,17,2026-04,cash_open,mid_vol,high_adx,high_vix,neutral_usd,neutral_rate,1,0.0808781981,pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,session_liquidity_timing,soft_veto,0.55,1,0,0,0,0,0,1,annotation_only_no_lot_or_threshold_change,0,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
2026-04-20 18:25:00+00:00,US100,core56_no_top3_weight_features__l2_plain_c025,c56_plain,core56_no_top3_weight_features,l2_plain_c025,run333C_pv_c56_session_liquidity_veto__soft_veto,long,1,0.2977800369,0.2801850736,0.4220348895,0.4220348895,0.1242548525,0.0709693722,18,2026-04,cash_open,high_vol,high_adx,neutral_vix,weak_usd,neutral_rate,1,0.1242548525,pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,session_liquidity_timing,soft_veto,0.55,1,0,0,0,0,0,1,annotation_only_no_lot_or_threshold_change,0,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
2026-04-20 18:30:00+00:00,US100,core56_no_top3_weight_features__l2_plain_c025,c56_plain,core56_no_top3_weight_features,l2_plain_c025,run333C_pv_c56_session_liquidity_veto__soft_veto,long,1,0.2629846036,0.3261674643,0.4108479619,0.4108479619,0.0846804976,0.0709693722,18,2026-04,cash_open,high_vol,high_adx,neutral_vix,weak_usd,high_rate,1,0.0846804976,pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,session_liquidity_timing,soft_veto,0.55,1,0,0,0,0,0,1,annotation_only_no_lot_or_threshold_change,0,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
2026-04-20 18:35:00+00:00,US100,core56_no_top3_weight_features__l2_plain_c025,c56_plain,core56_no_top3_weight_features,l2_plain_c025,run333C_pv_c56_session_liquidity_veto__soft_veto,long,1,0.283847779,0.3039444983,0.4122076929,0.4122076929,0.1082631946,0.0709693722,18,2026-04,cash_open,high_vol,high_adx,neutral_vix,weak_usd,high_rate,1,0.1082631946,pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,session_liquidity_timing,soft_veto,0.55,1,0,0,0,0,0,1,annotation_only_no_lot_or_threshold_change,0,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
2026-04-20 18:45:00+00:00,US100,core56_no_top3_weight_features__l2_plain_c025,c56_plain,core56_no_top3_weight_features,l2_plain_c025,run333C_pv_c56_session_liquidity_veto__soft_veto,long,1,0.2779004276,0.3105465472,0.4115530252,0.4115530252,0.1010064781,0.0709693722,18,2026-04,cash_open,high_vol,high_adx,neutral_vix,weak_usd,high_rate,1,0.1010064781,pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,session_liquidity_timing,soft_veto,0.55,1,0,0,0,1,0,1,annotation_only_no_lot_or_threshold_change,0,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
2026-04-20 18:50:00+00:00,US100,core56_no_top3_weight_features__l2_plain_c025,c56_plain,core56_no_top3_weight_features,l2_plain_c025,run333C_pv_c56_session_liquidity_veto__soft_veto,long,1,0.2587265074,0.3233747184,0.4178988039,0.4178988039,0.0945240855,0.0709693722,18,2026-04,cash_open,mid_vol,mid_adx,neutral_vix,weak_usd,neutral_rate,1,0.0945240855,pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,session_liquidity_timing,soft_veto,0.55,1,0,0,0,0,0,1,annotation_only_no_lot_or_threshold_change,0,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
2026-04-21 16:35:00+00:00,US100,core56_no_top3_weight_features__l2_plain_c025,c56_plain,core56_no_top3_weight_features,l2_plain_c025,run333C_pv_c56_session_liquidity_veto__soft_veto,short,-1,0.4263204336,0.2595967352,0.3140828609,0.4263204336,0.1122375727,0.0709693722,16,2026-04,cash_open,low_vol,high_adx,high_vix,weak_usd,low_rate,-1,0.1122375727,pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,session_liquidity_timing,soft_veto,0.25,1,0,0,0,0,0,1,annotation_only_no_lot_or_threshold_change,0,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
2026-04-21 16:55:00+00:00,US100,core56_no_top3_weight_features__l2_plain_c025,c56_plain,core56_no_top3_weight_features,l2_plain_c025,run333C_pv_c56_session_liquidity_veto__soft_veto,long,1,0.3232596815,0.2514738739,0.4252664149,0.4252664149,0.1020067334,0.0709693722,16,2026-04,cash_open,mid_vol,high_adx,neutral_vix,weak_usd,neutral_rate,1,0.1020067334,pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,session_liquidity_timing,soft_veto,0.25,1,0,0,0,0,0,1,annotation_only_no_lot_or_threshold_change,0,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
2026-04-21 17:00:00+00:00,US100,core56_no_top3_weight_features__l2_plain_c025,c56_plain,core56_no_top3_weight_features,l2_plain_c025,run333C_pv_c56_session_liquidity_veto__soft_veto,long,1,0.3077654243,0.2910276055,0.4012069404,0.4012069404,0.0934415162,0.0709693722,17,2026-04,cash_open,mid_vol,high_adx,neutral_vix,neutral_usd,neutral_rate,1,0.0934415162,pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,session_liquidity_timing,soft_veto,0.5,1,0,0,0,0,0,1,annotation_only_no_lot_or_threshold_change,0,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
2026-04-21 19:40:00+00:00,US100,core56_no_top3_weight_features__l2_plain_c025,c56_plain,core56_no_top3_weight_features,l2_plain_c025,run333C_pv_c56_session_liquidity_veto__soft_veto,long,1,0.2600010633,0.3331706226,0.4068282843,0.4068282843,0.0736576617,0.0709693722,19,2026-04,cash_open,mid_vol,high_adx,neutral_vix,strong_usd,neutral_rate,1,0.0736576617,pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,session_liquidity_timing,soft_veto,0.5,1,0,0,0,0,0,1,annotation_only_no_lot_or_threshold_change,0,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
2026-04-21 19:45:00+00:00,US100,core56_no_top3_weight_features__l2_plain_c025,c56_plain,core56_no_top3_weight_features,l2_plain_c025,run333C_pv_c56_session_liquidity_veto__soft_veto,long,1,0.2465584129,0.3387515843,0.4146900475,0.4146900475,0.0759384632,0.0709693722,19,2026-04,cash_open,mid_vol,high_adx,neutral_vix,strong_usd,neutral_rate,1,0.0759384632,pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,session_liquidity_timing,soft_veto,0.5,1,0,0,0,0,0,1,annotation_only_no_lot_or_threshold_change,0,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
2026-04-21 20:40:00+00:00,US100,core56_no_top3_weight_features__l2_plain_c025,c56_plain,core56_no_top3_weight_features,l2_plain_c025,run333C_pv_c56_session_liquidity_veto__soft_veto,long,1,0.3131992519,0.2981072068,0.3886935413,0.3886935413,0.0754942894,0.0709693722,20,2026-04,cash_open,high_vol,high_adx,neutral_vix,neutral_usd,neutral_rate,1,0.0754942894,pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,session_liquidity_timing,soft_veto,0.5,1,0,0,0,0,0,1,annotation_only_no_lot_or_threshold_change,0,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
2026-04-21 20:50:00+00:00,US100,core56_no_top3_weight_features__l2_plain_c025,c56_plain,core56_no_top3_weight_features,l2_plain_c025,run333C_pv_c56_session_liquidity_veto__soft_veto,long,1,0.2565116584,0.326959312,0.41652897,0.41652897,0.089569658,0.0709693722,20,2026-04,cash_open,high_vol,high_adx,low_vix,neutral_usd,neutral_rate,1,0.089569658,pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,session_liquidity_timing,soft_veto,0.5,1,0,0,0,0,0,1,annotation_only_no_lot_or_threshold_change,0,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
2026-04-21 22:45:00+00:00,US100,core56_no_top3_weight_features__l2_plain_c025,c56_plain,core56_no_top3_weight_features,l2_plain_c025,run333C_pv_c56_session_liquidity_veto__soft_veto,short,-1,0.5495800972,0.1607906073,0.2896293402,0.5495800972,0.259950757,0.0709693722,22,2026-04,cash_open,high_vol,mid_adx,high_vix,strong_usd,low_rate,-1,0.259950757,pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,session_liquidity_timing,soft_veto,0.9,1,0,1,1,0,0,1,annotation_only_no_lot_or_threshold_change,1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
2026-04-21 22:55:00+00:00,US100,core56_no_top3_weight_features__l2_plain_c025,c56_plain,core56_no_top3_weight_features,l2_plain_c025,run333C_pv_c56_session_liquidity_veto__soft_veto,short,-1,0.4267261326,0.2970223427,0.2762515545,0.4267261326,0.1297037899,0.0709693722,22,2026-04,cash_open,high_vol,mid_adx,high_vix,strong_usd,low_rate,-1,0.1297037899,pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,session_liquidity_timing,soft_veto,0.9,1,0,1,1,0,0,1,annotation_only_no_lot_or_threshold_change,1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
2026-04-22 16:40:00+00:00,US100,core56_no_top3_weight_features__l2_plain_c025,c56_plain,core56_no_top3_weight_features,l2_plain_c025,run333C_pv_c56_session_liquidity_veto__soft_veto,long,1,0.3186954558,0.2331101149,0.448194474,0.448194474,0.1294990182,0.0709693722,16,2026-04,cash_open,mid_vol,mid_adx,low_vix,weak_usd,neutral_rate,1,0.1294990182,pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,session_liquidity_timing,soft_veto,0.25,1,0,0,0,0,0,1,annotation_only_no_lot_or_threshold_change,0,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
2026-04-22 16:45:00+00:00,US100,core56_no_top3_weight_features__l2_plain_c025,c56_plain,core56_no_top3_weight_features,l2_plain_c025,run333C_pv_c56_session_liquidity_veto__soft_veto,long,1,0.3364142179,0.2519817352,0.4116040468,0.4116040468,0.0751898289,0.0709693722,16,2026-04,cash_open,mid_vol,mid_adx,neutral_vix,weak_usd,neutral_rate,1,0.0751898289,pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,session_liquidity_timing,soft_veto,0.25,1,0,0,0,0,0,1,annotation_only_no_lot_or_threshold_change,0,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
2026-04-22 16:50:00+00:00,US100,core56_no_top3_weight_features__l2_plain_c025,c56_plain,core56_no_top3_weight_features,l2_plain_c025,run333C_pv_c56_session_liquidity_veto__soft_veto,long,1,0.3239656687,0.2318048775,0.4442294538,0.4442294538,0.1202637851,0.0709693722,16,2026-04,cash_open,mid_vol,mid_adx,neutral_vix,weak_usd,neutral_rate,1,0.1202637851,pv_c56_session_liquidity_veto__soft_veto,pv_c56_session_liquidity_veto,session_liquidity_timing,soft_veto,0.25,1,0,0,0,0,0,1,annotation_only_no_lot_or_threshold_change,0,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
