queue_id,candidate_alias,source_test_id,state_profile,followup_profile,source_model_file,runtime_model_file,state_feature_index,source_state_terms,pressure_terms,state_cut_rows,state_score_rows,changed_state_score_rows,only_state_score_terms_changed,neutral_bins_preserved,audit_read
run267AS_p01_s264_aih_range_pressure,s264_aih,rep_volatility_atr,range_expansion_pressure,core_range_resilience_pressure_v2,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AO/pool_wide_state_feature_engineering_materialization/variants/s264_aih/run267ao_s264_aih_range_expansion_pressure/models/s264_aih_range_expansion_pressure_state_feature_model.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AS/pool_wide_state_feature_engineering_followup_materialization/variants/s264_aih/run267as_p01_s264_aih_range_pressure/models/s264_aih_range_expansion_pressure_core_range_resilience_pressure_v2_model.csv,32,0.000/0.000/0.000;0.000/0.000/0.000;-0.018/0.036/-0.018;-0.040/0.080/-0.040;-0.065/0.130/-0.065,0.000/0.000/0.000;0.000/0.000/0.000;-0.025/0.055/-0.025;-0.055/0.120/-0.055;-0.090/0.180/-0.090,3,5,3,true,true,pass_state_terms_only
run267AS_p02_s264_aih_volatility_pressure,s264_aih,rep_volatility_atr,volatility_regime_expansion,core_volatility_resilience_pressure_v2,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AO/pool_wide_state_feature_engineering_materialization/variants/s264_aih/run267ao_s264_aih_volatility_regime_expansion/models/s264_aih_volatility_regime_expansion_state_feature_model.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AS/pool_wide_state_feature_engineering_followup_materialization/variants/s264_aih/run267as_p02_s264_aih_volatility_pressure/models/s264_aih_volatility_regime_expansion_core_volatility_resilience_pressure__model.csv,32,0.000/0.000/0.000;0.000/0.000/0.000;-0.018/0.036/-0.018;-0.040/0.080/-0.040;-0.065/0.130/-0.065,0.000/0.000/0.000;0.000/0.000/0.000;-0.030/0.065/-0.030;-0.060/0.135/-0.060;-0.100/0.200/-0.100,3,5,3,true,true,pass_state_terms_only
run267AS_p03_s264_aia_range_pressure,s264_aia,rep_volatility_atr,range_expansion_pressure,oos_anchor_dd_resilience_pressure_v2,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AO/pool_wide_state_feature_engineering_materialization/variants/s264_aia/run267ao_s264_aia_range_expansion_pressure/models/s264_aia_range_expansion_pressure_state_feature_model.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AS/pool_wide_state_feature_engineering_followup_materialization/variants/s264_aia/run267as_p03_s264_aia_range_pressure/models/s264_aia_range_expansion_pressure_oos_anchor_dd_resilience_pressure_v2_model.csv,32,0.000/0.000/0.000;0.000/0.000/0.000;-0.018/0.036/-0.018;-0.040/0.080/-0.040;-0.065/0.130/-0.065,0.000/0.000/0.000;0.000/0.000/0.000;-0.020/0.050/-0.020;-0.050/0.105/-0.050;-0.080/0.160/-0.080,3,5,3,true,true,pass_state_terms_only
run267AS_p04_s264_aia_shock_pressure,s264_aia,rep_volatility_atr,return_shock_absorption,oos_anchor_shock_resilience_pressure_v2,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AO/pool_wide_state_feature_engineering_materialization/variants/s264_aia/run267ao_s264_aia_return_shock_absorption/models/s264_aia_return_shock_absorption_state_feature_model.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AS/pool_wide_state_feature_engineering_followup_materialization/variants/s264_aia/run267as_p04_s264_aia_shock_pressure/models/s264_aia_return_shock_absorption_oos_anchor_shock_resilience_pressure_v2_model.csv,32,0.000/0.000/0.000;0.000/0.000/0.000;-0.018/0.036/-0.018;-0.040/0.080/-0.040;-0.065/0.130/-0.065,0.000/0.000/0.000;0.000/0.000/0.000;-0.025/0.060/-0.025;-0.060/0.130/-0.060;-0.095/0.190/-0.095,3,5,3,true,true,pass_state_terms_only
run267AS_p05_s258_stc_volatility_pressure,s258_stc,abl_volatility_bandwidth,volatility_regime_expansion,stress_challenger_volatility_prune_pressure_v2,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AO/pool_wide_state_feature_engineering_materialization/variants/s258_stc/run267ao_s258_stc_volatility_regime_expansion/models/s258_stc_volatility_regime_expansion_state_feature_model.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AS/pool_wide_state_feature_engineering_followup_materialization/variants/s258_stc/run267as_p05_s258_stc_volatility_pressure/models/s258_stc_volatility_regime_expansion_stress_challenger_volatility_prune_p_model.csv,25,0.000/0.000/0.000;0.000/0.000/0.000;-0.018/0.036/-0.018;-0.040/0.080/-0.040;-0.065/0.130/-0.065,0.000/0.000/0.000;0.000/0.000/0.000;-0.045/0.095/-0.045;-0.090/0.190/-0.090;-0.145/0.290/-0.145,3,5,3,true,true,pass_state_terms_only
run267AS_p06_s258_stc_trend_pressure,s258_stc,rep_trend_strength_adx,trend_strength_disagreement,stress_challenger_trend_prune_pressure_v2,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AO/pool_wide_state_feature_engineering_materialization/variants/s258_stc/run267ao_s258_stc_trend_strength_disagreement/models/s258_stc_trend_strength_disagreement_state_feature_model.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AS/pool_wide_state_feature_engineering_followup_materialization/variants/s258_stc/run267as_p06_s258_stc_trend_pressure/models/s258_stc_trend_strength_disagreement_stress_challenger_trend_prune_pressu_model.csv,32,0.000/0.000/0.000;0.000/0.000/0.000;-0.018/0.036/-0.018;-0.040/0.080/-0.040;-0.065/0.130/-0.065,0.000/0.000/0.000;0.000/0.000/0.000;-0.040/0.090/-0.040;-0.085/0.180/-0.085;-0.135/0.270/-0.135,3,5,3,true,true,pass_state_terms_only
run267AS_p07_s264_lc_control_volatility_audit,s264_lc,rep_volatility_atr,volatility_regime_expansion,defensive_control_volatility_audit_v1,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AO/pool_wide_state_feature_engineering_materialization/variants/s264_lc/run267ao_s264_lc_volatility_regime_expansion/models/s264_lc_volatility_regime_expansion_state_feature_model.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AS/pool_wide_state_feature_engineering_followup_materialization/variants/s264_lc/run267as_p07_s264_lc_control_volatility_audit/models/s264_lc_volatility_regime_expansion_defensive_control_volatility_audit_v_model.csv,32,0.000/0.000/0.000;0.000/0.000/0.000;-0.018/0.036/-0.018;-0.040/0.080/-0.040;-0.065/0.130/-0.065,0.000/0.000/0.000;0.000/0.000/0.000;-0.030/0.065/-0.030;-0.060/0.135/-0.060;-0.100/0.200/-0.100,3,5,3,true,true,pass_state_terms_only
run267AS_p08_s262_lih_control_volatility_audit,s262_lih,rep_volatility_atr,volatility_regime_expansion,validation_control_volatility_audit_v1,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AO/pool_wide_state_feature_engineering_materialization/variants/s262_lih/run267ao_s262_lih_volatility_regime_expansion/models/s262_lih_volatility_regime_expansion_state_feature_model.csv,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267AS/pool_wide_state_feature_engineering_followup_materialization/variants/s262_lih/run267as_p08_s262_lih_control_volatility_audit/models/s262_lih_volatility_regime_expansion_validation_control_volatility_audit__model.csv,32,0.000/0.000/0.000;0.000/0.000/0.000;-0.018/0.036/-0.018;-0.040/0.080/-0.040;-0.065/0.130/-0.065,0.000/0.000/0.000;0.000/0.000/0.000;-0.030/0.065/-0.030;-0.060/0.135/-0.060;-0.100/0.200/-0.100,3,5,3,true,true,pass_state_terms_only
