run_id,queue_id,axis_id,queue_type,queue_rank,seed_variant_id,source_queue_id,variant_id,short_probability_threshold,long_threshold,min_margin,entry_margin_floor,long_block_feature,long_block_min,max_hold_m5,bridge_policy,bridge_policy_value,density_restore_budget,materialized_policy,session_policy,side_policy,restore_policy,trade_splitting_status,top_n_status,proxy_boundary,claim_boundary,validation_trade_count,validation_trade_per_business_day,validation_net_profit,validation_profit_factor,validation_expectancy,validation_max_drawdown,validation_recovery_factor,validation_long_count,validation_short_count,validation_long_short_balance,validation_business_days,oos_trade_count,oos_trade_per_business_day,oos_net_profit,oos_profit_factor,oos_expectancy,oos_max_drawdown,oos_recovery_factor,oos_long_count,oos_short_count,oos_long_short_balance,oos_business_days,combined_trade_count,combined_trade_per_business_day,combined_net_profit,combined_profit_factor,combined_expectancy,combined_max_drawdown,combined_recovery_factor,combined_long_count,combined_short_count,combined_long_short_balance,combined_business_days,net_delta_vs_run364AJ_selected,pf_delta_vs_run364AJ_selected,dd_delta_vs_run364AJ_selected,density_delta_vs_run364AJ_selected,candidate_status,selection_score,net_delta_vs_run364AQ_threshold_edge,pf_delta_vs_run364AQ_threshold_edge,dd_delta_vs_run364AQ_threshold_edge,density_delta_vs_run364AQ_threshold_edge
run364AS_train_threshold_edge_pf_gap_repair_scout_without_db_v1,threshold_edge_floor001_probe(임계값 경계 하한 0.001 탐침),soft_margin_floor_001(소프트 마진 하한 0.001),candidate(후보),5,threshold_edge_hold6_density_repair_임계값_경계_6봉_밀도_수리__source_density_anchor_short0455_edge_밀도_기준_숏0_455_경계_seed_selected_control_fu__ps0_455__floor0_0__hold6,threshold_edge_floor001_probe,threshold_edge_floor001_probe__source_threshold_edge_hold6_density_repair_임계값_경계_6봉_밀도_수리_source_density_ancho__ps0_455__floor0_001__hold6,0.455,0.0,-0.000562137088,0.001,adx_14,40.0,6,restore_march_non_hour16_margin,0.10,0.0,threshold_edge_floor001_probe(임계값 경계 하한 0.001 탐침),all_sessions_except_premarket_short(프리마켓 숏 제외 전체),"long_all_short_no_premarket(롱 전체, 숏 프리마켓 제외)",small_margin_floor_filter(작은 마진 하한 필터),not_used(거래 쪼개기 없음),forbidden(금지),"sequence_proxy_not_mt5_runtime(순서 프록시, MT5 런타임 아님)",research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,543,2.7989690722,444.701,1.3063428042,0.8189705341,-65.039,6.8374513753,497,46,0.092555332,194,522,3.7553956835,417.582,1.3151921464,0.7999655172,-133.571,3.1262923838,481,41,0.0852390852,139,1065,3.1981981982,862.283,1.3105654109,0.8096553991,-133.571,6.4556153656,978,87,0.0889570552,333,21.504,0.0301211184,14.353,-0.1861861862,pass_proxy_pf_density_restore(PF/밀도 복원 프록시 통과),917.263304614,21.504,0.0301211184,14.353,-0.1861861862
run364AS_train_threshold_edge_pf_gap_repair_scout_without_db_v1,threshold_edge_hold6_control(임계값 경계 6봉 대조),threshold_edge_hold6_control(임계값 경계 6봉 대조),control(대조),1,threshold_edge_hold6_density_repair_임계값_경계_6봉_밀도_수리__source_density_anchor_short0455_edge_밀도_기준_숏0_455_경계_seed_selected_control_fu__ps0_455__floor0_0__hold6,threshold_edge_hold6_control,threshold_edge_hold6_control__source_threshold_edge_hold6_density_repair_임계값_경계_6봉_밀도_수리_source_density_ancho__ps0_455__floor0_0__hold6,0.455,0.0,-0.000562137088,0.0,adx_14,40.0,6,restore_march_non_hour16_margin,0.10,0.0,control_threshold_edge_hold6(임계값 경계 6봉 대조),all_sessions_except_premarket_short(프리마켓 숏 제외 전체),"long_all_short_no_premarket(롱 전체, 숏 프리마켓 제외)",replay_threshold_edge_hold6(임계값 경계 6봉 재생),not_used(거래 쪼개기 없음),forbidden(금지),"sequence_proxy_not_mt5_runtime(순서 프록시, MT5 런타임 아님)",research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,575,2.9639175258,408.523,1.2584958728,0.7104747826,-84.209,4.8512985548,529,46,0.0869565217,194,552,3.9712230216,432.256,1.3049123896,0.7830724638,-147.924,2.9221492118,511,41,0.0802348337,139,1127,3.3843843844,840.779,1.2804442925,0.7460328305,-147.924,5.683857927,1040,87,0.0836538462,333,0.0,0.0,0.0,0.0,watch_density_safe_pf_below_reference(밀도 안전이나 PF 기준 미달 관찰),849.817790125,0.0,0.0,0.0,0.0
run364AS_train_threshold_edge_pf_gap_repair_scout_without_db_v1,pf_pass_density_bridge_hold6_probe(PF 통과 밀도 연결 6봉 탐침),pf_pass_density_bridge_hold6(PF 통과 밀도 연결 6봉),candidate(후보),7,sparse_pf_pass_anchor_control_희소_PF_통과_대조__source_pfpass_core_short_restore_budget_010_PF통과_핵심_숏_0_10_복원_seed_pfpass_blo__ps0_5__floor0_0__hold8,pf_pass_density_bridge_hold6_probe,pf_pass_density_bridge_hold6_probe__source_sparse_pf_pass_anchor_control_희소_PF_통과_대조_source_pfpass_core_short_resto__ps0_5__floor0_0__hold6,0.5,0.0,-0.000562137088,0.0,adx_14,40.0,6,block_march_long_restore_non_drag_sessions,0.10,0.12,pf_pass_density_bridge_hold6_probe(PF 통과 밀도 연결 6봉 탐침),all_sessions_except_premarket_short(프리마켓 숏 제외 전체),"long_all_short_no_premarket(롱 전체, 숏 프리마켓 제외)",non_drag_density_bridge(비부담 구간 밀도 연결),not_used(거래 쪼개기 없음),forbidden(금지),"sequence_proxy_not_mt5_runtime(순서 프록시, MT5 런타임 아님)",research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,543,2.7989690722,371.41,1.2588103962,0.6839963168,-120.546,3.0810644899,542,1,0.0018450185,194,518,3.726618705,394.04,1.2991690171,0.7606949807,-157.864,2.4960725688,512,6,0.01171875,139,1061,3.1861861862,765.45,1.2781248762,0.7214420358,-157.864,4.8487938985,1054,7,0.0066413662,333,-75.329,-0.0023194163,-9.94,-0.1981981982,watch_density_safe_pf_below_reference(밀도 안전이나 PF 기준 미달 관찰),752.98116953,-75.329,-0.0023194163,-9.94,-0.1981981982
run364AS_train_threshold_edge_pf_gap_repair_scout_without_db_v1,late_long_hold6_control(후반 롱 6봉 대조),late_long_pf_lift_control(후반 롱 PF 개선 대조),control(대조),2,soft_margin_floor_0_003_소프트_마진_하한_0_003__source_density_anchor_hold6_pf_probe_밀도_기준_보유6_PF_탐침_seed_selected_control_fu__ps0_45__floor0_003__hold6,late_long_hold6_control,late_long_hold6_control__source_soft_margin_floor_0_003_소프트_마진_하한_0_003_source_density_anchor_hold6_pf_p__ps0_45__floor0_003__hold6,0.45,0.0,-0.000562137088,0.003,adx_14,40.0,6,restore_march_non_hour16_margin,0.10,0.0,control_late_long_hold6(후반 롱 6봉 대조),all_sessions(전체 세션),all_sides(전체 방향),replay_late_long_hold6(후반 롱 6봉 재생),not_used(거래 쪼개기 없음),forbidden(금지),"sequence_proxy_not_mt5_runtime(순서 프록시, MT5 런타임 아님)",research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,509,2.6237113402,232.938,1.154440006,0.4576385069,-108.474,2.1474085956,441,68,0.1541950113,194,513,3.690647482,473.28,1.3657063732,0.9225730994,-147.473,3.2092654249,454,59,0.1299559471,139,1022,3.0690690691,706.218,1.2520021924,0.6910156556,-147.473,4.7887952371,895,127,0.1418994413,333,-134.561,-0.0284421001,0.451,-0.3153153153,watch_density_safe_pf_below_reference(밀도 안전이나 PF 기준 미달 관찰),707.10767506,-134.561,-0.0284421001,0.451,-0.3153153153
run364AS_train_threshold_edge_pf_gap_repair_scout_without_db_v1,threshold_edge_hold5_probe(임계값 경계 5봉 탐침),hold_compression_5(보유 압축 5봉),candidate(후보),3,threshold_edge_hold6_density_repair_임계값_경계_6봉_밀도_수리__source_density_anchor_short0455_edge_밀도_기준_숏0_455_경계_seed_selected_control_fu__ps0_455__floor0_0__hold6,threshold_edge_hold5_probe,threshold_edge_hold5_probe__source_threshold_edge_hold6_density_repair_임계값_경계_6봉_밀도_수리_source_density_ancho__ps0_455__floor0_0__hold5,0.455,0.0,-0.000562137088,0.0,adx_14,40.0,5,restore_march_non_hour16_margin,0.10,0.0,threshold_edge_hold5_probe(임계값 경계 5봉 탐침),all_sessions_except_premarket_short(프리마켓 숏 제외 전체),"long_all_short_no_premarket(롱 전체, 숏 프리마켓 제외)",compress_hold_to_5(보유 5봉 압축),not_used(거래 쪼개기 없음),forbidden(금지),"sequence_proxy_not_mt5_runtime(순서 프록시, MT5 런타임 아님)",research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,636,3.2783505155,245.603,1.1445791714,0.386168239,-118.168,2.0784222463,588,48,0.0816326531,194,620,4.4604316547,343.06,1.2286844081,0.5533225806,-169.6,2.022759434,577,43,0.0745233969,139,1256,3.7717717718,588.663,1.1840210198,0.4686807325,-169.6,3.4708903302,1165,91,0.078111588,333,-252.116,-0.0964232727,-21.676,0.3873873874,watch_density_safe_pf_below_reference(밀도 안전이나 PF 기준 미달 관찰),628.999635846,-252.116,-0.0964232727,-21.676,0.3873873874
run364AS_train_threshold_edge_pf_gap_repair_scout_without_db_v1,threshold_edge_late_long_blend_probe(임계값 경계 후반 롱 혼합 탐침),threshold_edge_late_long_blend(임계값 경계 + 후반 롱 혼합),candidate(후보),6,threshold_edge_hold6_density_repair_임계값_경계_6봉_밀도_수리__source_density_anchor_short0455_edge_밀도_기준_숏0_455_경계_seed_selected_control_fu__ps0_455__floor0_0__hold6,threshold_edge_late_long_blend_probe,threshold_edge_late_long_blend_probe__source_threshold_edge_hold6_density_repair_임계값_경계_6봉_밀도_수리_source_density_ancho__ps0_455__floor0_0__hold6,0.455,0.0,-0.000562137088,0.0,adx_14,40.0,6,block_march_long_restore_core_late,0.12,0.1,threshold_edge_late_long_blend_probe(임계값 경계 후반 롱 혼합 탐침),us_cash_core_plus_post_cash_late_long(미국 현금장 핵심 + 후반 롱),core_both_sides_late_long(핵심 양방향 + 후반 롱),core_late_restore_budget(핵심/후반 복원 예산),not_used(거래 쪼개기 없음),forbidden(금지),"sequence_proxy_not_mt5_runtime(순서 프록시, MT5 런타임 아님)",research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,533,2.7474226804,235.296,1.1546608053,0.4414559099,-102.015,2.3064843405,480,53,0.1104166667,194,513,3.690647482,370.981,1.2937402411,0.7231598441,-143.346,2.588010827,470,43,0.0914893617,139,1046,3.1411411411,606.277,1.2177465697,0.5796147228,-143.346,4.2294657681,950,96,0.1010526316,333,-234.502,-0.0626977228,4.578,-0.2432432433,watch_density_safe_pf_below_reference(밀도 안전이나 PF 기준 미달 관찰),580.245770305,-234.502,-0.0626977228,4.578,-0.2432432433
run364AS_train_threshold_edge_pf_gap_repair_scout_without_db_v1,threshold_edge_hold4_probe(임계값 경계 4봉 탐침),hold_compression_4(보유 압축 4봉),candidate(후보),4,threshold_edge_hold6_density_repair_임계값_경계_6봉_밀도_수리__source_density_anchor_short0455_edge_밀도_기준_숏0_455_경계_seed_selected_control_fu__ps0_455__floor0_0__hold6,threshold_edge_hold4_probe,threshold_edge_hold4_probe__source_threshold_edge_hold6_density_repair_임계값_경계_6봉_밀도_수리_source_density_ancho__ps0_455__floor0_0__hold4,0.455,0.0,-0.000562137088,0.0,adx_14,40.0,4,restore_march_non_hour16_margin,0.10,0.0,threshold_edge_hold4_probe(임계값 경계 4봉 탐침),all_sessions_except_premarket_short(프리마켓 숏 제외 전체),"long_all_short_no_premarket(롱 전체, 숏 프리마켓 제외)",compress_hold_to_4(보유 4봉 압축),not_used(거래 쪼개기 없음),forbidden(금지),"sequence_proxy_not_mt5_runtime(순서 프록시, MT5 런타임 아님)",research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,705,3.6340206186,-0.691,0.9995984475,-0.0009801418,-161.633,-0.0042751171,656,49,0.074695122,194,716,5.1510791367,362.261,1.2458079899,0.5059511173,-213.135,1.6996786075,668,48,0.0718562874,139,1421,4.2672672673,361.57,1.1131824339,0.2544475721,-213.135,1.6964365308,1324,97,0.0732628399,333,-479.209,-0.1672618586,-65.211,0.8828828829,fail_split_profit(분할 수익 실패),-173.719526069,-479.209,-0.1672618586,-65.211,0.8828828829
