run_id,queue_id,axis_id,variant_id,queue_type,materialized_policy,session_policy,side_policy,restore_policy,combined_net_profit,combined_profit_factor,combined_trade_per_business_day,combined_short_count,pf_delta_vs_run364AJ_selected,density_delta_vs_run364AJ_selected,candidate_status,claim_boundary
run364AS_train_threshold_edge_pf_gap_repair_scout_without_db_v1,threshold_edge_floor001_probe(임계값 경계 하한 0.001 탐침),soft_margin_floor_001(소프트 마진 하한 0.001),threshold_edge_floor001_probe__source_threshold_edge_hold6_density_repair_임계값_경계_6봉_밀도_수리_source_density_ancho__ps0_455__floor0_001__hold6,candidate(후보),threshold_edge_floor001_probe(임계값 경계 하한 0.001 탐침),all_sessions_except_premarket_short(프리마켓 숏 제외 전체),"long_all_short_no_premarket(롱 전체, 숏 프리마켓 제외)",small_margin_floor_filter(작은 마진 하한 필터),862.283,1.3105654109,3.1981981982,87,0.0301211184,-0.1861861862,pass_proxy_pf_density_restore(PF/밀도 복원 프록시 통과),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AS_train_threshold_edge_pf_gap_repair_scout_without_db_v1,threshold_edge_hold6_control(임계값 경계 6봉 대조),threshold_edge_hold6_control(임계값 경계 6봉 대조),threshold_edge_hold6_control__source_threshold_edge_hold6_density_repair_임계값_경계_6봉_밀도_수리_source_density_ancho__ps0_455__floor0_0__hold6,control(대조),control_threshold_edge_hold6(임계값 경계 6봉 대조),all_sessions_except_premarket_short(프리마켓 숏 제외 전체),"long_all_short_no_premarket(롱 전체, 숏 프리마켓 제외)",replay_threshold_edge_hold6(임계값 경계 6봉 재생),840.779,1.2804442925,3.3843843844,87,0.0,0.0,watch_density_safe_pf_below_reference(밀도 안전이나 PF 기준 미달 관찰),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AS_train_threshold_edge_pf_gap_repair_scout_without_db_v1,pf_pass_density_bridge_hold6_probe(PF 통과 밀도 연결 6봉 탐침),pf_pass_density_bridge_hold6(PF 통과 밀도 연결 6봉),pf_pass_density_bridge_hold6_probe__source_sparse_pf_pass_anchor_control_희소_PF_통과_대조_source_pfpass_core_short_resto__ps0_5__floor0_0__hold6,candidate(후보),pf_pass_density_bridge_hold6_probe(PF 통과 밀도 연결 6봉 탐침),all_sessions_except_premarket_short(프리마켓 숏 제외 전체),"long_all_short_no_premarket(롱 전체, 숏 프리마켓 제외)",non_drag_density_bridge(비부담 구간 밀도 연결),765.45,1.2781248762,3.1861861862,7,-0.0023194163,-0.1981981982,watch_density_safe_pf_below_reference(밀도 안전이나 PF 기준 미달 관찰),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AS_train_threshold_edge_pf_gap_repair_scout_without_db_v1,late_long_hold6_control(후반 롱 6봉 대조),late_long_pf_lift_control(후반 롱 PF 개선 대조),late_long_hold6_control__source_soft_margin_floor_0_003_소프트_마진_하한_0_003_source_density_anchor_hold6_pf_p__ps0_45__floor0_003__hold6,control(대조),control_late_long_hold6(후반 롱 6봉 대조),all_sessions(전체 세션),all_sides(전체 방향),replay_late_long_hold6(후반 롱 6봉 재생),706.218,1.2520021924,3.0690690691,127,-0.0284421001,-0.3153153153,watch_density_safe_pf_below_reference(밀도 안전이나 PF 기준 미달 관찰),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AS_train_threshold_edge_pf_gap_repair_scout_without_db_v1,threshold_edge_hold5_probe(임계값 경계 5봉 탐침),hold_compression_5(보유 압축 5봉),threshold_edge_hold5_probe__source_threshold_edge_hold6_density_repair_임계값_경계_6봉_밀도_수리_source_density_ancho__ps0_455__floor0_0__hold5,candidate(후보),threshold_edge_hold5_probe(임계값 경계 5봉 탐침),all_sessions_except_premarket_short(프리마켓 숏 제외 전체),"long_all_short_no_premarket(롱 전체, 숏 프리마켓 제외)",compress_hold_to_5(보유 5봉 압축),588.663,1.1840210198,3.7717717718,91,-0.0964232727,0.3873873874,watch_density_safe_pf_below_reference(밀도 안전이나 PF 기준 미달 관찰),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AS_train_threshold_edge_pf_gap_repair_scout_without_db_v1,threshold_edge_late_long_blend_probe(임계값 경계 후반 롱 혼합 탐침),threshold_edge_late_long_blend(임계값 경계 + 후반 롱 혼합),threshold_edge_late_long_blend_probe__source_threshold_edge_hold6_density_repair_임계값_경계_6봉_밀도_수리_source_density_ancho__ps0_455__floor0_0__hold6,candidate(후보),threshold_edge_late_long_blend_probe(임계값 경계 후반 롱 혼합 탐침),us_cash_core_plus_post_cash_late_long(미국 현금장 핵심 + 후반 롱),core_both_sides_late_long(핵심 양방향 + 후반 롱),core_late_restore_budget(핵심/후반 복원 예산),606.277,1.2177465697,3.1411411411,96,-0.0626977228,-0.2432432433,watch_density_safe_pf_below_reference(밀도 안전이나 PF 기준 미달 관찰),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364AS_train_threshold_edge_pf_gap_repair_scout_without_db_v1,threshold_edge_hold4_probe(임계값 경계 4봉 탐침),hold_compression_4(보유 압축 4봉),threshold_edge_hold4_probe__source_threshold_edge_hold6_density_repair_임계값_경계_6봉_밀도_수리_source_density_ancho__ps0_455__floor0_0__hold4,candidate(후보),threshold_edge_hold4_probe(임계값 경계 4봉 탐침),all_sessions_except_premarket_short(프리마켓 숏 제외 전체),"long_all_short_no_premarket(롱 전체, 숏 프리마켓 제외)",compress_hold_to_4(보유 4봉 압축),361.57,1.1131824339,4.2672672673,97,-0.1672618586,0.8828828829,fail_split_profit(분할 수익 실패),research_development_proxy_scout_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
