queue_id,attempt_name,bridge_type,feature_count,feature_order_hash,rows,source_signal_rows,guarded_signal_rows,forced_flat_rows,threshold,feature_csv_path,feature_csv_sha256,identity_onnx_path,identity_onnx_sha256,set_path,set_sha256,ini_path,ini_sha256,claim_boundary
pv_m48_breadth_reintroduction_control__soft_veto,m48_breadth_soft_veto_replay,identity_probability_bridge_not_candidate_model,3,f72337efcd3c25492b22e13562fdc9aff69b7ba2cc1aa4340ae678351a2e3991,5484,2562,473,2089,0.0707880876,stages/333_overfit_guard__timestamp_safe_pocket_veto_materialization/02_runs/run333E/signal_replay_bridge/m48_breadth_soft_veto_probability_bridge_features.csv,3d80278772709144aaf18b1892c82641a2db70429ac9a134ec6f0ead365e7ccd,stages/333_overfit_guard__timestamp_safe_pocket_veto_materialization/02_runs/run333E/onnx/signal_payload_identity_probability_bridge.onnx,13a4958c0079e398a1cbfaf6375d4d798ab4a1c3fc692a2a403ab44d044b57df,stages/333_overfit_guard__timestamp_safe_pocket_veto_materialization/02_runs/run333E/mt5/m48_breadth_soft_veto_replay.set,9f9e14a6f1c51e3cdccf9df4122da973cdbb2ce44c656f5e9d1a8e8a1f328a43,stages/333_overfit_guard__timestamp_safe_pocket_veto_materialization/02_runs/run333E/mt5/m48_breadth_soft_veto_replay.ini,4ba3303d0f8da47aceacdcf5eca8e2b0fb8035a1114a5d19db68c0a63261602a,research_development_only_signal_payload_runtime_replay_bridge_no_threshold_retuning_no_lot_optimization_no_candidate_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
