record_view,candidate_id,candidate_alias,candidate_role,test_id,test_type,materialization_boundary,route_role,axis,bucket,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,underwater_trade_share,max_losing_streak,recovery_factor_closed,slice_read
mt5_ta_s264_aih_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Thursday,70,162.15,352.72,-190.57,1.850868,2.316429,0.6,8.398095,-6.806071,1.233912,38.91,7.03693,11,0.7,4,4.167309,measured_slice(측정 구간)
mt5_ta_s264_aih_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Friday,81,-34.32,307.91,-342.23,0.899717,-0.423704,0.469136,8.102895,-7.958837,1.0181,124.87,23.821515,72,0.962963,4,-0.274846,minor_negative_slice(소폭 음수 구간)
mt5_ta_s264_aih_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Monday,59,-114.07,187.2,-301.27,0.62137,-1.93339,0.474576,6.685714,-9.718387,0.687945,137.43,26.86751,54,0.932203,4,-0.830023,negative_fragile_slice(음수 취약 구간)
mt5_ta_s264_aih_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Wednesday,61,66.77,326.23,-259.46,1.257342,1.09459,0.47541,11.24931,-8.108125,1.387412,131.53,21.51644,43,0.803279,7,0.507641,measured_slice(측정 구간)
mt5_rt_s264_aih_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Tuesday,69,95.82,389.28,-293.46,1.326518,1.388696,0.536232,10.521081,-9.170625,1.147259,57.14,9.454943,38,0.855072,5,1.676934,measured_slice(측정 구간)
mt5_rt_s264_aih_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Thursday,70,162.15,352.72,-190.57,1.850868,2.316429,0.6,8.398095,-6.806071,1.233912,38.91,7.03693,11,0.7,4,4.167309,measured_slice(측정 구간)
mt5_rt_s264_aih_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Friday,81,-34.32,307.91,-342.23,0.899717,-0.423704,0.469136,8.102895,-7.958837,1.0181,124.87,23.821515,72,0.962963,4,-0.274846,minor_negative_slice(소폭 음수 구간)
mt5_rt_s264_aih_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Monday,59,-114.07,187.2,-301.27,0.62137,-1.93339,0.474576,6.685714,-9.718387,0.687945,137.43,26.86751,54,0.932203,4,-0.830023,negative_fragile_slice(음수 취약 구간)
mt5_rt_s264_aih_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Wednesday,61,66.77,326.23,-259.46,1.257342,1.09459,0.47541,11.24931,-8.108125,1.387412,131.53,21.51644,43,0.803279,7,0.507641,measured_slice(측정 구간)
mt5_ta_s264_aih_rep_volatility_atr_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Tuesday,65,96.49,372.83,-276.34,1.349171,1.484462,0.553846,10.356389,-9.528966,1.086832,64.25,10.708869,35,0.830769,5,1.50179,measured_slice(측정 구간)
mt5_ta_s264_aih_rep_volatility_atr_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Thursday,69,182.59,369.13,-186.54,1.978825,2.646232,0.608696,8.78881,-6.908889,1.272102,33.71,4.925654,10,0.710145,4,5.416494,measured_slice(측정 구간)
mt5_ta_s264_aih_rep_volatility_atr_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Friday,72,94.28,336.42,-242.14,1.389362,1.309444,0.541667,8.626154,-7.337576,1.175614,53.03,9.95121,26,0.861111,4,1.777862,measured_slice(측정 구간)
mt5_ta_s264_aih_rep_volatility_atr_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Monday,54,-96.81,175.55,-272.36,0.644551,-1.792778,0.481481,6.751923,-9.727143,0.694132,112.57,22.346402,48,0.944444,3,-0.859998,negative_fragile_slice(음수 취약 구간)
mt5_ta_s264_aih_rep_volatility_atr_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Wednesday,54,136.02,337.87,-201.85,1.673867,2.518889,0.5,12.513704,-7.475926,1.673867,78.07,13.31026,30,0.722222,6,1.742283,measured_slice(측정 구간)
mt5_rt_s264_aih_rep_volatility_atr_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Tuesday,65,96.49,372.83,-276.34,1.349171,1.484462,0.553846,10.356389,-9.528966,1.086832,64.25,10.708869,35,0.830769,5,1.50179,measured_slice(측정 구간)
mt5_rt_s264_aih_rep_volatility_atr_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Thursday,69,182.59,369.13,-186.54,1.978825,2.646232,0.608696,8.78881,-6.908889,1.272102,33.71,4.925654,10,0.710145,4,5.416494,measured_slice(측정 구간)
mt5_rt_s264_aih_rep_volatility_atr_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Friday,72,94.28,336.42,-242.14,1.389362,1.309444,0.541667,8.626154,-7.337576,1.175614,53.03,9.95121,26,0.861111,4,1.777862,measured_slice(측정 구간)
mt5_rt_s264_aih_rep_volatility_atr_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Monday,54,-96.81,175.55,-272.36,0.644551,-1.792778,0.481481,6.751923,-9.727143,0.694132,112.57,22.346402,48,0.944444,3,-0.859998,negative_fragile_slice(음수 취약 구간)
mt5_rt_s264_aih_rep_volatility_atr_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_volatility_atr,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Wednesday,54,136.02,337.87,-201.85,1.673867,2.518889,0.5,12.513704,-7.475926,1.673867,78.07,13.31026,30,0.722222,6,1.742283,measured_slice(측정 구간)
mt5_ta_s264_lc_abl_gate_rank_bucket_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,abl_gate_rank_bucket,feature_category_ablation(피처 범주 제거),direct_runtime_surface_ablation(직접 런타임 표면 제거),tier_only_total,weekday,Tuesday,71,35.69,374.52,-338.83,1.105333,0.502676,0.521127,10.122162,-9.965588,1.015711,72.92,12.129277,42,0.887324,6,0.48944,measured_slice(측정 구간)
mt5_ta_s264_lc_abl_gate_rank_bucket_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,abl_gate_rank_bucket,feature_category_ablation(피처 범주 제거),direct_runtime_surface_ablation(직접 런타임 표면 제거),tier_only_total,weekday,Thursday,73,118.57,348.6,-230.03,1.515455,1.624247,0.575342,8.3,-7.420323,1.11855,56.4,9.777408,22,0.780822,4,2.102305,measured_slice(측정 구간)
mt5_ta_s264_lc_abl_gate_rank_bucket_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,abl_gate_rank_bucket,feature_category_ablation(피처 범주 제거),direct_runtime_surface_ablation(직접 런타임 표면 제거),tier_only_total,weekday,Friday,82,-107.26,295.59,-402.85,0.733747,-1.308049,0.45122,7.988919,-8.952222,0.892395,163.44,31.39937,72,0.963415,6,-0.656265,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_ta_s264_lc_abl_gate_rank_bucket_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,abl_gate_rank_bucket,feature_category_ablation(피처 범주 제거),direct_runtime_surface_ablation(직접 런타임 표면 제거),tier_only_total,weekday,Monday,60,-124.85,190.57,-315.42,0.604179,-2.080833,0.466667,6.806071,-9.856875,0.69049,138.81,27.464831,56,0.95,4,-0.899431,negative_fragile_slice(음수 취약 구간)
mt5_ta_s264_lc_abl_gate_rank_bucket_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,abl_gate_rank_bucket,feature_category_ablation(피처 범주 제거),direct_runtime_surface_ablation(직접 런타임 표면 제거),tier_only_total,weekday,Wednesday,64,45.33,335.29,-289.96,1.156332,0.708281,0.46875,11.176333,-8.528235,1.310509,134.93,21.702696,46,0.8125,7,0.335952,measured_slice(측정 구간)
mt5_rt_s264_lc_abl_gate_rank_bucket_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,abl_gate_rank_bucket,feature_category_ablation(피처 범주 제거),direct_runtime_surface_ablation(직접 런타임 표면 제거),routed_total,weekday,Tuesday,71,35.69,374.52,-338.83,1.105333,0.502676,0.521127,10.122162,-9.965588,1.015711,72.92,12.129277,42,0.887324,6,0.48944,measured_slice(측정 구간)
mt5_rt_s264_lc_abl_gate_rank_bucket_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,abl_gate_rank_bucket,feature_category_ablation(피처 범주 제거),direct_runtime_surface_ablation(직접 런타임 표면 제거),routed_total,weekday,Thursday,73,118.57,348.6,-230.03,1.515455,1.624247,0.575342,8.3,-7.420323,1.11855,56.4,9.777408,22,0.780822,4,2.102305,measured_slice(측정 구간)
mt5_rt_s264_lc_abl_gate_rank_bucket_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,abl_gate_rank_bucket,feature_category_ablation(피처 범주 제거),direct_runtime_surface_ablation(직접 런타임 표면 제거),routed_total,weekday,Friday,82,-107.26,295.59,-402.85,0.733747,-1.308049,0.45122,7.988919,-8.952222,0.892395,163.44,31.39937,72,0.963415,6,-0.656265,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s264_lc_abl_gate_rank_bucket_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,abl_gate_rank_bucket,feature_category_ablation(피처 범주 제거),direct_runtime_surface_ablation(직접 런타임 표면 제거),routed_total,weekday,Monday,60,-124.85,190.57,-315.42,0.604179,-2.080833,0.466667,6.806071,-9.856875,0.69049,138.81,27.464831,56,0.95,4,-0.899431,negative_fragile_slice(음수 취약 구간)
mt5_rt_s264_lc_abl_gate_rank_bucket_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,abl_gate_rank_bucket,feature_category_ablation(피처 범주 제거),direct_runtime_surface_ablation(직접 런타임 표면 제거),routed_total,weekday,Wednesday,64,45.33,335.29,-289.96,1.156332,0.708281,0.46875,11.176333,-8.528235,1.310509,134.93,21.702696,46,0.8125,7,0.335952,measured_slice(측정 구간)
mt5_ta_s264_lc_abl_gate_variant_rule_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,abl_gate_variant_rule,feature_category_ablation(피처 범주 제거),direct_runtime_surface_ablation(직접 런타임 표면 제거),tier_only_total,weekday,Tuesday,101,315.65,1358.92,-1043.27,1.302558,3.125248,0.554455,24.266429,-23.183778,1.046699,271.79,25.310102,25,0.762376,5,1.161375,measured_slice(측정 구간)
mt5_ta_s264_lc_abl_gate_variant_rule_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,abl_gate_variant_rule,feature_category_ablation(피처 범주 제거),direct_runtime_surface_ablation(직접 런타임 표면 제거),tier_only_total,weekday,Wednesday,100,340.63,1374.93,-1034.3,1.329334,3.4063,0.51,26.959412,-21.108163,1.277203,344.73,43.908497,62,0.79,6,0.988107,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_ta_s264_lc_abl_gate_variant_rule_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,abl_gate_variant_rule,feature_category_ablation(피처 범주 제거),direct_runtime_surface_ablation(직접 런타임 표면 제거),tier_only_total,weekday,Thursday,112,595.25,1455.4,-860.15,1.69203,5.314732,0.580357,22.390769,-18.301064,1.223468,134.29,15.989379,27,0.741071,5,4.432571,measured_slice(측정 구간)
mt5_ta_s264_lc_abl_gate_variant_rule_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,abl_gate_variant_rule,feature_category_ablation(피처 범주 제거),direct_runtime_surface_ablation(직접 런타임 표면 제거),tier_only_total,weekday,Friday,115,-115.55,1082.07,-1197.62,0.903517,-1.004783,0.46087,20.416415,-19.316452,1.056944,371.56,66.938099,102,0.956522,5,-0.310986,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_ta_s264_lc_abl_gate_variant_rule_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,abl_gate_variant_rule,feature_category_ablation(피처 범주 제거),direct_runtime_surface_ablation(직접 런타임 표면 제거),tier_only_total,weekday,Monday,88,92.01,1058.27,-966.26,1.095223,1.045568,0.545455,22.047292,-24.1565,0.912686,216.84,27.301915,36,0.840909,4,0.424322,measured_slice(측정 구간)
mt5_rt_s264_lc_abl_gate_variant_rule_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,abl_gate_variant_rule,feature_category_ablation(피처 범주 제거),direct_runtime_surface_ablation(직접 런타임 표면 제거),routed_total,weekday,Tuesday,101,315.65,1358.92,-1043.27,1.302558,3.125248,0.554455,24.266429,-23.183778,1.046699,271.79,25.310102,25,0.762376,5,1.161375,measured_slice(측정 구간)
mt5_rt_s264_lc_abl_gate_variant_rule_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,abl_gate_variant_rule,feature_category_ablation(피처 범주 제거),direct_runtime_surface_ablation(직접 런타임 표면 제거),routed_total,weekday,Wednesday,100,340.63,1374.93,-1034.3,1.329334,3.4063,0.51,26.959412,-21.108163,1.277203,344.73,43.908497,62,0.79,6,0.988107,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s264_lc_abl_gate_variant_rule_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,abl_gate_variant_rule,feature_category_ablation(피처 범주 제거),direct_runtime_surface_ablation(직접 런타임 표면 제거),routed_total,weekday,Thursday,112,595.25,1455.4,-860.15,1.69203,5.314732,0.580357,22.390769,-18.301064,1.223468,134.29,15.989379,27,0.741071,5,4.432571,measured_slice(측정 구간)
mt5_rt_s264_lc_abl_gate_variant_rule_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,abl_gate_variant_rule,feature_category_ablation(피처 범주 제거),direct_runtime_surface_ablation(직접 런타임 표면 제거),routed_total,weekday,Friday,115,-115.55,1082.07,-1197.62,0.903517,-1.004783,0.46087,20.416415,-19.316452,1.056944,371.56,66.938099,102,0.956522,5,-0.310986,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s264_lc_abl_gate_variant_rule_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,abl_gate_variant_rule,feature_category_ablation(피처 범주 제거),direct_runtime_surface_ablation(직접 런타임 표면 제거),routed_total,weekday,Monday,88,92.01,1058.27,-966.26,1.095223,1.045568,0.545455,22.047292,-24.1565,0.912686,216.84,27.301915,36,0.840909,4,0.424322,measured_slice(측정 구간)
mt5_ta_s264_lc_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Tuesday,69,95.16,381.49,-286.33,1.332344,1.37913,0.536232,10.310541,-8.947812,1.152297,55.43,9.188867,38,0.855072,5,1.71676,measured_slice(측정 구간)
mt5_ta_s264_lc_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Thursday,70,160.23,347.02,-186.79,1.857808,2.289,0.6,8.262381,-6.671071,1.238539,38.52,6.972577,12,0.714286,4,4.159657,measured_slice(측정 구간)
mt5_ta_s264_lc_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Friday,79,-41.91,292.51,-334.42,0.874679,-0.530506,0.455696,8.125278,-7.777209,1.044755,127.8,24.431742,70,0.962025,5,-0.327934,minor_negative_slice(소폭 음수 구간)
mt5_ta_s264_lc_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Monday,58,-117.52,175.61,-293.13,0.599086,-2.026207,0.465517,6.504074,-9.455806,0.687839,134.05,26.590891,56,0.965517,4,-0.876688,negative_fragile_slice(음수 취약 구간)
mt5_ta_s264_lc_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Wednesday,61,66.77,320.02,-253.25,1.263653,1.09459,0.47541,11.035172,-7.914062,1.394375,129.56,21.253978,43,0.803279,7,0.51536,measured_slice(측정 구간)
mt5_rt_s264_lc_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Tuesday,69,95.16,381.49,-286.33,1.332344,1.37913,0.536232,10.310541,-8.947812,1.152297,55.43,9.188867,38,0.855072,5,1.71676,measured_slice(측정 구간)
mt5_rt_s264_lc_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Thursday,70,160.23,347.02,-186.79,1.857808,2.289,0.6,8.262381,-6.671071,1.238539,38.52,6.972577,12,0.714286,4,4.159657,measured_slice(측정 구간)
mt5_rt_s264_lc_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Friday,79,-41.91,292.51,-334.42,0.874679,-0.530506,0.455696,8.125278,-7.777209,1.044755,127.8,24.431742,70,0.962025,5,-0.327934,minor_negative_slice(소폭 음수 구간)
mt5_rt_s264_lc_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Monday,58,-117.52,175.61,-293.13,0.599086,-2.026207,0.465517,6.504074,-9.455806,0.687839,134.05,26.590891,56,0.965517,4,-0.876688,negative_fragile_slice(음수 취약 구간)
mt5_rt_s264_lc_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Wednesday,61,66.77,320.02,-253.25,1.263653,1.09459,0.47541,11.035172,-7.914062,1.394375,129.56,21.253978,43,0.803279,7,0.51536,measured_slice(측정 구간)
mt5_ta_s264_lc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Tuesday,69,95.16,381.49,-286.33,1.332344,1.37913,0.536232,10.310541,-8.947812,1.152297,55.43,9.188867,38,0.855072,5,1.71676,measured_slice(측정 구간)
mt5_ta_s264_lc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Thursday,70,160.23,347.02,-186.79,1.857808,2.289,0.6,8.262381,-6.671071,1.238539,38.52,6.972577,12,0.714286,4,4.159657,measured_slice(측정 구간)
mt5_ta_s264_lc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Friday,79,-41.91,292.51,-334.42,0.874679,-0.530506,0.455696,8.125278,-7.777209,1.044755,127.8,24.431742,70,0.962025,5,-0.327934,minor_negative_slice(소폭 음수 구간)
mt5_ta_s264_lc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Monday,58,-117.52,175.61,-293.13,0.599086,-2.026207,0.465517,6.504074,-9.455806,0.687839,134.05,26.590891,56,0.965517,4,-0.876688,negative_fragile_slice(음수 취약 구간)
mt5_ta_s264_lc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Wednesday,61,66.77,320.02,-253.25,1.263653,1.09459,0.47541,11.035172,-7.914062,1.394375,129.56,21.253978,43,0.803279,7,0.51536,measured_slice(측정 구간)
mt5_rt_s264_lc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Tuesday,69,95.16,381.49,-286.33,1.332344,1.37913,0.536232,10.310541,-8.947812,1.152297,55.43,9.188867,38,0.855072,5,1.71676,measured_slice(측정 구간)
mt5_rt_s264_lc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Thursday,70,160.23,347.02,-186.79,1.857808,2.289,0.6,8.262381,-6.671071,1.238539,38.52,6.972577,12,0.714286,4,4.159657,measured_slice(측정 구간)
