run_id,attempt_name,candidate_id,axis_id,split,test_period_start,test_period_end,calendar_days_exclusive,tester_status,runtime_status,report_status,expected_rows,feature_ready_count,feature_ready_diff,expected_signal_count,signal_count,signal_count_diff,expected_selected_trade_count,order_attempt_count,order_fill_count,order_fill_rate,trade_count,trades_per_day,long_trade_count,short_trade_count,winning_trade_count,losing_trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate_percent,average_win,average_loss,payoff_ratio,recovery_factor,max_drawdown_amount,max_drawdown_percent,proxy_net_profit,proxy_profit_factor,proxy_trades_per_day,proxy_dd_percent,dd_delta_runtime_minus_proxy,gap_cause_summary,report_path,telemetry_path,summary_path,claim_boundary
frontier72F_pre_mt5_lifecycle_repair_runtime_probe_v1,f72f_f72f_lifecycle_repair_edge_bridge_validation,f72f_lifecycle_repair_f72e_0200,f72f_lifecycle_repair_edge_bridge,validation,2025-01-02,2025-10-01,272,completed,completed,completed,9844,9844,0,1360,1360,0,610,586,586,1.0,582,2.139705882352941,0,582,204,378,93.14,1414.36,-1321.22,1.07,0.16,35.05,6.93313725490196,-3.4952910052910053,1.9835651007046071,0.99,93.68,14.94,1145.3354118537886,1.087383584702364,2.2426470588235294,9.753152408599872,5.186847591400127,runtime_economics_gap_after_signal_and_feature_parity,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/stage_frontier_72__trade_shape_first_exit_distribution_and_risk_guard_labeling/02_runs/frontier72F_pre_mt5_lifecycle_repair_runtime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier72F_pre_mt5_lifecycle_repair_runtime_probe_v1_f72f_f72f_lifecycle_repair_edge_bridge_validation.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier72F_lifecycle_repair_runtime_probe/telemetry/f72f_f72f_lifecycle_repair_edge_bridge_validation_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier72F_lifecycle_repair_runtime_probe/telemetry/f72f_f72f_lifecycle_repair_edge_bridge_validation_summary.csv,lifecycle_repair_runtime_probe_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier72F_pre_mt5_lifecycle_repair_runtime_probe_v1,f72f_f72f_lifecycle_repair_edge_bridge_oos,f72f_lifecycle_repair_f72e_0200,f72f_lifecycle_repair_edge_bridge,oos,2025-10-01,2026-04-14,195,completed,completed,completed,7584,7584,0,1250,1250,0,515,492,492,1.0,483,2.476923076923077,0,483,172,311,66.47,1330.68,-1264.21,1.05,0.14,35.61,7.736511627906977,-4.064983922829582,1.903208419708015,0.65,102.09,18.6,799.9634399414033,1.0623888761175833,2.6822916666666665,10.427543191719069,8.172456808280932,runtime_economics_gap_after_signal_and_feature_parity,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/stage_frontier_72__trade_shape_first_exit_distribution_and_risk_guard_labeling/02_runs/frontier72F_pre_mt5_lifecycle_repair_runtime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier72F_pre_mt5_lifecycle_repair_runtime_probe_v1_f72f_f72f_lifecycle_repair_edge_bridge_oos.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier72F_lifecycle_repair_runtime_probe/telemetry/f72f_f72f_lifecycle_repair_edge_bridge_oos_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier72F_lifecycle_repair_runtime_probe/telemetry/f72f_f72f_lifecycle_repair_edge_bridge_oos_summary.csv,lifecycle_repair_runtime_probe_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
