candidate_id,shape_id,label_variant,model_id,feature_set_id,target_signal_trades_day,score_threshold,selected_signal_rows,lifecycle_rows,status,claim_boundary,train_signal_net_profit,train_signal_gross_profit,train_signal_gross_loss,train_signal_profit_factor,train_signal_max_drawdown_amount,train_signal_max_drawdown_percent,train_signal_trade_count,train_signal_trades_day,train_signal_win_rate,train_signal_average_win,train_signal_average_loss,train_signal_payoff_ratio,train_signal_expectancy,train_signal_recovery_factor,train_signal_smoothness_r2,train_signal_max_consecutive_loss,train_signal_long_trade_count,train_signal_short_trade_count,train_lifecycle_net_profit,train_lifecycle_gross_profit,train_lifecycle_gross_loss,train_lifecycle_profit_factor,train_lifecycle_max_drawdown_amount,train_lifecycle_max_drawdown_percent,train_lifecycle_trade_count,train_lifecycle_trades_day,train_lifecycle_win_rate,train_lifecycle_average_win,train_lifecycle_average_loss,train_lifecycle_payoff_ratio,train_lifecycle_expectancy,train_lifecycle_recovery_factor,train_lifecycle_smoothness_r2,train_lifecycle_max_consecutive_loss,train_lifecycle_long_trade_count,train_lifecycle_short_trade_count,validation_signal_net_profit,validation_signal_gross_profit,validation_signal_gross_loss,validation_signal_profit_factor,validation_signal_max_drawdown_amount,validation_signal_max_drawdown_percent,validation_signal_trade_count,validation_signal_trades_day,validation_signal_win_rate,validation_signal_average_win,validation_signal_average_loss,validation_signal_payoff_ratio,validation_signal_expectancy,validation_signal_recovery_factor,validation_signal_smoothness_r2,validation_signal_max_consecutive_loss,validation_signal_long_trade_count,validation_signal_short_trade_count,validation_lifecycle_net_profit,validation_lifecycle_gross_profit,validation_lifecycle_gross_loss,validation_lifecycle_profit_factor,validation_lifecycle_max_drawdown_amount,validation_lifecycle_max_drawdown_percent,validation_lifecycle_trade_count,validation_lifecycle_trades_day,validation_lifecycle_win_rate,validation_lifecycle_average_win,validation_lifecycle_average_loss,validation_lifecycle_payoff_ratio,validation_lifecycle_expectancy,validation_lifecycle_recovery_factor,validation_lifecycle_smoothness_r2,validation_lifecycle_max_consecutive_loss,validation_lifecycle_long_trade_count,validation_lifecycle_short_trade_count,oos_signal_net_profit,oos_signal_gross_profit,oos_signal_gross_loss,oos_signal_profit_factor,oos_signal_max_drawdown_amount,oos_signal_max_drawdown_percent,oos_signal_trade_count,oos_signal_trades_day,oos_signal_win_rate,oos_signal_average_win,oos_signal_average_loss,oos_signal_payoff_ratio,oos_signal_expectancy,oos_signal_recovery_factor,oos_signal_smoothness_r2,oos_signal_max_consecutive_loss,oos_signal_long_trade_count,oos_signal_short_trade_count,oos_lifecycle_net_profit,oos_lifecycle_gross_profit,oos_lifecycle_gross_loss,oos_lifecycle_profit_factor,oos_lifecycle_max_drawdown_amount,oos_lifecycle_max_drawdown_percent,oos_lifecycle_trade_count,oos_lifecycle_trades_day,oos_lifecycle_win_rate,oos_lifecycle_average_win,oos_lifecycle_average_loss,oos_lifecycle_payoff_ratio,oos_lifecycle_expectancy,oos_lifecycle_recovery_factor,oos_lifecycle_smoothness_r2,oos_lifecycle_max_consecutive_loss,oos_lifecycle_long_trade_count,oos_lifecycle_short_trade_count,validation_lifecycle_pass,oos_lifecycle_pass,runtime_repair_probe_worthy,meaningful_candidate
f72e_0200,short_h24_sl0.9_tp1.8,mfe_mae_gap_040,extra_trees_3class_bridge_lifecycle_scout,all58,5.0,0.018221976424319497,5710,2546,evaluated,proxy_runtime_gap_analysis_and_repair_proxy_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve,35849.363145027164,75715.15313449859,-39865.789989471436,1.899251291759049,1056.0584924697905,10.560584924697904,3100,3.6384976525821595,0.5119354838709678,47.70961130088128,-26.348836741223685,1.8106913701521368,11.564310691944247,33.946380243755925,0.9837148100674447,16,0,3100,12869.459765853879,31307.181484222412,-18437.721718368528,1.6979962037843712,297.14102748870937,2.9714102748870936,1421,1.6678403755868545,0.48909218859957776,45.046304293845196,-25.396310906843702,1.7737341639531703,9.056621932339112,43.31094859104533,0.9953247956925025,9,0,1421,-793.162872390755,32392.849007568355,-33186.01187995911,0.976099482057085,2919.0062275123673,29.190062275123672,1360,5.0,0.3426470588235294,69.51255151838703,-37.12081865767238,1.8726028690108025,-0.5832079944049668,-0.2717235972006485,0.20443275179398304,32,0,1360,1145.3354118537886,14252.321303482055,-13106.985891628265,1.087383584702364,975.3152408599872,9.753152408599872,610,2.2426470588235294,0.3639344262295082,64.19964551118042,-33.780891473268724,1.900472211101429,1.877599035825883,1.1743232996583604,0.6640454818686127,19,0,610,884.0963811111421,35651.947149848944,-34767.85076873779,1.0254285600508302,5012.284745979317,50.12284745979317,1250,6.510416666666667,0.3512,81.21172471491786,-42.87034620066312,1.8943566337157705,0.7072771048889137,0.1763859050147408,0.2687617209548029,29,0,1250,799.9634399414033,13622.176143913268,-12822.212703971865,1.0623888761175833,1042.754319171907,10.427543191719069,515,2.6822916666666665,0.3592233009708738,73.63338456169333,-38.855190012035955,1.895072049290824,1.553327067847385,0.7671638709458297,0.6357992312300653,12,0,515,True,True,True,False
f72e_0195,short_h24_sl0.9_tp1.8,early_survival_045,extra_trees_3class_bridge_lifecycle_scout,all58,5.0,0.014109276837135254,6666,2853,evaluated,proxy_runtime_gap_analysis_and_repair_proxy_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve,41800.92701480865,91185.35835826873,-49384.431343460084,1.8464393712279585,905.726200103767,9.057262001037671,4035,4.730363423212192,0.5055762081784386,44.69870507758271,-24.75410092404014,1.805709090980283,10.359585381613048,46.15183596325204,0.9823118432755478,22,0,4035,13087.846786117558,34764.15786010743,-21676.31107398987,1.6037857060384275,273.536003799436,2.73536003799436,1723,2.019929660023447,0.46952988972722,42.97176496923044,-23.715876448566597,1.8119408347578774,7.595964472500033,47.84688890795495,0.9834950014969395,12,0,1723,-1875.4943580627505,28130.86682136535,-30006.361179428106,0.9374967745389746,2725.201200294495,27.252012002944948,1360,5.0,0.3352941176470588,61.69049741527489,-33.1928774108718,1.8585462372439319,-1.3790399691637871,-0.6882039967764868,0.0440718697069836,30,0,1360,-1198.076573638917,12066.988538284302,-13265.065111923217,0.9096818173502946,1474.5850231933582,14.745850231933582,630,2.3161764705882355,0.3238095238095238,59.151904599432854,-31.13865049747234,1.8996296774079682,-1.9017088470458998,-0.8124838885480912,0.30268175808634307,12,0,630,2831.819600181576,34563.46560913086,-31731.646008949283,1.0892427578255133,3475.0800973892274,34.750800973892275,1271,6.551546391752577,0.36742722265932337,74.01170365980911,-39.46722140416578,1.8752701869201553,2.228024862456,0.8148933321879622,0.6633921616796661,23,0,1271,1670.504354305267,13254.489407730103,-11583.985053424836,1.1442080895823823,974.2255083847049,9.742255083847049,500,2.577319587628866,0.374,70.8796225012305,-37.00953691190043,1.9151718290870894,3.3410087086105342,1.7146998717730286,0.7955159795557603,14,0,500,False,True,False,False
f72e_0046,short_h6_sl1.2_tp1.8,early_survival_045,extra_trees_3class_bridge_lifecycle_scout,all58,8.0,0.013974933670633072,9072,3745,evaluated,proxy_runtime_gap_analysis_and_repair_proxy_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve,36587.15280090332,98588.7698890686,-62001.61708816529,1.5900999767292678,1198.1661672973205,11.981661672973205,4964,5.819460726846424,0.572119258662369,34.714355594742464,-29.218481191406827,1.1880958276829248,7.370498146837897,30.5359588674017,0.9787261508870694,23,0,4964,13126.28549095154,41211.02733253478,-28084.74184158324,1.4673813832789557,476.4939924621576,4.764939924621577,2214,2.5955451348182885,0.5510388437217706,33.77953060043834,-28.254267446260805,1.1955549958846572,5.928764901062123,27.547641100625228,0.9891230632627147,8,0,2214,678.5668154144082,51216.22423721313,-50537.65742179872,1.0134269542759162,4031.005149230956,40.310051492309555,2176,8.0,0.45955882352941174,51.216224237213126,-42.974198487924085,1.1917900982284773,0.31184136737794493,0.16833687636044492,0.3895531858430526,21,0,2176,648.4536199951115,19165.058765106198,-18516.605145111083,1.035020113833681,1285.614094047547,12.856140940475472,838,3.0808823529411766,0.45584725536992843,50.17031090341936,-40.60659023050676,1.2355213924297344,0.7738110023808012,0.5043921212418889,0.3554900446522934,8,0,838,2183.718153419542,47871.16183216097,-45687.443678741445,1.0477968994889424,4230.172342376687,42.301723423766866,1932,10.0625,0.4730848861283644,52.37545058223301,-44.879610686386485,1.1670210543542052,1.1302888992854772,0.5162243938724819,0.2939205274935639,24,0,1932,1824.1697542572083,16978.27563270569,-15154.105878448481,1.120374621167948,734.069319076536,7.34069319076536,693,3.609375,0.47763347763347763,51.293884086724134,-41.86217093494056,1.2253039663528613,2.6322795876727394,2.4850102120492186,0.8885482207282968,15,0,693,False,True,False,False
f72e_0205,short_h24_sl0.9_tp1.8,dd_guard_balanced,extra_trees_3class_bridge_lifecycle_scout,all58,5.0,0.013715008676207674,6664,2889,evaluated,proxy_runtime_gap_analysis_and_repair_proxy_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve,47178.73079589844,95835.18463401795,-48656.4538381195,1.9696294545603867,954.5459449768168,9.545459449768167,4062,4.762016412661196,0.5219103889709503,45.20527577076318,-25.054816600473483,1.8042549060171087,11.61465553813354,49.42531163027912,0.9887001746032847,19,0,4062,15676.365646457678,38161.66972431183,-22485.304077854154,1.6971827284247127,282.95149662017866,2.8295149662017867,1811,2.123094958968347,0.4853672004417449,43.41486885587239,-24.125862744478706,1.7995157029486146,8.656193068170998,55.40301370980527,0.9925433152009188,9,0,1811,-5878.4019165992795,27238.05460048675,-33116.45651708603,0.8224930280941625,5976.631443119061,59.766314431190615,1360,5.0,0.31470588235294117,63.64031448711857,-35.53267866640132,1.7910362200555128,-4.322354350440647,-0.9835643995359837,0.844464856767338,28,0,1360,-1716.5934611511248,11668.837427940367,-13385.43088909149,0.8717565780754903,2272.741885662079,22.727418856620787,606,2.2279411764705883,0.3201320132013201,60.148646535775086,-32.488909924979346,1.8513593307582579,-2.8326624771470708,-0.7552962665846497,0.7619369674435715,13,0,606,3750.7003555488523,35205.74966659545,-31455.0493110466,1.1192400087648775,2648.9759826660193,26.48975982666019,1242,6.50261780104712,0.3719806763285024,76.20292135626721,-40.32698629621359,1.8896259888238192,3.0198875648541486,1.4159057613553825,0.7117023771482686,23,0,1242,1310.7726537132241,12376.442115898131,-11065.669462184907,1.1184539858336247,1011.9925678825384,10.119925678825384,472,2.4712041884816753,0.3728813559322034,70.32069384033029,-37.38401845332739,1.881036248902005,2.7770607070195426,1.2952394071982603,0.8014856963553205,8,0,472,False,True,False,False
f72e_0196,short_h24_sl0.9_tp1.8,early_survival_045,extra_trees_3class_bridge_lifecycle_scout,all58,8.0,0.009440326606290128,10845,4322,evaluated,proxy_runtime_gap_analysis_and_repair_proxy_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve,54770.71325187683,140320.0767256546,-85549.36347377778,1.6402235040435444,1085.0131027221796,10.850131027221796,6861,8.04337631887456,0.47121410873050573,43.40243635188821,-23.580309667524194,1.8406219835044786,7.982905298335057,50.47931044746195,0.9674632313976604,28,0,6861,15162.803702812202,50654.263253974925,-35491.45955116272,1.4272240109188596,346.269637584679,3.4626963758467904,2739,3.2110199296600235,0.4366557137641475,42.35306292138372,-23.00159400593825,1.841309907063378,5.535890362472509,43.78900734288086,0.968105357304683,12,0,2739,-3515.79874284745,41506.15456230163,-45021.95330514909,0.9219092357228899,4613.736804752343,46.13736804752343,2176,8.0,0.32996323529411764,57.8080147107265,-30.87925466745479,1.872066386746481,-1.615716334029159,-0.7620284579792305,0.3124921010886058,33,0,2176,-1146.5024651145923,17072.470613899233,-18218.973079013824,0.9370709611270445,1911.946922664636,19.11946922664636,913,3.3566176470588234,0.33515881708652795,55.79238762712168,-30.01478266723859,1.8588303052422093,-1.2557529738385458,-0.5996518269015221,0.26429250203385773,16,0,913,3391.2660338973956,45735.27055858611,-42344.004524688724,1.080088458140989,3523.844263076786,35.23844263076786,1808,9.31958762886598,0.3655973451327434,69.19102958938898,-36.917179184558606,1.8742230884836832,1.8757002399874976,0.9623768193820144,0.6980685231567072,35,0,1808,1538.0416460037218,16637.83106201172,-15099.789416007996,1.101858483163558,861.8871770668047,8.618871770668047,670,3.4536082474226806,0.3686567164179104,67.35963992717295,-35.6969016926903,1.8869884144865792,2.2955845462742115,1.7845046160659013,0.7968065486825135,13,0,670,False,True,False,False
f72e_0077,short_h12_sl0.9_tp1.8,early_survival_045,extra_trees_3class_bridge_lifecycle_scout,all58,12.0,0.006605924576510547,14708,5136,evaluated,proxy_runtime_gap_analysis_and_repair_proxy_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve,55085.210305671724,164857.99798320775,-109772.787677536,1.501811163505183,1136.859451560973,11.368594515609729,9088,10.654161781946073,0.460387323943662,39.40200716615864,-22.388902238942688,1.7598900895473022,6.061312753705075,48.45384381511416,0.942214526518182,29,0,9088,14086.7788839531,54433.920389785766,-40347.14150583267,1.3491394522191043,414.31776990890285,4.143177699089028,3205,3.757327080890973,0.43775351014040564,38.79823263705329,-22.390200613669627,1.7328220191723631,4.395250821826241,33.99993895277627,0.9158863720194476,14,0,3205,-7488.572221183772,57086.51639556885,-64575.08861675262,0.8840331096465422,8404.303582267714,84.04303582267714,3264,12.0,0.3397671568627451,51.47566852621176,-29.965238337240194,1.7178461237946785,-2.2942929599214987,-0.8910401852907779,0.8177818338214785,35,0,3264,-2282.734896926867,19789.897515983594,-22072.63241291046,0.896580758732172,2736.8821270751887,27.368821270751887,1126,4.139705882352941,0.3428063943161634,51.269164549180296,-29.827881639068192,1.7188335789165992,-2.0272956455833633,-0.834064015524975,0.9043632885721159,15,0,1126,292.7162632179152,52084.563722190855,-51791.84745897294,1.005651782617907,5645.305866928102,56.45305866928102,2356,12.082051282051282,0.3646010186757216,60.63395078252719,-34.59709249096389,1.7525735955518122,0.12424289610268047,0.05185126725067901,0.006107845253293872,31,0,2356,1667.6676144981357,18791.033188362122,-17123.365573863986,1.0973913456034343,685.4523454666123,6.854523454666123,805,4.128205128205129,0.37763975155279506,61.812609172243825,-34.17837439893011,1.808529816274081,2.0716367881964417,2.432944646739656,0.8738865440893174,12,0,805,False,True,False,False
f72e_0055,short_h6_sl1.2_tp1.8,dd_guard_balanced,extra_trees_3class_bridge_lifecycle_scout,all58,5.0,0.019873204125285926,6477,2627,evaluated,proxy_runtime_gap_analysis_and_repair_proxy_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve,28792.792007179258,78158.38513576507,-49365.5931285858,1.583256275928475,1077.6547264099027,10.776547264099026,3862,4.527549824150059,0.5636975660279648,35.90187649782502,-29.297087910139943,1.2254418120989803,7.455409634173811,26.71801208824975,0.9675655653519353,16,0,3862,8461.730895385737,29917.91315292359,-21456.182257537854,1.3943726238815395,496.76662654877146,4.967666265487715,1625,1.9050410316529895,0.5341538461538462,34.467641881248376,-28.343701793312885,1.2160599957123563,5.207219012545069,17.033613860441132,0.983356089261286,9,0,1625,-197.43490699768222,32489.224902038564,-32686.659809036246,0.9939597711068936,2936.5716499328646,29.36571649932865,1360,5.018450184501845,0.45294117647058824,52.74224821759507,-43.93368253902721,1.2004968664018325,-0.14517272573358986,-0.06723313119303455,0.23263530676415306,14,0,1360,-292.9696260070838,11827.78231513977,-12120.751941146853,0.975829088209245,816.2364262390129,8.16236426239013,532,1.96309963099631,0.4398496240601504,50.54607826982807,-40.67366423203642,1.242722514044252,-0.5506947857276011,-0.35892740949703156,0.17897476592982425,8,0,532,3566.814746208217,34655.97114574433,-31089.15639953613,1.1147285793274668,3371.8997406006183,33.71899740600618,1255,6.570680628272251,0.48047808764940236,57.47258896475014,-47.68275521401247,1.2053118303839276,2.842083463114117,1.057805694297684,0.627688196298985,17,0,1255,1064.5609895706184,12315.69929546356,-11251.138305892944,1.0946180698012606,697.4568410491975,6.974568410491974,470,2.4607329842931938,0.4723404255319149,55.47612295253856,-45.36749316892316,1.2228165824806876,2.2650233820651455,1.5263467599933198,0.7980154285581579,8,0,470,False,True,False,False
f72e_0081,short_h12_sl0.9_tp1.8,mfe_mae_gap_040,extra_trees_3class_bridge_lifecycle_scout,all58,8.0,0.010601214645847234,10118,4080,evaluated,proxy_runtime_gap_analysis_and_repair_proxy_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve,55451.03252019883,127538.26717079163,-72087.23465059279,1.7692212468541801,1168.2032756805274,11.682032756805274,6058,7.101992966002345,0.5051172003961704,41.67917227803648,-24.045108289056966,1.7333742804146512,9.153356309045696,47.46693805313658,0.9728301589799182,18,0,6058,15086.728225479143,47040.13897365571,-31953.410748176568,1.4721476634959876,376.870006561272,3.76870006561272,2511,2.943728018757327,0.4631620868180008,40.44723901432133,-23.704310644047897,1.7063242049807321,6.008254968331,40.03165007249343,0.9774973945081867,10,0,2511,-2520.920775070187,42336.672613029485,-44857.593388099674,0.9438016936561967,4384.293057498933,43.84293057498933,2176,8.0,0.35340073529411764,55.05419065413457,-31.8817294869223,1.7268257255842248,-1.158511385602108,-0.5749891127278507,0.1344132283004031,28,0,2176,-1164.1262268257083,16446.320346527107,-17610.446573352816,0.933895700942235,1734.2870758247336,17.342870758247336,878,3.2279411764705883,0.3530751708428246,53.0526462791197,-31.00430734745214,1.711137929468353,-1.3258840852229024,-0.6712419431898912,0.5545477746967437,11,0,878,1487.6522161102166,46252.95563568115,-44765.30341957093,1.033232260310333,4193.858251571659,41.93858251571659,1884,9.661538461538461,0.36942675159235666,66.45539602827752,-37.68123183465567,1.7636205822538442,0.7896243185298389,0.3547216254990772,0.24611416449256004,31,0,1884,1397.1608508110028,16747.4878024292,-15350.3269516182,1.0910183121971688,1156.2690431976407,11.562690431976407,691,3.5435897435897434,0.3791606367583213,63.921709169577106,-35.78164790586993,1.786438381422082,2.0219404497988465,1.2083354293972794,0.7756764591084507,17,0,691,False,True,False,False
f72e_0183,short_h24_sl0.9_tp1.2,early_survival_045,extra_trees_3class_bridge_lifecycle_scout,all58,16.0,-0.010884198863205574,21771,8559,evaluated,proxy_runtime_gap_analysis_and_repair_proxy_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve,29636.668685474386,188462.20965522766,-158825.54096975326,1.186598883935918,3647.066835041034,36.47066835041034,14265,16.72332942555686,0.48973010865755345,26.977127062013693,-21.81969239864724,1.2363660572816415,2.0775792979652565,8.126165498456222,0.8218056984514663,28,0,14265,8971.253662700647,73068.72487487792,-64097.47121217728,1.13996267704546,1533.9541603279195,15.339541603279194,5626,6.5955451348182885,0.48044792036971207,27.032454633695124,-21.928659326779776,1.2327454328538214,1.594606054514868,5.848449643881683,0.6743338122076322,14,0,5626,-4080.3914011383195,62073.84483718871,-66154.23623832702,0.9383200285702293,6015.8087905120965,60.15808790512096,4352,16.0,0.4319852941176471,33.01800257297272,-26.761422426507696,1.2337910162902164,-0.9375899359233271,-0.6782781074381481,0.490430239134409,27,0,4352,-670.6197271347103,26205.546001052855,-26876.165728187563,0.9750477901529173,1643.9595869064342,16.43959586906434,1756,6.455882352941177,0.4407744874715262,33.857294575003685,-27.36880420385699,1.237076136860678,-0.3819018947236391,-0.4079295698482876,0.05416018396586555,9,0,1756,1206.4017868327978,54984.57082977294,-53778.16904294015,1.0224329278646418,3302.1693822383877,33.02169382238388,3154,16.174358974358974,0.44324667089410275,39.33088042186906,-30.62538100395225,1.2842576690488636,0.3824989812405827,0.3653361312480688,0.2387423174263353,28,0,3154,1864.36755114555,22374.596320266723,-20510.22876912117,1.0908994030311558,780.8105441093448,7.808105441093447,1177,6.035897435897436,0.4613423959218352,41.20551808520575,-32.350518563282606,1.273720481623854,1.5839996186453271,2.3877335740543786,0.7550448821635095,10,0,1177,False,True,False,False
f72e_0010,short_h6_sl0.9_tp1.2,dd_guard_balanced,extra_trees_3class_bridge_lifecycle_scout,all58,5.0,0.01607620226691958,6539,3876,evaluated,proxy_runtime_gap_analysis_and_repair_proxy_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve,25103.769019355794,57854.40156242372,-32750.632543067928,1.7665124936547008,416.1389797592092,4.161389797592092,4106,4.813599062133646,0.5847540185094983,24.09596066739847,-19.231140659464433,1.2529657545580823,6.113923287714514,60.325444720130776,0.9510398747669275,10,0,4106,12965.703306617754,33385.35290603639,-20419.649599418633,1.6349620860774663,242.90637390136726,2.4290637390136727,2476,2.902696365767878,0.5646203554119548,23.88079607012617,-18.977369516188322,1.2583828359222844,5.236552223997477,53.37736963576967,0.9598036699267533,7,0,2476,-124.14423494337734,18604.731675109862,-18728.87591005324,0.9933715063552351,2472.0384810256874,24.720384810256874,1360,5.0,0.4426470588235294,30.904869892209074,-24.708279564714037,1.2507900362413094,-0.09128252569365981,-0.050219378013835754,0.009547455394308955,15,0,1360,-771.3112912177996,10610.44685913085,-11381.758150348649,0.932232676091947,1664.7091785240118,16.647091785240118,812,2.985294117647059,0.43103448275862066,30.315562454659574,-24.635840152269804,1.2305471324413702,-0.9498907527312803,-0.46333095363940424,0.04744585341953881,9,0,812,-140.38202474594027,16711.61495521545,-16851.99697996139,0.991669709832439,1743.5240331268305,17.435240331268307,1073,5.588541666666667,0.45200372786579684,34.45693805199062,-28.659858809458147,1.2022717306834518,-0.13083133713507947,-0.08051625448155113,0.0603521810249349,15,0,1073,784.2854652023334,9688.518543930051,-8904.233078727719,1.0880800691388006,732.8592898941024,7.328592898941023,588,3.0625,0.47619047619047616,34.601851942607325,-28.90984765820688,1.1968880760526805,1.3338188183713153,1.0701719634551703,0.6185588626097032,7,0,588,False,True,False,False
