run_id,parent_run_id,attempt_count,terminal_path,selected_variant_id,source_package,runtime_module_hash_count,claim_boundary
run364AV_execute_threshold_edge_floor001_mt5_runtime_probe_without_db_v1,run364AU_package_threshold_edge_floor001_runtime_probe_without_db_v1,1,C:\Users\awdse\AppData\Local\ObsidianPrime\mt5_portable_run329E\terminal64.exe,threshold_edge_floor001_probe__source_threshold_edge_hold6_density_repair_임계값_경계_6봉_밀도_수리_source_density_ancho__ps0_455__floor0_001__hold6,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364AU/final_decision.json,7,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
