record_type,feature_index,item_index,value,score_short,score_flat,score_long
intercept,-1,-1,,-0.18678457391472073,-0.13615384320717874,0
cut,0,0,-0.5,,,
cut,0,1,0.5,,,
score,0,0,,0,0,0
score,0,1,,0.21877319551423796,-0.067277221204425544,-0.16788189750339388
score,0,2,,0.0011667510328551558,0.0092789472328457748,-0.0060770804053917916
score,0,3,,-0.51161248043628516,-0.4231865225824834,0.70471628137317421
score,0,4,,0,0,0
cut,1,0,0.5,,,
cut,1,1,1.5,,,
cut,1,2,2.5,,,
score,1,0,,0,0,0
score,1,1,,-0.16830016078423843,0.19836861891788204,-0.0013435347470028185
score,1,2,,0.29107297638861512,-0.37662259321994812,0.040192880959000671
score,1,3,,0.55652368358553372,-0.63362050831122041,-0.02173357775959929
score,1,4,,0.7989669186069428,-0.84747337406412715,-0.098277260397481858
score,1,5,,0,0,0
cut,2,0,0.5,,,
cut,2,1,1.5,,,
score,2,0,,0,0,0
score,2,1,,-0.0038618097537550041,0.0005315122774894902,0.0039163519978815684
score,2,2,,0.26420040104373732,-0.0095901739988555647,-0.26886676142041571
score,2,3,,-0.076370327827611731,-0.14903859751885798,0.083020607881312991
score,2,4,,0,0,0
cut,3,0,4.7799598007098702e-07,,,
cut,3,1,0.012216121923254344,,,
cut,3,2,0.027684157453339797,,,
cut,3,3,0.044941008943368707,,,
cut,3,4,0.063195154114944113,,,
cut,3,5,0.085226013088446462,,,
cut,3,6,0.10834644803254785,,,
cut,3,7,0.13218699027842118,,,
cut,3,8,0.15756365458170574,,,
cut,3,9,0.18469378153483074,,,
cut,3,10,0.2133559419774948,,,
cut,3,11,0.24120794338661608,,,
cut,3,12,0.27005398858391289,,,
cut,3,13,0.30394489901987876,,,
cut,3,14,0.33628414685919383,,,
cut,3,15,0.3706693595719559,,,
cut,3,16,0.40664264494746238,,,
cut,3,17,0.44312056304302494,,,
cut,3,18,0.48115145365397133,,,
cut,3,19,0.51513913472493489,,,
cut,3,20,0.55741704465812725,,,
cut,3,21,0.59500389099121087,,,
cut,3,22,0.64093055725097658,,,
cut,3,23,0.68591941411600854,,,
cut,3,24,0.73499487846169131,,,
cut,3,25,0.78477325439453116,,,
cut,3,26,0.83424593607584629,,,
cut,3,27,0.88536046346028652,,,
cut,3,28,0.94172846476236982,,,
score,3,0,,0,0,0
score,3,1,,-0.01432352271763826,-0.018535821896411307,0.031205721074041081
score,3,2,,-0.011870569189214114,-0.012590818574262159,0.02323837383065213
score,3,3,,-0.01068352219897626,-0.0039968451573202451,0.013854368186364983
score,3,4,,-0.0098706508050826029,-0.0038130917646508732,0.012936809424169908
score,3,5,,-0.0068963150189959013,0.0026003071540195658,0.0039864881956423572
score,3,6,,-0.0051156132617289091,0.0026510630773915423,0.0023203715014613749
score,3,7,,-0.0025172462632693155,0.013271832256509072,-0.010382593169557098
score,3,8,,0.0014381171843474989,0.017157840712184035,-0.017812221475898019
score,3,9,,0.0039779221381800465,0.01641345522863482,-0.019392545395701129
score,3,10,,0.0077490519740929138,0.016670668320930601,-0.023092189082999211
score,3,11,,0.010043619452231849,0.019193268759360661,-0.027687303432067007
score,3,12,,0.011278532678051924,0.019590141620583656,-0.029217284122072414
score,3,13,,0.01271988832415185,0.020004811356574732,-0.030956511595533913
score,3,14,,0.01598953499095649,0.021920817600303569,-0.035867751690181159
score,3,15,,0.024947570734002958,0.024633629799457588,-0.046843842997601443
score,3,16,,0.026378417016539122,0.028516850302826659,-0.051890417382638422
score,3,17,,0.027021221843511169,0.03641464843177214,-0.060150384229242349
score,3,18,,0.0295160030419113,0.037039064422268397,-0.063057402997472894
score,3,19,,0.031383086317416375,0.037179137532971571,-0.064932334909343484
score,3,20,,0.033178571097223421,0.036640221203256232,-0.066051792598109546
score,3,21,,0.035936193938468301,0.041108320540248836,-0.072928627879663574
score,3,22,,0.042130906707519948,0.047318256105869094,-0.084855770490153123
score,3,23,,0.044194758815553577,0.05159688124394067,-0.09094536026641524
score,3,24,,0.045791842988045936,0.052635350706815714,-0.09350987436596854
score,3,25,,0.048183760618026442,0.056481048656003882,-0.099670096502752478
score,3,26,,0.048732815783275263,0.061652763921449,-0.10514360217931405
score,3,27,,0.050070619756547682,0.064682714889723575,-0.10925219199247387
score,3,28,,0.057061563545570272,0.068726184459408035,-0.11987082350094956
score,3,29,,0.067815896678228058,0.068032364448390892,-0.12915854174133065
score,3,30,,0.073107343329445712,0.066283742219461469,-0.13236343716117258
score,3,31,,0,0,0
