attempt_name,model_id,ini_path,ini_sha256,terminal_path,expert,symbol,period,model,deposit,leverage,from_date,to_date,first_time,last_time,report,claim_boundary
run364W_dual_pshort045_adx40_maxhold8,h12_move5__rf5_l80_n64,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364W/mt5/inis/OPv2_run364W.ini,d56f8aa79373c082e237cebf669802dcaf73ef610eccbbd99ce0546e72f74148,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/terminal64.exe,Project_Obsidian_Prime_v2\foundation\mt5\ObsidianPrimeV2_RuntimeProbeEA.ex5,US100,M5,4,500.0,1:100,2025.01.02,2026.04.14,2025.01.02 16:35:00,2026.04.13 22:00:00,OPv2_run364W_dual_pshort045_adx40_hold8,research_development_runtime_probe_package_only_common_files_synced_compile_checked_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
