record_view,candidate_id,candidate_alias,candidate_role,test_id,test_type,materialization_boundary,route_role,axis,bucket,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,underwater_trade_share,max_losing_streak,recovery_factor_closed,slice_read
mt5_tier_a_adjacent_2023_h2_train_pre_2024__run267dy_04_s258_stc_2023h2_state_falsification_2023h2,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_adverse_slice_state_2023h2,adverse_slice_state_falsification,Tier A rows are materialized for the sixth follow-up; true Tier B fallback and actual routed total remain unclaimed.,tier_a_only,close_hour_report,16,32,-614.01,123.58,-737.59,0.167546,-19.187812,0.15625,24.716,-27.318148,0.904747,653.41,121.136448,23,0.9375,13,-0.939701,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_tier_a_adjacent_2023_h2_train_pre_2024__run267dy_01_s258_stc_2023h2_dd_shape_split_2023h2,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_structural_dd_shape_2023h2,structural_dd_shape_split,Tier A rows are materialized for the sixth follow-up; true Tier B fallback and actual routed total remain unclaimed.,tier_a_only,close_hour_report,16,69,-231.45,578.43,-809.88,0.714217,-3.354348,0.42029,19.945862,-20.247,0.985127,397.72,59.693518,47,0.855072,4,-0.581942,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_tier_a_adjacent_2025_h1_validation_post_2024__run267dy_05_s258_stc_2025h1_state_falsification_2025h1,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_adverse_slice_state_2025h1,adverse_slice_state_falsification,Tier A rows are materialized for the sixth follow-up; true Tier B fallback and actual routed total remain unclaimed.,tier_a_only,close_hour_report,16,71,-151.64,498.61,-650.25,0.766797,-2.135775,0.352113,19.9444,-14.13587,1.410907,185.59,35.500593,41,0.915493,7,-0.81707,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_tier_a_adjacent_2025_h2_oos_followthrough__run267dy_03_s258_stc_2025h2_dd_shape_split_2025h2,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_structural_dd_shape_2025h2,structural_dd_shape_split,Tier A rows are materialized for the sixth follow-up; true Tier B fallback and actual routed total remain unclaimed.,tier_a_only,close_hour_report,20,17,-121.5,31.97,-153.47,0.208314,-7.147059,0.352941,5.328333,-13.951818,0.38191,121.5,24.3,17,1.0,4,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_tier_a_adjacent_2025_h2_oos_followthrough__run267dy_06_s258_stc_2025h2_state_falsification_2025h2,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_adverse_slice_state_2025h2,adverse_slice_state_falsification,Tier A rows are materialized for the sixth follow-up; true Tier B fallback and actual routed total remain unclaimed.,tier_a_only,month,2025-12,42,-117.04,286.75,-403.79,0.710146,-2.786667,0.452381,15.092105,-17.556087,0.859651,164.41,32.882,42,1.0,4,-0.711879,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_tier_a_adjacent_2025_h1_validation_post_2024__run267dy_02_s258_stc_2025h1_dd_shape_split_2025h1,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_structural_dd_shape_2025h1,structural_dd_shape_split,Tier A rows are materialized for the sixth follow-up; true Tier B fallback and actual routed total remain unclaimed.,tier_a_only,session_report,session_21_23_report_time,52,-109.64,255.6,-365.24,0.699814,-2.108462,0.346154,14.2,-10.742353,1.321871,157.69,28.790258,32,0.923077,8,-0.695288,negative_fragile_slice(음수 취약 구간)
mt5_tier_a_adjacent_2025_h2_oos_followthrough__run267dy_06_s258_stc_2025h2_state_falsification_2025h2,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_adverse_slice_state_2025h2,adverse_slice_state_falsification,Tier A rows are materialized for the sixth follow-up; true Tier B fallback and actual routed total remain unclaimed.,tier_a_only,weekday,Monday,33,-101.11,200.68,-301.79,0.664966,-3.063939,0.393939,15.436923,-15.0895,1.023024,138.37,27.674,33,1.0,6,-0.730722,negative_fragile_slice(음수 취약 구간)
mt5_tier_a_adjacent_2025_h2_oos_followthrough__run267dy_03_s258_stc_2025h2_dd_shape_split_2025h2,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_structural_dd_shape_2025h2,structural_dd_shape_split,Tier A rows are materialized for the sixth follow-up; true Tier B fallback and actual routed total remain unclaimed.,tier_a_only,month,2025-12,42,-98.4,229.35,-327.75,0.699771,-2.342857,0.404762,13.491176,-13.11,1.029075,134.88,26.976,42,1.0,5,-0.729537,negative_fragile_slice(음수 취약 구간)
mt5_tier_a_adjacent_2025_h1_validation_post_2024__run267dy_05_s258_stc_2025h1_state_falsification_2025h1,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_adverse_slice_state_2025h1,adverse_slice_state_falsification,Tier A rows are materialized for the sixth follow-up; true Tier B fallback and actual routed total remain unclaimed.,tier_a_only,weekday,Tuesday,72,-96.91,354.56,-451.47,0.785346,-1.345972,0.444444,11.08,-11.28675,0.981682,143.81,26.601432,53,0.944444,4,-0.673875,negative_fragile_slice(음수 취약 구간)
mt5_tier_a_adjacent_2025_h1_validation_post_2024__run267dy_05_s258_stc_2025h1_state_falsification_2025h1,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_adverse_slice_state_2025h1,adverse_slice_state_falsification,Tier A rows are materialized for the sixth follow-up; true Tier B fallback and actual routed total remain unclaimed.,tier_a_only,month,2025-05,47,-90.91,199.54,-290.45,0.687003,-1.934255,0.361702,11.737647,-9.681667,1.212358,143.16,26.603732,21,0.87234,6,-0.635024,negative_fragile_slice(음수 취약 구간)
mt5_tier_a_adjacent_2025_h1_validation_post_2024__run267dy_02_s258_stc_2025h1_dd_shape_split_2025h1,s258_short_tight_control,s258_stc,stress_challenger,s258_stc_structural_dd_shape_2025h1,structural_dd_shape_split,Tier A rows are materialized for the sixth follow-up; true Tier B fallback and actual routed total remain unclaimed.,tier_a_only,close_hour_report,21,31,-85.61,70.31,-155.92,0.450936,-2.761613,0.387097,5.859167,-8.206316,0.713983,98.47,19.694,31,1.0,5,-0.869402,negative_fragile_slice(음수 취약 구간)
