run_id,stage_id,record_view,split,tier_scope,route_role,report_path,report_sha256,net_profit,profit_factor,trade_count,max_drawdown_amount,status
run12K_catboost_hold_stress_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_hold_6_tier_a_used_validation_is,validation,Tier A,primary_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12K_catboost_hold_stress_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12K_catboost_hold_stress_probe_v1_routed_hold_6_validation_is.htm,2c6e5159425632fd460f8caeda2f553a8308f1729f068ef43c39d12f315430f5,NA,NA,NA,NA,recorded
run12K_catboost_hold_stress_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_hold_6_tier_b_fallback_used_validation_is,validation,Tier B,fallback_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12K_catboost_hold_stress_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12K_catboost_hold_stress_probe_v1_routed_hold_6_validation_is.htm,2c6e5159425632fd460f8caeda2f553a8308f1729f068ef43c39d12f315430f5,NA,NA,NA,NA,recorded
run12K_catboost_hold_stress_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_hold_6_validation_is,validation,Tier A+B,routed_total,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12K_catboost_hold_stress_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12K_catboost_hold_stress_probe_v1_routed_hold_6_validation_is.htm,2c6e5159425632fd460f8caeda2f553a8308f1729f068ef43c39d12f315430f5,-26.6,0.99,525,411.32,recorded
run12K_catboost_hold_stress_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_hold_18_tier_a_used_validation_is,validation,Tier A,primary_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12K_catboost_hold_stress_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12K_catboost_hold_stress_probe_v1_routed_hold_18_validation_is.htm,5662e21889de45fc3eed860a17486817ccf652fb55cf68d4771249b13fbaf2e8,NA,NA,NA,NA,recorded
run12K_catboost_hold_stress_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_hold_18_tier_b_fallback_used_validation_is,validation,Tier B,fallback_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12K_catboost_hold_stress_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12K_catboost_hold_stress_probe_v1_routed_hold_18_validation_is.htm,5662e21889de45fc3eed860a17486817ccf652fb55cf68d4771249b13fbaf2e8,NA,NA,NA,NA,recorded
run12K_catboost_hold_stress_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_hold_18_validation_is,validation,Tier A+B,routed_total,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12K_catboost_hold_stress_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12K_catboost_hold_stress_probe_v1_routed_hold_18_validation_is.htm,5662e21889de45fc3eed860a17486817ccf652fb55cf68d4771249b13fbaf2e8,108.54,1.07,288,301.43,recorded
run12K_catboost_hold_stress_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_hold_6_tier_a_used_oos,oos,Tier A,primary_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12K_catboost_hold_stress_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12K_catboost_hold_stress_probe_v1_routed_hold_6_oos.htm,314266ad721a17cbdd558fe457038a1819bee52fb72c4ceb407da31f4777c2c9,NA,NA,NA,NA,recorded
run12K_catboost_hold_stress_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_hold_6_tier_b_fallback_used_oos,oos,Tier B,fallback_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12K_catboost_hold_stress_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12K_catboost_hold_stress_probe_v1_routed_hold_6_oos.htm,314266ad721a17cbdd558fe457038a1819bee52fb72c4ceb407da31f4777c2c9,NA,NA,NA,NA,recorded
run12K_catboost_hold_stress_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_hold_6_oos,oos,Tier A+B,routed_total,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12K_catboost_hold_stress_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12K_catboost_hold_stress_probe_v1_routed_hold_6_oos.htm,314266ad721a17cbdd558fe457038a1819bee52fb72c4ceb407da31f4777c2c9,211.53,1.16,427,133.29,recorded
run12K_catboost_hold_stress_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_hold_18_tier_a_used_oos,oos,Tier A,primary_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12K_catboost_hold_stress_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12K_catboost_hold_stress_probe_v1_routed_hold_18_oos.htm,f5cc8db7551adca6bef3be31651c3336d4b1e4ad236ee99976590fb85a825234,NA,NA,NA,NA,recorded
