run_id,adapter_id,split,month,trade_count,net_profit,profit_factor,winner_count,loser_count,quality_flag
run200A_stage200_stage198_mid_drawdown_entry_quality_repair_v1,s200_cd8_ref_r0325,validation_is,2025.01,21,9.37,1.110274,10,11,pf_below_34d
run200A_stage200_stage198_mid_drawdown_entry_quality_repair_v1,s200_cd8_ref_r0325,validation_is,2025.02,31,160.07,2.240084,19,12,acceptable_measurement_only
run200A_stage200_stage198_mid_drawdown_entry_quality_repair_v1,s200_cd8_ref_r0325,validation_is,2025.03,26,110.61,1.752603,14,12,acceptable_measurement_only
run200A_stage200_stage198_mid_drawdown_entry_quality_repair_v1,s200_cd8_ref_r0325,validation_is,2025.04,45,259.02,1.887937,28,17,acceptable_measurement_only
run200A_stage200_stage198_mid_drawdown_entry_quality_repair_v1,s200_cd8_ref_r0325,validation_is,2025.05,27,16.55,1.088027,12,15,pf_below_34d
run200A_stage200_stage198_mid_drawdown_entry_quality_repair_v1,s200_cd8_ref_r0325,validation_is,2025.06,17,100.63,1.902107,11,6,acceptable_measurement_only
run200A_stage200_stage198_mid_drawdown_entry_quality_repair_v1,s200_cd8_ref_r0325,validation_is,2025.07,20,176.39,2.293087,11,9,acceptable_measurement_only
run200A_stage200_stage198_mid_drawdown_entry_quality_repair_v1,s200_cd8_ref_r0325,validation_is,2025.08,23,132.41,1.553461,11,12,pf_below_34d
run200A_stage200_stage198_mid_drawdown_entry_quality_repair_v1,s200_cd8_ref_r0325,validation_is,2025.09,22,159.43,1.848709,13,9,acceptable_measurement_only
run200A_stage200_stage198_mid_drawdown_entry_quality_repair_v1,s200_cd8_ref_r0325,oos,2025.10,15,17.76,1.305102,9,6,pf_below_34d
run200A_stage200_stage198_mid_drawdown_entry_quality_repair_v1,s200_cd8_ref_r0325,oos,2025.11,26,210.58,3.55063,17,9,acceptable_measurement_only
run200A_stage200_stage198_mid_drawdown_entry_quality_repair_v1,s200_cd8_ref_r0325,oos,2025.12,17,-28.72,0.76366,8,9,negative_month
run200A_stage200_stage198_mid_drawdown_entry_quality_repair_v1,s200_cd8_ref_r0325,oos,2026.01,27,110.83,1.908964,15,12,acceptable_measurement_only
run200A_stage200_stage198_mid_drawdown_entry_quality_repair_v1,s200_cd8_ref_r0325,oos,2026.02,31,140.05,1.856104,17,14,acceptable_measurement_only
run200A_stage200_stage198_mid_drawdown_entry_quality_repair_v1,s200_cd8_ref_r0325,oos,2026.03,35,376.27,2.573496,20,15,acceptable_measurement_only
run200A_stage200_stage198_mid_drawdown_entry_quality_repair_v1,s200_cd8_ref_r0325,oos,2026.04,8,-24.73,0.674219,4,4,negative_month
run200A_stage200_stage198_mid_drawdown_entry_quality_repair_v1,s200_cd8_thr55_r0325,validation_is,2025.01,21,9.37,1.110274,10,11,pf_below_34d
run200A_stage200_stage198_mid_drawdown_entry_quality_repair_v1,s200_cd8_thr55_r0325,validation_is,2025.02,31,160.07,2.240084,19,12,acceptable_measurement_only
run200A_stage200_stage198_mid_drawdown_entry_quality_repair_v1,s200_cd8_thr55_r0325,validation_is,2025.03,26,110.61,1.752603,14,12,acceptable_measurement_only
run200A_stage200_stage198_mid_drawdown_entry_quality_repair_v1,s200_cd8_thr55_r0325,validation_is,2025.04,45,259.02,1.887937,28,17,acceptable_measurement_only
run200A_stage200_stage198_mid_drawdown_entry_quality_repair_v1,s200_cd8_thr55_r0325,validation_is,2025.05,27,16.55,1.088027,12,15,pf_below_34d
run200A_stage200_stage198_mid_drawdown_entry_quality_repair_v1,s200_cd8_thr55_r0325,validation_is,2025.06,17,100.63,1.902107,11,6,acceptable_measurement_only
run200A_stage200_stage198_mid_drawdown_entry_quality_repair_v1,s200_cd8_thr55_r0325,validation_is,2025.07,20,176.39,2.293087,11,9,acceptable_measurement_only
