variant_id,queue_id,candidate_alias,source_variant_id,source_feature_file,source_feature_sha256,runtime_feature_file,runtime_feature_sha256,common_feature_path,common_feature_sha256,source_feature_count,feature_count,feature_order,feature_order_hash,appended_feature,feature_mode,feature_min,feature_max,feature_mean,feature_nonzero_rows,rows,first_bar_time_server,last_bar_time_server,duplicate_bar_time_rows,runtime_missing_feature_cells,score_table_validation,probability_rows_checked,probability_sum_max_abs_error,materialization_status,claim_boundary
run267cr_01_s264_aih_state_phase_repl,run267cr_q01_pool_monday_state_phase_replacement,s264_aih,run267cn_01_s264_aih_shared_state_breakout,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CN/pool_wide_shared_weakness_breakout_materialization/features/s264_aih/run267cn_01_s264_aih_shared_state_breakout/run267cn_01_s264_aih_shared_state_breakout_features.csv,ae48ede489873986e8d04dde766641066c5f70e50b25bc4af164bcbb7f3a7642,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CR/shared_weakness_breakout_followup_materialization/features/s264_aih/run267cr_01_s264_aih_state_phase_repl/run267cr_01_s264_aih_state_phase_repl_features.csv,03e92375fe589d72ef2857f280de949518d4146db62c2f4f8b87b659e29b8fdd,OPV2/s267cr/run267CR_shared_weakness_followup/s264_aih/run267cr_01_s264_aih_state_phase_repl/features/run267cr_01_s264_aih_state_phase_repl_features.csv,03e92375fe589d72ef2857f280de949518d4146db62c2f4f8b87b659e29b8fdd,36,37,stage56_context_et_event_signal;stage264_source_feature_rank_bucket;stage264_source_feature_gate_allow_inner_high_quarter;atr_14;atr_50;atr_14_over_atr_50;bollinger_width_20;bb_position_20;bb_squeeze;historical_vol_20;historical_vol_5_over_20;di_spread_14;supertrend_10_3;vortex_indicator;ema9_ema20_diff;ema20_ema50_diff;ema50_ema200_diff;sma50_sma200_ratio;close_ema20_ratio;close_ema50_ratio;minutes_from_cash_open;is_us_cash_open;is_first_30m_after_open;is_last_30m_before_cash_close;log_return_1;log_return_3;hl_range;return_zscore_20;return_1_over_atr_14;close_open_ratio;gap_percent;close_prev_close_ratio;stage267cf_trend_strength_replacement_score;stage267cf_volatility_energy_transition_score;stage267cf_range_pressure_asymmetry_score;stage267cn_shared_weakness_state_interaction_score;stage267cr_state_phase_monday_replacement_score,fc9722cf22701b526e6bf792306c587873e581847b5105e6e60203a02fefa3f7,stage267cr_state_phase_monday_replacement_score,state_phase_monday_replacement,0,1,0.48796500367,11641,11651,2024.01.02 16:40:00,2024.12.31 22:00:00,0,0,passed,64,2.22044604925e-16,materialized_execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267cr_02_s264_lc_state_phase_repl,run267cr_q01_pool_monday_state_phase_replacement,s264_lc,run267cn_02_s264_lc_shared_state_breakout,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CN/pool_wide_shared_weakness_breakout_materialization/features/s264_lc/run267cn_02_s264_lc_shared_state_breakout/run267cn_02_s264_lc_shared_state_breakout_features.csv,b1af79635e18e09fa63fa89763d7b06d4c7210b67cbf25b56b1cdea80a028d25,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CR/shared_weakness_breakout_followup_materialization/features/s264_lc/run267cr_02_s264_lc_state_phase_repl/run267cr_02_s264_lc_state_phase_repl_features.csv,e785fa1826d1bfd70d14a1151aa6bf7aa0a41f4823310180a31257d729a11172,OPV2/s267cr/run267CR_shared_weakness_followup/s264_lc/run267cr_02_s264_lc_state_phase_repl/features/run267cr_02_s264_lc_state_phase_repl_features.csv,e785fa1826d1bfd70d14a1151aa6bf7aa0a41f4823310180a31257d729a11172,36,37,stage56_context_et_event_signal;stage264_source_feature_rank_bucket;stage264_source_feature_gate_lowrank_control;atr_14;atr_50;atr_14_over_atr_50;bollinger_width_20;bb_position_20;bb_squeeze;historical_vol_20;historical_vol_5_over_20;di_spread_14;supertrend_10_3;vortex_indicator;ema9_ema20_diff;ema20_ema50_diff;ema50_ema200_diff;sma50_sma200_ratio;close_ema20_ratio;close_ema50_ratio;minutes_from_cash_open;is_us_cash_open;is_first_30m_after_open;is_last_30m_before_cash_close;log_return_1;log_return_3;hl_range;return_zscore_20;return_1_over_atr_14;close_open_ratio;gap_percent;close_prev_close_ratio;stage267cf_trend_strength_replacement_score;stage267cf_volatility_energy_transition_score;stage267cf_range_pressure_asymmetry_score;stage267cn_shared_weakness_state_interaction_score;stage267cr_state_phase_monday_replacement_score,49d5799544950b0a59ed0df05f2362b142a554e690aa63f7b0ab148332178232,stage267cr_state_phase_monday_replacement_score,state_phase_monday_replacement,0,1,0.48796500367,11641,11651,2024.01.02 16:40:00,2024.12.31 22:00:00,0,0,passed,64,2.22044604925e-16,materialized_execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267cr_03_s262_lih_state_phase_repl,run267cr_q01_pool_monday_state_phase_replacement,s262_lih,run267cn_03_s262_lih_shared_state_breakout,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CN/pool_wide_shared_weakness_breakout_materialization/features/s262_lih/run267cn_03_s262_lih_shared_state_breakout/run267cn_03_s262_lih_shared_state_breakout_features.csv,7a16561b695ebbab91d536daa511ddec1475f5040e838d97df2648d1320e0b77,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CR/shared_weakness_breakout_followup_materialization/features/s262_lih/run267cr_03_s262_lih_state_phase_repl/run267cr_03_s262_lih_state_phase_repl_features.csv,265956fc0afb6c79553dc7b5658a7746b9ef2dffb189af50196f10787dc66230,OPV2/s267cr/run267CR_shared_weakness_followup/s262_lih/run267cr_03_s262_lih_state_phase_repl/features/run267cr_03_s262_lih_state_phase_repl_features.csv,265956fc0afb6c79553dc7b5658a7746b9ef2dffb189af50196f10787dc66230,36,37,stage56_context_et_event_signal;stage262_source_feature_rank_bucket;stage262_source_feature_gate_lowrank_inner_half_filter;atr_14;atr_50;atr_14_over_atr_50;bollinger_width_20;bb_position_20;bb_squeeze;historical_vol_20;historical_vol_5_over_20;di_spread_14;supertrend_10_3;vortex_indicator;ema9_ema20_diff;ema20_ema50_diff;ema50_ema200_diff;sma50_sma200_ratio;close_ema20_ratio;close_ema50_ratio;minutes_from_cash_open;is_us_cash_open;is_first_30m_after_open;is_last_30m_before_cash_close;log_return_1;log_return_3;hl_range;return_zscore_20;return_1_over_atr_14;close_open_ratio;gap_percent;close_prev_close_ratio;stage267cf_trend_strength_replacement_score;stage267cf_volatility_energy_transition_score;stage267cf_range_pressure_asymmetry_score;stage267cn_shared_weakness_state_interaction_score;stage267cr_state_phase_monday_replacement_score,c4888e6881df4313ec47f6021274acb1e5833074a8f947122ce2ce453f2c014c,stage267cr_state_phase_monday_replacement_score,state_phase_monday_replacement,0,1,0.48796500367,11641,11651,2024.01.02 16:40:00,2024.12.31 22:00:00,0,0,passed,64,2.22044604925e-16,materialized_execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267cr_04_s264_aia_state_phase_repl,run267cr_q01_pool_monday_state_phase_replacement,s264_aia,run267cn_04_s264_aia_shared_state_breakout,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CN/pool_wide_shared_weakness_breakout_materialization/features/s264_aia/run267cn_04_s264_aia_shared_state_breakout/run267cn_04_s264_aia_shared_state_breakout_features.csv,6a21211a9432facbf7a8c4590c6adbde8a37e41edc6411b4ba0581207e411232,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CR/shared_weakness_breakout_followup_materialization/features/s264_aia/run267cr_04_s264_aia_state_phase_repl/run267cr_04_s264_aia_state_phase_repl_features.csv,db2ce71864aedb5bafc5ffbb0a724d7251f042c03abd3be62dabc8036f54c076,OPV2/s267cr/run267CR_shared_weakness_followup/s264_aia/run267cr_04_s264_aia_state_phase_repl/features/run267cr_04_s264_aia_state_phase_repl_features.csv,db2ce71864aedb5bafc5ffbb0a724d7251f042c03abd3be62dabc8036f54c076,36,37,stage56_context_et_event_signal;stage264_source_feature_rank_bucket;stage264_source_feature_gate_allow_inner_all_oos_anchor;atr_14;atr_50;atr_14_over_atr_50;bollinger_width_20;bb_position_20;bb_squeeze;historical_vol_20;historical_vol_5_over_20;di_spread_14;supertrend_10_3;vortex_indicator;ema9_ema20_diff;ema20_ema50_diff;ema50_ema200_diff;sma50_sma200_ratio;close_ema20_ratio;close_ema50_ratio;minutes_from_cash_open;is_us_cash_open;is_first_30m_after_open;is_last_30m_before_cash_close;log_return_1;log_return_3;hl_range;return_zscore_20;return_1_over_atr_14;close_open_ratio;gap_percent;close_prev_close_ratio;stage267cf_trend_strength_replacement_score;stage267cf_volatility_energy_transition_score;stage267cf_range_pressure_asymmetry_score;stage267cn_shared_weakness_state_interaction_score;stage267cr_state_phase_monday_replacement_score,da9f0f3c164a1def9da8a01013f8c3c2b8fb75b478559710ff29ff389d77285f,stage267cr_state_phase_monday_replacement_score,state_phase_monday_replacement,0,1,0.48796500367,11641,11651,2024.01.02 16:40:00,2024.12.31 22:00:00,0,0,passed,64,2.22044604925e-16,materialized_execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267cr_05_s258_stc_state_phase_repl,run267cr_q01_pool_monday_state_phase_replacement,s258_stc,run267cn_05_s258_stc_shared_state_breakout,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CN/pool_wide_shared_weakness_breakout_materialization/features/s258_stc/run267cn_05_s258_stc_shared_state_breakout/run267cn_05_s258_stc_shared_state_breakout_features.csv,68945b3fc59aa866b81bd0d8eaf14608c8ee73164280bdb3a5840f7b77ee568f,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CR/shared_weakness_breakout_followup_materialization/features/s258_stc/run267cr_05_s258_stc_state_phase_repl/run267cr_05_s258_stc_state_phase_repl_features.csv,9eb26a5e44f33566ee029d20e8f20236a51b9dadf632fc8e30352e01d4d0a5e9,OPV2/s267cr/run267CR_shared_weakness_followup/s258_stc/run267cr_05_s258_stc_state_phase_repl/features/run267cr_05_s258_stc_state_phase_repl_features.csv,9eb26a5e44f33566ee029d20e8f20236a51b9dadf632fc8e30352e01d4d0a5e9,36,37,stage56_context_et_event_signal;stage258_source_feature_rank_bucket;stage258_source_feature_gate_short_tight_control;atr_14;atr_50;atr_14_over_atr_50;bollinger_width_20;bb_position_20;bb_squeeze;historical_vol_20;historical_vol_5_over_20;di_spread_14;supertrend_10_3;vortex_indicator;ema9_ema20_diff;ema20_ema50_diff;ema50_ema200_diff;sma50_sma200_ratio;close_ema20_ratio;close_ema50_ratio;minutes_from_cash_open;is_us_cash_open;is_first_30m_after_open;is_last_30m_before_cash_close;log_return_1;log_return_3;hl_range;return_zscore_20;return_1_over_atr_14;close_open_ratio;gap_percent;close_prev_close_ratio;stage267cf_trend_strength_replacement_score;stage267cf_volatility_energy_transition_score;stage267cf_range_pressure_asymmetry_score;stage267cn_shared_weakness_state_interaction_score;stage267cr_state_phase_monday_replacement_score,16631b377617cb161b67d7d61e65cc2ab8fc3b77b874ed021695363e8db30b50,stage267cr_state_phase_monday_replacement_score,state_phase_monday_replacement,0,1,0.48796500367,11641,11651,2024.01.02 16:40:00,2024.12.31 22:00:00,0,0,passed,64,2.22044604925e-16,materialized_execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267cr_06_s264_aih_aggr_supply_expand,run267cr_q03_aih_aggressive_shock_supply_expansion,s264_aih,run267cn_06_s264_aih_aggressive_shock_release_reentry,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CN/pool_wide_shared_weakness_breakout_materialization/features/s264_aih/run267cn_06_s264_aih_aggressive_shock_release_reentry/run267cn_06_s264_aih_aggressive_shock_release_reentry_features.csv,e0c7352a5cd20f7af9c3c729bd51a777c3d1b669eafb2c6f19ec6cdeffd1b733,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CR/shared_weakness_breakout_followup_materialization/features/s264_aih/run267cr_06_s264_aih_aggr_supply_expand/run267cr_06_s264_aih_aggr_supply_expand_features.csv,25389e6a7d7267124be27ba168b805dbe81d4f821df2ace4bcce3c22600e0bc7,OPV2/s267cr/run267CR_shared_weakness_followup/s264_aih/run267cr_06_s264_aih_aggr_supply_expand/features/run267cr_06_s264_aih_aggr_supply_expand_features.csv,25389e6a7d7267124be27ba168b805dbe81d4f821df2ace4bcce3c22600e0bc7,36,37,stage56_context_et_event_signal;stage264_source_feature_rank_bucket;stage264_source_feature_gate_allow_inner_high_quarter;atr_50;atr_14_over_atr_50;bollinger_width_20;bb_position_20;bb_squeeze;historical_vol_20;historical_vol_5_over_20;adx_14;di_spread_14;supertrend_10_3;vortex_indicator;ema9_ema20_diff;ema20_ema50_diff;ema50_ema200_diff;sma50_sma200_ratio;close_ema20_ratio;close_ema50_ratio;minutes_from_cash_open;is_us_cash_open;is_first_30m_after_open;is_last_30m_before_cash_close;log_return_1;log_return_3;hl_range;return_zscore_20;return_1_over_atr_14;close_open_ratio;gap_percent;close_prev_close_ratio;stage267cf_adverse_excursion_proxy_score;stage267cf_profit_giveback_proxy_score;stage267cf_loss_cluster_bar_state_proxy_score;stage267cn_aggressive_shock_release_reentry_score;stage267cr_aggressive_shock_supply_expansion_score,012245b0d8aa2d0c4be0145a7f99124f7c8f4e345298189e27e94a62256f9925,stage267cr_aggressive_shock_supply_expansion_score,aggressive_shock_supply_expansion,0,0.72,0.340985946266,11611,11651,2024.01.02 16:40:00,2024.12.31 22:00:00,0,0,passed,64,2.22044604925e-16,materialized_execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
run267cr_07_s258_stc_redzone_stress,run267cr_q04_stc_redzone_stress_blast,s258_stc,run267cn_05_s258_stc_shared_state_breakout,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CN/pool_wide_shared_weakness_breakout_materialization/features/s258_stc/run267cn_05_s258_stc_shared_state_breakout/run267cn_05_s258_stc_shared_state_breakout_features.csv,68945b3fc59aa866b81bd0d8eaf14608c8ee73164280bdb3a5840f7b77ee568f,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267CR/shared_weakness_breakout_followup_materialization/features/s258_stc/run267cr_07_s258_stc_redzone_stress/run267cr_07_s258_stc_redzone_stress_features.csv,e81cb12a466b239f68aced7612fc9e396fc669ffc5ec06d8c857187d95784def,OPV2/s267cr/run267CR_shared_weakness_followup/s258_stc/run267cr_07_s258_stc_redzone_stress/features/run267cr_07_s258_stc_redzone_stress_features.csv,e81cb12a466b239f68aced7612fc9e396fc669ffc5ec06d8c857187d95784def,36,37,stage56_context_et_event_signal;stage258_source_feature_rank_bucket;stage258_source_feature_gate_short_tight_control;atr_14;atr_50;atr_14_over_atr_50;bollinger_width_20;bb_position_20;bb_squeeze;historical_vol_20;historical_vol_5_over_20;di_spread_14;supertrend_10_3;vortex_indicator;ema9_ema20_diff;ema20_ema50_diff;ema50_ema200_diff;sma50_sma200_ratio;close_ema20_ratio;close_ema50_ratio;minutes_from_cash_open;is_us_cash_open;is_first_30m_after_open;is_last_30m_before_cash_close;log_return_1;log_return_3;hl_range;return_zscore_20;return_1_over_atr_14;close_open_ratio;gap_percent;close_prev_close_ratio;stage267cf_trend_strength_replacement_score;stage267cf_volatility_energy_transition_score;stage267cf_range_pressure_asymmetry_score;stage267cn_shared_weakness_state_interaction_score;stage267cr_redzone_stress_blast_score,ea321e4166971372336fb8a934c68a23db6ffcbec0bfa8ec1acc9481d4cf67d6,stage267cr_redzone_stress_blast_score,redzone_stress_blast,0,1,0.48714982202,11641,11651,2024.01.02 16:40:00,2024.12.31 22:00:00,0,0,passed,64,2.22044604925e-16,materialized_execution_pending,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_goal_gate
