candidate_id,surface_family,label_name,side,entry_mode,fill_order,hold_bars,tp_price_units,sl_price_units,tp_broker_points,sl_broker_points,label_mode,utility_quantile,feature_set,feature_count,model,prob_quantile,prob_threshold,regime,risk_filter,cooldown_bars,contract_pnl_scale,initial_balance,raw_signal_total_diagnostic_only,lifecycle_trade_total,overall_signal_to_trade_ratio_diagnostic_only,scout_clue,materialization_candidate,meaningful_signal,final_like_reference,dual_positive,rank_score,signal_count_claim_boundary,validation_raw_signal_count,validation_lifecycle_trade_count,validation_signal_to_trade_ratio,oos_raw_signal_count,oos_lifecycle_trade_count,oos_signal_to_trade_ratio,val_net,val_gross_profit,val_gross_loss,val_pf,val_dd_pct,val_trade_count,val_calendar_days,val_calendar_trades_day,val_active_days,val_active_trades_day,val_win_rate,val_avg_win,val_avg_loss,val_payoff,val_expectancy,val_recovery,val_avg_hold_bars,val_avg_mae_contract,val_avg_spread_cost_contract,val_max_consecutive_loss,val_time_under_water_trades,val_smooth_equity_proxy,oos_net,oos_gross_profit,oos_gross_loss,oos_pf,oos_dd_pct,oos_trade_count,oos_calendar_days,oos_calendar_trades_day,oos_active_days,oos_active_trades_day,oos_win_rate,oos_avg_win,oos_avg_loss,oos_payoff,oos_expectancy,oos_recovery,oos_avg_hold_bars,oos_avg_mae_contract,oos_avg_spread_cost_contract,oos_max_consecutive_loss,oos_time_under_water_trades,oos_smooth_equity_proxy
f81b_04147,smooth_density_cost_shape,smooth_density_cost_shape_long_next_bar_open_control_h18_tp20_sl10_close_direction_smooth_density_cost_shape_q57,long,next_bar_open_control,close_direction,18,20.0,10.0,2000.0,1000.0,smooth_density_cost_shape,0.58,trend_order_intent,29,histgbm_cost_shape_shallow,0.72,0.2721321456975019,cash_open,none,0,0.08870965974736267,500.0,1229,1220,0.9926769731489016,1,1,1,0,1,2020783.1511846848,diagnostic_only_not_economics,696,688,0.9885057471264368,533,532,0.99812382739212,145.29843879680283,519.2167514047162,-373.9183126079134,1.3885833720830922,3.331579981471941,688,271,2.5387453874538743,164,4.195121951219512,0.45203488372093026,1.6695072392434605,-0.9918257628857119,1.683266660049279,0.21118959127442272,8.72249440835023,1.0406976744186047,8.912989597272402,0.10470963311662171,8,120,1,128.0461841691357,407.470080117561,-279.4238959484253,1.4582506579636618,2.1716124706154005,532,194,2.7422680412371134,109,4.8807339449541285,0.4492481203007519,1.7048957327094603,-0.9536651738854106,1.7877298861228157,0.24068831610739794,11.792728758170139,1.0150375939849625,10.787579860448224,0.06779452323963389,8,72,1
f81b_03937,smooth_density_cost_shape,smooth_density_cost_shape_long_next_bar_open_control_h18_tp20_sl10_close_direction_smooth_density_cost_shape_q57,long,next_bar_open_control,close_direction,18,20.0,10.0,2000.0,1000.0,smooth_density_cost_shape,0.58,runtime_fill_context,27,histgbm_cost_shape_shallow,0.84,0.3010729501645152,cash_open,none,0,0.08870965974736267,500.0,1159,1147,0.9896462467644521,1,1,1,0,1,2020316.0448905935,diagnostic_only_not_economics,625,616,0.9856,534,531,0.9943820224719101,158.15246849419563,482.4599038883965,-324.30743539420087,1.4876621724751973,4.0460475810772545,616,271,2.273062730627306,136,4.529411764705882,0.46915584415584416,1.6694114321397804,-0.9917658574746204,1.6832717314857768,0.2567410202827851,7.817627713220701,1.0292207792207793,8.96444377869505,0.10472204135013742,8,102,1,121.17562102170245,402.2007263285676,-281.02510530686516,1.4311914442283895,2.4554833818070163,531,194,2.7371134020618557,107,4.962616822429907,0.4444444444444444,1.7042403657990153,-0.9526274756164921,1.7889893052854868,0.22820267612373343,9.869797687861201,1.0188323917137476,10.890126467945956,0.06749618970080877,8,132,1
f81b_04297,smooth_density_cost_shape,smooth_density_cost_shape_long_next_bar_open_control_h18_tp20_sl10_close_direction_smooth_density_cost_shape_q57,long,next_bar_open_control,close_direction,18,20.0,10.0,2000.0,1000.0,smooth_density_cost_shape,0.58,compact_exportable_28,28,histgbm_cost_shape_shallow,0.84,0.3010729501645152,cash_open,none,0,0.08870965974736267,500.0,1159,1147,0.9896462467644521,1,1,1,0,1,2020316.0448905935,diagnostic_only_not_economics,625,616,0.9856,534,531,0.9943820224719101,158.15246849419563,482.4599038883965,-324.30743539420087,1.4876621724751973,4.0460475810772545,616,271,2.273062730627306,136,4.529411764705882,0.46915584415584416,1.6694114321397804,-0.9917658574746204,1.6832717314857768,0.2567410202827851,7.817627713220701,1.0292207792207793,8.96444377869505,0.10472204135013742,8,102,1,121.17562102170245,402.2007263285676,-281.02510530686516,1.4311914442283895,2.4554833818070163,531,194,2.7371134020618557,107,4.962616822429907,0.4444444444444444,1.7042403657990153,-0.9526274756164921,1.7889893052854868,0.22820267612373343,9.869797687861201,1.0188323917137476,10.890126467945956,0.06749618970080877,8,132,1
f81b_01107,order_intent_exit_efficiency,order_intent_exit_efficiency_long_same_bar_open_h14_tp18_sl8_close_direction_exit_efficiency_q64,long,same_bar_open,close_direction,14,18.0,8.0,1800.0,800.0,exit_efficiency,0.64,price_vol_session,25,extra_trees_d6_l160,0.72,0.502435662424975,trend,liquidity_release,0,0.08870965974736267,500.0,1392,1375,0.9877873563218391,1,1,1,0,1,2020143.5620178394,diagnostic_only_not_economics,716,705,0.9846368715083799,676,670,0.9911242603550295,131.06586098693595,456.34466715537053,-325.2788061684345,1.4029339093155304,4.084192734768612,705,271,2.6014760147601477,85,8.294117647058824,0.4340425531914894,1.4913224416842175,-0.8152351031790339,1.8293157837153486,0.1859090226765049,6.418201563857461,1.0312056737588653,9.558503586569712,0.10551164679142695,8,136,1,120.89973397988815,426.10531834068945,-305.20558436080125,1.396125563144892,2.050967333359029,670,194,3.4536082474226806,76,8.81578947368421,0.4164179104477612,1.5272592055221843,-0.7805769420992359,1.9565774021134505,0.1804473641490868,11.789532871972296,1.019402985074627,9.193600359187874,0.07032292773375631,7,67,1
f81b_03083,intent_cost_asymmetry,intent_cost_asymmetry_long_same_bar_open_h20_tp24_sl10_close_direction_intent_cost_asymmetry_q60,long,same_bar_open,close_direction,20,24.0,10.0,2400.0,1000.0,intent_cost_asymmetry,0.6,price_vol_session,25,histgbm_cost_shape_shallow,0.72,0.226527091691468,high_vol,order_intent_guard,0,0.08870965974736267,500.0,1686,1655,0.9816132858837485,1,1,1,0,1,2019716.6487817026,diagnostic_only_not_economics,918,898,0.9782135076252724,768,757,0.9856770833333334,254.58519121916365,768.988556485988,-514.4033652668243,1.4949135414133787,3.3638702976199966,898,271,3.3136531365313653,92,9.76086956521739,0.42316258351893093,2.023654096015758,-0.993056689704294,2.0378031959266583,0.28350244011042725,15.136445147679304,1.0712694877505569,14.815419043711435,0.10571366167644232,11,58,0,269.2932528052764,678.9367195866478,-409.6434667813712,1.6573844687946646,2.5548382007240207,757,194,3.902061855670103,92,8.228260869565217,0.43593130779392336,2.0573839987474174,-0.9593523812210099,2.1445550550767325,0.3557374541681326,21.081041666666863,1.0317040951122853,9.74151945111803,0.07199075993738084,8,47,1
f81b_03065,intent_cost_asymmetry,intent_cost_asymmetry_long_same_bar_open_h20_tp24_sl10_close_direction_intent_cost_asymmetry_q60,long,same_bar_open,close_direction,20,24.0,10.0,2400.0,1000.0,intent_cost_asymmetry,0.6,price_vol_session,25,histgbm_cost_shape_shallow,0.72,0.226527091691468,all,order_intent_guard,0,0.08870965974736267,500.0,1886,1769,0.9379639448568399,1,1,1,0,1,2018988.5182718388,diagnostic_only_not_economics,1002,942,0.9401197604790419,884,827,0.9355203619909502,247.06261207258729,793.2595193928664,-546.1969073202791,1.4523324990701836,3.945805665562716,942,271,3.4760147601476015,107,8.80373831775701,0.416135881104034,2.0236212229409856,-0.9930852860368712,2.0377114145117368,0.2622745351089037,12.522796762589847,1.1719745222929936,14.306329250554487,0.10574812974533537,12,58,0,262.62228639227476,720.133485573323,-457.51119918104814,1.5740237328886653,2.5548382007240433,827,194,4.262886597938144,100,8.27,0.42321644498186217,2.0575242444952084,-0.9591429752223232,2.1451694873939804,0.31756020119984857,20.55881944444446,1.1499395405078596,9.339304708133552,0.07181835367672516,8,47,1
f81b_03063,intent_cost_asymmetry,intent_cost_asymmetry_long_same_bar_open_h20_tp24_sl10_close_direction_intent_cost_asymmetry_q60,long,same_bar_open,close_direction,20,24.0,10.0,2400.0,1000.0,intent_cost_asymmetry,0.6,price_vol_session,25,histgbm_cost_shape_shallow,0.72,0.226527091691468,all,liquidity_release,0,0.08870965974736267,500.0,1543,1525,0.9883344134802333,1,1,1,0,1,2018967.7491247323,diagnostic_only_not_economics,851,841,0.9882491186839013,692,684,0.9884393063583815,253.91099780508367,730.5595318834305,-476.64853407834664,1.532700679119992,3.3638702976199966,841,271,3.103321033210332,71,11.845070422535212,0.4292508917954816,2.0237106146355415,-0.9930177793298889,2.0379399611567757,0.3019155740845228,15.096360759493647,1.0321046373365041,15.451860966150692,0.10566364739444184,11,58,0,209.5827808293266,590.5907694442492,-381.0079886149226,1.5500745052386495,3.3638702976199966,684,194,3.5257731958762886,79,8.658227848101266,0.4195906432748538,2.0578075590391958,-0.9597178554532056,2.1441797163057275,0.306407574311881,12.460812236286904,1.0248538011695907,9.885625506616774,0.07203509694952871,8,62,1
f81b_03081,intent_cost_asymmetry,intent_cost_asymmetry_long_same_bar_open_h20_tp24_sl10_close_direction_intent_cost_asymmetry_q60,long,same_bar_open,close_direction,20,24.0,10.0,2400.0,1000.0,intent_cost_asymmetry,0.6,price_vol_session,25,histgbm_cost_shape_shallow,0.72,0.226527091691468,high_vol,liquidity_release,0,0.08870965974736267,500.0,1543,1525,0.9883344134802333,1,1,1,0,1,2018967.7491247323,diagnostic_only_not_economics,851,841,0.9882491186839013,692,684,0.9884393063583815,253.91099780508367,730.5595318834305,-476.64853407834664,1.532700679119992,3.3638702976199966,841,271,3.103321033210332,71,11.845070422535212,0.4292508917954816,2.0237106146355415,-0.9930177793298889,2.0379399611567757,0.3019155740845228,15.096360759493647,1.0321046373365041,15.451860966150692,0.10566364739444184,11,58,0,209.5827808293266,590.5907694442492,-381.0079886149226,1.5500745052386495,3.3638702976199966,684,194,3.5257731958762886,79,8.658227848101266,0.4195906432748538,2.0578075590391958,-0.9597178554532056,2.1441797163057275,0.306407574311881,12.460812236286904,1.0248538011695907,9.885625506616774,0.07203509694952871,8,62,1
f81b_01133,order_intent_exit_efficiency,order_intent_exit_efficiency_long_same_bar_open_h14_tp18_sl8_close_direction_exit_efficiency_q64,long,same_bar_open,close_direction,14,18.0,8.0,1800.0,800.0,exit_efficiency,0.64,price_vol_session,25,extra_trees_d6_l160,0.84,0.5053559233511798,high_vol,order_intent_guard,0,0.08870965974736267,500.0,1614,1602,0.9925650557620818,1,1,1,0,1,2018848.42779095,diagnostic_only_not_economics,890,881,0.9898876404494382,724,721,0.9958563535911602,192.71641322156057,589.0117375007462,-396.2953242791857,1.4862949457505936,2.7872575092621674,881,271,3.2509225092250924,81,10.876543209876543,0.44835414301929627,1.4911689556980916,-0.8154224779407113,1.8287071990754138,0.21874734758406422,13.828389560789146,1.0238365493757093,11.72081565050482,0.10568230474965032,10,70,0,201.20858894917558,506.06820563696215,-304.85961668778657,1.660004073793866,2.7038704290996294,721,194,3.716494845360825,71,10.154929577464788,0.4604715672676838,1.5243018242077173,-0.7837008141074205,1.9450047732102826,0.2790687780155001,14.883005249343748,1.0110957004160888,8.471240986136502,0.07330912145252577,7,63,1
f81b_04085,smooth_density_cost_shape,smooth_density_cost_shape_long_next_bar_open_control_h18_tp20_sl10_close_direction_smooth_density_cost_shape_q57,long,next_bar_open_control,close_direction,18,20.0,10.0,2000.0,1000.0,smooth_density_cost_shape,0.58,trend_order_intent,29,extra_trees_d6_l160,0.72,0.521879054859993,all,order_intent_guard,0,0.08870965974736267,500.0,3121,3041,0.9743671900032042,1,1,1,0,1,2018811.659880181,diagnostic_only_not_economics,1813,1750,0.9652509652509652,1308,1291,0.9870030581039755,365.6603303820314,1318.522721205963,-952.8623908239313,1.3837493576232438,4.630644238812397,1750,271,6.4575645756457565,132,13.257575757575758,0.4514285714285714,1.6690161027923582,-0.9925649904415951,1.6815182067320429,0.20894876021830366,15.793065134099391,1.064,10.32742651408554,0.10533689145806688,10,146,0,275.9056708428448,968.566661889007,-692.660991046162,1.3983271389747678,2.5761285190634453,1291,194,6.654639175257732,100,12.91,0.4407436096049574,1.7022261193128418,-0.9593642535265402,1.7743272308256282,0.21371469468849327,21.4201790633606,1.0286599535243997,9.802825562717883,0.07213517715428647,8,65,1
