candidate_id,model,threshold_source,prob_threshold,exportability,train_label_source,validation_trade_count,validation_trades_per_day,validation_net_profit,validation_profit_factor,validation_drawdown_percent,validation_win_rate,validation_avg_win,validation_avg_loss,validation_payoff_ratio,validation_expectancy,validation_time_under_water_trades,validation_max_consecutive_loss,oos_trade_count,oos_trades_per_day,oos_net_profit,oos_profit_factor,oos_drawdown_percent,oos_win_rate,oos_avg_win,oos_avg_loss,oos_payoff_ratio,oos_expectancy,oos_time_under_water_trades,oos_max_consecutive_loss,long_short_breakdown,positive_low_density_seed,materialization_candidate,final_like_reference,rank_score
f81g_0006,histgbm_realized_label_diagnostic,validation_probability_quantile_0.85,0.3664675414927365,not_exportable_current_path_or_not_attempted(현재 경로 내보내기 불가 또는 미시도),validation_mt5_realized_trade_pnl(검증 MT5 실현 거래 손익),105,0.3860294117647059,168.03000000000003,18.951923076923077,0.26984849470057903,0.8952380952380953,1.8871276595744682,-0.8509090909090911,2.2177782324058914,1.6002857142857145,11,2,40,0.20512820512820512,8.91,1.4312681510164567,0.6830574201295305,0.4,1.848125,-0.8608333333333335,2.146902226524685,0.22275,31,4,validation_long=105;oos_long=40;short=0,True,False,False,77453.9624090035
f81g_0005,histgbm_realized_label_diagnostic,validation_probability_quantile_0.8,0.33200799068783127,not_exportable_current_path_or_not_attempted(현재 경로 내보내기 불가 또는 미시도),validation_mt5_realized_trade_pnl(검증 MT5 실현 거래 손익),139,0.5110294117647058,190.15999999999997,9.282229965156795,0.4439762209346147,0.8129496402877698,1.8860176991150444,-0.8830769230769231,2.135734328266165,1.3680575539568343,27,3,76,0.38974358974358975,7.050000000000001,1.1641825803446668,2.053734423366972,0.35526315789473684,1.8514814814814813,-0.8763265306122449,2.11277579395884,0.09276315789473685,69,9,validation_long=139;oos_long=76;short=0,True,False,False,77043.80913800797
f81g_0016,extra_trees_exportable_proxy,validation_probability_quantile_0.95,0.5477474870509601,exportable_current_path(현재 경로 내보내기 가능),validation_mt5_realized_trade_pnl(검증 MT5 실현 거래 손익),35,0.12867647058823528,19.03,2.2486876640419946,0.8843064565956432,0.5142857142857142,1.9038888888888887,-0.896470588235294,2.1237605715952173,0.5437142857142857,21,5,20,0.10256410256410256,4.33,1.4183574879227054,0.8721620124990161,0.4,1.835,-0.8624999999999999,2.1275362318840583,0.2165,16,5,validation_long=35;oos_long=20;short=0,True,False,False,76864.1412866728
f81g_0007,histgbm_realized_label_diagnostic,validation_probability_quantile_0.9,0.3938996659142923,not_exportable_current_path_or_not_attempted(현재 경로 내보내기 불가 또는 미시도),validation_mt5_realized_trade_pnl(검증 MT5 실현 거래 손익),70,0.25735294117647056,124.32999999999998,49.003861003861005,0.16787599559791405,0.9571428571428572,1.8943283582089552,-0.8633333333333333,2.1942027315161643,1.776142857142857,3,1,23,0.11794871794871795,1.6199999999999999,1.1236641221374044,1.197592858281545,0.34782608695652173,1.8399999999999999,-0.8733333333333334,2.106870229007633,0.07043478260869565,22,6,validation_long=70;oos_long=23;short=0,True,False,False,76280.90483630924
f81g_0013,extra_trees_exportable_proxy,validation_probability_quantile_0.8,0.5270121590511878,exportable_current_path(현재 경로 내보내기 가능),validation_mt5_realized_trade_pnl(검증 MT5 실현 거래 손익),139,0.5110294117647058,31.600000000000005,1.4252455927869736,1.7595031990967533,0.4028776978417266,1.8912499999999999,-0.895301204819277,2.1124175750235503,0.22733812949640292,113,8,90,0.46153846153846156,0.12999999999999934,1.002406070701462,3.5652311090077613,0.32222222222222224,1.8675862068965519,-0.885737704918033,2.1085093211306614,0.001444444444444437,85,12,validation_long=139;oos_long=90;short=0,False,False,False,1108.8829598006857
f81g_0008,histgbm_realized_label_diagnostic,validation_probability_quantile_0.95,0.4587912946000643,not_exportable_current_path_or_not_attempted(현재 경로 내보내기 불가 또는 미시도),validation_mt5_realized_trade_pnl(검증 MT5 실현 거래 손익),35,0.12867647058823528,67.64999999999999,,0.0,1.0,1.9328571428571426,,,1.9328571428571426,0,0,10,0.05128205128205128,-0.5900000000000002,0.9026402640264028,0.5358779234232548,0.3,1.8233333333333335,-0.8657142857142857,2.1061606160616066,-0.05900000000000002,8,3,validation_long=35;oos_long=10;short=0,False,False,False,840.0524716840774
f81g_0024,logreg_balanced_diagnostic,validation_probability_quantile_0.95,0.6754045029565462,not_exportable_current_path_or_not_attempted(현재 경로 내보내기 불가 또는 미시도),validation_mt5_realized_trade_pnl(검증 MT5 실현 거래 손익),35,0.12867647058823528,18.07,2.096480582524272,1.093349121768309,0.4857142857142857,2.0323529411764705,-0.9155555555555553,2.219802969731582,0.5162857142857143,23,6,17,0.08717948717948718,-1.4,0.8700092850510679,0.8999999999999999,0.29411764705882354,1.874,-0.8975,2.088022284122563,-0.08235294117647059,17,5,validation_long=35;oos_long=17;short=0,False,False,False,725.0092850510679
f81g_0014,extra_trees_exportable_proxy,validation_probability_quantile_0.85,0.5318574145268639,exportable_current_path(현재 경로 내보내기 가능),validation_mt5_realized_trade_pnl(검증 MT5 실현 거래 손익),105,0.3860294117647059,27.689999999999998,1.50372930689467,1.8140461688848974,0.41904761904761906,1.8786363636363639,-0.9011475409836065,2.0847156300130654,0.2637142857142857,82,7,59,0.30256410256410254,-2.8,0.9227799227799228,2.618657937806892,0.3050847457627119,1.858888888888889,-0.8843902439024389,2.1018876018876025,-0.04745762711864406,53,14,validation_long=105;oos_long=59;short=0,False,False,False,675.9141289992335
f81g_0003,histgbm_realized_label_diagnostic,validation_probability_quantile_0.6,0.24832255411958606,not_exportable_current_path_or_not_attempted(현재 경로 내보내기 불가 또는 미시도),validation_mt5_realized_trade_pnl(검증 MT5 실현 거래 손익),278,1.0220588235294117,162.28,2.422385835743711,0.9246500833998149,0.5287769784172662,1.8800680272108843,-0.8709160305343512,2.158724792397457,0.5837410071942446,154,6,233,1.1948717948717948,-9.009999999999998,0.9361038224239412,5.298131471416734,0.30472103004291845,1.8591549295774643,-0.8704320987654323,2.135898862432091,-0.0386695278969957,229,11,validation_long=278;oos_long=233;short=0,False,False,False,670.290675282268
f81g_0022,logreg_balanced_diagnostic,validation_probability_quantile_0.85,0.6096545715247492,not_exportable_current_path_or_not_attempted(현재 경로 내보내기 불가 또는 미시도),validation_mt5_realized_trade_pnl(검증 MT5 실현 거래 손익),105,0.3860294117647059,17.290000000000003,1.296416938110749,2.0933093593261503,0.37142857142857144,1.938974358974359,-0.8837878787878789,2.1939363568028063,0.16466666666666668,85,7,73,0.37435897435897436,-6.370000000000001,0.8591331269349843,3.474299296820865,0.2876712328767123,1.85,-0.8696153846153849,2.1273772666961515,-0.08726027397260275,69,11,validation_long=105;oos_long=73;short=0,False,False,False,239.70319725289778
