candidate_id,model,threshold_source,prob_threshold,exportability,train_label_source,validation_trade_count,validation_trades_per_day,validation_net_profit,validation_profit_factor,validation_drawdown_percent,validation_win_rate,validation_avg_win,validation_avg_loss,validation_payoff_ratio,validation_expectancy,validation_time_under_water_trades,validation_max_consecutive_loss,oos_trade_count,oos_trades_per_day,oos_net_profit,oos_profit_factor,oos_drawdown_percent,oos_win_rate,oos_avg_win,oos_avg_loss,oos_payoff_ratio,oos_expectancy,oos_time_under_water_trades,oos_max_consecutive_loss,long_short_breakdown,positive_low_density_seed,materialization_candidate,final_like_reference,rank_score
f82g_0021,logreg_balanced_diagnostic,validation_probability_quantile_0.8,0.5331681051695517,not_exportable_current_path_or_not_attempted(현재 경로 내보내기 불가 또는 미시도),validation_mt5_realized_trade_pnl(검증 MT5 실현 거래 손익),393,1.4448529411764706,32.94,1.1435169048448937,3.520674276211244,0.4173027989821883,1.6003658536585366,-1.0022707423580786,1.5967400683504918,0.08381679389312977,360,11,231,1.1846153846153846,12.530000000000001,1.0909949164851125,4.199374316258183,0.4155844155844156,1.5648958333333332,-1.02,1.5342116013071894,0.054242424242424245,211,8,validation_long=393;oos_long=231;short=0,False,False,False,3079.057484859294
f82g_0004,histgbm_realized_label_diagnostic,validation_probability_quantile_0.7,0.3526551388212227,not_exportable_current_path_or_not_attempted(현재 경로 내보내기 불가 또는 미시도),validation_mt5_realized_trade_pnl(검증 MT5 실현 거래 손익),589,2.1654411764705883,377.39,2.7702880195140254,0.7971412864211153,0.633276740237691,1.583297587131367,-0.9869444444444445,1.6042418558043685,0.6407300509337861,285,5,373,1.912820512820513,7.279999999999999,1.0328727535446582,6.25674425774639,0.3914209115281501,1.5667123287671234,-0.9755947136563876,1.605904897634503,0.019517426273458444,353,9,validation_long=589;oos_long=373;short=0,False,False,False,3000.198327770019
f82g_0010,extra_trees_exportable_proxy,validation_probability_quantile_0.5,0.49822433907056773,exportable_current_path(현재 경로 내보내기 가능),validation_mt5_realized_trade_pnl(검증 MT5 실현 거래 손익),981,3.6066176470588234,37.60999999999999,1.0644459295053035,5.679101123595297,0.4026503567787971,1.5726582278481014,-0.995887372013652,1.5791526954179944,0.038338430173292554,931,14,645,3.3076923076923075,-0.980000000000004,0.9975002550760127,16.046732045107554,0.386046511627907,1.5705220883534137,-0.9899999999999999,1.5863859478317313,-0.0015193798449612465,626,11,validation_long=981;oos_long=645;short=0,False,False,False,2519.827050565257
f82g_0020,logreg_balanced_diagnostic,validation_probability_quantile_0.7,0.5172788509736549,not_exportable_current_path_or_not_attempted(현재 경로 내보내기 불가 또는 미시도),validation_mt5_realized_trade_pnl(검증 MT5 실현 거래 손익),589,2.1654411764705883,1.159999999999993,1.0032215958008166,7.2834801936972156,0.3853989813242784,1.5913215859030838,-0.9946685082872928,1.5998511792065886,0.001969439728353129,586,12,367,1.882051282051282,-0.8200000000000065,0.9963360142984807,6.808362906958858,0.3869209809264305,1.5702816901408447,-0.9946666666666666,1.5787014311067475,-0.0022343324250681377,346,12,validation_long=589;oos_long=367;short=0,False,False,False,2068.4997236025943
f82g_0011,extra_trees_exportable_proxy,validation_probability_quantile_0.6,0.5009885984677626,exportable_current_path(현재 경로 내보내기 가능),validation_mt5_realized_trade_pnl(검증 MT5 실현 거래 손익),785,2.886029411764706,68.38,1.1512229643062497,3.909548626446322,0.42165605095541403,1.5726888217522657,-0.9959911894273127,1.5790188090484512,0.08710828025477707,717,13,512,2.6256410256410256,-3.5700000000000074,0.9886178861788618,12.324292796733953,0.384765625,1.5740101522842638,-0.9957142857142857,1.5807849449052864,-0.006972656250000014,497,9,validation_long=785;oos_long=512;short=0,False,False,False,1959.188606505466
f82g_0022,logreg_balanced_diagnostic,validation_probability_quantile_0.85,0.5491178254535383,not_exportable_current_path_or_not_attempted(현재 경로 내보내기 불가 또는 미시도),validation_mt5_realized_trade_pnl(검증 MT5 실현 거래 손익),295,1.0845588235294117,37.45999999999999,1.2248094580807776,2.329457217529613,0.43050847457627117,1.6070078740157479,-0.9918452380952381,1.6202203854926822,0.1269830508474576,257,9,148,0.7589743589743589,1.6699999999999982,1.0184693651846937,4.144007173069868,0.39864864864864863,1.5608474576271185,-1.0159550561797752,1.5363351440921649,0.011283783783783771,136,7,validation_long=295;oos_long=148;short=0,False,False,False,1511.0686478777068
f82g_0002,histgbm_realized_label_diagnostic,validation_probability_quantile_0.5,0.3245988998994819,not_exportable_current_path_or_not_attempted(현재 경로 내보내기 불가 또는 미시도),validation_mt5_realized_trade_pnl(검증 MT5 실현 거래 손익),981,3.6066176470588234,332.41999999999996,1.7153586261808949,1.9723489513765033,0.5158002038735984,1.575316205533597,-0.9782947368421052,1.6102674850512355,0.3388583078491335,695,11,665,3.41025641025641,-20.66000000000001,0.9494606032437194,12.438670173097574,0.37142857142857144,1.5713765182186235,-0.9779665071770334,1.6067794824124482,-0.031067669172932348,651,11,validation_long=981;oos_long=665;short=0,False,False,False,964.5935859339613
f82g_0003,histgbm_realized_label_diagnostic,validation_probability_quantile_0.6,0.33769850434277726,not_exportable_current_path_or_not_attempted(현재 경로 내보내기 불가 또는 미시도),validation_mt5_realized_trade_pnl(검증 MT5 실현 거래 손익),785,2.886029411764706,393.76,2.213922372599192,0.8911429088933097,0.5796178343949044,1.5783076923076922,-0.982939393939394,1.605701940566447,0.5016050955414013,449,5,529,2.712820512820513,-18.970000000000006,0.9416074121956474,9.659102072895386,0.3686200378071834,1.5687179487179486,-0.9726646706586827,1.6128044906325447,-0.035860113421550106,518,11,validation_long=785;oos_long=529;short=0,False,False,False,723.697204906108
f82g_0012,extra_trees_exportable_proxy,validation_probability_quantile_0.7,0.5047684399145685,exportable_current_path(현재 경로 내보내기 가능),validation_mt5_realized_trade_pnl(검증 MT5 실현 거래 손익),589,2.1654411764705883,92.91,1.287237989241328,2.3088555954139,0.44821731748726656,1.577159090909091,-0.9952615384615385,1.5846679791796652,0.15774193548387097,490,8,323,1.6564102564102565,-15.649999999999999,0.923231629549691,12.001935171746666,0.3715170278637771,1.5684166666666666,-1.0042364532019703,1.5618001733215607,-0.04845201238390093,305,20,validation_long=589;oos_long=323;short=0,False,False,False,-226.96188762497536
f82g_0017,logreg_balanced_diagnostic,validation_probability_quantile_0.4,0.4826133010111445,not_exportable_current_path_or_not_attempted(현재 경로 내보내기 불가 또는 미시도),validation_mt5_realized_trade_pnl(검증 MT5 실현 거래 손익),1177,4.327205882352941,-82.93,0.8883503641773363,24.33903576983041,0.35514018691588783,1.5785645933014354,-0.9786166007905138,1.613057240216742,-0.0704587935429057,1175,16,798,4.092307692307692,-39.40000000000001,0.9206221290998469,16.256814754669183,0.3659147869674185,1.564931506849315,-0.9809486166007906,1.5953246483716523,-0.049373433583959916,780,12,validation_long=1177;oos_long=798;short=0,False,False,False,-655.0593463670727
