time_open_unix,time_close_unix,contract_symbol,broker_symbol,timeframe,price_basis,open,high,low,close,tick_volume,spread_points,real_volume,time_basis,timezone_status
1776128400,1776128700,US10YR,US10YR,M5,Bid,111.23,111.24,111.23,111.24,2,3,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776128700,1776129000,US10YR,US10YR,M5,Bid,111.26,111.26,111.26,111.26,1,3,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776131100,1776131400,US10YR,US10YR,M5,Bid,111.24,111.24,111.24,111.24,1,3,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776131400,1776131700,US10YR,US10YR,M5,Bid,111.26,111.26,111.26,111.26,1,3,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776132000,1776132300,US10YR,US10YR,M5,Bid,111.27,111.27,111.27,111.27,1,4,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776132300,1776132600,US10YR,US10YR,M5,Bid,111.26,111.27,111.26,111.26,3,3,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776132600,1776132900,US10YR,US10YR,M5,Bid,111.27,111.27,111.27,111.27,1,4,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776133800,1776134100,US10YR,US10YR,M5,Bid,111.29,111.29,111.29,111.29,1,3,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776134100,1776134400,US10YR,US10YR,M5,Bid,111.3,111.3,111.29,111.29,4,3,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776134700,1776135000,US10YR,US10YR,M5,Bid,111.3,111.3,111.29,111.29,4,3,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776135300,1776135600,US10YR,US10YR,M5,Bid,111.27,111.29,111.27,111.29,2,3,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776135600,1776135900,US10YR,US10YR,M5,Bid,111.27,111.29,111.27,111.27,5,3,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776135900,1776136200,US10YR,US10YR,M5,Bid,111.26,111.27,111.26,111.27,2,3,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776136200,1776136500,US10YR,US10YR,M5,Bid,111.26,111.29,111.26,111.29,6,3,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776136500,1776136800,US10YR,US10YR,M5,Bid,111.3,111.32,111.3,111.3,3,3,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776136800,1776137100,US10YR,US10YR,M5,Bid,111.32,111.32,111.3,111.3,2,3,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776137100,1776137400,US10YR,US10YR,M5,Bid,111.29,111.3,111.27,111.27,6,3,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776137400,1776137700,US10YR,US10YR,M5,Bid,111.29,111.32,111.27,111.3,6,3,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776138000,1776138300,US10YR,US10YR,M5,Bid,111.29,111.3,111.29,111.3,2,3,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776138300,1776138600,US10YR,US10YR,M5,Bid,111.29,111.32,111.29,111.3,7,3,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776138900,1776139200,US10YR,US10YR,M5,Bid,111.32,111.32,111.32,111.32,1,3,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776139200,1776139500,US10YR,US10YR,M5,Bid,111.3,111.3,111.29,111.29,6,3,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776139500,1776139800,US10YR,US10YR,M5,Bid,111.3,111.3,111.29,111.29,12,3,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776139800,1776140100,US10YR,US10YR,M5,Bid,111.27,111.29,111.27,111.29,2,3,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776140400,1776140700,US10YR,US10YR,M5,Bid,111.27,111.29,111.27,111.29,2,3,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
1776141300,1776141600,US10YR,US10YR,M5,Bid,111.3,111.3,111.29,111.29,2,3,0,MT5_PY_API_UNIX_SECONDS,UNRESOLVED_REQUIRES_MANUAL_BINDING
