run_id,record_view,split,tier_scope,route_role,trade_index,direction,open_time,close_time,hold_bars,volume,open_price,close_price,gross_profit,net_profit,swap,commission,mfe,mae,realized_over_mfe,session_slice,volatility_regime,trend_regime,adx_bucket,spread_regime
run12G_catboost_probability_calibration_probe_v1,mt5_routed_high_conf_validation_is,validation,Tier A+B,routed_total,1,buy,2025-01-02 16:50:00,2025-01-02 20:35:00,45,0.1,21051.3,20746.6,-30.47,-30.47,0,0,13.892,32.07,-2.19335,early,vol_high,downtrend,adx_gt25,spread_low
run12G_catboost_probability_calibration_probe_v1,mt5_routed_high_conf_validation_is,validation,Tier A+B,routed_total,2,buy,2025-01-02 20:45:00,2025-01-06 16:45:00,1104,0.1,20811.5,21547.5,73.6,71.99,-1.61,0,77.285,7.658,0.931487,late,vol_high,downtrend,adx_gt25,spread_low
run12G_catboost_probability_calibration_probe_v1,mt5_routed_high_conf_validation_is,validation,Tier A+B,routed_total,3,buy,2025-01-06 16:50:00,2025-01-08 16:35:00,573,0.1,21590,21136,-45.39,-46.19,-0.8,0,6.53,60.414,-7.07351,early,vol_high,downtrend,adx_20_25,spread_low
run12G_catboost_probability_calibration_probe_v1,mt5_routed_high_conf_validation_is,validation,Tier A+B,routed_total,4,buy,2025-01-08 16:40:00,2025-01-10 16:45:00,577,0.1,21066.9,20892.1,-17.48,-18.28,-0.8,0,12.855,24.985,-1.42201,early,vol_high,downtrend,adx_20_25,spread_low
run12G_catboost_probability_calibration_probe_v1,mt5_routed_high_conf_validation_is,validation,Tier A+B,routed_total,5,buy,2025-01-10 16:50:00,2025-01-13 20:40:00,910,0.1,20808.2,20680.2,-12.8,-14.01,-1.21,0,13.918,33.083,-1.00661,early,vol_high,downtrend,adx_gt25,spread_low
run12G_catboost_probability_calibration_probe_v1,mt5_routed_high_conf_validation_is,validation,Tier A+B,routed_total,6,buy,2025-01-14 16:35:00,2025-01-15 16:50:00,291,0.1,20859.2,21134.5,27.53,27.13,-0.4,0,27.538,29.87,0.985184,early,vol_high,downtrend,adx_gt25,spread_low
run12G_catboost_probability_calibration_probe_v1,mt5_routed_high_conf_validation_is,validation,Tier A+B,routed_total,7,buy,2025-01-15 16:55:00,2025-01-15 18:00:00,13,0.1,21107.5,21109.1,0.16,0.16,0,0,9.03,2.882,0.0177187,early,vol_high,downtrend,adx_gt25,spread_low
run12G_catboost_probability_calibration_probe_v1,mt5_routed_high_conf_validation_is,validation,Tier A+B,routed_total,8,buy,2025-01-15 18:05:00,2025-01-17 17:15:00,566,0.1,21147,21354.7,20.76,19.96,-0.8,0,32.926,18.095,0.606208,early,vol_high,downtrend,adx_gt25,spread_low
run12G_catboost_probability_calibration_probe_v1,mt5_routed_high_conf_validation_is,validation,Tier A+B,routed_total,9,buy,2025-01-17 17:25:00,2025-01-21 17:40:00,1155,0.1,21319.6,21432.6,11.3,9.69,-1.61,0,26.628,12.749,0.363903,early,vol_high,downtrend,adx_gt25,spread_low
run12G_catboost_probability_calibration_probe_v1,mt5_routed_high_conf_validation_is,validation,Tier A+B,routed_total,10,buy,2025-01-21 18:20:00,2025-01-27 17:15:00,1715,0.1,21446.4,21125.1,-32.13,-34.54,-2.41,0,46.288,84.728,-0.746198,early,feature_missing,feature_missing,feature_missing,spread_low
