run_id,stage_id,record_view,split,tier_scope,route_role,report_path,report_sha256,net_profit,profit_factor,trade_count,max_drawdown_amount,status
run12G_catboost_probability_calibration_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_high_conf_tier_a_used_validation_is,validation,Tier A,primary_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12G_catboost_probability_calibration_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12G_catboost_probability_calibration_probe_v1_routed_high_conf_validation_is.htm,9f8a757e39152968877adfa8d26215ad09fbec8080b121643897a6752573ae2d,NA,NA,NA,NA,recorded
run12G_catboost_probability_calibration_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_high_conf_tier_b_fallback_used_validation_is,validation,Tier B,fallback_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12G_catboost_probability_calibration_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12G_catboost_probability_calibration_probe_v1_routed_high_conf_validation_is.htm,9f8a757e39152968877adfa8d26215ad09fbec8080b121643897a6752573ae2d,NA,NA,NA,NA,recorded
run12G_catboost_probability_calibration_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_high_conf_validation_is,validation,Tier A+B,routed_total,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12G_catboost_probability_calibration_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12G_catboost_probability_calibration_probe_v1_routed_high_conf_validation_is.htm,9f8a757e39152968877adfa8d26215ad09fbec8080b121643897a6752573ae2d,338.87,1.26,108,346.13,recorded
run12G_catboost_probability_calibration_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_mid_conf_tier_a_used_validation_is,validation,Tier A,primary_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12G_catboost_probability_calibration_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12G_catboost_probability_calibration_probe_v1_routed_mid_conf_validation_is.htm,9dbe707aab01382a21ca68e5716b68b59c1ddbc885e0de830b5de0a026655ffc,NA,NA,NA,NA,recorded
run12G_catboost_probability_calibration_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_mid_conf_tier_b_fallback_used_validation_is,validation,Tier B,fallback_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12G_catboost_probability_calibration_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12G_catboost_probability_calibration_probe_v1_routed_mid_conf_validation_is.htm,9dbe707aab01382a21ca68e5716b68b59c1ddbc885e0de830b5de0a026655ffc,NA,NA,NA,NA,recorded
run12G_catboost_probability_calibration_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_mid_conf_validation_is,validation,Tier A+B,routed_total,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12G_catboost_probability_calibration_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12G_catboost_probability_calibration_probe_v1_routed_mid_conf_validation_is.htm,9dbe707aab01382a21ca68e5716b68b59c1ddbc885e0de830b5de0a026655ffc,222.17,1.14,148,458.83,recorded
run12G_catboost_probability_calibration_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_high_conf_tier_a_used_oos,oos,Tier A,primary_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12G_catboost_probability_calibration_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12G_catboost_probability_calibration_probe_v1_routed_high_conf_oos.htm,54fb1240382deeec674291d14688cafb7fc678fdbf19442365ee4b1103595fff,NA,NA,NA,NA,recorded
run12G_catboost_probability_calibration_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_high_conf_tier_b_fallback_used_oos,oos,Tier B,fallback_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12G_catboost_probability_calibration_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12G_catboost_probability_calibration_probe_v1_routed_high_conf_oos.htm,54fb1240382deeec674291d14688cafb7fc678fdbf19442365ee4b1103595fff,NA,NA,NA,NA,recorded
run12G_catboost_probability_calibration_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_high_conf_oos,oos,Tier A+B,routed_total,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12G_catboost_probability_calibration_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12G_catboost_probability_calibration_probe_v1_routed_high_conf_oos.htm,54fb1240382deeec674291d14688cafb7fc678fdbf19442365ee4b1103595fff,157.15,1.16,85,326.55,recorded
run12G_catboost_probability_calibration_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_mid_conf_tier_a_used_oos,oos,Tier A,primary_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12G_catboost_probability_calibration_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12G_catboost_probability_calibration_probe_v1_routed_mid_conf_oos.htm,b47cad387dd58487bcd007862f7cfa73e1fd0b6f7802b4af56abf5b6d2e92c17,NA,NA,NA,NA,recorded
run12G_catboost_probability_calibration_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_mid_conf_tier_b_fallback_used_oos,oos,Tier B,fallback_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12G_catboost_probability_calibration_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12G_catboost_probability_calibration_probe_v1_routed_mid_conf_oos.htm,b47cad387dd58487bcd007862f7cfa73e1fd0b6f7802b4af56abf5b6d2e92c17,NA,NA,NA,NA,recorded
run12G_catboost_probability_calibration_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_mid_conf_oos,oos,Tier A+B,routed_total,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12G_catboost_probability_calibration_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12G_catboost_probability_calibration_probe_v1_routed_mid_conf_oos.htm,b47cad387dd58487bcd007862f7cfa73e1fd0b6f7802b4af56abf5b6d2e92c17,-494.71,0.7,125,534.48,recorded
