run_id,attempt_name,candidate_id,axis_id,split,test_period_start,test_period_end,calendar_days_exclusive,tester_status,runtime_status,report_status,expected_rows,feature_ready_count,feature_ready_diff,expected_signal_count,signal_count,signal_count_diff,expected_selected_trade_count,order_attempt_count,order_fill_count,order_fill_rate,trade_count,trades_per_day,long_trade_count,short_trade_count,winning_trade_count,losing_trade_count,deal_count,deal_in_count,deal_out_count,deal_minus_order_fill,deal_count_equals_2x_trade,order_fill_equals_deal_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate_percent,average_win,average_loss,payoff_ratio,recovery_factor,max_drawdown_amount,max_drawdown_percent,proxy_net_profit,proxy_profit_factor,proxy_trades_per_day,proxy_dd_percent,dd_delta_runtime_minus_proxy,deal_profit_sum,deal_commission_sum,deal_swap_sum,deal_cost_sum,net_reconciliation_error,gap_cause_summary,report_path,telemetry_path,summary_path,claim_boundary
frontier69D_event_first_onnx_runtime_probe_v1,f69d_pf_sparse_export_axis_423f5f_validation,f69b_9dd9ed423f5f,pf_sparse_export_axis,validation,2025-01-02,2025-10-01,272,completed,completed,completed,9844,9844,0,32,32,0,17,28,28,1.0,17,0.0625,17,0,9,8,34,17,17,6,True,False,11.67,33.38,-21.71,1.54,0.69,52.94,3.708888888888889,-2.71375,1.3667024924509954,1.02,11.41,2.19,255.09547679901223,2.393652904354145,0.0626784274064496,0.5308726043701172,1.6591273956298829,11.67,0.0,0.0,0.0,0.0,tester_economics_observed(테스터 경제성 관찰),C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/stage_frontier_69__axis_rotation_after_lifecycle_risk_only_negative_memory/02_runs/frontier69D_event_first_onnx_runtime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier69D_event_first_onnx_runtime_probe_v1_f69d_pf_sparse_export_axis_423f5f_validation.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier69D_event_first_onnx_runtime_probe/telemetry/f69d_pf_sparse_export_axis_423f5f_validation_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier69D_event_first_onnx_runtime_probe/telemetry/f69d_pf_sparse_export_axis_423f5f_validation_summary.csv,runtime_probe_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69D_event_first_onnx_runtime_probe_v1,f69d_pf_sparse_export_axis_423f5f_oos,f69b_9dd9ed423f5f,pf_sparse_export_axis,oos,2025-10-01,2026-04-14,195,completed,completed,completed,7584,7584,0,9,9,0,7,12,12,1.0,7,0.035897435897435895,7,0,4,3,14,7,7,2,True,False,14.2,21.52,-7.32,2.94,2.03,57.14,5.38,-2.44,2.2049180327868854,1.82,7.8,1.52,127.5750396728516,2.964008299766948,0.0360405456138155,0.5135646667480468,1.0064353332519533,14.200000000000001,0.0,0.0,0.0,1.7763568394002505e-15,tester_economics_observed(테스터 경제성 관찰),C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/stage_frontier_69__axis_rotation_after_lifecycle_risk_only_negative_memory/02_runs/frontier69D_event_first_onnx_runtime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier69D_event_first_onnx_runtime_probe_v1_f69d_pf_sparse_export_axis_423f5f_oos.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier69D_event_first_onnx_runtime_probe/telemetry/f69d_pf_sparse_export_axis_423f5f_oos_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier69D_event_first_onnx_runtime_probe/telemetry/f69d_pf_sparse_export_axis_423f5f_oos_summary.csv,runtime_probe_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69D_event_first_onnx_runtime_probe_v1,f69d_density_weak_export_axis_55b728_validation,f69b_968cfd55b728,density_weak_export_axis,validation,2025-01-02,2025-10-01,272,completed,completed,completed,9844,9844,0,792,792,0,277,505,505,1.0,361,1.3272058823529411,361,0,169,192,722,361,361,217,True,False,25.93,409.58,-383.65,1.07,0.07,46.81,2.423550295857988,-1.9981770833333332,1.2128806380939234,0.72,36.24,6.45,495.02632862091735,1.1849868512671786,1.0212896700933265,2.9907934989929235,3.4592065010070767,25.930000000000003,0.0,0.0,0.0,3.552713678800501e-15,tester_economics_observed(테스터 경제성 관찰),C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/stage_frontier_69__axis_rotation_after_lifecycle_risk_only_negative_memory/02_runs/frontier69D_event_first_onnx_runtime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier69D_event_first_onnx_runtime_probe_v1_f69d_density_weak_export_axis_55b728_validation.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier69D_event_first_onnx_runtime_probe/telemetry/f69d_density_weak_export_axis_55b728_validation_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier69D_event_first_onnx_runtime_probe/telemetry/f69d_density_weak_export_axis_55b728_validation_summary.csv,runtime_probe_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69D_event_first_onnx_runtime_probe_v1,f69d_density_weak_export_axis_55b728_oos,f69b_968cfd55b728,density_weak_export_axis,oos,2025-10-01,2026-04-14,195,completed,completed,completed,7584,7584,0,641,641,0,206,392,392,1.0,261,1.3384615384615384,261,0,129,132,522,261,261,130,True,False,48.38,307.32,-258.94,1.19,0.19,49.43,2.382325581395349,-1.9616666666666667,1.2144395487147064,1.12,43.16,7.49,319.8319532013019,1.1598499564341125,1.0606217709208574,4.34563387584691,3.1443661241530902,48.38,0.0,0.0,0.0,0.0,tester_economics_observed(테스터 경제성 관찰),C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/stage_frontier_69__axis_rotation_after_lifecycle_risk_only_negative_memory/02_runs/frontier69D_event_first_onnx_runtime_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier69D_event_first_onnx_runtime_probe_v1_f69d_density_weak_export_axis_55b728_oos.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier69D_event_first_onnx_runtime_probe/telemetry/f69d_density_weak_export_axis_55b728_oos_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier69D_event_first_onnx_runtime_probe/telemetry/f69d_density_weak_export_axis_55b728_oos_summary.csv,runtime_probe_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
