candidate_id,axis_id,role,priority,candidate_id_match,target_id,feature_set_id,feature_count,feature_order_hash,model_id,model_family,threshold_quantile,edge_threshold_from_train,cooldown_bars,side_policy,exit_mode,validation_net,validation_pf,validation_tpd,validation_dd_pct_proxy,oos_net,oos_pf,oos_tpd,oos_dd_pct_proxy,reference_reconstruction_passed,reference_max_abs_diff,export_status,probability_parity_passed,signal_parity_passed,onnx_path,onnx_sha256,export_error,claim_boundary
f68b_0872ddc6192f,near_four_axis_repair_axis,repair_no_mega_cooldown6_dd_pf_tradeoff,1,True,h2_ddp03_min1p5(2봉_손실벌점),no_mega_top3(대형주_상위3제외),49,14a037f12cec16ad2f57a9cb5cafb5d61a374b96640872a6ac51bb6f28baf2a3,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.3,0.005665039225519253,6,both(양방향),close_horizon(만기종가),3574.4199999999873,1.2872492088315126,3.1845018450184504,6.821299999999944,2528.7000000000235,1.234431711461819,3.9896907216494846,5.061499999999865,True,0.0,exported_onnx_parity_passed,True,True,stages/stage_frontier_68__runtime_native_trade_lifecycle_economics_proxy_onnx_scout/02_runs/frontier68F_near_four_axis_onnx_runtime_repair_probe_v1/models/f68b_0872ddc6192f.onnx,ab632bd1f8e7db05158246126d2a388686906b97c5caf44dfe252e0e56b27f40,,repair_runtime_probe_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
