candidate_id,axis_id,runtime_path,probe_eligible,model_backend,model_path_repo,model_sha256,ineligible_reason,feature_csv_repo,feature_count,feature_order_hash,decision_mode,short_threshold,long_threshold,min_margin,side_policy_note,max_hold_bars,same_direction_reentry_cooldown_bars,atr_sltp_enabled,atr_stop_multiplier,atr_take_profit_multiplier,proxy_runtime_mapping_boundary
f68b_0872ddc6192f,near_four_axis_repair_axis,foundation/mt5/ObsidianPrimeV2_RuntimeProbeEA.mq5,True,onnx,stages/stage_frontier_68__runtime_native_trade_lifecycle_economics_proxy_onnx_scout/02_runs/frontier68F_near_four_axis_onnx_runtime_repair_probe_v1/models/f68b_0872ddc6192f.onnx,ab632bd1f8e7db05158246126d2a388686906b97c5caf44dfe252e0e56b27f40,,stages/stage_frontier_68__runtime_native_trade_lifecycle_economics_proxy_onnx_scout/02_runs/frontier68F_near_four_axis_onnx_runtime_repair_probe_v1/features/f68f_no_mega_top3_3_49_14a037f12c_features.csv,49,14a037f12cec16ad2f57a9cb5cafb5d61a374b96640872a6ac51bb6f28baf2a3,threshold_margin,0.0,0.0,0.005665039225519253,both(양방향),2,6,False,0.0,0.0,"handoff_intent_only_requires_mt5_runtime_probe(인계 의도 전용, MT5 런타임 탐침 필요)"
