candidate_id,axis_id,split,signal_count,trade_count,trades_per_day,net_profit_proxy_points,gross_profit_proxy_points,gross_loss_proxy_points,profit_factor,expectancy_proxy_points,win_rate_percent,average_win_proxy_points,average_loss_proxy_points,payoff_ratio,max_drawdown_proxy_points,proxy_dd_percent_on_10000_points,recovery_factor,max_consecutive_loss,long_trade_count,short_trade_count,claim_boundary
f68b_0872ddc6192f,near_four_axis_repair_axis,train,11607,2325,2.7288732394366195,16293.829999999942,34167.879999999954,17874.05000000001,1.9115913852764166,7.008098924731158,64.4731182795699,22.79378252168109,-21.691808252427197,1.0508014019131202,393.68000000003667,3.9368000000003662,41.38851351350951,6,913,1412,repair_runtime_probe_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_0872ddc6192f,near_four_axis_repair_axis,validation,4689,863,3.1845018450184504,3574.4199999999873,16018.040000000005,12443.620000000014,1.2872492088315126,4.141853997682488,51.680185399768256,35.91488789237669,-29.840815347721854,1.2035491481675802,682.1299999999944,6.821299999999944,5.240086200577627,7,399,464,repair_runtime_probe_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_0872ddc6192f,near_four_axis_repair_axis,oos,4784,774,3.9896907216494846,2528.7000000000235,13315.21000000002,10786.509999999995,1.234431711461819,3.267054263565922,54.52196382428941,31.5526303317536,-30.643494318181805,1.029668157427868,506.14999999998645,5.061499999999865,4.995949817248031,7,417,357,repair_runtime_probe_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
