run_id,adapter_id,attempt_name,split,tier,view,short_threshold,long_threshold,logit_strength,block_mode,telemetry_path,status,cycle_rows,feature_ready_rows,model_ok_rows,short_threshold_pass_rows,long_threshold_pass_rows,directional_threshold_pass_rows,directional_near_threshold_001_rows,directional_050_060_band_rows,directional_pass_min_probability,directional_pass_median_probability,directional_pass_max_probability,p_short_min,p_short_median,p_short_max,p_flat_min,p_flat_median,p_flat_max,p_long_min,p_long_median,p_long_max,winning_prob_min,winning_prob_median,winning_prob_max,p_short_unique_count,p_flat_unique_count,p_long_unique_count,short_saturated_ge099_rows,long_saturated_ge099_rows,flat_saturated_ge099_rows,side_filter_block_rows,threshold_or_margin_not_met_rows,threshold_met_reason_rows,order_attempted_rows,order_filled_rows,min_lot_floor_applied_rows,max_model_risk_pct,max_actual_risk_pct_after_floor,decision_counts,lifecycle_counts
run202A_stage202_stage200_probability_binding_repair_v1,s202_cd8_ref_r0325,s202_cd8_ref_r0325_ta_val,validation_is,Tier A,tier_a_only,0.54,0.52,0.5,encoded_side_context,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/Common/Files/OPV2/s202a/run202A/s202_cd8_ref_r0325/telemetry/s202_cd8_ref_r0325_ta_val_telemetry.csv,completed,9844,9844,9844,304,164,468,0,468,0.5761168848,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.2119415576,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.5761168848,0.5761168848,0.5761168848,2,2,2,0,0,0,230,9376,468,404,404,0,0.0259321433,0.0259309648,"{""flat"":9606,""long"":109,""short"":129}","{""deinit"":1,""init_ok"":1,""init_start"":1}"
run202A_stage202_stage200_probability_binding_repair_v1,s202_cd8_ref_r0325,s202_cd8_ref_r0325_rt_val,validation_is,Tier A+B,actual_routed_total,0.54,0.52,0.5,encoded_side_context,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/Common/Files/OPV2/s202a/run202A/s202_cd8_ref_r0325/telemetry/s202_cd8_ref_r0325_rt_val_telemetry.csv,completed,9844,9844,9844,304,164,468,0,468,0.5761168848,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.2119415576,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.5761168848,0.5761168848,0.5761168848,2,2,2,0,0,0,230,9376,468,404,404,0,0.0259321433,0.0259309648,"{""flat"":9606,""long"":109,""short"":129}","{""deinit"":1,""init_ok"":1,""init_start"":1}"
run202A_stage202_stage200_probability_binding_repair_v1,s202_cd8_ref_r0325,s202_cd8_ref_r0325_ta_oos,oos,Tier A,tier_a_only,0.54,0.52,0.5,encoded_side_context,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/Common/Files/OPV2/s202a/run202A/s202_cd8_ref_r0325/telemetry/s202_cd8_ref_r0325_ta_oos_telemetry.csv,completed,7584,7584,7584,213,135,348,0,348,0.5761168848,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.2119415576,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.5761168848,0.5761168848,0.5761168848,2,2,2,0,0,0,186,7236,348,274,274,0,0.0259321433,0.025926182,"{""flat"":7422,""long"":83,""short"":79}","{""deinit"":1,""init_ok"":1,""init_start"":1}"
run202A_stage202_stage200_probability_binding_repair_v1,s202_cd8_ref_r0325,s202_cd8_ref_r0325_rt_oos,oos,Tier A+B,actual_routed_total,0.54,0.52,0.5,encoded_side_context,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/Common/Files/OPV2/s202a/run202A/s202_cd8_ref_r0325/telemetry/s202_cd8_ref_r0325_rt_oos_telemetry.csv,completed,7584,7584,7584,213,135,348,0,348,0.5761168848,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.2119415576,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.5761168848,0.5761168848,0.5761168848,2,2,2,0,0,0,186,7236,348,274,274,0,0.0259321433,0.025926182,"{""flat"":7422,""long"":83,""short"":79}","{""deinit"":1,""init_ok"":1,""init_start"":1}"
run202A_stage202_stage200_probability_binding_repair_v1,s202_cd8_shortcut_r0325,s202_cd8_shortcut_r0325_ta_val,validation_is,Tier A,tier_a_only,0.58,0.52,0.5,encoded_side_context,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/Common/Files/OPV2/s202a/run202A/s202_cd8_shortcut_r0325/telemetry/s202_cd8_shortcut_r0325_ta_val_telemetry.csv,completed,9844,9844,9844,0,164,164,304,468,0.5761168848,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.2119415576,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.5761168848,0.5761168848,0.5761168848,2,2,2,0,0,0,55,9680,164,208,208,0,0.0259321433,0.0259316051,"{""flat"":9735,""long"":109}","{""deinit"":1,""init_ok"":1,""init_start"":1}"
run202A_stage202_stage200_probability_binding_repair_v1,s202_cd8_shortcut_r0325,s202_cd8_shortcut_r0325_rt_val,validation_is,Tier A+B,actual_routed_total,0.58,0.52,0.5,encoded_side_context,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/Common/Files/OPV2/s202a/run202A/s202_cd8_shortcut_r0325/telemetry/s202_cd8_shortcut_r0325_rt_val_telemetry.csv,completed,9844,9844,9844,0,164,164,304,468,0.5761168848,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.2119415576,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.5761168848,0.5761168848,0.5761168848,2,2,2,0,0,0,55,9680,164,208,208,0,0.0259321433,0.0259316051,"{""flat"":9735,""long"":109}","{""deinit"":1,""init_ok"":1,""init_start"":1}"
run202A_stage202_stage200_probability_binding_repair_v1,s202_cd8_shortcut_r0325,s202_cd8_shortcut_r0325_ta_oos,oos,Tier A,tier_a_only,0.58,0.52,0.5,encoded_side_context,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/Common/Files/OPV2/s202a/run202A/s202_cd8_shortcut_r0325/telemetry/s202_cd8_shortcut_r0325_ta_oos_telemetry.csv,completed,7584,7584,7584,0,135,135,213,348,0.5761168848,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.2119415576,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.5761168848,0.5761168848,0.5761168848,2,2,2,0,0,0,52,7449,135,154,154,0,0.0259321433,0.0259055789,"{""flat"":7501,""long"":83}","{""deinit"":1,""init_ok"":1,""init_start"":1}"
run202A_stage202_stage200_probability_binding_repair_v1,s202_cd8_shortcut_r0325,s202_cd8_shortcut_r0325_rt_oos,oos,Tier A+B,actual_routed_total,0.58,0.52,0.5,encoded_side_context,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/Common/Files/OPV2/s202a/run202A/s202_cd8_shortcut_r0325/telemetry/s202_cd8_shortcut_r0325_rt_oos_telemetry.csv,completed,7584,7584,7584,0,135,135,213,348,0.5761168848,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.2119415576,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.5761168848,0.5761168848,0.5761168848,2,2,2,0,0,0,52,7449,135,154,154,0,0.0259321433,0.0259055789,"{""flat"":7501,""long"":83}","{""deinit"":1,""init_ok"":1,""init_start"":1}"
run202A_stage202_stage200_probability_binding_repair_v1,s202_cd8_longcut_r0325,s202_cd8_longcut_r0325_ta_val,validation_is,Tier A,tier_a_only,0.54,0.58,0.5,encoded_side_context,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/Common/Files/OPV2/s202a/run202A/s202_cd8_longcut_r0325/telemetry/s202_cd8_longcut_r0325_ta_val_telemetry.csv,completed,9844,9844,9844,304,0,304,164,468,0.5761168848,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.2119415576,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.5761168848,0.5761168848,0.5761168848,2,2,2,0,0,0,175,9540,304,199,199,0,0.0259321433,0.0259292485,"{""flat"":9715,""short"":129}","{""deinit"":1,""init_ok"":1,""init_start"":1}"
run202A_stage202_stage200_probability_binding_repair_v1,s202_cd8_longcut_r0325,s202_cd8_longcut_r0325_rt_val,validation_is,Tier A+B,actual_routed_total,0.54,0.58,0.5,encoded_side_context,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/Common/Files/OPV2/s202a/run202A/s202_cd8_longcut_r0325/telemetry/s202_cd8_longcut_r0325_rt_val_telemetry.csv,completed,9844,9844,9844,304,0,304,164,468,0.5761168848,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.2119415576,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.5761168848,0.5761168848,0.5761168848,2,2,2,0,0,0,175,9540,304,199,199,0,0.0259321433,0.0259292485,"{""flat"":9715,""short"":129}","{""deinit"":1,""init_ok"":1,""init_start"":1}"
run202A_stage202_stage200_probability_binding_repair_v1,s202_cd8_longcut_r0325,s202_cd8_longcut_r0325_ta_oos,oos,Tier A,tier_a_only,0.54,0.58,0.5,encoded_side_context,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/Common/Files/OPV2/s202a/run202A/s202_cd8_longcut_r0325/telemetry/s202_cd8_longcut_r0325_ta_oos_telemetry.csv,completed,7584,7584,7584,213,0,213,135,348,0.5761168848,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.2119415576,0.5761168848,0.5761168848,0.2119415576,0.2119415576,0.5761168848,0.5761168848,0.5761168848,0.5761168848,2,2,2,0,0,0,134,7371,213,120,120,0,0.0259321433,0.0259182818,"{""flat"":7505,""short"":79}","{""deinit"":1,""init_ok"":1,""init_start"":1}"
