run_id,stage_id,record_view,split,tier_scope,route_role,report_path,report_sha256,net_profit,profit_factor,trade_count,max_drawdown_amount,status
run03R_et_gap_overnight_context_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_down_open_tier_a_only_validation_is,validation,Tier A,tier_only_total,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03R_et_gap_overnight_context_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03R_et_gap_overnight_context_probe_v1_down_open_tier_a_only_validation_is.htm,acaa309e8fbfa367f805562b362e4380c2f95ffcfb4106d2344a82e018214ab3,79.4,1.31,43,196.71,recorded
run03R_et_gap_overnight_context_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_down_open_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03R_et_gap_overnight_context_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03R_et_gap_overnight_context_probe_v1_down_open_tier_b_fallback_only_validation_is.htm,4779c355f8b088d120279a8606164d223e3ae1faeb36d556871afacef0d037a0,-220.87,0.03,6,509.66,recorded
run03R_et_gap_overnight_context_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_down_open_routed_tier_a_used_validation_is,validation,Tier A,primary_used,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03R_et_gap_overnight_context_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03R_et_gap_overnight_context_probe_v1_down_open_routed_validation_is.htm,7ceb54947c3ba92c2f92245871e1c69253a1d5f9fcbcb9f4705fd69956692341,NA,NA,NA,NA,recorded
run03R_et_gap_overnight_context_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_down_open_routed_tier_b_fallback_used_validation_is,validation,Tier B,fallback_used,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03R_et_gap_overnight_context_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03R_et_gap_overnight_context_probe_v1_down_open_routed_validation_is.htm,7ceb54947c3ba92c2f92245871e1c69253a1d5f9fcbcb9f4705fd69956692341,NA,NA,NA,NA,recorded
run03R_et_gap_overnight_context_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_down_open_routed_total_validation_is,validation,Tier A+B,routed_total,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03R_et_gap_overnight_context_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03R_et_gap_overnight_context_probe_v1_down_open_routed_validation_is.htm,7ceb54947c3ba92c2f92245871e1c69253a1d5f9fcbcb9f4705fd69956692341,78.19,1.29,48,196.71,recorded
run03R_et_gap_overnight_context_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_flat_open_tier_a_only_validation_is,validation,Tier A,tier_only_total,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03R_et_gap_overnight_context_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03R_et_gap_overnight_context_probe_v1_flat_open_tier_a_only_validation_is.htm,737c40fefa9ddeb53c0348ff3bb8b345f0fbacfcc3d8ad49192c80f103774509,95.3,2.02,14,167.8,recorded
run03R_et_gap_overnight_context_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_flat_open_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03R_et_gap_overnight_context_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03R_et_gap_overnight_context_probe_v1_flat_open_tier_b_fallback_only_validation_is.htm,8840e7b3f9f08a535850c4d008399b83bccde1b7c008e7e1e6b59efeb684e8a4,-70.61,0.24,9,84.39,recorded
run03R_et_gap_overnight_context_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_flat_open_routed_tier_a_used_validation_is,validation,Tier A,primary_used,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03R_et_gap_overnight_context_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03R_et_gap_overnight_context_probe_v1_flat_open_routed_validation_is.htm,a2f4efa903989d7ed07d989b941ce4cb79bed3fc05c86407a07582dabc611bcd,NA,NA,NA,NA,recorded
run03R_et_gap_overnight_context_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_flat_open_routed_tier_b_fallback_used_validation_is,validation,Tier B,fallback_used,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03R_et_gap_overnight_context_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03R_et_gap_overnight_context_probe_v1_flat_open_routed_validation_is.htm,a2f4efa903989d7ed07d989b941ce4cb79bed3fc05c86407a07582dabc611bcd,NA,NA,NA,NA,recorded
run03R_et_gap_overnight_context_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_flat_open_routed_total_validation_is,validation,Tier A+B,routed_total,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03R_et_gap_overnight_context_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03R_et_gap_overnight_context_probe_v1_flat_open_routed_validation_is.htm,a2f4efa903989d7ed07d989b941ce4cb79bed3fc05c86407a07582dabc611bcd,98.14,1.87,22,167.8,recorded
