ledger_row_id,stage_id,run_id,subrun_id,parent_run_id,record_view,tier_scope,kpi_scope,scoreboard_lane,status,judgment,path,primary_kpi,guardrail_kpi,external_verification_status,notes
run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1__mt5_routed_c02_long_horizon_longer_short_same_tier_b_fallback_used_oos,41_label_horizon__directional_asymmetric_return_target_rebuild,run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1,mt5_routed_c02_long_horizon_longer_short_same_tier_b_fallback_used_oos,stage41_run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1,mt5_routed_c02_long_horizon_longer_short_same_tier_b_fallback_used_oos,Tier B,directional_asymmetric_label_horizon_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=44;expectancy=None;win_rate=None,route_role=fallback_used;a_used=7584;b_fallback=1062;max_dd=None;boundary=runtime_probe_only,completed,"Stage41 directional asymmetric label/horizon MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1__mt5_routed_c02_long_horizon_longer_short_same_oos,41_label_horizon__directional_asymmetric_return_target_rebuild,run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1,mt5_routed_c02_long_horizon_longer_short_same_oos,stage41_run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1,mt5_routed_c02_long_horizon_longer_short_same_oos,Tier A+B,directional_asymmetric_label_horizon_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/41_label_horizon__directional_asymmetric_return_target_rebuild/02_runs/run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1_routed_c02_long_horizon_longer_short_same_oos.htm,net_profit=127.34;profit_factor=1.19;trade_count=116;signal_count=;expectancy=1.1;win_rate=55.17,route_role=routed_total;a_used=7584;b_fallback=1062;max_dd=166.57;boundary=runtime_probe_only,completed,"Stage41 directional asymmetric label/horizon MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1__mt5_routed_c03_short_horizon_shorter_long_same_tier_a_used_validation_is,41_label_horizon__directional_asymmetric_return_target_rebuild,run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1,mt5_routed_c03_short_horizon_shorter_long_same_tier_a_used_validation_is,stage41_run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1,mt5_routed_c03_short_horizon_shorter_long_same_tier_a_used_validation_is,Tier A,directional_asymmetric_label_horizon_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=1248;expectancy=None;win_rate=None,route_role=primary_used;a_used=9844;b_fallback=2366;max_dd=None;boundary=runtime_probe_only,completed,"Stage41 directional asymmetric label/horizon MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1__mt5_routed_c03_short_horizon_shorter_long_same_tier_b_fallback_used_validation_is,41_label_horizon__directional_asymmetric_return_target_rebuild,run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1,mt5_routed_c03_short_horizon_shorter_long_same_tier_b_fallback_used_validation_is,stage41_run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1,mt5_routed_c03_short_horizon_shorter_long_same_tier_b_fallback_used_validation_is,Tier B,directional_asymmetric_label_horizon_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=0;expectancy=None;win_rate=None,route_role=fallback_used;a_used=9844;b_fallback=2366;max_dd=None;boundary=runtime_probe_only,completed,"Stage41 directional asymmetric label/horizon MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1__mt5_routed_c03_short_horizon_shorter_long_same_validation_is,41_label_horizon__directional_asymmetric_return_target_rebuild,run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1,mt5_routed_c03_short_horizon_shorter_long_same_validation_is,stage41_run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1,mt5_routed_c03_short_horizon_shorter_long_same_validation_is,Tier A+B,directional_asymmetric_label_horizon_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/41_label_horizon__directional_asymmetric_return_target_rebuild/02_runs/run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1_routed_c03_short_horizon_shorter_long_same_validation_is.htm,net_profit=-321.63;profit_factor=0.74;trade_count=172;signal_count=;expectancy=-1.87;win_rate=43.02,route_role=routed_total;a_used=9844;b_fallback=2366;max_dd=443.21;boundary=runtime_probe_only,completed,"Stage41 directional asymmetric label/horizon MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1__mt5_routed_c03_short_horizon_shorter_long_same_tier_a_used_oos,41_label_horizon__directional_asymmetric_return_target_rebuild,run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1,mt5_routed_c03_short_horizon_shorter_long_same_tier_a_used_oos,stage41_run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1,mt5_routed_c03_short_horizon_shorter_long_same_tier_a_used_oos,Tier A,directional_asymmetric_label_horizon_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=1000;expectancy=None;win_rate=None,route_role=primary_used;a_used=7584;b_fallback=1062;max_dd=None;boundary=runtime_probe_only,completed,"Stage41 directional asymmetric label/horizon MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1__mt5_routed_c03_short_horizon_shorter_long_same_tier_b_fallback_used_oos,41_label_horizon__directional_asymmetric_return_target_rebuild,run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1,mt5_routed_c03_short_horizon_shorter_long_same_tier_b_fallback_used_oos,stage41_run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1,mt5_routed_c03_short_horizon_shorter_long_same_tier_b_fallback_used_oos,Tier B,directional_asymmetric_label_horizon_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=46;expectancy=None;win_rate=None,route_role=fallback_used;a_used=7584;b_fallback=1062;max_dd=None;boundary=runtime_probe_only,completed,"Stage41 directional asymmetric label/horizon MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1__mt5_routed_c03_short_horizon_shorter_long_same_oos,41_label_horizon__directional_asymmetric_return_target_rebuild,run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1,mt5_routed_c03_short_horizon_shorter_long_same_oos,stage41_run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1,mt5_routed_c03_short_horizon_shorter_long_same_oos,Tier A+B,directional_asymmetric_label_horizon_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/41_label_horizon__directional_asymmetric_return_target_rebuild/02_runs/run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1_routed_c03_short_horizon_shorter_long_same_oos.htm,net_profit=-5.45;profit_factor=0.99;trade_count=167;signal_count=;expectancy=-0.03;win_rate=52.1,route_role=routed_total;a_used=7584;b_fallback=1062;max_dd=155.13;boundary=runtime_probe_only,completed,"Stage41 directional asymmetric label/horizon MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1__mt5_routed_c04_asymmetric_long_slow_short_fast_tier_a_used_validation_is,41_label_horizon__directional_asymmetric_return_target_rebuild,run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1,mt5_routed_c04_asymmetric_long_slow_short_fast_tier_a_used_validation_is,stage41_run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1,mt5_routed_c04_asymmetric_long_slow_short_fast_tier_a_used_validation_is,Tier A,directional_asymmetric_label_horizon_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=995;expectancy=None;win_rate=None,route_role=primary_used;a_used=9844;b_fallback=2366;max_dd=None;boundary=runtime_probe_only,completed,"Stage41 directional asymmetric label/horizon MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1__mt5_routed_c04_asymmetric_long_slow_short_fast_tier_b_fallback_used_validation_is,41_label_horizon__directional_asymmetric_return_target_rebuild,run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1,mt5_routed_c04_asymmetric_long_slow_short_fast_tier_b_fallback_used_validation_is,stage41_run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1,mt5_routed_c04_asymmetric_long_slow_short_fast_tier_b_fallback_used_validation_is,Tier B,directional_asymmetric_label_horizon_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=0;expectancy=None;win_rate=None,route_role=fallback_used;a_used=9844;b_fallback=2366;max_dd=None;boundary=runtime_probe_only,completed,"Stage41 directional asymmetric label/horizon MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1__mt5_routed_c04_asymmetric_long_slow_short_fast_validation_is,41_label_horizon__directional_asymmetric_return_target_rebuild,run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1,mt5_routed_c04_asymmetric_long_slow_short_fast_validation_is,stage41_run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1,mt5_routed_c04_asymmetric_long_slow_short_fast_validation_is,Tier A+B,directional_asymmetric_label_horizon_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/41_label_horizon__directional_asymmetric_return_target_rebuild/02_runs/run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1_routed_c04_asymmetric_long_slow_short_fast_validation_is.htm,net_profit=-132.79;profit_factor=0.86;trade_count=119;signal_count=;expectancy=-1.12;win_rate=42.86,route_role=routed_total;a_used=9844;b_fallback=2366;max_dd=430.52;boundary=runtime_probe_only,completed,"Stage41 directional asymmetric label/horizon MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1__mt5_routed_c04_asymmetric_long_slow_short_fast_tier_a_used_oos,41_label_horizon__directional_asymmetric_return_target_rebuild,run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1,mt5_routed_c04_asymmetric_long_slow_short_fast_tier_a_used_oos,stage41_run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1,mt5_routed_c04_asymmetric_long_slow_short_fast_tier_a_used_oos,Tier A,directional_asymmetric_label_horizon_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=777;expectancy=None;win_rate=None,route_role=primary_used;a_used=7584;b_fallback=1062;max_dd=None;boundary=runtime_probe_only,completed,"Stage41 directional asymmetric label/horizon MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1__mt5_routed_c04_asymmetric_long_slow_short_fast_tier_b_fallback_used_oos,41_label_horizon__directional_asymmetric_return_target_rebuild,run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1,mt5_routed_c04_asymmetric_long_slow_short_fast_tier_b_fallback_used_oos,stage41_run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1,mt5_routed_c04_asymmetric_long_slow_short_fast_tier_b_fallback_used_oos,Tier B,directional_asymmetric_label_horizon_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=38;expectancy=None;win_rate=None,route_role=fallback_used;a_used=7584;b_fallback=1062;max_dd=None;boundary=runtime_probe_only,completed,"Stage41 directional asymmetric label/horizon MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1__mt5_routed_c04_asymmetric_long_slow_short_fast_oos,41_label_horizon__directional_asymmetric_return_target_rebuild,run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1,mt5_routed_c04_asymmetric_long_slow_short_fast_oos,stage41_run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1,mt5_routed_c04_asymmetric_long_slow_short_fast_oos,Tier A+B,directional_asymmetric_label_horizon_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/41_label_horizon__directional_asymmetric_return_target_rebuild/02_runs/run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1_routed_c04_asymmetric_long_slow_short_fast_oos.htm,net_profit=25.3;profit_factor=1.04;trade_count=109;signal_count=;expectancy=0.23;win_rate=55.96,route_role=routed_total;a_used=7584;b_fallback=1062;max_dd=189.96;boundary=runtime_probe_only,completed,"Stage41 directional asymmetric label/horizon MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1__mt5_routed_c05_asymmetric_long_fast_short_slow_tier_a_used_validation_is,41_label_horizon__directional_asymmetric_return_target_rebuild,run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1,mt5_routed_c05_asymmetric_long_fast_short_slow_tier_a_used_validation_is,stage41_run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1,mt5_routed_c05_asymmetric_long_fast_short_slow_tier_a_used_validation_is,Tier A,directional_asymmetric_label_horizon_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=1053;expectancy=None;win_rate=None,route_role=primary_used;a_used=9844;b_fallback=2366;max_dd=None;boundary=runtime_probe_only,completed,"Stage41 directional asymmetric label/horizon MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1__mt5_routed_c05_asymmetric_long_fast_short_slow_tier_b_fallback_used_validation_is,41_label_horizon__directional_asymmetric_return_target_rebuild,run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1,mt5_routed_c05_asymmetric_long_fast_short_slow_tier_b_fallback_used_validation_is,stage41_run35A_directional_asymmetric_label_horizon_broad_mt5_probe_v1,mt5_routed_c05_asymmetric_long_fast_short_slow_tier_b_fallback_used_validation_is,Tier B,directional_asymmetric_label_horizon_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=0;expectancy=None;win_rate=None,route_role=fallback_used;a_used=9844;b_fallback=2366;max_dd=None;boundary=runtime_probe_only,completed,"Stage41 directional asymmetric label/horizon MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
