candidate_id,family,semantics,params,feature_axis,uses_oos_for_selection,uses_forbidden_feature,validation_score,validation_rank,validation_eligible,validation_rejection_reasons,locked_oos_no_collapse,locked_oos_rejection_reasons,materialization_ready_by_selected_locked_oos,validation_kept_trade_count,validation_kept_trades_per_day,validation_net_delta,validation_pf_delta,validation_reversal_rate_reduction,validation_false_veto_runtime_winner_rate,oos_kept_trade_count,oos_kept_trades_per_day,oos_net_delta,oos_pf_delta,oos_reversal_rate_reduction,oos_false_veto_runtime_winner_rate,claim_boundary
f85b_first_touch_surrogate_006,first_touch_surrogate,Veto narrow probability-margin entries under high ATR/SL pressure(좁은 확률 여유와 높은 ATR/SL 압력 차단).,"{""atr_sl_ratio_gte"":10.795102040816285,""probability_margin_lte"":0.009317278799999995}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.0954385945145892,11,False,"[""reversal_reduction_below_floor""]",True,[],False,2324,8.671641791044776,1.4800000000000182,0.0008018504618515498,0.0,0.0,1796,9.305699481865284,1.740000000000009,0.0013633892566632388,0.0007763247714526189,0.0017985611510791368,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_first_touch_surrogate_010,first_touch_surrogate,Veto narrow probability-margin entries under high ATR/SL pressure(좁은 확률 여유와 높은 ATR/SL 압력 차단).,"{""atr_sl_ratio_gte"":10.795102040816285,""probability_margin_lte"":0.01306951050000002}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.0954385945145892,12,False,"[""reversal_reduction_below_floor""]",True,[],False,2324,8.671641791044776,1.4800000000000182,0.0008018504618515498,0.0,0.0,1789,9.26943005181347,5.299999999999983,0.004402739526715993,0.0015564503985795453,0.0035971223021582736,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_first_touch_surrogate_014,first_touch_surrogate,Veto narrow probability-margin entries under high ATR/SL pressure(좁은 확률 여유와 높은 ATR/SL 압력 차단).,"{""atr_sl_ratio_gte"":10.795102040816285,""probability_margin_lte"":0.018311262199999956}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.0954385945145892,13,False,"[""reversal_reduction_below_floor""]",True,[],False,2324,8.671641791044776,1.4800000000000182,0.0008018504618515498,0.0,0.0,1784,9.243523316062177,2.1899999999999977,0.0008969823759964468,0.00027682427195219184,0.008992805755395683,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_both_hit_ambiguity_proxy_035,both_hit_ambiguity_proxy,Veto validation-risk sessions only when high ATR/SL and weak margin agree(검증 위험 세션 + 높은 ATR/SL + 약한 확률 여유 동시 차단).,"{""atr_sl_ratio_gte"":10.795102040816285,""probability_margin_lte"":0.009317278799999995,""risk_sessions_validation_only"":[""cash_late"",""cash_mid""]}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.0954385945145892,14,False,"[""reversal_reduction_below_floor""]",True,[],False,2324,8.671641791044776,1.4800000000000182,0.0008018504618515498,0.0,0.0,1796,9.305699481865284,1.740000000000009,0.0013633892566632388,0.0007763247714526189,0.0017985611510791368,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_both_hit_ambiguity_proxy_038,both_hit_ambiguity_proxy,Veto validation-risk sessions only when high ATR/SL and weak margin agree(검증 위험 세션 + 높은 ATR/SL + 약한 확률 여유 동시 차단).,"{""atr_sl_ratio_gte"":10.795102040816285,""probability_margin_lte"":0.01306951050000002,""risk_sessions_validation_only"":[""cash_late"",""cash_mid""]}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.0954385945145892,15,False,"[""reversal_reduction_below_floor""]",True,[],False,2324,8.671641791044776,1.4800000000000182,0.0008018504618515498,0.0,0.0,1789,9.26943005181347,5.299999999999983,0.004402739526715993,0.0015564503985795453,0.0035971223021582736,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_both_hit_ambiguity_proxy_041,both_hit_ambiguity_proxy,Veto validation-risk sessions only when high ATR/SL and weak margin agree(검증 위험 세션 + 높은 ATR/SL + 약한 확률 여유 동시 차단).,"{""atr_sl_ratio_gte"":10.795102040816285,""probability_margin_lte"":0.018311262199999956,""risk_sessions_validation_only"":[""cash_late"",""cash_mid""]}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.0954385945145892,16,False,"[""reversal_reduction_below_floor""]",True,[],False,2324,8.671641791044776,1.4800000000000182,0.0008018504618515498,0.0,0.0,1784,9.243523316062177,2.1899999999999977,0.0008969823759964468,0.00027682427195219184,0.008992805755395683,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_direction_asymmetry_route_056,direction_asymmetry_route,Veto validation-risk direction only when weak margin and high volatility pressure agree(검증 위험 방향 + 약한 여유 + 고변동 압력 차단).,"{""atr_sl_ratio_gte"":10.795102040816285,""probability_margin_lte"":0.009317278799999995,""risk_direction_validation_only"":[""long""]}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.0954385945145892,17,False,"[""reversal_reduction_below_floor""]",True,[],False,2324,8.671641791044776,1.4800000000000182,0.0008018504618515498,0.0,0.0,1796,9.305699481865284,1.740000000000009,0.0013633892566632388,0.0007763247714526189,0.0017985611510791368,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_direction_asymmetry_route_059,direction_asymmetry_route,Veto validation-risk direction only when weak margin and high volatility pressure agree(검증 위험 방향 + 약한 여유 + 고변동 압력 차단).,"{""atr_sl_ratio_gte"":10.795102040816285,""probability_margin_lte"":0.01306951050000002,""risk_direction_validation_only"":[""long""]}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.0954385945145892,18,False,"[""reversal_reduction_below_floor""]",True,[],False,2324,8.671641791044776,1.4800000000000182,0.0008018504618515498,0.0,0.0,1789,9.26943005181347,5.299999999999983,0.004402739526715993,0.0015564503985795453,0.0035971223021582736,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_direction_asymmetry_route_062,direction_asymmetry_route,Veto validation-risk direction only when weak margin and high volatility pressure agree(검증 위험 방향 + 약한 여유 + 고변동 압력 차단).,"{""atr_sl_ratio_gte"":10.795102040816285,""probability_margin_lte"":0.018311262199999956,""risk_direction_validation_only"":[""long""]}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.0954385945145892,19,False,"[""reversal_reduction_below_floor""]",True,[],False,2324,8.671641791044776,1.4800000000000182,0.0008018504618515498,0.0,0.0,1784,9.243523316062177,2.1899999999999977,0.0008969823759964468,0.00027682427195219184,0.008992805755395683,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_blended_firewall_076,blended_firewall,Veto if first-touch pressure and path-inversion pressure agree(첫 터치 압력과 경로 반전 압력이 동시에 맞을 때 차단).,"{""atr_sl_ratio_gte"":10.795102040816285,""p_flat_gte"":0.4937887788,""probability_margin_lte"":0.009317278799999995}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.0954385945145892,20,False,"[""reversal_reduction_below_floor""]",True,[],False,2324,8.671641791044776,1.4800000000000182,0.0008018504618515498,0.0,0.0,1796,9.305699481865284,1.740000000000009,0.0013633892566632388,0.0007763247714526189,0.0017985611510791368,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_blended_firewall_077,blended_firewall,Veto if first-touch pressure and path-inversion pressure agree(첫 터치 압력과 경로 반전 압력이 동시에 맞을 때 차단).,"{""atr_sl_ratio_gte"":10.795102040816285,""p_flat_gte"":0.4960597754,""probability_margin_lte"":0.009317278799999995}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.0954385945145892,21,False,"[""reversal_reduction_below_floor""]",True,[],False,2324,8.671641791044776,1.4800000000000182,0.0008018504618515498,0.0,0.0,1797,9.310880829015543,1.009999999999991,0.000701645896919123,0.0003876890169631775,0.0017985611510791368,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_blended_firewall_084,blended_firewall,Veto if first-touch pressure and path-inversion pressure agree(첫 터치 압력과 경로 반전 압력이 동시에 맞을 때 차단).,"{""atr_sl_ratio_gte"":10.795102040816285,""p_flat_gte"":0.4937887788,""probability_margin_lte"":0.01306951050000002}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.0954385945145892,22,False,"[""reversal_reduction_below_floor""]",True,[],False,2324,8.671641791044776,1.4800000000000182,0.0008018504618515498,0.0,0.0,1790,9.27461139896373,4.199999999999989,0.0033972040184655494,0.0015564503985795453,0.0035971223021582736,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_blended_firewall_085,blended_firewall,Veto if first-touch pressure and path-inversion pressure agree(첫 터치 압력과 경로 반전 압력이 동시에 맞을 때 차단).,"{""atr_sl_ratio_gte"":10.795102040816285,""p_flat_gte"":0.4960597754,""probability_margin_lte"":0.01306951050000002}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.0954385945145892,23,False,"[""reversal_reduction_below_floor""]",True,[],False,2324,8.671641791044776,1.4800000000000182,0.0008018504618515498,0.0,0.0,1797,9.310880829015543,1.009999999999991,0.000701645896919123,0.0003876890169631775,0.0017985611510791368,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_blended_firewall_092,blended_firewall,Veto if first-touch pressure and path-inversion pressure agree(첫 터치 압력과 경로 반전 압력이 동시에 맞을 때 차단).,"{""atr_sl_ratio_gte"":10.795102040816285,""p_flat_gte"":0.4937887788,""probability_margin_lte"":0.018311262199999956}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.0954385945145892,24,False,"[""reversal_reduction_below_floor""]",True,[],False,2324,8.671641791044776,1.4800000000000182,0.0008018504618515498,0.0,0.0,1790,9.27461139896373,4.199999999999989,0.0033972040184655494,0.0015564503985795453,0.0035971223021582736,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_blended_firewall_093,blended_firewall,Veto if first-touch pressure and path-inversion pressure agree(첫 터치 압력과 경로 반전 압력이 동시에 맞을 때 차단).,"{""atr_sl_ratio_gte"":10.795102040816285,""p_flat_gte"":0.4960597754,""probability_margin_lte"":0.018311262199999956}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.0954385945145892,25,False,"[""reversal_reduction_below_floor""]",True,[],False,2324,8.671641791044776,1.4800000000000182,0.0008018504618515498,0.0,0.0,1797,9.310880829015543,1.009999999999991,0.000701645896919123,0.0003876890169631775,0.0017985611510791368,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_blended_firewall_074,blended_firewall,Veto if first-touch pressure and path-inversion pressure agree(첫 터치 압력과 경로 반전 압력이 동시에 맞을 때 차단).,"{""atr_sl_ratio_gte"":9.091734693877571,""p_flat_gte"":0.4960597754,""probability_margin_lte"":0.009317278799999995}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.0862029922053054,26,False,"[""reversal_reduction_below_floor""]",True,[],False,2310,8.619402985074627,3.740000000000009,0.0007786037385999478,0.00032275116139590665,0.006269592476489028,1776,9.202072538860104,3.7399999999999807,0.0018897119835546983,0.001007243420171,0.012589928057553957,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_blended_firewall_082,blended_firewall,Veto if first-touch pressure and path-inversion pressure agree(첫 터치 압력과 경로 반전 압력이 동시에 맞을 때 차단).,"{""atr_sl_ratio_gte"":9.091734693877571,""p_flat_gte"":0.4960597754,""probability_margin_lte"":0.01306951050000002}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.0862029922053054,27,False,"[""reversal_reduction_below_floor""]",True,[],False,2310,8.619402985074627,3.740000000000009,0.0007786037385999478,0.00032275116139590665,0.006269592476489028,1776,9.202072538860104,3.7399999999999807,0.0018897119835546983,0.001007243420171,0.012589928057553957,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_blended_firewall_090,blended_firewall,Veto if first-touch pressure and path-inversion pressure agree(첫 터치 압력과 경로 반전 압력이 동시에 맞을 때 차단).,"{""atr_sl_ratio_gte"":9.091734693877571,""p_flat_gte"":0.4960597754,""probability_margin_lte"":0.018311262199999956}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.0862029922053054,28,False,"[""reversal_reduction_below_floor""]",True,[],False,2310,8.619402985074627,3.740000000000009,0.0007786037385999478,0.00032275116139590665,0.006269592476489028,1776,9.202072538860104,3.7399999999999807,0.0018897119835546983,0.001007243420171,0.012589928057553957,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_first_touch_surrogate_005,first_touch_surrogate,Veto narrow probability-margin entries under high ATR/SL pressure(좁은 확률 여유와 높은 ATR/SL 압력 차단).,"{""atr_sl_ratio_gte"":9.091734693877571,""probability_margin_lte"":0.009317278799999995}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.081759716029481,29,False,"[""reversal_reduction_below_floor""]",True,[],False,2307,8.60820895522388,6.590000000000032,0.002337237163109629,0.000572331219523381,0.006269592476489028,1770,9.17098445595855,6.049999999999983,0.0038063259870039223,0.0017467473836663139,0.014388489208633094,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_both_hit_ambiguity_proxy_034,both_hit_ambiguity_proxy,Veto validation-risk sessions only when high ATR/SL and weak margin agree(검증 위험 세션 + 높은 ATR/SL + 약한 확률 여유 동시 차단).,"{""atr_sl_ratio_gte"":9.091734693877571,""probability_margin_lte"":0.009317278799999995,""risk_sessions_validation_only"":[""cash_late"",""cash_mid""]}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.081759716029481,30,False,"[""reversal_reduction_below_floor""]",True,[],False,2307,8.60820895522388,6.590000000000032,0.002337237163109629,0.000572331219523381,0.006269592476489028,1770,9.17098445595855,6.049999999999983,0.0038063259870039223,0.0017467473836663139,0.014388489208633094,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_direction_asymmetry_route_055,direction_asymmetry_route,Veto validation-risk direction only when weak margin and high volatility pressure agree(검증 위험 방향 + 약한 여유 + 고변동 압력 차단).,"{""atr_sl_ratio_gte"":9.091734693877571,""probability_margin_lte"":0.009317278799999995,""risk_direction_validation_only"":[""long""]}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.081759716029481,31,False,"[""reversal_reduction_below_floor""]",True,[],False,2307,8.60820895522388,6.590000000000032,0.002337237163109629,0.000572331219523381,0.006269592476489028,1770,9.17098445595855,6.049999999999983,0.0038063259870039223,0.0017467473836663139,0.014388489208633094,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_blended_firewall_073,blended_firewall,Veto if first-touch pressure and path-inversion pressure agree(첫 터치 압력과 경로 반전 압력이 동시에 맞을 때 차단).,"{""atr_sl_ratio_gte"":9.091734693877571,""p_flat_gte"":0.4937887788,""probability_margin_lte"":0.009317278799999995}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.081759716029481,32,False,"[""reversal_reduction_below_floor""]",True,[],False,2307,8.60820895522388,6.590000000000032,0.002337237163109629,0.000572331219523381,0.006269592476489028,1770,9.17098445595855,6.049999999999983,0.0038063259870039223,0.0017467473836663139,0.014388489208633094,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_first_touch_surrogate_009,first_touch_surrogate,Veto narrow probability-margin entries under high ATR/SL pressure(좁은 확률 여유와 높은 ATR/SL 압력 차단).,"{""atr_sl_ratio_gte"":9.091734693877571,""probability_margin_lte"":0.01306951050000002}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.0759237009609768,33,False,"[""reversal_reduction_below_floor""]",True,[],False,2299,8.578358208955224,8.110000000000014,0.002524975978305921,-2.8110417720772496e-05,0.009404388714733543,1746,9.046632124352332,6.869999999999976,0.0028426463319398687,0.0041075847064862,0.02877697841726619,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_both_hit_ambiguity_proxy_037,both_hit_ambiguity_proxy,Veto validation-risk sessions only when high ATR/SL and weak margin agree(검증 위험 세션 + 높은 ATR/SL + 약한 확률 여유 동시 차단).,"{""atr_sl_ratio_gte"":9.091734693877571,""probability_margin_lte"":0.01306951050000002,""risk_sessions_validation_only"":[""cash_late"",""cash_mid""]}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.0759237009609768,34,False,"[""reversal_reduction_below_floor""]",True,[],False,2299,8.578358208955224,8.110000000000014,0.002524975978305921,-2.8110417720772496e-05,0.009404388714733543,1746,9.046632124352332,6.869999999999976,0.0028426463319398687,0.0041075847064862,0.02877697841726619,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_direction_asymmetry_route_058,direction_asymmetry_route,Veto validation-risk direction only when weak margin and high volatility pressure agree(검증 위험 방향 + 약한 여유 + 고변동 압력 차단).,"{""atr_sl_ratio_gte"":9.091734693877571,""probability_margin_lte"":0.01306951050000002,""risk_direction_validation_only"":[""long""]}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.0759237009609768,35,False,"[""reversal_reduction_below_floor""]",True,[],False,2299,8.578358208955224,8.110000000000014,0.002524975978305921,-2.8110417720772496e-05,0.009404388714733543,1746,9.046632124352332,6.869999999999976,0.0028426463319398687,0.0041075847064862,0.02877697841726619,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_blended_firewall_081,blended_firewall,Veto if first-touch pressure and path-inversion pressure agree(첫 터치 압력과 경로 반전 압력이 동시에 맞을 때 차단).,"{""atr_sl_ratio_gte"":9.091734693877571,""p_flat_gte"":0.4937887788,""probability_margin_lte"":0.01306951050000002}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.0759237009609768,36,False,"[""reversal_reduction_below_floor""]",True,[],False,2299,8.578358208955224,8.110000000000014,0.002524975978305921,-2.8110417720772496e-05,0.009404388714733543,1747,9.05181347150259,5.769999999999982,0.00181483479705713,0.0041075847064862,0.02877697841726619,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_blended_firewall_089,blended_firewall,Veto if first-touch pressure and path-inversion pressure agree(첫 터치 압력과 경로 반전 압력이 동시에 맞을 때 차단).,"{""atr_sl_ratio_gte"":9.091734693877571,""p_flat_gte"":0.4937887788,""probability_margin_lte"":0.018311262199999956}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.0759237009609768,37,False,"[""reversal_reduction_below_floor""]",True,[],False,2299,8.578358208955224,8.110000000000014,0.002524975978305921,-2.8110417720772496e-05,0.009404388714733543,1747,9.05181347150259,5.769999999999982,0.00181483479705713,0.0041075847064862,0.02877697841726619,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
