record_view,candidate_id,candidate_alias,candidate_role,test_id,test_type,materialization_boundary,route_role,axis,bucket,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,underwater_trade_share,max_losing_streak,recovery_factor_closed,slice_read
mt5_ta_s264_aih_shared_state_breakout_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,shared_weakness_state_interaction,shared_weakness_state_interaction,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,tier_a_only,month,2024-01,21,56.82,96.39,-39.57,2.435936,2.705714,0.571429,8.0325,-4.396667,1.826952,23.95,4.501203,5,0.571429,4,2.372443,measured_slice(측정 구간)
mt5_ta_s264_aih_shared_state_breakout_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,shared_weakness_state_interaction,shared_weakness_state_interaction,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,tier_a_only,month,2024-02,20,257.15,307.5,-50.35,6.107249,12.8575,0.8,19.21875,-12.5875,1.526812,33.69,4.260027,3,0.35,1,7.632829,measured_slice(측정 구간)
mt5_ta_s264_aih_shared_state_breakout_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,shared_weakness_state_interaction,shared_weakness_state_interaction,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,tier_a_only,month,2024-03,18,58.9,104.32,-45.42,2.296786,3.272222,0.444444,13.04,-4.542,2.870982,24.05,4.612758,9,0.722222,6,2.449064,measured_slice(측정 구간)
mt5_ta_s264_aih_shared_state_breakout_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,shared_weakness_state_interaction,shared_weakness_state_interaction,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,tier_a_only,month,2024-04,40,253.3,444.62,-191.32,2.32396,6.3325,0.625,17.7848,-12.754667,1.394376,64.8,9.846977,9,0.65,4,3.908951,measured_slice(측정 구간)
mt5_ta_s264_aih_shared_state_breakout_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,shared_weakness_state_interaction,shared_weakness_state_interaction,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,tier_a_only,month,2024-05,16,236.39,305.06,-68.67,4.442406,14.774375,0.75,25.421667,-17.1675,1.480802,48.21,7.464119,2,0.3125,2,4.90334,measured_slice(측정 구간)
mt5_ta_s264_aih_shared_state_breakout_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,shared_weakness_state_interaction,shared_weakness_state_interaction,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,tier_a_only,month,2024-06,15,-122.77,171.73,-294.5,0.583124,-8.184667,0.333333,34.346,-29.45,1.166248,127.39,25.244739,14,0.933333,4,-0.963733,negative_fragile_slice(음수 취약 구간)
mt5_ta_s264_aih_shared_state_breakout_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,shared_weakness_state_interaction,shared_weakness_state_interaction,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,tier_a_only,month,2024-07,51,-146.33,325.03,-471.36,0.689558,-2.869216,0.470588,13.542917,-17.457778,0.775753,231.41,46.282,51,1.0,5,-0.632341,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_ta_s264_aih_shared_state_breakout_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,shared_weakness_state_interaction,shared_weakness_state_interaction,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,tier_a_only,month,2024-08,68,110.84,529.47,-418.63,1.264768,1.63,0.544118,14.31,-13.504194,1.059671,77.21,14.687922,23,0.75,4,1.435565,measured_slice(측정 구간)
mt5_ta_s264_aih_shared_state_breakout_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,shared_weakness_state_interaction,shared_weakness_state_interaction,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,tier_a_only,month,2024-09,44,150.5,463.29,-312.79,1.481153,3.420455,0.590909,17.818846,-17.377222,1.025414,139.3,22.476805,17,0.795455,5,1.080402,measured_slice(측정 구간)
mt5_ta_s264_aih_shared_state_breakout_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,shared_weakness_state_interaction,shared_weakness_state_interaction,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,tier_a_only,month,2024-10,39,320.51,605.56,-285.05,2.124399,8.218205,0.564103,27.525455,-16.767647,1.641581,103.39,14.004172,26,0.794872,5,3.10001,measured_slice(측정 구간)
mt5_ta_s264_aih_shared_state_breakout_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,shared_weakness_state_interaction,shared_weakness_state_interaction,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,tier_a_only,month,2024-11,32,279.41,612.84,-333.43,1.837987,8.731562,0.65625,29.182857,-30.311818,0.962755,161.84,30.949877,16,0.84375,3,1.726458,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_ta_s264_aih_shared_state_breakout_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,shared_weakness_state_interaction,shared_weakness_state_interaction,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,tier_a_only,month,2024-12,37,-217.73,350.15,-567.88,0.616592,-5.884595,0.405405,23.343333,-25.812727,0.904334,271.69,51.435008,36,0.972973,4,-0.801391,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s264_aih_shared_state_breakout_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,shared_weakness_state_interaction,shared_weakness_state_interaction,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,month,2024-01,21,56.82,96.39,-39.57,2.435936,2.705714,0.571429,8.0325,-4.396667,1.826952,23.95,4.501203,5,0.571429,4,2.372443,measured_slice(측정 구간)
mt5_rt_s264_aih_shared_state_breakout_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,shared_weakness_state_interaction,shared_weakness_state_interaction,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,month,2024-02,20,257.15,307.5,-50.35,6.107249,12.8575,0.8,19.21875,-12.5875,1.526812,33.69,4.260027,3,0.35,1,7.632829,measured_slice(측정 구간)
mt5_rt_s264_aih_shared_state_breakout_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,shared_weakness_state_interaction,shared_weakness_state_interaction,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,month,2024-03,18,58.9,104.32,-45.42,2.296786,3.272222,0.444444,13.04,-4.542,2.870982,24.05,4.612758,9,0.722222,6,2.449064,measured_slice(측정 구간)
mt5_rt_s264_aih_shared_state_breakout_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,shared_weakness_state_interaction,shared_weakness_state_interaction,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,month,2024-04,40,253.3,444.62,-191.32,2.32396,6.3325,0.625,17.7848,-12.754667,1.394376,64.8,9.846977,9,0.65,4,3.908951,measured_slice(측정 구간)
mt5_rt_s264_aih_shared_state_breakout_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,shared_weakness_state_interaction,shared_weakness_state_interaction,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,month,2024-05,16,236.39,305.06,-68.67,4.442406,14.774375,0.75,25.421667,-17.1675,1.480802,48.21,7.464119,2,0.3125,2,4.90334,measured_slice(측정 구간)
mt5_rt_s264_aih_shared_state_breakout_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,shared_weakness_state_interaction,shared_weakness_state_interaction,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,month,2024-06,15,-122.77,171.73,-294.5,0.583124,-8.184667,0.333333,34.346,-29.45,1.166248,127.39,25.244739,14,0.933333,4,-0.963733,negative_fragile_slice(음수 취약 구간)
mt5_rt_s264_aih_shared_state_breakout_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,shared_weakness_state_interaction,shared_weakness_state_interaction,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,month,2024-07,51,-146.33,325.03,-471.36,0.689558,-2.869216,0.470588,13.542917,-17.457778,0.775753,231.41,46.282,51,1.0,5,-0.632341,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s264_aih_shared_state_breakout_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,shared_weakness_state_interaction,shared_weakness_state_interaction,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,month,2024-08,68,110.84,529.47,-418.63,1.264768,1.63,0.544118,14.31,-13.504194,1.059671,77.21,14.687922,23,0.75,4,1.435565,measured_slice(측정 구간)
mt5_rt_s264_aih_shared_state_breakout_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,shared_weakness_state_interaction,shared_weakness_state_interaction,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,month,2024-09,44,150.5,463.29,-312.79,1.481153,3.420455,0.590909,17.818846,-17.377222,1.025414,139.3,22.476805,17,0.795455,5,1.080402,measured_slice(측정 구간)
mt5_rt_s264_aih_shared_state_breakout_historical_2024,s264_allow_inner_high_quarter,s264_aih,challenger_core,shared_weakness_state_interaction,shared_weakness_state_interaction,Tier A and duplicate-boundary Tier A+B inputs are materialized; true Tier B fallback and actual routed total remain outside this run,routed_total,month,2024-10,39,320.51,605.56,-285.05,2.124399,8.218205,0.564103,27.525455,-16.767647,1.641581,103.39,14.004172,26,0.794872,5,3.10001,measured_slice(측정 구간)
