run_id,adapter_id,split,month,trade_count,net_profit,profit_factor,winner_count,loser_count,quality_flag
run204A_stage204_selective_probability_margin_recovery_repair_v1,s204_cd8_ref_r0325,validation_is,2025.01,21,9.37,1.110274,10,11,pf_below_34d
run204A_stage204_selective_probability_margin_recovery_repair_v1,s204_cd8_ref_r0325,validation_is,2025.02,31,160.07,2.240084,19,12,acceptable_measurement_only
run204A_stage204_selective_probability_margin_recovery_repair_v1,s204_cd8_ref_r0325,validation_is,2025.03,26,110.61,1.752603,14,12,acceptable_measurement_only
run204A_stage204_selective_probability_margin_recovery_repair_v1,s204_cd8_ref_r0325,validation_is,2025.04,45,259.02,1.887937,28,17,acceptable_measurement_only
run204A_stage204_selective_probability_margin_recovery_repair_v1,s204_cd8_ref_r0325,validation_is,2025.05,27,16.55,1.088027,12,15,pf_below_34d
run204A_stage204_selective_probability_margin_recovery_repair_v1,s204_cd8_ref_r0325,validation_is,2025.06,17,100.63,1.902107,11,6,acceptable_measurement_only
run204A_stage204_selective_probability_margin_recovery_repair_v1,s204_cd8_ref_r0325,validation_is,2025.07,20,176.39,2.293087,11,9,acceptable_measurement_only
run204A_stage204_selective_probability_margin_recovery_repair_v1,s204_cd8_ref_r0325,validation_is,2025.08,23,132.41,1.553461,11,12,pf_below_34d
run204A_stage204_selective_probability_margin_recovery_repair_v1,s204_cd8_ref_r0325,validation_is,2025.09,22,159.43,1.848709,13,9,acceptable_measurement_only
run204A_stage204_selective_probability_margin_recovery_repair_v1,s204_cd8_ref_r0325,oos,2025.10,15,17.76,1.305102,9,6,pf_below_34d
run204A_stage204_selective_probability_margin_recovery_repair_v1,s204_cd8_ref_r0325,oos,2025.11,26,210.58,3.55063,17,9,acceptable_measurement_only
run204A_stage204_selective_probability_margin_recovery_repair_v1,s204_cd8_ref_r0325,oos,2025.12,17,-28.72,0.76366,8,9,negative_month
run204A_stage204_selective_probability_margin_recovery_repair_v1,s204_cd8_ref_r0325,oos,2026.01,27,110.83,1.908964,15,12,acceptable_measurement_only
run204A_stage204_selective_probability_margin_recovery_repair_v1,s204_cd8_ref_r0325,oos,2026.02,31,140.05,1.856104,17,14,acceptable_measurement_only
run204A_stage204_selective_probability_margin_recovery_repair_v1,s204_cd8_ref_r0325,oos,2026.03,35,376.27,2.573496,20,15,acceptable_measurement_only
run204A_stage204_selective_probability_margin_recovery_repair_v1,s204_cd8_ref_r0325,oos,2026.04,8,-24.73,0.674219,4,4,negative_month
run204A_stage204_selective_probability_margin_recovery_repair_v1,s204_cd8_long_wide_r0325,validation_is,2025.01,19,6.12,1.072025,8,11,pf_below_34d
run204A_stage204_selective_probability_margin_recovery_repair_v1,s204_cd8_long_wide_r0325,validation_is,2025.02,29,154.43,2.222917,18,11,acceptable_measurement_only
run204A_stage204_selective_probability_margin_recovery_repair_v1,s204_cd8_long_wide_r0325,validation_is,2025.03,22,87.01,1.638559,10,12,acceptable_measurement_only
run204A_stage204_selective_probability_margin_recovery_repair_v1,s204_cd8_long_wide_r0325,validation_is,2025.04,39,218.72,1.839455,23,16,acceptable_measurement_only
