attempt_name,variant_id,queue_id,candidate_id,candidate_alias,candidate_role,profile_label,tier,split,attempt_role,record_view_prefix,set_path,set_sha256,ini_path,ini_sha256,common_telemetry_path,common_summary_path,tier_pair_boundary,execution_status
run267bs_01_s264_aih_dir_asym_ta24,run267bs_01_s264_aih_dir_asym,run267bs_q01_pool_wide_directional_asymmetry,s264_allow_inner_high_quarter,s264_aih,challenger_core,directional_asymmetry,Tier A,historical_2024_tier_a_train_era_stress,tier_only_total,mt5_ta_run267bs_01_s264_aih_dir_asym,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BS/pool_wide_directional_impulse_followup_materialization/mt5/run267bs_01_s264_aih_dir_asym_ta24.set,5333ab1e2508f190958cc0e6dfbf977b7087aa400a108bb3d54df31320606a4d,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BS/pool_wide_directional_impulse_followup_materialization/mt5/run267bs_01_s264_aih_dir_asym_ta24.ini,08ef9a95949bbf275bbd47ab5425ebf0ca2601e81f4239c8774bbff02a386672,OPV2/s267bs/run267BS_directional_impulse_followup/telemetry/run267bs_01_s264_aih_dir_asym_ta24_telemetry.csv,OPV2/s267bs/run267BS_directional_impulse_followup/telemetry/run267bs_01_s264_aih_dir_asym_ta24_summary.csv,Tier_A_2024_cached_stress_materialized; Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,execution_pending
run267bs_02_s264_lc_dir_asym_ta24,run267bs_02_s264_lc_dir_asym,run267bs_q01_pool_wide_directional_asymmetry,s264_lowrank_control,s264_lc,defensive_control,directional_asymmetry,Tier A,historical_2024_tier_a_train_era_stress,tier_only_total,mt5_ta_run267bs_02_s264_lc_dir_asym,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BS/pool_wide_directional_impulse_followup_materialization/mt5/run267bs_02_s264_lc_dir_asym_ta24.set,0c68601f7fb89de44338b685677538d7f83e3187733ff89bcd6eb39943841781,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BS/pool_wide_directional_impulse_followup_materialization/mt5/run267bs_02_s264_lc_dir_asym_ta24.ini,6c08e84e362f5c172d9d70700d13fc85d22282d09837dce505158168e7205ae4,OPV2/s267bs/run267BS_directional_impulse_followup/telemetry/run267bs_02_s264_lc_dir_asym_ta24_telemetry.csv,OPV2/s267bs/run267BS_directional_impulse_followup/telemetry/run267bs_02_s264_lc_dir_asym_ta24_summary.csv,Tier_A_2024_cached_stress_materialized; Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,execution_pending
run267bs_03_s262_lih_dir_asym_ta24,run267bs_03_s262_lih_dir_asym,run267bs_q01_pool_wide_directional_asymmetry,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,directional_asymmetry,Tier A,historical_2024_tier_a_train_era_stress,tier_only_total,mt5_ta_run267bs_03_s262_lih_dir_asym,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BS/pool_wide_directional_impulse_followup_materialization/mt5/run267bs_03_s262_lih_dir_asym_ta24.set,7bbd26e0142ba61ac1f6a0f3d54f451f6fe1724c096728f252cbfbb6a147ab0c,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BS/pool_wide_directional_impulse_followup_materialization/mt5/run267bs_03_s262_lih_dir_asym_ta24.ini,f9028d104bf6303805d8dab64cfd93e64947c8ff012739be07612e11348f2074,OPV2/s267bs/run267BS_directional_impulse_followup/telemetry/run267bs_03_s262_lih_dir_asym_ta24_telemetry.csv,OPV2/s267bs/run267BS_directional_impulse_followup/telemetry/run267bs_03_s262_lih_dir_asym_ta24_summary.csv,Tier_A_2024_cached_stress_materialized; Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,execution_pending
run267bs_04_s264_aia_dir_asym_ta24,run267bs_04_s264_aia_dir_asym,run267bs_q01_pool_wide_directional_asymmetry,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,directional_asymmetry,Tier A,historical_2024_tier_a_train_era_stress,tier_only_total,mt5_ta_run267bs_04_s264_aia_dir_asym,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BS/pool_wide_directional_impulse_followup_materialization/mt5/run267bs_04_s264_aia_dir_asym_ta24.set,82a765b67e4818237cfd0ad062f1fd523c719ad21bd76a6ff2890856db91b189,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BS/pool_wide_directional_impulse_followup_materialization/mt5/run267bs_04_s264_aia_dir_asym_ta24.ini,a631c173739038d4271d451ea5f8627edd7a1cd6e9c3cc7581fbb8be1c3003c4,OPV2/s267bs/run267BS_directional_impulse_followup/telemetry/run267bs_04_s264_aia_dir_asym_ta24_telemetry.csv,OPV2/s267bs/run267BS_directional_impulse_followup/telemetry/run267bs_04_s264_aia_dir_asym_ta24_summary.csv,Tier_A_2024_cached_stress_materialized; Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,execution_pending
run267bs_05_s258_stc_dir_asym_ta24,run267bs_05_s258_stc_dir_asym,run267bs_q01_pool_wide_directional_asymmetry,s258_short_tight_control,s258_stc,stress_challenger,directional_asymmetry,Tier A,historical_2024_tier_a_train_era_stress,tier_only_total,mt5_ta_run267bs_05_s258_stc_dir_asym,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BS/pool_wide_directional_impulse_followup_materialization/mt5/run267bs_05_s258_stc_dir_asym_ta24.set,7dc86ae26745bc0d71221b6550de37327d44ac8f4e9228b1185325e32f830db9,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BS/pool_wide_directional_impulse_followup_materialization/mt5/run267bs_05_s258_stc_dir_asym_ta24.ini,5a264972662a41368fb3b0a0748a9a3e9b4eca14eeddfafc80f8e646583e7bfc,OPV2/s267bs/run267BS_directional_impulse_followup/telemetry/run267bs_05_s258_stc_dir_asym_ta24_telemetry.csv,OPV2/s267bs/run267BS_directional_impulse_followup/telemetry/run267bs_05_s258_stc_dir_asym_ta24_summary.csv,Tier_A_2024_cached_stress_materialized; Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,execution_pending
run267bs_06_s264_aih_impulse_repl_ta24,run267bs_06_s264_aih_impulse_repl,run267bs_q02_aggressive_impulse_replacement,s264_allow_inner_high_quarter,s264_aih,challenger_core,aggressive_impulse_replacement,Tier A,historical_2024_tier_a_train_era_stress,tier_only_total,mt5_ta_run267bs_06_s264_aih_impulse_repl,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BS/pool_wide_directional_impulse_followup_materialization/mt5/run267bs_06_s264_aih_impulse_repl_ta24.set,5dc5474fef92ba389f0070d12ff3ada88d8c90345485470dc8274592fae0ba80,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BS/pool_wide_directional_impulse_followup_materialization/mt5/run267bs_06_s264_aih_impulse_repl_ta24.ini,3d9f9c1baf0a66ff441e5657607edcfdae3019190afe34e7902d330a9335b0d8,OPV2/s267bs/run267BS_directional_impulse_followup/telemetry/run267bs_06_s264_aih_impulse_repl_ta24_telemetry.csv,OPV2/s267bs/run267BS_directional_impulse_followup/telemetry/run267bs_06_s264_aih_impulse_repl_ta24_summary.csv,Tier_A_2024_cached_stress_materialized; Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,execution_pending
run267bs_07_s264_lc_impulse_repl_ta24,run267bs_07_s264_lc_impulse_repl,run267bs_q02_aggressive_impulse_replacement,s264_lowrank_control,s264_lc,defensive_control,aggressive_impulse_replacement,Tier A,historical_2024_tier_a_train_era_stress,tier_only_total,mt5_ta_run267bs_07_s264_lc_impulse_repl,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BS/pool_wide_directional_impulse_followup_materialization/mt5/run267bs_07_s264_lc_impulse_repl_ta24.set,6e2c9d558f5f7bca0a1edd44dff5badb8db7af729265974f2f88648831398ec0,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BS/pool_wide_directional_impulse_followup_materialization/mt5/run267bs_07_s264_lc_impulse_repl_ta24.ini,ec626d90796474161ce70c837a47ee1e534b344c9470634ea032ce6ad98aa43d,OPV2/s267bs/run267BS_directional_impulse_followup/telemetry/run267bs_07_s264_lc_impulse_repl_ta24_telemetry.csv,OPV2/s267bs/run267BS_directional_impulse_followup/telemetry/run267bs_07_s264_lc_impulse_repl_ta24_summary.csv,Tier_A_2024_cached_stress_materialized; Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,execution_pending
run267bs_08_s262_lih_impulse_repl_ta24,run267bs_08_s262_lih_impulse_repl,run267bs_q02_aggressive_impulse_replacement,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,aggressive_impulse_replacement,Tier A,historical_2024_tier_a_train_era_stress,tier_only_total,mt5_ta_run267bs_08_s262_lih_impulse_repl,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BS/pool_wide_directional_impulse_followup_materialization/mt5/run267bs_08_s262_lih_impulse_repl_ta24.set,556b5ce55fcb5cf40b5019f47ecf31ccc0ebe878dbe17a2977eb6f2f13918e59,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BS/pool_wide_directional_impulse_followup_materialization/mt5/run267bs_08_s262_lih_impulse_repl_ta24.ini,6e909f0d4885adafc8cc1614d00a5a8959e66c59cb8b95a7bd7d9ac053ce9896,OPV2/s267bs/run267BS_directional_impulse_followup/telemetry/run267bs_08_s262_lih_impulse_repl_ta24_telemetry.csv,OPV2/s267bs/run267BS_directional_impulse_followup/telemetry/run267bs_08_s262_lih_impulse_repl_ta24_summary.csv,Tier_A_2024_cached_stress_materialized; Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,execution_pending
run267bs_09_s264_aia_impulse_repl_ta24,run267bs_09_s264_aia_impulse_repl,run267bs_q02_aggressive_impulse_replacement,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,aggressive_impulse_replacement,Tier A,historical_2024_tier_a_train_era_stress,tier_only_total,mt5_ta_run267bs_09_s264_aia_impulse_repl,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BS/pool_wide_directional_impulse_followup_materialization/mt5/run267bs_09_s264_aia_impulse_repl_ta24.set,3a5d8941750bc871138af1546ba4948c3db25b27a2a9a3c58bad30426ccb2dad,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BS/pool_wide_directional_impulse_followup_materialization/mt5/run267bs_09_s264_aia_impulse_repl_ta24.ini,4d17af3a53875217aa5b8fc848643f5464d97b5949d58b4643aa9bf338ef49c1,OPV2/s267bs/run267BS_directional_impulse_followup/telemetry/run267bs_09_s264_aia_impulse_repl_ta24_telemetry.csv,OPV2/s267bs/run267BS_directional_impulse_followup/telemetry/run267bs_09_s264_aia_impulse_repl_ta24_summary.csv,Tier_A_2024_cached_stress_materialized; Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,execution_pending
run267bs_10_s258_stc_impulse_repl_ta24,run267bs_10_s258_stc_impulse_repl,run267bs_q02_aggressive_impulse_replacement,s258_short_tight_control,s258_stc,stress_challenger,aggressive_impulse_replacement,Tier A,historical_2024_tier_a_train_era_stress,tier_only_total,mt5_ta_run267bs_10_s258_stc_impulse_repl,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BS/pool_wide_directional_impulse_followup_materialization/mt5/run267bs_10_s258_stc_impulse_repl_ta24.set,3f63db21626f916c149f081baf6f99cd628d3a09f317db2cd3875fe12908c704,stages/267_adapter_research__baseline_candidate_racing_protocol/02_runs/run267BS/pool_wide_directional_impulse_followup_materialization/mt5/run267bs_10_s258_stc_impulse_repl_ta24.ini,35d350a32eda876a7ccfc589d318397f80f47508e96c6c4502ef36b5f4d43d02,OPV2/s267bs/run267BS_directional_impulse_followup/telemetry/run267bs_10_s258_stc_impulse_repl_ta24_telemetry.csv,OPV2/s267bs/run267BS_directional_impulse_followup/telemetry/run267bs_10_s258_stc_impulse_repl_ta24_summary.csv,Tier_A_2024_cached_stress_materialized; Tier_B_and_actual_routed_total_blocked_until_true_fallback_manifest_exists,execution_pending
