timestamp,source_tier,route_role,first_hit_target,first_hit_bar,bracket_return,first_hit_horizon_return,regime_key,variant_id,split,side,score,event_prob,proxy_pnl
2025-01-03 18:45:00+00:00,Tier A,tier_a_primary,-1,7,0.0010271992227849829,-0.0009245706778205288,vol_high|cost_mid|trend_low|session_mid,logreg_first_hit_full58_q88,validation,-1,0.3001743512438805,0.4478257759089912,0.0008771992227849829
2025-01-03 18:50:00+00:00,Tier A,tier_a_primary,-1,5,0.0009832340959948448,-0.0009012833275776688,vol_high|cost_low|trend_low|session_mid,logreg_first_hit_full58_q88,validation,-1,0.3224290951451904,0.45453127866223986,0.0008332340959948449
2025-01-03 18:55:00+00:00,Tier A,tier_a_primary,-1,1,0.0009492285679551555,-0.0008124276468421762,vol_mid|cost_low|trend_low|session_mid,logreg_first_hit_full58_q88,validation,-1,0.34448622428781595,0.46260040027216826,0.0007992285679551556
2025-01-03 19:05:00+00:00,Tier A,tier_a_primary,-1,2,0.0009046624925390295,-0.000989205413685704,vol_mid|cost_low|trend_low|session_mid,logreg_first_hit_full58_q88,validation,-1,0.3399934463457166,0.45791857723409335,0.0007546624925390295
2025-01-03 19:10:00+00:00,Tier A,tier_a_primary,-1,2,0.0008740574011426118,-1.1782498841780364e-05,vol_mid|cost_low|trend_low|session_mid,logreg_first_hit_full58_q88,validation,-1,0.32573968223777516,0.44883597321018914,0.0007240574011426118
2025-01-03 19:25:00+00:00,Tier A,tier_a_primary,-1,1,0.0008448371783791641,0.0005595416943412272,vol_mid|cost_mid|trend_low|session_mid,logreg_first_hit_full58_q88,validation,-1,0.32840348765465865,0.4633118489236632,0.0006948371783791641
2025-01-03 19:35:00+00:00,Tier A,tier_a_primary,1,4,0.0008154781848766462,0.0021160562785138928,vol_mid|cost_low|trend_low|session_mid,logreg_first_hit_full58_q88,validation,-1,0.3444036396934098,0.47124948825978863,-0.0009654781848766462
2025-01-03 19:45:00+00:00,Tier A,tier_a_primary,1,2,0.0007999999999999999,0.00346681106209884,vol_mid|cost_low|trend_low|session_mid,logreg_first_hit_full58_q88,validation,-1,0.36514295209214676,0.48306139050806796,-0.0009499999999999999
2025-01-03 19:50:00+00:00,Tier A,tier_a_primary,1,3,0.0008,0.003070859420941119,vol_low|cost_low|trend_low|session_mid,logreg_first_hit_full58_q88,validation,-1,0.37617842674433727,0.4873851119128094,-0.00095
2025-01-03 19:55:00+00:00,Tier A,tier_a_primary,-1,2,0.0008,0.002704118017759366,vol_low|cost_low|trend_low|session_mid,logreg_first_hit_full58_q88,validation,-1,0.3468040131862397,0.4654670032222682,0.0006500000000000001
2025-01-03 20:00:00+00:00,Tier A,tier_a_primary,-1,1,0.0008000000000000001,0.0017909077498705125,vol_low|cost_low|trend_low|session_mid,logreg_first_hit_full58_q88,validation,-1,0.3483167214926533,0.45499551118242026,0.0006500000000000002
2025-01-03 20:45:00+00:00,Tier A,tier_a_primary,-1,3,0.0008,0.0009400744821012169,vol_low|cost_low|trend_low|session_mid,logreg_first_hit_full58_q88,validation,-1,0.3315910761608645,0.4536199196582175,0.0006500000000000001
2025-01-03 20:50:00+00:00,Tier A,tier_a_primary,-1,2,0.0008,0.0010460295304714278,vol_low|cost_low|trend_mid|session_mid,logreg_first_hit_full58_q88,validation,-1,0.34630886112710235,0.45530396060241024,0.0006500000000000001
2025-01-03 20:55:00+00:00,Tier A,tier_a_primary,-1,1,0.0008,0.000587594884822001,vol_low|cost_low|trend_mid|session_mid,logreg_first_hit_full58_q88,validation,-1,0.34986571782731657,0.4579717565972278,0.0006500000000000001
2025-01-03 21:00:00+00:00,Tier A,tier_a_primary,1,2,0.0008,0.001199609915081731,vol_low|cost_mid|trend_mid|session_mid,logreg_first_hit_full58_q88,validation,-1,0.30035170742631284,0.4524251193737854,-0.00095
2025-01-03 21:05:00+00:00,Tier A,tier_a_primary,1,3,0.0008,-0.0006581681487986551,vol_low|cost_mid|trend_mid|session_mid,logreg_first_hit_full58_q88,validation,-1,0.2983977589653896,0.4459321826009507,-0.00095
2025-01-03 21:10:00+00:00,Tier A,tier_a_primary,1,6,0.0008000000000000001,-0.0005286800714869444,vol_low|cost_low|trend_mid|session_mid,logreg_first_hit_full58_q88,validation,-1,0.3453260634112284,0.4581151519251665,-0.0009500000000000001
2025-01-03 21:20:00+00:00,Tier A,tier_a_primary,1,4,0.0008,-0.0008807245333216843,vol_low|cost_low|trend_mid|session_mid,logreg_first_hit_full58_q88,validation,-1,0.37195801358819147,0.4634221939396183,-0.00095
2025-01-03 21:25:00+00:00,Tier A,tier_a_primary,1,3,0.0008,-0.0009398094348408973,vol_low|cost_low|trend_mid|session_mid,logreg_first_hit_full58_q88,validation,-1,0.3662923501695577,0.4596632286942114,-0.00095
2025-01-03 21:30:00+00:00,Tier A,tier_a_primary,1,2,0.0008000000000000001,-0.0007108195378123116,vol_low|cost_low|trend_mid|session_mid,logreg_first_hit_full58_q88,validation,-1,0.3843971217311255,0.46849220854132767,-0.0009500000000000001
2025-01-03 21:35:00+00:00,Tier A,tier_a_primary,1,1,0.0008,-0.00145612302078827,vol_low|cost_low|trend_mid|session_mid,logreg_first_hit_full58_q88,validation,-1,0.40228176707285895,0.47347979203807783,-0.00095
2025-01-03 21:45:00+00:00,Tier A,tier_a_primary,-1,2,0.0008,-0.0020544574447902714,vol_low|cost_low|trend_mid|session_mid,logreg_first_hit_full58_q88,validation,1,0.36784575522613683,0.45787935591548856,-0.00095
2025-01-03 21:50:00+00:00,Tier A,tier_a_primary,-1,3,0.0008,-0.0024420987772599276,vol_low|cost_low|trend_mid|session_mid,logreg_first_hit_full58_q88,validation,-1,0.36501594485799216,0.4551900659789301,0.0006500000000000001
2025-01-03 21:55:00+00:00,Tier A,tier_a_primary,-1,2,0.0008,-0.0016090645063390095,vol_low|cost_low|trend_mid|session_mid,logreg_first_hit_full58_q88,validation,1,0.3353205602358277,0.44947017998019057,-0.00095
2025-01-03 22:00:00+00:00,Tier A,tier_a_primary,-1,1,0.0008,-0.0012273046144679566,vol_low|cost_low|trend_mid|session_mid,logreg_first_hit_full58_q88,validation,1,0.36455071696400426,0.4558978493978697,-0.00095
2025-01-06 17:25:00+00:00,Tier A,tier_a_primary,1,1,0.0008973754551437882,0.0003816243040560419,vol_high|cost_mid|trend_mid|session_mid,logreg_first_hit_full58_q88,validation,1,0.31983966131549285,0.45855208831952843,0.0007473754551437882
2025-01-06 17:45:00+00:00,Tier A,tier_a_primary,1,1,0.0008436431010440965,-0.0002889723081304786,vol_high|cost_mid|trend_mid|session_mid,logreg_first_hit_full58_q88,validation,1,0.32276944639120553,0.4528556714683904,0.0006936431010440966
2025-01-06 17:50:00+00:00,Tier A,tier_a_primary,1,5,0.0008274991055663263,-0.0008611942540823991,vol_high|cost_mid|trend_high|session_mid,logreg_first_hit_full58_q88,validation,1,0.2993258932420463,0.4457646787923385,0.0006774991055663263
2025-01-06 17:55:00+00:00,Tier A,tier_a_primary,1,4,0.0008183994222910719,-0.0006299467341445003,vol_high|cost_mid|trend_high|session_mid,logreg_first_hit_full58_q88,validation,1,0.3008488471734054,0.45171869298688194,0.000668399422291072
2025-01-06 18:00:00+00:00,Tier A,tier_a_primary,1,2,0.0008013511143527267,-0.0005603815773168904,vol_mid|cost_mid|trend_high|session_mid,logreg_first_hit_full58_q88,validation,1,0.32905220047924816,0.4481495496182107,0.0006513511143527267
2025-01-06 18:10:00+00:00,Tier A,tier_a_primary,-1,3,0.0008000000000000001,-0.0008318075825730766,vol_mid|cost_low|trend_high|session_mid,logreg_first_hit_full58_q88,validation,1,0.36113910076148176,0.46645177229786866,-0.0009500000000000001
2025-01-06 18:20:00+00:00,Tier A,tier_a_primary,-1,2,0.0008,-0.002068300601031978,vol_low|cost_mid|trend_high|session_mid,logreg_first_hit_full58_q88,validation,1,0.3137153956843444,0.44809279536556973,-0.00095
2025-01-06 18:40:00+00:00,Tier A,tier_a_primary,-1,2,0.0008,-0.0029705144653651883,vol_low|cost_low|trend_mid|session_mid,logreg_first_hit_full58_q88,validation,1,0.34523970724358993,0.4602206559318727,-0.00095
2025-01-06 19:15:00+00:00,Tier A,tier_a_primary,-1,2,0.0008,-0.002939798482601023,vol_low|cost_mid|trend_mid|session_mid,logreg_first_hit_full58_q88,validation,-1,0.30961843457237714,0.4482622507439732,0.0006500000000000001
2025-01-06 19:20:00+00:00,Tier A,tier_a_primary,-1,3,0.0008,-0.00298131824564909,vol_low|cost_mid|trend_mid|session_mid,logreg_first_hit_full58_q88,validation,-1,0.31580373393063066,0.4392442783508035,0.0006500000000000001
2025-01-06 20:30:00+00:00,Tier A,tier_a_primary,-1,1,0.0008000000000000001,-0.003516060155959896,vol_low|cost_low|trend_high|session_mid,logreg_first_hit_full58_q88,validation,-1,0.3245384482234356,0.4550551133345351,0.0006500000000000002
2025-01-06 21:20:00+00:00,Tier A,tier_a_primary,1,2,0.0008000000000000001,-0.00033776905634779874,vol_low|cost_low|trend_high|session_mid,logreg_first_hit_full58_q88,validation,-1,0.31663923622371976,0.44799226044451146,-0.0009500000000000001
2025-01-06 21:25:00+00:00,Tier A,tier_a_primary,-1,2,0.0008,0.0006925620604535877,vol_low|cost_low|trend_high|session_mid,logreg_first_hit_full58_q88,validation,1,0.30428265933717136,0.4369105771731554,-0.00095
2025-01-06 21:30:00+00:00,Tier A,tier_a_primary,-1,2,0.0008,0.0007979180533967422,vol_low|cost_low|trend_high|session_mid,logreg_first_hit_full58_q88,validation,-1,0.3134633053287842,0.4439077732100904,0.0006500000000000001
2025-01-06 21:35:00+00:00,Tier A,tier_a_primary,-1,5,0.0008000000000000001,0.0012873694750393837,vol_low|cost_low|trend_high|session_mid,logreg_first_hit_full58_q88,validation,-1,0.31118879409308475,0.4401113899176321,0.0006500000000000002
2025-01-06 21:40:00+00:00,Tier A,tier_a_primary,1,2,0.0008,0.0009320967516428206,vol_low|cost_low|trend_high|session_mid,logreg_first_hit_full58_q88,validation,1,0.31437612110307345,0.43944149019418033,0.0006500000000000001
2025-01-06 21:45:00+00:00,Tier A,tier_a_primary,-1,2,0.0008000000000000001,0.0005413211590421588,vol_low|cost_low|trend_high|session_mid,logreg_first_hit_full58_q88,validation,-1,0.34869173287237576,0.455719841691159,0.0006500000000000002
2025-01-06 21:50:00+00:00,Tier A,tier_a_primary,-1,1,0.0008,-0.0014029452534616688,vol_low|cost_mid|trend_high|session_mid,logreg_first_hit_full58_q88,validation,-1,0.34339006916843157,0.44969502953384505,0.0006500000000000001
2025-01-06 21:55:00+00:00,Tier A,tier_a_primary,-1,1,0.0007999999999999999,0.0019924496644295304,vol_low|cost_mid|trend_high|session_mid,logreg_first_hit_full58_q88,validation,-1,0.3165503968595821,0.4389444185314184,0.00065
2025-01-07 18:50:00+00:00,Tier A,tier_a_primary,-1,1,0.0012652045060522266,-0.004438328953630203,vol_high|cost_mid|trend_high|session_mid,logreg_first_hit_full58_q88,validation,1,0.34150463175125695,0.4752763931284037,-0.0014152045060522268
2025-01-07 19:10:00+00:00,Tier A,tier_a_primary,1,2,0.0011755377601957264,0.0016205567887987145,vol_high|cost_mid|trend_high|session_mid,logreg_first_hit_full58_q88,validation,1,0.32267449367604184,0.4538941164877766,0.0010255377601957262
2025-01-07 19:20:00+00:00,Tier A,tier_a_primary,-1,1,0.0011465424957485028,0.0015547878986617518,vol_high|cost_mid|trend_high|session_mid,logreg_first_hit_full58_q88,validation,1,0.3212120265044318,0.4632123571055432,-0.001296542495748503
2025-01-07 20:00:00+00:00,Tier A,tier_a_primary,1,2,0.0010124904450115925,-0.0002593420915515306,vol_high|cost_high|trend_mid|session_mid,logreg_first_hit_full58_q88,validation,1,0.30337337485978333,0.45392461933845496,0.0008624904450115925
2025-01-07 20:05:00+00:00,Tier A,tier_a_primary,1,1,0.0009849507925158182,-0.0006126148711788737,vol_high|cost_mid|trend_mid|session_mid,logreg_first_hit_full58_q88,validation,1,0.3678392348989887,0.47863763353395505,0.0008349507925158183
2025-01-07 20:10:00+00:00,Tier A,tier_a_primary,1,2,0.000973703792144035,-0.0008529615701272625,vol_high|cost_mid|trend_mid|session_mid,logreg_first_hit_full58_q88,validation,1,0.3294795261982679,0.4703569873911008,0.000823703792144035
2025-01-07 20:15:00+00:00,Tier A,tier_a_primary,1,3,0.0009360425154150165,-0.0015173343094458647,vol_mid|cost_low|trend_mid|session_mid,logreg_first_hit_full58_q88,validation,1,0.3594954333574282,0.4708896887494901,0.0007860425154150166
2025-01-07 20:20:00+00:00,Tier A,tier_a_primary,1,2,0.0009140999385485667,-0.0021817914963757888,vol_mid|cost_mid|trend_mid|session_mid,logreg_first_hit_full58_q88,validation,1,0.30808986489265455,0.44170895244411246,0.0007640999385485667
2025-01-07 20:25:00+00:00,Tier A,tier_a_primary,-1,2,0.000885440579550617,-0.0027274056776121843,vol_mid|cost_low|trend_mid|session_mid,logreg_first_hit_full58_q88,validation,-1,0.3429290841174948,0.4512485001772778,0.000735440579550617
2025-01-07 20:30:00+00:00,Tier A,tier_a_primary,-1,1,0.0008566265500354539,-0.0024390289768676525,vol_mid|cost_low|trend_mid|session_mid,logreg_first_hit_full58_q88,validation,-1,0.3466470971104757,0.4513855478215921,0.0007066265500354539
2025-01-07 20:35:00+00:00,Tier A,tier_a_primary,-1,1,0.0008437131402136265,-0.0020529831558428182,vol_mid|cost_mid|trend_low|session_mid,logreg_first_hit_full58_q88,validation,-1,0.3174480267013351,0.4492297914267724,0.0006937131402136265
2025-01-07 20:40:00+00:00,Tier A,tier_a_primary,-1,1,0.0008426897788491305,-0.002131617612767283,vol_mid|cost_mid|trend_low|session_mid,logreg_first_hit_full58_q88,validation,-1,0.31100822768437975,0.45084841180091295,0.0006926897788491305
2025-01-07 20:45:00+00:00,Tier A,tier_a_primary,1,5,0.0008422901012522529,-0.00037155772748114423,vol_mid|cost_mid|trend_low|session_mid,logreg_first_hit_full58_q88,validation,-1,0.3057610678085436,0.4489475807325981,-0.000992290101252253
2025-01-07 20:50:00+00:00,Tier A,tier_a_primary,1,3,0.0008112853461336473,-0.0013498325443590073,vol_mid|cost_low|trend_low|session_mid,logreg_first_hit_full58_q88,validation,-1,0.3717961708714733,0.47466579928608466,-0.0009612853461336472
2025-01-07 20:55:00+00:00,Tier A,tier_a_primary,1,2,0.0008,-0.000913999616101173,vol_mid|cost_low|trend_low|session_mid,logreg_first_hit_full58_q88,validation,-1,0.3498001688514441,0.4647023039244212,-0.00095
2025-01-07 21:00:00+00:00,Tier A,tier_a_primary,1,1,0.0007999999999999999,-0.0010555602982923497,vol_mid|cost_low|trend_low|session_mid,logreg_first_hit_full58_q88,validation,-1,0.34733202322342027,0.4650662500759496,-0.0009499999999999999
2025-01-07 21:05:00+00:00,Tier A,tier_a_primary,1,1,0.0008,-0.0017390066066217762,vol_mid|cost_mid|trend_low|session_mid,logreg_first_hit_full58_q88,validation,-1,0.33451616824404534,0.4665576307127561,-0.00095
2025-01-07 21:10:00+00:00,Tier A,tier_a_primary,-1,2,0.0008,-0.0036631106617485967,vol_mid|cost_mid|trend_low|session_mid,logreg_first_hit_full58_q88,validation,-1,0.34262057566164617,0.47405915839514595,0.0006500000000000001
2025-10-01 17:50:00+00:00,Tier A,tier_a_primary,1,3,0.0008,0.001625777076462135,vol_high|cost_low|trend_mid|session_mid,logreg_first_hit_full58_q88,oos,1,0.2990943312527016,0.438122659461049,0.0006500000000000001
2025-10-01 18:00:00+00:00,Tier A,tier_a_primary,1,1,0.0007999999999999999,0.0013921077978288053,vol_high|cost_low|trend_mid|session_mid,logreg_first_hit_full58_q88,oos,1,0.32079136766265137,0.44288720268124715,0.00065
2025-10-01 18:45:00+00:00,Tier A,tier_a_primary,1,10,0.0008,0.00017190609477890853,vol_low|cost_low|trend_mid|session_mid,logreg_first_hit_full58_q88,oos,1,0.3073621804286121,0.45306652178038015,0.0006500000000000001
2025-10-01 18:50:00+00:00,Tier A,tier_a_primary,1,4,0.0008,0.0006169705330827691,vol_low|cost_low|trend_mid|session_mid,logreg_first_hit_full58_q88,oos,1,0.3125815103438819,0.45126497514525843,0.0006500000000000001
2025-10-01 19:05:00+00:00,Tier A,tier_a_primary,1,6,0.0008,0.0015875147325411802,vol_low|cost_low|trend_high|session_mid,logreg_first_hit_full58_q88,oos,1,0.3002677506272252,0.44187040222104546,0.0006500000000000001
2025-10-01 19:15:00+00:00,Tier A,tier_a_primary,1,10,0.0008,0.0012129886828155894,vol_low|cost_low|trend_high|session_mid,logreg_first_hit_full58_q88,oos,1,0.33267653222317906,0.4599540853615919,0.0006500000000000001
2025-10-01 19:20:00+00:00,Tier A,tier_a_primary,1,8,0.0008000000000000001,0.0015317706953826907,vol_low|cost_low|trend_high|session_mid,logreg_first_hit_full58_q88,oos,1,0.3308614230146665,0.4630665473128457,0.0006500000000000002
2025-10-01 19:25:00+00:00,Tier A,tier_a_primary,1,7,0.0007999999999999999,0.0017794098021215417,vol_low|cost_low|trend_high|session_mid,logreg_first_hit_full58_q88,oos,1,0.3231478737427945,0.4569058470814618,0.00065
2025-10-01 19:35:00+00:00,Tier A,tier_a_primary,-1,3,0.0008,0.0012528137793350388,vol_low|cost_low|trend_high|session_mid,logreg_first_hit_full58_q88,oos,1,0.32422620654326184,0.46117074943257674,-0.00095
2025-10-01 19:40:00+00:00,Tier A,tier_a_primary,1,5,0.0008,0.0013692632538982355,vol_low|cost_low|trend_high|session_mid,logreg_first_hit_full58_q88,oos,1,0.3019313203993982,0.44506008837969163,0.0006500000000000001
2025-10-01 19:55:00+00:00,Tier A,tier_a_primary,1,2,0.0008,0.0013444093797319672,vol_low|cost_low|trend_high|session_mid,logreg_first_hit_full58_q88,oos,1,0.3120574103546352,0.44219793624733705,0.0006500000000000001
2025-10-01 20:10:00+00:00,Tier A,tier_a_primary,1,11,0.0008,0.0014738363758969204,vol_low|cost_low|trend_high|session_mid,logreg_first_hit_full58_q88,oos,1,0.351876215242755,0.48380980652029676,0.0006500000000000001
2025-10-01 20:15:00+00:00,Tier A,tier_a_primary,1,3,0.0008,0.0017211905534018949,vol_low|cost_low|trend_high|session_mid,logreg_first_hit_full58_q88,oos,1,0.3486813343143286,0.47626153310527997,0.0006500000000000001
2025-10-01 20:20:00+00:00,Tier A,tier_a_primary,1,9,0.0008000000000000001,0.0017510900404280533,vol_low|cost_low|trend_high|session_mid,logreg_first_hit_full58_q88,oos,1,0.3355299964118794,0.47163303806554113,0.0006500000000000002
2025-10-01 20:30:00+00:00,Tier A,tier_a_primary,1,7,0.0008,0.0011603948167686132,vol_low|cost_low|trend_high|session_mid,logreg_first_hit_full58_q88,oos,1,0.39177660580280765,0.49958912337703615,0.0006500000000000001
2025-10-01 20:45:00+00:00,Tier A,tier_a_primary,1,4,0.0008,0.0021906092518413234,vol_low|cost_low|trend_high|session_mid,logreg_first_hit_full58_q88,oos,1,0.36160043356863564,0.48422623145821303,0.0006500000000000001
2025-10-01 20:50:00+00:00,Tier A,tier_a_primary,1,3,0.0008,0.0022817173860807164,vol_low|cost_low|trend_high|session_mid,logreg_first_hit_full58_q88,oos,1,0.36842733265895333,0.48326474369896566,0.0006500000000000001
2025-10-01 20:55:00+00:00,Tier A,tier_a_primary,1,2,0.0008,0.002089617327470291,vol_low|cost_low|trend_high|session_mid,logreg_first_hit_full58_q88,oos,1,0.353673208093195,0.47209816214353684,0.0006500000000000001
2025-10-01 21:00:00+00:00,Tier A,tier_a_primary,1,1,0.0008000000000000001,0.0016548740075801303,vol_low|cost_low|trend_high|session_mid,logreg_first_hit_full58_q88,oos,1,0.31806594084746626,0.460046509135632,0.0006500000000000002
2025-10-01 21:15:00+00:00,Tier A,tier_a_primary,1,6,0.0008,0.0005494959594107137,vol_low|cost_low|trend_high|session_mid,logreg_first_hit_full58_q88,oos,1,0.3880484861158124,0.4924683718162632,0.0006500000000000001
2025-10-01 21:20:00+00:00,Tier A,tier_a_primary,0,-1,0.0008,-7.537040321146361e-05,vol_low|cost_low|trend_high|session_mid,logreg_first_hit_full58_q88,oos,1,0.42235607104009254,0.5078559910178746,-0.0002253704032114636
2025-10-01 21:25:00+00:00,Tier A,tier_a_primary,0,-1,0.0008000000000000001,-0.0002067928842286774,vol_low|cost_low|trend_high|session_mid,logreg_first_hit_full58_q88,oos,1,0.393380963816583,0.4956352953850903,-0.0003567928842286774
2025-10-01 21:30:00+00:00,Tier A,tier_a_primary,1,3,0.0008,0.0004583766210990711,vol_low|cost_low|trend_high|session_mid,logreg_first_hit_full58_q88,oos,1,0.3866064782902916,0.4920238526410056,0.0006500000000000001
2025-10-01 21:35:00+00:00,Tier A,tier_a_primary,0,-1,0.0008000000000000001,0.00046346112770167614,vol_low|cost_low|trend_high|session_mid,logreg_first_hit_full58_q88,oos,1,0.40832096277909896,0.5028707095814094,0.0003134611277016761
2025-10-01 21:40:00+00:00,Tier A,tier_a_primary,0,-1,0.0008,-0.0002417668320083168,vol_low|cost_low|trend_high|session_mid,logreg_first_hit_full58_q88,oos,1,0.41769903658201263,0.5069144809600824,-0.00039176683200831683
2025-10-01 21:45:00+00:00,Tier A,tier_a_primary,-1,12,0.0008000000000000001,-0.0007957597087720924,vol_low|cost_low|trend_high|session_mid,logreg_first_hit_full58_q88,oos,1,0.40508085736699245,0.5068937667993859,-0.0009500000000000001
2025-10-01 21:50:00+00:00,Tier A,tier_a_primary,-1,11,0.0007999999999999999,-0.00012571115444739398,vol_low|cost_low|trend_high|session_mid,logreg_first_hit_full58_q88,oos,1,0.4392431643052655,0.5149395642091076,-0.0009499999999999999
2025-10-01 21:55:00+00:00,Tier A,tier_a_primary,-1,11,0.0008,-0.00040294472001386133,vol_low|cost_low|trend_high|session_mid,logreg_first_hit_full58_q88,oos,1,0.43258485863850565,0.5105967962677423,-0.00095
2025-10-01 22:00:00+00:00,Tier A,tier_a_primary,-1,10,0.0008,-0.0004726754883305796,vol_low|cost_low|trend_high|session_mid,logreg_first_hit_full58_q88,oos,1,0.4271323767537514,0.5128333435913873,-0.00095
2025-10-02 19:35:00+00:00,Tier A,tier_a_primary,-1,2,0.0008,0.0010358083991792374,vol_low|cost_low|trend_high|session_mid,logreg_first_hit_full58_q88,oos,1,0.33891543614082487,0.44866073180396965,-0.00095
2025-10-02 19:40:00+00:00,Tier A,tier_a_primary,-1,1,0.0008,0.0010861777445398447,vol_low|cost_low|trend_high|session_mid,logreg_first_hit_full58_q88,oos,1,0.33477580918590205,0.447023877442795,-0.00095
2025-10-02 19:50:00+00:00,Tier A,tier_a_primary,1,1,0.0008,0.0014689275541028151,vol_low|cost_low|trend_mid|session_mid,logreg_first_hit_full58_q88,oos,-1,0.3271256874117258,0.4499478385780775,-0.00095
2025-10-02 20:00:00+00:00,Tier A,tier_a_primary,1,7,0.0008,0.0003417420643472163,vol_low|cost_low|trend_mid|session_mid,logreg_first_hit_full58_q88,oos,-1,0.33964051785806626,0.45881129075544025,-0.00095
2025-10-02 20:30:00+00:00,Tier A,tier_a_primary,1,9,0.0008,0.000773618678731635,vol_low|cost_low|trend_low|session_mid,logreg_first_hit_full58_q88,oos,-1,0.30789082192189243,0.4471681172089693,-0.00095
