attempt_name,artifact_slug,extra_cost_per_round_trip_account_ccy,net_profit_after_cost,profit_factor_after_cost,expectancy_after_cost,max_drawdown_after_cost,survives_pf_gt_1,stress_boundary
c56_bal_rf,c56_bal,0.0,1.45,1.004247,0.019333,106.45,True,"synthetic account-currency round-trip cost; no threshold, lot, or rule retuning"
c56_bal_rf,c56_bal,0.25,-17.3,0.950635,-0.230667,109.2,False,"synthetic account-currency round-trip cost; no threshold, lot, or rule retuning"
c56_bal_rf,c56_bal,0.5,-36.05,0.89973,-0.480667,111.95,False,"synthetic account-currency round-trip cost; no threshold, lot, or rule retuning"
c56_bal_rf,c56_bal,1.0,-73.55,0.805598,-0.980667,117.45,False,"synthetic account-currency round-trip cost; no threshold, lot, or rule retuning"
c56_bal_rf,c56_bal,2.0,-148.55,0.643697,-1.980667,157.55,False,"synthetic account-currency round-trip cost; no threshold, lot, or rule retuning"
c56_bal_rf,c56_bal,3.0,-223.55,0.512538,-2.980667,225.55,False,"synthetic account-currency round-trip cost; no threshold, lot, or rule retuning"
c56_bal_rf,c56_bal,5.0,-373.55,0.322432,-4.980667,373.55,False,"synthetic account-currency round-trip cost; no threshold, lot, or rule retuning"
c56_plain_rf,c56_plain,0.0,147.06,1.672029,1.90987,53.23,True,"synthetic account-currency round-trip cost; no threshold, lot, or rule retuning"
c56_plain_rf,c56_plain,0.25,127.81,1.564083,1.65987,55.23,True,"synthetic account-currency round-trip cost; no threshold, lot, or rule retuning"
c56_plain_rf,c56_plain,0.5,108.56,1.462568,1.40987,58.14,True,"synthetic account-currency round-trip cost; no threshold, lot, or rule retuning"
c56_plain_rf,c56_plain,1.0,70.06,1.278846,0.90987,66.14,True,"synthetic account-currency round-trip cost; no threshold, lot, or rule retuning"
c56_plain_rf,c56_plain,2.0,-6.94,0.976076,-0.09013,93.14,False,"synthetic account-currency round-trip cost; no threshold, lot, or rule retuning"
c56_plain_rf,c56_plain,3.0,-83.94,0.746642,-1.09013,120.14,False,"synthetic account-currency round-trip cost; no threshold, lot, or rule retuning"
c56_plain_rf,c56_plain,5.0,-237.94,0.437667,-3.09013,243.68,False,"synthetic account-currency round-trip cost; no threshold, lot, or rule retuning"
m48_bal_rf,m48_bal,0.0,57.84,1.080692,0.208809,133.91,True,"synthetic account-currency round-trip cost; no threshold, lot, or rule retuning"
m48_bal_rf,m48_bal,0.25,-11.41,0.984815,-0.041191,158.91,False,"synthetic account-currency round-trip cost; no threshold, lot, or rule retuning"
m48_bal_rf,m48_bal,0.5,-80.66,0.89756,-0.291191,183.91,False,"synthetic account-currency round-trip cost; no threshold, lot, or rule retuning"
