run_id,variant_id,split,source_scope_id,threshold_id,threshold,target_trade_day,exit_policy_id,max_hold_bars,force_same_day_flat,desired_long_rows,desired_long_density,proxy_trade_count,proxy_trade_density_per_feature_day,cost_0_30_net_profit,cost_0_30_gross_profit,cost_0_30_gross_loss,cost_0_30_profit_factor,cost_0_30_expectancy,win_rate,max_drawdown_cost_0_30,recovery_factor_cost_0_30,max_hold_observed_bars,strict_success,soft_density_positive,no_trade_splitting_status,proxy_boundary,claim_boundary
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max12,validation,q05_long_no_hour18_dense_flat_fill,run364E_fixed_density_3_0,0.435066855164,3.0,close_on_flat_m5_max12,12,False,2045,11.174863388,601,3.2841530055,85.573,1307.287,-1221.714,1.070043398,0.1423843594,0.465890183,-213.731,0.4003771095,12,true,true,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max12,oos,q05_long_no_hour18_dense_flat_fill,run364E_fixed_density_3_0,0.435066855164,3.0,close_on_flat_m5_max12,12,False,1668,12.7328244275,476,3.6335877863,35.71,1074.196,-1038.486,1.0343865974,0.0750210084,0.4558823529,-136.516,0.2615810601,12,false,true,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max24,validation,q05_long_no_hour18_dense_flat_fill,run364E_fixed_density_3_0,0.435066855164,3.0,close_on_flat_m5_max24,24,False,2045,11.174863388,573,3.131147541,93.973,1239.345,-1145.372,1.0820458331,0.1640017452,0.4781849913,-211.931,0.4434131864,24,true,true,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max24,oos,q05_long_no_hour18_dense_flat_fill,run364E_fixed_density_3_0,0.435066855164,3.0,close_on_flat_m5_max24,24,False,1668,12.7328244275,446,3.4045801527,44.71,1030.271,-985.561,1.0453650256,0.1002466368,0.4529147982,-132.316,0.3379032014,24,false,true,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__same_day_flat_m5_max24,validation,q05_long_no_hour18_dense_flat_fill,run364E_fixed_density_3_0,0.435066855164,3.0,same_day_flat_m5_max24,24,True,2045,11.174863388,576,3.1475409836,93.073,1239.045,-1145.972,1.0812175167,0.1615850694,0.4774305556,-212.231,0.4385457355,24,true,true,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__same_day_flat_m5_max24,oos,q05_long_no_hour18_dense_flat_fill,run364E_fixed_density_3_0,0.435066855164,3.0,same_day_flat_m5_max24,24,True,1668,12.7328244275,448,3.4198473282,44.11,1026.946,-982.836,1.0448803259,0.0984598214,0.453125,-132.616,0.3326144658,24,false,true,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_3_0__close_on_flat_m5_max6,validation,q05_long_no_hour18_dense_flat_fill,validation_dense_target_3_0,0.547746896744,3.0,close_on_flat_m5_max6,6,False,549,3.0,279,1.5245901639,10.308,376.802,-366.494,1.028125972,0.0369462366,0.4659498208,-66.244,0.1556065455,6,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_3_0__close_on_flat_m5_max6,oos,q05_long_no_hour18_dense_flat_fill,validation_dense_target_3_0,0.547746896744,3.0,close_on_flat_m5_max6,6,False,478,3.6488549618,222,1.6946564885,37.955,359.126,-321.171,1.1181769213,0.1709684685,0.4684684685,-96.03,0.3952410705,6,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_3_0__close_on_flat_m5_max12,validation,q05_long_no_hour18_dense_flat_fill,validation_dense_target_3_0,0.547746896744,3.0,close_on_flat_m5_max12,12,False,549,3.0,272,1.4863387978,12.408,369.439,-357.031,1.0347532847,0.0456176471,0.4742647059,-65.644,0.1890195601,10,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_3_0__close_on_flat_m5_max12,oos,q05_long_no_hour18_dense_flat_fill,validation_dense_target_3_0,0.547746896744,3.0,close_on_flat_m5_max12,12,False,478,3.6488549618,210,1.6030534351,41.555,348.926,-307.371,1.1351949273,0.1978809524,0.4761904762,-93.93,0.4424039178,12,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_3_0__close_on_flat_m5_max24,validation,q05_long_no_hour18_dense_flat_fill,validation_dense_target_3_0,0.547746896744,3.0,close_on_flat_m5_max24,24,False,549,3.0,272,1.4863387978,12.408,369.439,-357.031,1.0347532847,0.0456176471,0.4742647059,-65.644,0.1890195601,10,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_3_0__close_on_flat_m5_max24,oos,q05_long_no_hour18_dense_flat_fill,validation_dense_target_3_0,0.547746896744,3.0,close_on_flat_m5_max24,24,False,478,3.6488549618,208,1.5877862595,42.155,348.401,-306.246,1.1376507775,0.2026682692,0.4807692308,-93.63,0.4502296273,15,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_3_0__same_day_flat_m5_max24,validation,q05_long_no_hour18_dense_flat_fill,validation_dense_target_3_0,0.547746896744,3.0,same_day_flat_m5_max24,24,True,549,3.0,272,1.4863387978,12.408,369.439,-357.031,1.0347532847,0.0456176471,0.4742647059,-65.644,0.1890195601,10,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_3_0__same_day_flat_m5_max24,oos,q05_long_no_hour18_dense_flat_fill,validation_dense_target_3_0,0.547746896744,3.0,same_day_flat_m5_max24,24,True,478,3.6488549618,209,1.5954198473,41.855,348.401,-306.546,1.1365374202,0.2002631579,0.4784688995,-93.93,0.4455977856,15,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_5_0__close_on_flat_m5_max6,validation,q05_long_no_hour18_dense_flat_fill,validation_dense_target_5_0,0.519586503506,5.0,close_on_flat_m5_max6,6,False,915,5.0,406,2.218579235,19.763,617.566,-597.803,1.0330593858,0.0486773399,0.4926108374,-88.997,0.2220636651,6,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_5_0__close_on_flat_m5_max6,oos,q05_long_no_hour18_dense_flat_fill,validation_dense_target_5_0,0.519586503506,5.0,close_on_flat_m5_max6,6,False,788,6.0152671756,328,2.5038167939,14.949,533.25,-518.301,1.0288423136,0.0455762195,0.493902439,-128.55,0.1162893816,6,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_5_0__close_on_flat_m5_max12,validation,q05_long_no_hour18_dense_flat_fill,validation_dense_target_5_0,0.519586503506,5.0,close_on_flat_m5_max12,12,False,915,5.0,382,2.087431694,26.963,591.47,-564.507,1.047763801,0.0705837696,0.4921465969,-88.372,0.3051079527,12,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_5_0__close_on_flat_m5_max12,oos,q05_long_no_hour18_dense_flat_fill,validation_dense_target_5_0,0.519586503506,5.0,close_on_flat_m5_max12,12,False,788,6.0152671756,304,2.320610687,22.149,513.125,-490.976,1.0451121847,0.0728585526,0.4769736842,-125.25,0.1768383234,12,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_5_0__close_on_flat_m5_max24,validation,q05_long_no_hour18_dense_flat_fill,validation_dense_target_5_0,0.519586503506,5.0,close_on_flat_m5_max24,24,False,915,5.0,379,2.0710382514,27.863,581.131,-553.268,1.0503607655,0.0735171504,0.4960422164,-88.372,0.315292174,19,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_5_0__close_on_flat_m5_max24,oos,q05_long_no_hour18_dense_flat_fill,validation_dense_target_5_0,0.519586503506,5.0,close_on_flat_m5_max24,24,False,788,6.0152671756,298,2.2748091603,23.949,503.075,-479.126,1.0499847639,0.0803657718,0.4765100671,-124.05,0.1930592503,20,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_5_0__same_day_flat_m5_max24,validation,q05_long_no_hour18_dense_flat_fill,validation_dense_target_5_0,0.519586503506,5.0,same_day_flat_m5_max24,24,True,915,5.0,380,2.0765027322,27.563,580.831,-553.268,1.0498185328,0.0725342105,0.4973684211,-88.372,0.3118974336,19,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_5_0__same_day_flat_m5_max24,oos,q05_long_no_hour18_dense_flat_fill,validation_dense_target_5_0,0.519586503506,5.0,same_day_flat_m5_max24,24,True,788,6.0152671756,299,2.2824427481,23.649,503.075,-479.426,1.0493277378,0.0790936455,0.474916388,-124.35,0.1901809409,20,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_7_0__close_on_flat_m5_max6,validation,q05_long_no_hour18_dense_flat_fill,validation_dense_target_7_0,0.499252319336,7.0,close_on_flat_m5_max6,6,False,1281,7.0,524,2.8633879781,-23.74,868.345,-892.085,0.9733881861,-0.0453053435,0.4770992366,-196.118,-0.1210495722,6,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_7_0__close_on_flat_m5_max6,oos,q05_long_no_hour18_dense_flat_fill,validation_dense_target_7_0,0.499252319336,7.0,close_on_flat_m5_max6,6,False,1051,8.0229007634,406,3.0992366412,-18.607,700.932,-719.539,0.9741403871,-0.0458300493,0.4581280788,-134.218,-0.1386326722,6,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_7_0__close_on_flat_m5_max12,validation,q05_long_no_hour18_dense_flat_fill,validation_dense_target_7_0,0.499252319336,7.0,close_on_flat_m5_max12,12,False,1281,7.0,481,2.6284153005,-10.84,832.642,-843.482,0.9871485106,-0.0225363825,0.4781704782,-193.993,-0.0558783049,12,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_7_0__close_on_flat_m5_max12,oos,q05_long_no_hour18_dense_flat_fill,validation_dense_target_7_0,0.499252319336,7.0,close_on_flat_m5_max12,12,False,1051,8.0229007634,366,2.7938931298,-6.607,671.683,-678.29,0.9902593286,-0.0180519126,0.4453551913,-128.218,-0.0515294264,12,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_7_0__close_on_flat_m5_max24,validation,q05_long_no_hour18_dense_flat_fill,validation_dense_target_7_0,0.499252319336,7.0,close_on_flat_m5_max24,24,False,1281,7.0,471,2.5737704918,-7.84,810.716,-818.556,0.990422158,-0.0166454352,0.4819532909,-193.693,-0.040476424,24,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_7_0__close_on_flat_m5_max24,oos,q05_long_no_hour18_dense_flat_fill,validation_dense_target_7_0,0.499252319336,7.0,close_on_flat_m5_max24,24,False,1051,8.0229007634,357,2.7251908397,-3.907,657.208,-661.115,0.9940902869,-0.0109439776,0.4425770308,-126.418,-0.030905409,20,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_7_0__same_day_flat_m5_max24,validation,q05_long_no_hour18_dense_flat_fill,validation_dense_target_7_0,0.499252319336,7.0,same_day_flat_m5_max24,24,True,1281,7.0,472,2.5792349727,-8.14,810.416,-818.556,0.990055659,-0.0172457627,0.4830508475,-193.693,-0.0420252668,24,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_7_0__same_day_flat_m5_max24,oos,q05_long_no_hour18_dense_flat_fill,validation_dense_target_7_0,0.499252319336,7.0,same_day_flat_m5_max24,24,True,1051,8.0229007634,358,2.7328244275,-4.207,657.208,-661.415,0.9936393943,-0.0117513966,0.4413407821,-126.718,-0.0331997033,20,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max6,validation,q05_long_no_hour18_dense_flat_fill,validation_dense_target_10_0,0.457507252693,10.0,close_on_flat_m5_max6,6,False,1830,10.0,669,3.6557377049,101.938,1351.369,-1249.431,1.0815875386,0.1523736921,0.4768310912,-193.789,0.526025729,6,true,true,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max6,oos,q05_long_no_hour18_dense_flat_fill,validation_dense_target_10_0,0.457507252693,10.0,close_on_flat_m5_max6,6,False,1486,11.3435114504,515,3.9312977099,-21.817,999.099,-1020.916,0.9786299754,-0.0423631068,0.454368932,-162.109,-0.1345822872,6,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max12,validation,q05_long_no_hour18_dense_flat_fill,validation_dense_target_10_0,0.457507252693,10.0,close_on_flat_m5_max12,12,False,1830,10.0,589,3.218579235,125.938,1252.991,-1127.053,1.111740974,0.2138166384,0.4753820034,-188.389,0.6684997532,12,true,true,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max12,oos,q05_long_no_hour18_dense_flat_fill,validation_dense_target_10_0,0.457507252693,10.0,close_on_flat_m5_max12,12,False,1486,11.3435114504,449,3.427480916,-2.017,935.428,-937.445,0.9978484071,-0.0044922049,0.4565701559,-159.109,-0.0126768442,12,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max24,validation,q05_long_no_hour18_dense_flat_fill,validation_dense_target_10_0,0.457507252693,10.0,close_on_flat_m5_max24,24,False,1830,10.0,565,3.087431694,133.138,1194.712,-1061.574,1.1254156564,0.2356424779,0.4867256637,-187.189,0.7112490584,24,true,true,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max24,oos,q05_long_no_hour18_dense_flat_fill,validation_dense_target_10_0,0.457507252693,10.0,close_on_flat_m5_max24,24,False,1486,11.3435114504,428,3.2671755725,4.283,914.641,-910.358,1.0047047425,0.0100070093,0.453271028,-158.509,0.0270205477,24,false,true,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_10_0__same_day_flat_m5_max24,validation,q05_long_no_hour18_dense_flat_fill,validation_dense_target_10_0,0.457507252693,10.0,same_day_flat_m5_max24,24,True,1830,10.0,567,3.0983606557,132.538,1194.412,-1061.874,1.1248151852,0.2337530864,0.4867724868,-187.489,0.7069108054,24,true,true,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__validation_dense_target_10_0__same_day_flat_m5_max24,oos,q05_long_no_hour18_dense_flat_fill,validation_dense_target_10_0,0.457507252693,10.0,same_day_flat_m5_max24,24,True,1486,11.3435114504,431,3.2900763359,3.383,918.669,-915.286,1.0036961125,0.0078491879,0.4501160093,-158.509,0.0213426367,24,false,true,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max6,validation,q05_long_no_hour16_18_dense_flat_fill,run364E_fixed_density_3_0,0.435066855164,3.0,close_on_flat_m5_max6,6,False,1747,9.5464480874,595,3.2513661202,58.477,1169.029,-1110.552,1.0526557964,0.0982806723,0.4789915966,-172.789,0.3384301084,6,true,true,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max6,oos,q05_long_no_hour16_18_dense_flat_fill,run364E_fixed_density_3_0,0.435066855164,3.0,close_on_flat_m5_max6,6,False,1384,10.5648854962,469,3.5801526718,-0.574,892.668,-893.242,0.999357397,-0.0012238806,0.4626865672,-152.722,-0.0037584631,6,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max12,validation,q05_long_no_hour16_18_dense_flat_fill,run364E_fixed_density_3_0,0.435066855164,3.0,close_on_flat_m5_max12,12,False,1747,9.5464480874,502,2.7431693989,86.377,1060.27,-973.893,1.088692495,0.1720657371,0.4780876494,-162.889,0.5302813572,12,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
