record_view,tier_scope,split,status,route_role,metrics,report
mt5_run282A_cp282D_macro_trend_countercheck_tier_a_onnx_validation_is,Tier A,validation_is,completed,tier_only_total,"{""aggregation"":""actual_tier_only_tester_run"",""balance_drawdown_maximal_amount"":127.14,""balance_drawdown_maximal_percent"":21.08,""deal_count"":160,""equity_drawdown_maximal_amount"":170.27,""equity_drawdown_maximal_percent"":26.68,""expectancy"":1.12,""feature_ready_count"":9844,""fill_count"":156,""fill_rate"":1.0,""gross_loss"":-251.1,""gross_profit"":340.74,""long_trade_count"":36,""long_win_rate_percent"":55.56,""losing_trade_count"":42,""loss_rate_percent"":52.5,""max_drawdown_amount"":170.27,""max_drawdown_percent"":26.68,""missing_required_metrics"":[],""model_fail_count"":42964,""model_ok_count"":9844,""net_profit"":89.64,""no_tier_count"":42964,""no_tier_labelable_rows"":0,""order_attempt_count"":156,""parsed_row_count"":446,""profit_factor"":1.36,""recovery_factor"":0.53,""reject_count"":0,""report_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/285_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp282d/02_runs/run285A/mt5/reports/Project_Obsidian_Prime_v2_run285A_export_cp282d_adapter_to_onnx_and_runtime_reproduction_v1_run282A_cp282D_macro_trend_countercheck_tier_a_val_onnx.htm"",""route_coverage_split"":""validation"",""route_role"":""tier_only_total"",""routed_labelable_rows"":19688,""sharpe_ratio"":2.85,""short_trade_count"":44,""short_win_rate_percent"":40.91,""skip_count"":42964,""source_encoding"":""utf-16"",""status"":""completed"",""tier_a_flat_count"":9729,""tier_a_long_count"":50,""tier_a_order_attempt_count"":156,""tier_a_order_fill_count"":156,""tier_a_primary_labelable_rows"":9844,""tier_a_short_count"":65,""tier_a_used_count"":9844,""tier_b_fallback_flat_count"":0,""tier_b_fallback_labelable_rows"":9844,""tier_b_fallback_long_count"":0,""tier_b_fallback_order_attempt_count"":0,""tier_b_fallback_order_fill_count"":0,""tier_b_fallback_short_count"":0,""tier_b_fallback_used_count"":0,""trade_count"":80,""win_rate_percent"":47.5,""winning_trade_count"":38}","{""attempt_name"":""run282A_cp282D_macro_trend_countercheck_tier_a_val_onnx"",""chart"":{""path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/285_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp282d/02_runs/run285A/mt5/reports/Project_Obsidian_Prime_v2_run285A_export_cp282d_adapter_to_onnx_and_runtime_reproduction_v1_run282A_cp282D_macro_trend_countercheck_tier_a_val_onnx.png"",""sha256"":""d63f4f37711918c933cc8b467822766a57b1c037f41de43a5930652c83a71bfb"",""source_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/Project_Obsidian_Prime_v2_run285A_export_cp282d_adapter_to_onnx_and_runtime_reproduction_v1_run282A_cp282D_macro_trend_countercheck_tier_a_val_onnx.png""},""html_report"":{""path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/285_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp282d/02_runs/run285A/mt5/reports/Project_Obsidian_Prime_v2_run285A_export_cp282d_adapter_to_onnx_and_runtime_reproduction_v1_run282A_cp282D_macro_trend_countercheck_tier_a_val_onnx.htm"",""sha256"":""87af21a2836ba2ec0c98a1bf5df51108b5614a6536cd81fd363aa6e432bad2d2"",""source_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/Project_Obsidian_Prime_v2_run285A_export_cp282d_adapter_to_onnx_and_runtime_reproduction_v1_run282A_cp282D_macro_trend_countercheck_tier_a_val_onnx.htm""},""metrics"":{""balance_drawdown_maximal_amount"":127.14,""balance_drawdown_maximal_percent"":21.08,""deal_count"":160,""equity_drawdown_maximal_amount"":170.27,""equity_drawdown_maximal_percent"":26.68,""expectancy"":1.12,""gross_loss"":-251.1,""gross_profit"":340.74,""long_trade_count"":36,""long_win_rate_percent"":55.56,""losing_trade_count"":42,""loss_rate_percent"":52.5,""max_drawdown_amount"":170.27,""max_drawdown_percent"":26.68,""missing_required_metrics"":[],""net_profit"":89.64,""parsed_row_count"":446,""profit_factor"":1.36,""recovery_factor"":0.53,""report_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/285_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp282d/02_runs/run285A/mt5/reports/Project_Obsidian_Prime_v2_run285A_export_cp282d_adapter_to_onnx_and_runtime_reproduction_v1_run282A_cp282D_macro_trend_countercheck_tier_a_val_onnx.htm"",""sharpe_ratio"":2.85,""short_trade_count"":44,""short_win_rate_percent"":40.91,""source_encoding"":""utf-16"",""status"":""completed"",""trade_count"":80,""win_rate_percent"":47.5,""winning_trade_count"":38},""report_name"":""Project_Obsidian_Prime_v2_run285A_export_cp282d_adapter_to_onnx_and_runtime_reproduction_v1_run282A_cp282D_macro_trend_countercheck_tier_a_val_onnx"",""split"":""validation_is"",""status"":""completed"",""tier"":""Tier A""}"
mt5_run282A_cp282D_macro_trend_countercheck_tier_b_onnx_validation_is,Tier B,validation_is,completed,tier_b_fallback_only_total,"{""aggregation"":""actual_tier_only_tester_run"",""balance_drawdown_maximal_amount"":120.84,""balance_drawdown_maximal_percent"":20.28,""deal_count"":150,""equity_drawdown_maximal_amount"":163.97,""equity_drawdown_maximal_percent"":25.99,""expectancy"":1.14,""feature_ready_count"":9844,""fill_count"":146,""fill_rate"":1.0,""gross_loss"":-240.79,""gross_profit"":326.29,""long_trade_count"":34,""long_win_rate_percent"":52.94,""losing_trade_count"":40,""loss_rate_percent"":53.33,""max_drawdown_amount"":163.97,""max_drawdown_percent"":25.99,""missing_required_metrics"":[],""model_fail_count"":42964,""model_ok_count"":9844,""net_profit"":85.5,""no_tier_count"":52808,""no_tier_labelable_rows"":0,""order_attempt_count"":146,""parsed_row_count"":426,""partial_context_subtype_counts"":{""Tier B structural separate"":9844},""profit_factor"":1.36,""recovery_factor"":0.52,""reject_count"":0,""report_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/285_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp282d/02_runs/run285A/mt5/reports/Project_Obsidian_Prime_v2_run285A_export_cp282d_adapter_to_onnx_and_runtime_reproduction_v1_run282A_cp282D_macro_trend_countercheck_tier_b_val_onnx.htm"",""route_coverage_split"":""validation"",""route_role"":""tier_b_fallback_only_total"",""routed_labelable_rows"":19688,""sharpe_ratio"":2.88,""short_trade_count"":41,""short_win_rate_percent"":41.46,""skip_count"":42964,""source_encoding"":""utf-16"",""status"":""completed"",""tier_a_flat_count"":0,""tier_a_long_count"":0,""tier_a_order_attempt_count"":0,""tier_a_order_fill_count"":0,""tier_a_primary_labelable_rows"":9844,""tier_a_short_count"":0,""tier_a_used_count"":0,""tier_b_fallback_flat_count"":0,""tier_b_fallback_labelable_rows"":9844,""tier_b_fallback_long_count"":0,""tier_b_fallback_order_attempt_count"":0,""tier_b_fallback_order_fill_count"":0,""tier_b_fallback_short_count"":0,""tier_b_fallback_used_count"":0,""trade_count"":75,""win_rate_percent"":46.67,""winning_trade_count"":35}","{""attempt_name"":""run282A_cp282D_macro_trend_countercheck_tier_b_val_onnx"",""chart"":{""path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/285_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp282d/02_runs/run285A/mt5/reports/Project_Obsidian_Prime_v2_run285A_export_cp282d_adapter_to_onnx_and_runtime_reproduction_v1_run282A_cp282D_macro_trend_countercheck_tier_b_val_onnx.png"",""sha256"":""6f2a040b9914de99f224daa1a7fc02731d4ad1371503d828dfcbbcd446c1d23d"",""source_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/Project_Obsidian_Prime_v2_run285A_export_cp282d_adapter_to_onnx_and_runtime_reproduction_v1_run282A_cp282D_macro_trend_countercheck_tier_b_val_onnx.png""},""html_report"":{""path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/285_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp282d/02_runs/run285A/mt5/reports/Project_Obsidian_Prime_v2_run285A_export_cp282d_adapter_to_onnx_and_runtime_reproduction_v1_run282A_cp282D_macro_trend_countercheck_tier_b_val_onnx.htm"",""sha256"":""0136b8e5f142cad90a658b11409b8f6e63c7f2bb290654aa2a3bb8bcb9bd2304"",""source_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/Project_Obsidian_Prime_v2_run285A_export_cp282d_adapter_to_onnx_and_runtime_reproduction_v1_run282A_cp282D_macro_trend_countercheck_tier_b_val_onnx.htm""},""metrics"":{""balance_drawdown_maximal_amount"":120.84,""balance_drawdown_maximal_percent"":20.28,""deal_count"":150,""equity_drawdown_maximal_amount"":163.97,""equity_drawdown_maximal_percent"":25.99,""expectancy"":1.14,""gross_loss"":-240.79,""gross_profit"":326.29,""long_trade_count"":34,""long_win_rate_percent"":52.94,""losing_trade_count"":40,""loss_rate_percent"":53.33,""max_drawdown_amount"":163.97,""max_drawdown_percent"":25.99,""missing_required_metrics"":[],""net_profit"":85.5,""parsed_row_count"":426,""profit_factor"":1.36,""recovery_factor"":0.52,""report_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/285_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp282d/02_runs/run285A/mt5/reports/Project_Obsidian_Prime_v2_run285A_export_cp282d_adapter_to_onnx_and_runtime_reproduction_v1_run282A_cp282D_macro_trend_countercheck_tier_b_val_onnx.htm"",""sharpe_ratio"":2.88,""short_trade_count"":41,""short_win_rate_percent"":41.46,""source_encoding"":""utf-16"",""status"":""completed"",""trade_count"":75,""win_rate_percent"":46.67,""winning_trade_count"":35},""report_name"":""Project_Obsidian_Prime_v2_run285A_export_cp282d_adapter_to_onnx_and_runtime_reproduction_v1_run282A_cp282D_macro_trend_countercheck_tier_b_val_onnx"",""split"":""validation_is"",""status"":""completed"",""tier"":""Tier B""}"
mt5_run282A_cp282D_macro_trend_countercheck_actual_routed_onnx_validation_is,Tier A+B,validation_is,completed,actual_routed_total,"{""aggregation"":""actual_tier_only_tester_run"",""balance_drawdown_maximal_amount"":127.14,""balance_drawdown_maximal_percent"":21.08,""deal_count"":160,""equity_drawdown_maximal_amount"":170.27,""equity_drawdown_maximal_percent"":26.68,""expectancy"":1.12,""feature_ready_count"":9844,""fill_count"":156,""fill_rate"":1.0,""gross_loss"":-251.1,""gross_profit"":340.74,""long_trade_count"":36,""long_win_rate_percent"":55.56,""losing_trade_count"":42,""loss_rate_percent"":52.5,""max_drawdown_amount"":170.27,""max_drawdown_percent"":26.68,""missing_required_metrics"":[],""model_fail_count"":42964,""model_ok_count"":9844,""net_profit"":89.64,""no_tier_count"":42964,""no_tier_labelable_rows"":0,""order_attempt_count"":156,""parsed_row_count"":446,""profit_factor"":1.36,""recovery_factor"":0.53,""reject_count"":0,""report_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/285_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp282d/02_runs/run285A/mt5/reports/Project_Obsidian_Prime_v2_run285A_export_cp282d_adapter_to_onnx_and_runtime_reproduction_v1_run282A_cp282D_macro_trend_countercheck_routed_val_onnx.htm"",""route_coverage_split"":""validation"",""route_role"":""actual_routed_total"",""routed_labelable_rows"":19688,""sharpe_ratio"":2.85,""short_trade_count"":44,""short_win_rate_percent"":40.91,""skip_count"":42964,""source_encoding"":""utf-16"",""status"":""completed"",""tier_a_flat_count"":9729,""tier_a_long_count"":50,""tier_a_order_attempt_count"":156,""tier_a_order_fill_count"":156,""tier_a_primary_labelable_rows"":9844,""tier_a_short_count"":65,""tier_a_used_count"":9844,""tier_b_fallback_flat_count"":0,""tier_b_fallback_labelable_rows"":9844,""tier_b_fallback_long_count"":0,""tier_b_fallback_order_attempt_count"":0,""tier_b_fallback_order_fill_count"":0,""tier_b_fallback_short_count"":0,""tier_b_fallback_used_count"":0,""trade_count"":80,""win_rate_percent"":47.5,""winning_trade_count"":38}","{""attempt_name"":""run282A_cp282D_macro_trend_countercheck_routed_val_onnx"",""chart"":{""path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/285_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp282d/02_runs/run285A/mt5/reports/Project_Obsidian_Prime_v2_run285A_export_cp282d_adapter_to_onnx_and_runtime_reproduction_v1_run282A_cp282D_macro_trend_countercheck_routed_val_onnx.png"",""sha256"":""d63f4f37711918c933cc8b467822766a57b1c037f41de43a5930652c83a71bfb"",""source_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/Project_Obsidian_Prime_v2_run285A_export_cp282d_adapter_to_onnx_and_runtime_reproduction_v1_run282A_cp282D_macro_trend_countercheck_routed_val_onnx.png""},""html_report"":{""path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/285_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp282d/02_runs/run285A/mt5/reports/Project_Obsidian_Prime_v2_run285A_export_cp282d_adapter_to_onnx_and_runtime_reproduction_v1_run282A_cp282D_macro_trend_countercheck_routed_val_onnx.htm"",""sha256"":""ed1e82a87ede7f58ab78942a8bc206817e8fe6cc28f9cf14fc9cde5b854d793f"",""source_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/Project_Obsidian_Prime_v2_run285A_export_cp282d_adapter_to_onnx_and_runtime_reproduction_v1_run282A_cp282D_macro_trend_countercheck_routed_val_onnx.htm""},""metrics"":{""balance_drawdown_maximal_amount"":127.14,""balance_drawdown_maximal_percent"":21.08,""deal_count"":160,""equity_drawdown_maximal_amount"":170.27,""equity_drawdown_maximal_percent"":26.68,""expectancy"":1.12,""gross_loss"":-251.1,""gross_profit"":340.74,""long_trade_count"":36,""long_win_rate_percent"":55.56,""losing_trade_count"":42,""loss_rate_percent"":52.5,""max_drawdown_amount"":170.27,""max_drawdown_percent"":26.68,""missing_required_metrics"":[],""net_profit"":89.64,""parsed_row_count"":446,""profit_factor"":1.36,""recovery_factor"":0.53,""report_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/285_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp282d/02_runs/run285A/mt5/reports/Project_Obsidian_Prime_v2_run285A_export_cp282d_adapter_to_onnx_and_runtime_reproduction_v1_run282A_cp282D_macro_trend_countercheck_routed_val_onnx.htm"",""sharpe_ratio"":2.85,""short_trade_count"":44,""short_win_rate_percent"":40.91,""source_encoding"":""utf-16"",""status"":""completed"",""trade_count"":80,""win_rate_percent"":47.5,""winning_trade_count"":38},""report_name"":""Project_Obsidian_Prime_v2_run285A_export_cp282d_adapter_to_onnx_and_runtime_reproduction_v1_run282A_cp282D_macro_trend_countercheck_routed_val_onnx"",""split"":""validation_is"",""status"":""completed"",""tier"":""Tier A+B""}"
mt5_run282A_cp282D_macro_trend_countercheck_tier_a_onnx_oos,Tier A,oos,completed,tier_only_total,"{""aggregation"":""actual_tier_only_tester_run"",""balance_drawdown_maximal_amount"":66.09,""balance_drawdown_maximal_percent"":9.2,""deal_count"":162,""equity_drawdown_maximal_amount"":88.32,""equity_drawdown_maximal_percent"":12.07,""expectancy"":2.35,""feature_ready_count"":7584,""fill_count"":155,""fill_rate"":1.0,""gross_loss"":-257.44,""gross_profit"":447.99,""long_trade_count"":52,""long_win_rate_percent"":44.23,""losing_trade_count"":40,""loss_rate_percent"":49.38,""max_drawdown_amount"":88.32,""max_drawdown_percent"":12.07,""missing_required_metrics"":[],""model_fail_count"":29753,""model_ok_count"":7584,""net_profit"":190.55,""no_tier_count"":29753,""no_tier_labelable_rows"":0,""order_attempt_count"":155,""parsed_row_count"":450,""profit_factor"":1.74,""recovery_factor"":2.16,""reject_count"":0,""report_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/285_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp282d/02_runs/run285A/mt5/reports/Project_Obsidian_Prime_v2_run285A_export_cp282d_adapter_to_onnx_and_runtime_reproduction_v1_run282A_cp282D_macro_trend_countercheck_tier_a_oos_onnx.htm"",""route_coverage_split"":""oos"",""route_role"":""tier_only_total"",""routed_labelable_rows"":15168,""sharpe_ratio"":4.67,""short_trade_count"":29,""short_win_rate_percent"":62.07,""skip_count"":29753,""source_encoding"":""utf-16"",""status"":""completed"",""tier_a_flat_count"":7475,""tier_a_long_count"":72,""tier_a_order_attempt_count"":155,""tier_a_order_fill_count"":155,""tier_a_primary_labelable_rows"":7584,""tier_a_short_count"":37,""tier_a_used_count"":7584,""tier_b_fallback_flat_count"":0,""tier_b_fallback_labelable_rows"":7584,""tier_b_fallback_long_count"":0,""tier_b_fallback_order_attempt_count"":0,""tier_b_fallback_order_fill_count"":0,""tier_b_fallback_short_count"":0,""tier_b_fallback_used_count"":0,""trade_count"":81,""win_rate_percent"":50.62,""winning_trade_count"":41}","{""attempt_name"":""run282A_cp282D_macro_trend_countercheck_tier_a_oos_onnx"",""chart"":{""path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/285_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp282d/02_runs/run285A/mt5/reports/Project_Obsidian_Prime_v2_run285A_export_cp282d_adapter_to_onnx_and_runtime_reproduction_v1_run282A_cp282D_macro_trend_countercheck_tier_a_oos_onnx.png"",""sha256"":""109e3c98cc4e5a02475efc01a635491dbe455a0ace41a608eb06d706213f58f9"",""source_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/Project_Obsidian_Prime_v2_run285A_export_cp282d_adapter_to_onnx_and_runtime_reproduction_v1_run282A_cp282D_macro_trend_countercheck_tier_a_oos_onnx.png""},""html_report"":{""path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/285_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp282d/02_runs/run285A/mt5/reports/Project_Obsidian_Prime_v2_run285A_export_cp282d_adapter_to_onnx_and_runtime_reproduction_v1_run282A_cp282D_macro_trend_countercheck_tier_a_oos_onnx.htm"",""sha256"":""10354ace86122c6e285df51f9dafe2e9c550d3bdebb494dae17fe447e071a59c"",""source_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/Project_Obsidian_Prime_v2_run285A_export_cp282d_adapter_to_onnx_and_runtime_reproduction_v1_run282A_cp282D_macro_trend_countercheck_tier_a_oos_onnx.htm""},""metrics"":{""balance_drawdown_maximal_amount"":66.09,""balance_drawdown_maximal_percent"":9.2,""deal_count"":162,""equity_drawdown_maximal_amount"":88.32,""equity_drawdown_maximal_percent"":12.07,""expectancy"":2.35,""gross_loss"":-257.44,""gross_profit"":447.99,""long_trade_count"":52,""long_win_rate_percent"":44.23,""losing_trade_count"":40,""loss_rate_percent"":49.38,""max_drawdown_amount"":88.32,""max_drawdown_percent"":12.07,""missing_required_metrics"":[],""net_profit"":190.55,""parsed_row_count"":450,""profit_factor"":1.74,""recovery_factor"":2.16,""report_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/285_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp282d/02_runs/run285A/mt5/reports/Project_Obsidian_Prime_v2_run285A_export_cp282d_adapter_to_onnx_and_runtime_reproduction_v1_run282A_cp282D_macro_trend_countercheck_tier_a_oos_onnx.htm"",""sharpe_ratio"":4.67,""short_trade_count"":29,""short_win_rate_percent"":62.07,""source_encoding"":""utf-16"",""status"":""completed"",""trade_count"":81,""win_rate_percent"":50.62,""winning_trade_count"":41},""report_name"":""Project_Obsidian_Prime_v2_run285A_export_cp282d_adapter_to_onnx_and_runtime_reproduction_v1_run282A_cp282D_macro_trend_countercheck_tier_a_oos_onnx"",""split"":""oos"",""status"":""completed"",""tier"":""Tier A""}"
mt5_run282A_cp282D_macro_trend_countercheck_tier_b_onnx_oos,Tier B,oos,completed,tier_b_fallback_only_total,"{""aggregation"":""actual_tier_only_tester_run"",""balance_drawdown_maximal_amount"":55.87,""balance_drawdown_maximal_percent"":7.13,""deal_count"":144,""equity_drawdown_maximal_amount"":83.54,""equity_drawdown_maximal_percent"":10.48,""expectancy"":3.53,""feature_ready_count"":7584,""fill_count"":140,""fill_rate"":1.0,""gross_loss"":-177.35,""gross_profit"":431.51,""long_trade_count"":47,""long_win_rate_percent"":48.94,""losing_trade_count"":33,""loss_rate_percent"":45.83,""max_drawdown_amount"":83.54,""max_drawdown_percent"":10.48,""missing_required_metrics"":[],""model_fail_count"":29753,""model_ok_count"":7584,""net_profit"":254.16,""no_tier_count"":37337,""no_tier_labelable_rows"":0,""order_attempt_count"":140,""parsed_row_count"":414,""partial_context_subtype_counts"":{""Tier B structural separate"":7584},""profit_factor"":2.43,""recovery_factor"":3.04,""reject_count"":0,""report_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/285_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp282d/02_runs/run285A/mt5/reports/Project_Obsidian_Prime_v2_run285A_export_cp282d_adapter_to_onnx_and_runtime_reproduction_v1_run282A_cp282D_macro_trend_countercheck_tier_b_oos_onnx.htm"",""route_coverage_split"":""oos"",""route_role"":""tier_b_fallback_only_total"",""routed_labelable_rows"":15168,""sharpe_ratio"":7.07,""short_trade_count"":25,""short_win_rate_percent"":64.0,""skip_count"":29753,""source_encoding"":""utf-16"",""status"":""completed"",""tier_a_flat_count"":0,""tier_a_long_count"":0,""tier_a_order_attempt_count"":0,""tier_a_order_fill_count"":0,""tier_a_primary_labelable_rows"":7584,""tier_a_short_count"":0,""tier_a_used_count"":0,""tier_b_fallback_flat_count"":0,""tier_b_fallback_labelable_rows"":7584,""tier_b_fallback_long_count"":0,""tier_b_fallback_order_attempt_count"":0,""tier_b_fallback_order_fill_count"":0,""tier_b_fallback_short_count"":0,""tier_b_fallback_used_count"":0,""trade_count"":72,""win_rate_percent"":54.17,""winning_trade_count"":39}","{""attempt_name"":""run282A_cp282D_macro_trend_countercheck_tier_b_oos_onnx"",""chart"":{""path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/285_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp282d/02_runs/run285A/mt5/reports/Project_Obsidian_Prime_v2_run285A_export_cp282d_adapter_to_onnx_and_runtime_reproduction_v1_run282A_cp282D_macro_trend_countercheck_tier_b_oos_onnx.png"",""sha256"":""2f9cb40b8834adefbeefbfb7936ddc47cc203c9423aadac39cbfc7c02d873f96"",""source_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/Project_Obsidian_Prime_v2_run285A_export_cp282d_adapter_to_onnx_and_runtime_reproduction_v1_run282A_cp282D_macro_trend_countercheck_tier_b_oos_onnx.png""},""html_report"":{""path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/285_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp282d/02_runs/run285A/mt5/reports/Project_Obsidian_Prime_v2_run285A_export_cp282d_adapter_to_onnx_and_runtime_reproduction_v1_run282A_cp282D_macro_trend_countercheck_tier_b_oos_onnx.htm"",""sha256"":""490bf11ac86d4236795323f6aa65e14517dd2338d0d3bec771dacb2cd22a83d1"",""source_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/Project_Obsidian_Prime_v2_run285A_export_cp282d_adapter_to_onnx_and_runtime_reproduction_v1_run282A_cp282D_macro_trend_countercheck_tier_b_oos_onnx.htm""},""metrics"":{""balance_drawdown_maximal_amount"":55.87,""balance_drawdown_maximal_percent"":7.13,""deal_count"":144,""equity_drawdown_maximal_amount"":83.54,""equity_drawdown_maximal_percent"":10.48,""expectancy"":3.53,""gross_loss"":-177.35,""gross_profit"":431.51,""long_trade_count"":47,""long_win_rate_percent"":48.94,""losing_trade_count"":33,""loss_rate_percent"":45.83,""max_drawdown_amount"":83.54,""max_drawdown_percent"":10.48,""missing_required_metrics"":[],""net_profit"":254.16,""parsed_row_count"":414,""profit_factor"":2.43,""recovery_factor"":3.04,""report_path"":""C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/285_onnx_candidate_campaign__onnx_export_parity_runtime_reproduction_cp282d/02_runs/run285A/mt5/reports/Project_Obsidian_Prime_v2_run285A_export_cp282d_adapter_to_onnx_and_runtime_reproduction_v1_run282A_cp282D_macro_trend_countercheck_tier_b_oos_onnx.htm"",""sharpe_ratio"":7.07,""short_trade_count"":25,""short_win_rate_percent"":64.0,""source_encoding"":""utf-16"",""status"":""completed"",""trade_count"":72,""win_rate_percent"":54.17,""winning_trade_count"":39},""report_name"":""Project_Obsidian_Prime_v2_run285A_export_cp282d_adapter_to_onnx_and_runtime_reproduction_v1_run282A_cp282D_macro_trend_countercheck_tier_b_oos_onnx"",""split"":""oos"",""status"":""completed"",""tier"":""Tier B""}"
