queue_id,materialized_branch_id,stage282_branch_id,stage279_branch_id,source_branch_id,package_id,queue_role,payload_path,payload_hash,handoff_path,handoff_hash,mt5_tier_a_signal_path,mt5_tier_a_signal_hash,mt5_tier_b_stress_signal_path,mt5_tier_b_stress_signal_hash,mt5_actual_routed_signal_path,mt5_actual_routed_signal_hash,direction_surface_hash,direction_feature_order_hash,tier_a_validation_signal_count,tier_a_oos_signal_count,tier_b_validation_signal_count,tier_b_oos_signal_count,actual_routed_validation_signal_count,actual_routed_oos_signal_count,selected_candidate,adapter_package,onnx_readiness,claim_boundary
run282B_04_run282A_cp282D_macro_trend_countercheck,run282A_cp282D_macro_trend_countercheck,run282A_cp282D_macro_trend_countercheck,stage282_fresh_rebuild,run279B_cp277D_breakout_q02_or_q03_blend,cp282D_macro_trend_countercheck_surface,validation_first_asymmetric_confirmation_probe_seed,stages/282_onnx_candidate_campaign__validation_first_asymmetric_confirmation_rebuild/02_runs/run282A/payloads/run282A_cp282D_macro_trend_countercheck_payload.parquet,a03f5599b694da19d66e0e410ae88e3b8df199562d68fd1e25902c1dfe1cf462,stages/282_onnx_candidate_campaign__validation_first_asymmetric_confirmation_rebuild/02_runs/run282A/handoff/run282A_cp282D_macro_trend_countercheck.json,dd68adc4cca964e2137be88e3b1aa9b5d82fe04f915a985220865defad307176,stages/282_onnx_candidate_campaign__validation_first_asymmetric_confirmation_rebuild/02_runs/run282A/mt5_handoff/run282A_cp282D_macro_trend_countercheck_tier_a_direction_signals.csv,6cd8e370e2d8a69763924cd6b776d34472129293d400a07f2e2050a2f9053167,stages/282_onnx_candidate_campaign__validation_first_asymmetric_confirmation_rebuild/02_runs/run282A/mt5_handoff/run282A_cp282D_macro_trend_countercheck_tier_b_direction_stress_signals.csv,6c0da38fc847c52ff788ce804d138c2c2f3ca7492a1a3e7a0abd362c60f981fb,stages/282_onnx_candidate_campaign__validation_first_asymmetric_confirmation_rebuild/02_runs/run282A/mt5_handoff/run282A_cp282D_macro_trend_countercheck_actual_routed_direction_signals.csv,86647dcdc87b67c3e457d599cffcfca0dbaa8670fcb1573710546996b896f67a,8caa09c2553f85444b4a01adcb187d1bce362959f467a8e8aacee749b9a8e483,171b545c231c11df3686e77d62d930c01807dc1165c49fb5e96bbb1bf97ed22d,115,109,106,98,221,207,none,none,not_claimed,research_development_only_no_live_readiness_no_runtime_authority_no_operating_promotion_no_operating_reference_no_production_baseline_no_deployment_no_onnx_until_candidate_package_gate
