run_id,attempt_name,candidate_id,axis_id,split,layer,metric,proxy_value,runtime_value,delta,gap_class,evidence,claim_boundary
frontier68J_unit_corrected_atr_runtime_repair_probe_v1,f68j_uncapped_atr06_tp10_re0_sd6_oos,f68b_0872ddc6192f,unit_corrected_atr_axis,oos,accounting_trade_shape,order_fill_vs_deal_count,2516,4010,1494,deal_order_gap,runtime_order_fill_count_vs_strategy_report_deal_count,unit_corrected_atr_runtime_repair_probe_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier68J_unit_corrected_atr_runtime_repair_probe_v1,f68j_uncapped_atr06_tp10_re0_sd6_oos,f68b_0872ddc6192f,unit_corrected_atr_axis,oos,cost_identity,commission_swap,proxy_cost_terms,commission=0.0;swap=0.0,0.0,cost_zero_or_unparsed,strategy_report_deal_table,unit_corrected_atr_runtime_repair_probe_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier68J_unit_corrected_atr_runtime_repair_probe_v1,f68j_uncapped_atr10_tp16_re0_sd6_validation,f68b_0872ddc6192f,unit_corrected_atr_axis,validation,signal_count_parity,signal_count,4689,4689,0,signal_count_exact,runtime_summary_vs_onnx_signal_parity,unit_corrected_atr_runtime_repair_probe_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier68J_unit_corrected_atr_runtime_repair_probe_v1,f68j_uncapped_atr10_tp16_re0_sd6_validation,f68b_0872ddc6192f,unit_corrected_atr_axis,validation,feature_readiness,feature_ready_count,9844,9844,0,feature_ready_exact,runtime_summary_feature_ready_count,unit_corrected_atr_runtime_repair_probe_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier68J_unit_corrected_atr_runtime_repair_probe_v1,f68j_uncapped_atr10_tp16_re0_sd6_validation,f68b_0872ddc6192f,unit_corrected_atr_axis,validation,trade_density,trades_per_day,3.1845018450184504,5.713235294117647,2.5287334490991964,runtime_density_in_target_band,proxy_kpi_vs_strategy_tester_trade_count,unit_corrected_atr_runtime_repair_probe_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier68J_unit_corrected_atr_runtime_repair_probe_v1,f68j_uncapped_atr10_tp16_re0_sd6_validation,f68b_0872ddc6192f,unit_corrected_atr_axis,validation,economics_pf,profit_factor,1.2872492088315126,0.94,-0.34724920883151267,runtime_pf_below_proxy,proxy_kpi_vs_strategy_tester_report,unit_corrected_atr_runtime_repair_probe_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier68J_unit_corrected_atr_runtime_repair_probe_v1,f68j_uncapped_atr10_tp16_re0_sd6_validation,f68b_0872ddc6192f,unit_corrected_atr_axis,validation,drawdown_methodology,drawdown_percent,6.821299999999944,38.55,31.728700000000053,runtime_dd_exceeds_proxy_dd,proxy_dd_percent_vs_strategy_tester_dd,unit_corrected_atr_runtime_repair_probe_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier68J_unit_corrected_atr_runtime_repair_probe_v1,f68j_uncapped_atr10_tp16_re0_sd6_validation,f68b_0872ddc6192f,unit_corrected_atr_axis,validation,accounting_trade_shape,order_fill_vs_deal_count,2350,3108,758,deal_order_gap,runtime_order_fill_count_vs_strategy_report_deal_count,unit_corrected_atr_runtime_repair_probe_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier68J_unit_corrected_atr_runtime_repair_probe_v1,f68j_uncapped_atr10_tp16_re0_sd6_validation,f68b_0872ddc6192f,unit_corrected_atr_axis,validation,cost_identity,commission_swap,proxy_cost_terms,commission=0.0;swap=0.42,0.42,cost_observed_in_deal_table,strategy_report_deal_table,unit_corrected_atr_runtime_repair_probe_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier68J_unit_corrected_atr_runtime_repair_probe_v1,f68j_uncapped_atr10_tp16_re0_sd6_oos,f68b_0872ddc6192f,unit_corrected_atr_axis,oos,signal_count_parity,signal_count,4784,4784,0,signal_count_exact,runtime_summary_vs_onnx_signal_parity,unit_corrected_atr_runtime_repair_probe_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier68J_unit_corrected_atr_runtime_repair_probe_v1,f68j_uncapped_atr10_tp16_re0_sd6_oos,f68b_0872ddc6192f,unit_corrected_atr_axis,oos,feature_readiness,feature_ready_count,7584,7584,0,feature_ready_exact,runtime_summary_feature_ready_count,unit_corrected_atr_runtime_repair_probe_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier68J_unit_corrected_atr_runtime_repair_probe_v1,f68j_uncapped_atr10_tp16_re0_sd6_oos,f68b_0872ddc6192f,unit_corrected_atr_axis,oos,trade_density,trades_per_day,3.9896907216494846,6.6923076923076925,2.702616970658208,runtime_density_in_target_band,proxy_kpi_vs_strategy_tester_trade_count,unit_corrected_atr_runtime_repair_probe_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier68J_unit_corrected_atr_runtime_repair_probe_v1,f68j_uncapped_atr10_tp16_re0_sd6_oos,f68b_0872ddc6192f,unit_corrected_atr_axis,oos,economics_pf,profit_factor,1.234431711461819,1.04,-0.19443171146181903,runtime_pf_below_proxy,proxy_kpi_vs_strategy_tester_report,unit_corrected_atr_runtime_repair_probe_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier68J_unit_corrected_atr_runtime_repair_probe_v1,f68j_uncapped_atr10_tp16_re0_sd6_oos,f68b_0872ddc6192f,unit_corrected_atr_axis,oos,drawdown_methodology,drawdown_percent,5.061499999999865,13.76,8.698500000000134,runtime_dd_exceeds_proxy_dd,proxy_dd_percent_vs_strategy_tester_dd,unit_corrected_atr_runtime_repair_probe_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier68J_unit_corrected_atr_runtime_repair_probe_v1,f68j_uncapped_atr10_tp16_re0_sd6_oos,f68b_0872ddc6192f,unit_corrected_atr_axis,oos,accounting_trade_shape,order_fill_vs_deal_count,2027,2610,583,deal_order_gap,runtime_order_fill_count_vs_strategy_report_deal_count,unit_corrected_atr_runtime_repair_probe_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier68J_unit_corrected_atr_runtime_repair_probe_v1,f68j_uncapped_atr10_tp16_re0_sd6_oos,f68b_0872ddc6192f,unit_corrected_atr_axis,oos,cost_identity,commission_swap,proxy_cost_terms,commission=0.0;swap=-0.4,-0.4,cost_observed_in_deal_table,strategy_report_deal_table,unit_corrected_atr_runtime_repair_probe_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
