attempt_name,artifact_slug,cost_level,base_profit_factor,base_net_profit,expected_input_net_after_cost,expected_input_pf_after_cost,probe_use,must_not_optimize
c56_bal_rf,c56_bal,0.0,1.0,1.45,1.45,1.004247,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
c56_bal_rf,c56_bal,0.25,1.0,1.45,-17.3,0.950635,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
c56_bal_rf,c56_bal,0.5,1.0,1.45,-36.05,0.89973,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
c56_bal_rf,c56_bal,1.0,1.0,1.45,-73.55,0.805598,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
c56_bal_rf,c56_bal,2.0,1.0,1.45,-148.55,0.643697,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
c56_bal_rf,c56_bal,3.0,1.0,1.45,-223.55,0.512538,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
c56_bal_rf,c56_bal,5.0,1.0,1.45,-373.55,0.322432,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
c56_plain_rf,c56_plain,0.0,1.67,147.06,147.06,1.672029,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
c56_plain_rf,c56_plain,0.25,1.67,147.06,127.81,1.564083,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
c56_plain_rf,c56_plain,0.5,1.67,147.06,108.56,1.462568,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
c56_plain_rf,c56_plain,1.0,1.67,147.06,70.06,1.278846,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
c56_plain_rf,c56_plain,2.0,1.67,147.06,-6.94,0.976076,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
c56_plain_rf,c56_plain,3.0,1.67,147.06,-83.94,0.746642,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
c56_plain_rf,c56_plain,5.0,1.67,147.06,-237.94,0.437667,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
m48_bal_rf,m48_bal,0.0,1.08,57.84,57.84,1.080692,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
m48_bal_rf,m48_bal,0.25,1.08,57.84,-11.41,0.984815,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
m48_bal_rf,m48_bal,0.5,1.08,57.84,-80.66,0.89756,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
m48_bal_rf,m48_bal,1.0,1.08,57.84,-219.16,0.745648,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
m48_bal_rf,m48_bal,2.0,1.08,57.84,-496.16,0.515672,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
m48_bal_rf,m48_bal,3.0,1.08,57.84,-773.16,0.358304,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
m48_bal_rf,m48_bal,5.0,1.08,57.84,-1327.16,0.175057,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
m48_plain_rf,m48_plain,0.0,1.49,269.88,269.88,1.487879,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
m48_plain_rf,m48_plain,0.25,1.49,269.88,202.63,1.347875,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
m48_plain_rf,m48_plain,0.5,1.49,269.88,135.38,1.220902,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
m48_plain_rf,m48_plain,1.0,1.49,269.88,0.88,1.001302,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
m48_plain_rf,m48_plain,2.0,1.49,269.88,-268.12,0.672597,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
m48_plain_rf,m48_plain,3.0,1.49,269.88,-537.12,0.452304,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
