run_id,attempt_name,candidate_id,axis_id,split,test_period_start,test_period_end,calendar_days_exclusive,tester_status,runtime_status,report_status,expected_rows,feature_ready_count,feature_ready_diff,expected_signal_count,signal_count,signal_count_diff,expected_selected_trade_count,order_attempt_count,order_fill_count,order_fill_rate,trade_count,trades_per_day,long_trade_count,short_trade_count,winning_trade_count,losing_trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate_percent,average_win,average_loss,payoff_ratio,recovery_factor,max_drawdown_amount,max_drawdown_percent,proxy_net_profit,proxy_profit_factor,proxy_trades_per_day,proxy_dd_percent,dd_delta_runtime_minus_proxy,gap_cause_summary,report_path,telemetry_path,summary_path,claim_boundary
frontier71E_proxy_runtime_gap_analysis_and_repair_decision_v1,f71d_f71e_edge_margin_q40_runtime_semantics_repair_validation,f71b_1e511d3db9c3,f71e_edge_margin_q40_runtime_semantics_repair,validation,2025-01-02,2025-10-01,272,completed,completed,completed,9844,9844,0,357,357,0,357,357,357,1.0,357,1.3125,213,144,136,221,21.77,556.68,-534.91,1.04,0.06,38.1,4.093235294117647,-2.420407239819004,1.6911349572825336,0.5,43.28,8.18,748.3487295436864,1.1486285378665708,1.3162469755354422,2.892820304870605,5.287179695129394,runtime_economics_gap_after_signal_and_feature_parity,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/stage_frontier_71__economics_native_label_selection_for_joint_density_pf_dd/02_runs/frontier71E_proxy_runtime_gap_analysis_and_repair_decision_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier71E_proxy_runtime_gap_analysis_and_repair_decision_v1_f71d_f71e_edge_margin_q40_runtime_semantics_repair_validation.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier71E_runtime_semantics_repair/telemetry/f71d_f71e_edge_margin_q40_runtime_semantics_repair_validation_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier71E_runtime_semantics_repair/telemetry/f71d_f71e_edge_margin_q40_runtime_semantics_repair_validation_summary.csv,runtime_semantics_repair_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier71E_proxy_runtime_gap_analysis_and_repair_decision_v1,f71d_f71e_edge_margin_q40_runtime_semantics_repair_oos,f71b_1e511d3db9c3,f71e_edge_margin_q40_runtime_semantics_repair,oos,2025-10-01,2026-04-14,195,completed,completed,completed,7584,7584,0,258,258,0,258,258,258,1.0,258,1.323076923076923,181,77,110,148,36.35,426.34,-389.99,1.09,0.14,42.64,3.8758181818181816,-2.6350675675675674,1.4708610244085512,1.11,32.89,5.92,858.872102737427,1.2351493489695315,1.3232028889643705,2.9203506937026975,2.9996493062973024,runtime_economics_gap_after_signal_and_feature_parity,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/stage_frontier_71__economics_native_label_selection_for_joint_density_pf_dd/02_runs/frontier71E_proxy_runtime_gap_analysis_and_repair_decision_v1/mt5/reports/Project_Obsidian_Prime_v2_frontier71E_proxy_runtime_gap_analysis_and_repair_decision_v1_f71d_f71e_edge_margin_q40_runtime_semantics_repair_oos.htm,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier71E_runtime_semantics_repair/telemetry/f71d_f71e_edge_margin_q40_runtime_semantics_repair_oos_telemetry.csv,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/Common/Files/Project_Obsidian_Prime_v2/frontier71E_runtime_semantics_repair/telemetry/f71d_f71e_edge_margin_q40_runtime_semantics_repair_oos_summary.csv,runtime_semantics_repair_observation_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
