candidate_id,selection_id,relaxed_quantile,relaxed_entry_gap_bars,validation_profit_factor,validation_max_drawdown_percent,validation_trades_day,oos_profit_factor,oos_max_drawdown_percent,oos_trades_day,fracture_pass
f71c_b4a4ed4ccd84,trend_q40_gap9,0.30000000000000004,7,0.8199099014854005,13.743865401458736,2.5956242878906197,0.9330490112382387,6.677439092254642,2.8935409478520477,False
f71c_5d70e5fd447a,early_late_q20_gap6,0.1,4,0.8008823795971992,24.5346369682312,4.3616811542252885,0.8945141139831132,10.131679145622249,4.432987110499312,False
f71c_dcb6a5b9aad7,early_late_q30_gap6,0.19999999999999998,4,0.8035971240178732,23.580116897582993,4.074097781419225,0.7642067242643793,21.266796293067934,4.247635733056832,False
f71c_40c59a5e9512,early_late_q40_gap9,0.30000000000000004,7,0.7610482496007301,16.546005634117122,2.3817802414450857,1.0266375872290354,3.4580533576965307,2.52798684234049,False
f71c_65bde67bd943,all_q20_gap6,0.1,4,0.7938606292710839,51.12084428710932,8.476335565142806,0.8439882496530557,32.97064018554686,9.180041832776158,False
f71c_902d07e3f674,all_q30_gap6,0.19999999999999998,4,0.8450342493635455,35.532426037025374,7.845864324760282,0.8670994262438924,31.44992860937122,8.654879596689131,False
f71c_47da503b1565,all_q40_gap9,0.30000000000000004,7,0.8074242269024389,24.42315752925868,4.398550817405553,0.9133187373270196,11.618163492965694,4.927257450345925,False
f71c_92061415c960,cash_q20_gap6,0.1,4,0.7938606292710839,51.12084428710932,8.476335565142806,0.8439882496530557,32.97064018554686,9.180041832776158,False
f71c_43c77262dc31,cash_q30_gap6,0.19999999999999998,4,0.8450342493635455,35.532426037025374,7.845864324760282,0.8670994262438924,31.44992860937122,8.654879596689131,False
f71c_c312acfd5839,cash_q40_gap9,0.30000000000000004,7,0.8074242269024389,24.42315752925868,4.398550817405553,0.9133187373270196,11.618163492965694,4.927257450345925,False
f71c_0a1d6bb2dc50,vol_expansion_q20_gap6,0.1,4,0.8103856113703701,18.138210803031892,3.4546874399907823,0.94111536771572,7.39487298030853,3.583459963887945,False
f71c_060e304f102b,vol_expansion_q30_gap6,0.19999999999999998,4,0.7961984860934956,18.79096630115508,3.21872159563709,0.9718780313442426,5.53101587810517,3.3414734433380406,False
f71c_1cc217dc0087,vol_expansion_q40_gap9,0.30000000000000004,7,0.9609891578988602,5.412125541687012,2.127379565501261,0.9090265653397387,5.2169471469879225,2.1727300355757366,False
f71c_1b2311f4d524,trend_q20_gap6,0.1,4,0.8488341922444714,21.62080258464813,4.726690819709908,0.8515501270309815,18.38696889762878,5.200135867136242,False
f71c_1528b77e0906,trend_q30_gap6,0.19999999999999998,4,0.8279611683577663,22.5269473024368,4.357994187907263,0.8790936441056246,14.742034249305735,4.942703398466131,False
f71c_ccb619fd0e86,trend_q40_gap9,0.30000000000000004,7,0.7482536987212927,21.49894632263184,2.5587546247103554,0.8784959210743244,10.076933139801028,2.9089868959722542,False
f71c_a0fa3d23b75e,early_late_q20_gap6,0.1,4,0.7804214928066601,28.105575104141217,4.405924750041606,0.8151833382356103,17.439218810844398,4.469027656113127,False
f71c_b546f9c4b257,early_late_q30_gap6,0.19999999999999998,4,0.856550700350807,15.840444386863686,4.05934991614712,0.7875190931239968,18.702584349060032,4.19614923932281,False
f71c_53d85732bd57,early_late_q40_gap9,0.30000000000000004,7,0.8145793781533384,12.557169130516055,2.3707193424910065,0.979693267095894,5.680650851821901,2.4919462967266743,False
f71c_2f3ab79ad414,all_q20_gap6,0.1,4,0.8972755599287098,28.398690994262683,8.55376185782136,0.9280133629838349,17.758190645408625,9.257271573377192,False
f71c_c21899217fd5,all_q30_gap6,0.19999999999999998,4,0.8143406860005606,44.14178134117115,8.126073764930293,0.8705452449888862,25.481006435966457,8.865974220998623,False
f71c_6bf003566a96,all_q40_gap9,0.30000000000000004,7,0.9452816343111107,15.660589716339112,4.6492645270313515,0.9366213474661826,10.61312828931809,5.1229061265352085,False
f71c_5c151bbeff19,cash_q20_gap6,0.1,4,0.8972755599287098,28.398690994262683,8.55376185782136,0.9280133629838349,17.758190645408625,9.257271573377192,False
f71c_32a93d612912,cash_q30_gap6,0.19999999999999998,4,0.8143406860005606,44.14178134117115,8.126073764930293,0.8705452449888862,25.481006435966457,8.865974220998623,False
f71c_96d74ef1343e,cash_q40_gap9,0.30000000000000004,7,0.9452816343111107,15.660589716339112,4.6492645270313515,0.9366213474661826,10.61312828931809,5.1229061265352085,False
f71c_a5fccf9a9d79,vol_expansion_q20_gap6,0.1,4,0.9300037575636675,11.457842109680175,3.4731222715809147,0.7898463132483577,15.614015548515312,3.634946457621967,False
f71c_af0da89490b6,vol_expansion_q30_gap6,0.19999999999999998,4,0.9525141141847872,10.226578022766107,3.2260955282731425,0.8079346240041041,13.551068924331663,3.4032572358188675,False
f71c_0ee0aad40753,vol_expansion_q40_gap9,0.30000000000000004,7,0.9290755313035517,6.262085823631285,2.2306146224060015,0.7595813790462267,12.671519075012206,2.24995977617677,False
f71c_35022a9e6076,trend_q20_gap6,0.1,4,0.8494601244392951,22.708811387252837,4.811491045024516,0.9177717006301572,13.492289162635801,5.24132506212346,False
f71c_22d80207a583,trend_q30_gap6,0.19999999999999998,4,0.818491584877305,26.56375820407866,4.534968571172532,0.8283973220568741,21.270356806945813,4.989041242826751,False
f71c_16140ab0c1a4,trend_q40_gap9,0.30000000000000004,7,0.861776801309719,15.121485052680978,2.6730505805691753,1.0240090415175034,6.2976706481933595,2.9862166365732876,False
f71c_313210d3e498,early_late_q20_gap6,0.1,4,0.9268724415459413,11.018575659370429,4.383802952133448,0.7341378796638923,25.706948420333873,4.484473604233334,False
f71c_6895ff050037,early_late_q30_gap6,0.19999999999999998,4,0.9541169513602912,6.885656663513185,4.103593511963437,0.8055247953280807,17.460572270965567,4.211595187443016,False
f71c_2d641a867845,early_late_q40_gap9,0.30000000000000004,7,0.7834524979194286,15.03267262725829,2.4592065341236413,0.7467535605915513,14.12996109085082,2.5640273879543054,False
f71c_a6606b7fd19e,all_q20_gap6,0.1,4,0.7860459368696155,52.063925869751024,8.373100508238066,0.8742611509649724,27.218930183410674,9.102812092175125,False
f71c_aa1da91a8ab2,all_q30_gap6,0.19999999999999998,4,0.8332250001265196,37.898455272483844,7.915916684802785,0.9156590784890499,16.712344796848303,8.757852584157176,False
f71c_0d0e1bec8190,all_q40_gap9,0.30000000000000004,7,0.8007925148908188,28.044089029693573,4.523907672218453,0.9271553422291152,12.366590911293041,5.066270983427785,False
f71c_2158b7033d9b,cash_q20_gap6,0.1,4,0.7860459368696155,52.063925869751024,8.373100508238066,0.8742611509649724,27.218930183410674,9.102812092175125,False
f71c_798c3feae283,cash_q30_gap6,0.19999999999999998,4,0.8332250001265196,37.898455272483844,7.915916684802785,0.9156590784890499,16.712344796848303,8.757852584157176,False
f71c_840c34317d45,cash_q40_gap9,0.30000000000000004,7,0.8007925148908188,28.044089029693573,4.523907672218453,0.9271553422291152,12.366590911293041,5.066270983427785,False
f71c_ab450cc73731,vol_expansion_q20_gap6,0.1,4,0.8916788070593205,11.107696585464483,3.4657483389448616,0.9279407314015417,8.103767562103274,3.6143518601283584,False
f71c_5af605bb1083,vol_expansion_q30_gap6,0.19999999999999998,4,0.907715680850501,8.885441678047181,3.0933647408241907,1.0158206393113316,4.573348483467103,3.2127572090029854,False
f71c_c102f40abcb7,vol_expansion_q40_gap9,0.30000000000000004,7,1.1244318505671487,4.683463178253167,2.101570801275076,1.0728390968182733,4.2764561912536605,2.2087705811895524,False
f71c_4d5ede84ab97,trend_q20_gap6,0.1,4,0.7939967716369976,30.12961947841646,4.675073291257537,0.9264717369642084,9.499480426025396,5.164095321522427,False
f71c_4cc202fe5798,trend_q30_gap6,0.19999999999999998,4,0.8156441788587891,24.77121979179384,4.420672615313712,0.9168219380604962,9.84439822883606,4.96329799595974,False
f71c_fe11bde5ace3,trend_q40_gap9,0.30000000000000004,7,0.7331312237942096,22.61032804565433,2.614059119480752,1.0150394171651835,8.337133103942872,2.9810679871998853,False
f71c_8fb6219e7fe1,early_late_q20_gap6,0.1,4,0.8304542262001641,22.459151606369016,4.2990027268188395,0.8291392024999433,18.814771416854846,4.422689811752507,False
f71c_4155a14104f2,early_late_q30_gap6,0.19999999999999998,4,0.7951861899899884,23.81576652488709,3.9413669939702736,0.8928988196663591,12.103534717750545,4.005649212506927,False
f71c_9e74d32d2d46,early_late_q40_gap9,0.30000000000000004,7,0.8911679858348894,8.032202103233335,2.3559714772189007,0.9942265774249747,4.083397439193727,2.512540894220283,False
f71c_b07297daf073,all_q20_gap6,0.1,4,0.769698378344865,56.82949103946686,8.32516994610372,0.8423017419250933,34.037539447402956,9.082217494681515,False
f71c_380daa129c0c,all_q30_gap6,0.19999999999999998,4,0.7973584241220777,47.09092916107183,7.8532382573963355,0.8710886895152816,28.32354591712951,8.74240663603697,False
f71c_da71f2d36d78,all_q40_gap9,0.30000000000000004,7,0.8322900615912002,23.527645636558557,4.531281604854505,0.8988418060878136,17.43861408414841,5.014784489693763,False
f71c_f4fd96854a2c,cash_q20_gap6,0.1,4,0.769698378344865,56.82949103946686,8.32516994610372,0.8423017419250933,34.037539447402956,9.082217494681515,False
f71c_d3a93812df1c,cash_q30_gap6,0.19999999999999998,4,0.7973584241220777,47.09092916107183,7.8532382573963355,0.8710886895152816,28.32354591712951,8.74240663603697,False
f71c_66710a135172,cash_q40_gap9,0.30000000000000004,7,0.8322900615912002,23.527645636558557,4.531281604854505,0.8988418060878136,17.43861408414841,5.014784489693763,False
f71c_1cbe998d9947,vol_expansion_q20_gap6,0.1,4,0.8711574128016806,11.596420170021053,3.4620613726268354,0.9485883322299778,7.622786478233342,3.598905912008152,False
f71c_8c6c02396b05,vol_expansion_q30_gap6,0.19999999999999998,4,0.8742688751863669,10.772585175704958,3.056495077643926,1.0739102710913728,4.062482560348512,3.192162611509376,False
f71c_b5a1dcbb0732,vol_expansion_q40_gap9,0.30000000000000004,7,0.9514784459178285,7.008412990570066,2.0905099023209965,1.0550171769866792,5.569284207344056,2.193324633069346,False
f71c_efe4329c3b66,trend_q20_gap6,0.1,4,0.7267216201269968,39.61873739185331,4.616081830169113,0.830662598515608,21.74256822834015,5.138352074655415,False
f71c_b7f5b3654790,trend_q30_gap6,0.19999999999999998,4,0.7469114277158292,32.99269501476285,4.332185423681077,0.8655920545236967,19.29692591876984,4.927257450345925,False
f71c_b4680a952368,trend_q40_gap9,0.30000000000000004,7,0.8626271919553627,13.121312034416205,2.6103721531627255,0.8514440613749773,12.968775482940673,2.950176090959472,False
f71c_51776f7bca50,early_late_q20_gap6,0.1,4,0.8245463464290057,21.662133452606188,4.269506996274628,0.9217566333867501,9.729724302673336,4.3969465648854955,False
f71c_2f5af74f6e43,early_late_q30_gap6,0.19999999999999998,4,0.8003491981991342,24.14441254730224,3.908184297108036,0.933314819671697,9.283176244163514,3.9696086668931114,False
f71c_e694e74cfe90,early_late_q40_gap9,0.30000000000000004,7,0.7925297344186873,13.564402514457688,2.3301627129927156,0.944447345008793,6.02175402565003,2.4919462967266743,False
f71c_817948175399,all_q20_gap6,0.1,4,0.8377131657799836,39.334756140899614,8.55376185782136,0.9318602414210687,18.289730883789062,9.195487780896364,False
f71c_baff62c71b37,all_q30_gap6,0.19999999999999998,4,0.8052846221006679,46.69476290340432,8.137134663884373,0.8390101600062385,30.59592188940049,8.809339077891199,False
f71c_4fbd6967a507,all_q40_gap9,0.30000000000000004,7,0.8163629372857841,25.028561547088646,4.601333964897008,0.9084150479174113,12.13843587198257,5.00963584032036,False
f71c_2f325bb6a415,cash_q20_gap6,0.1,4,0.8377131657799836,39.334756140899614,8.55376185782136,0.9318602414210687,18.289730883789062,9.195487780896364,False
f71c_c573dd464abf,cash_q30_gap6,0.19999999999999998,4,0.8052846221006679,46.69476290340432,8.137134663884373,0.8390101600062385,30.59592188940049,8.809339077891199,False
f71c_bda689077bc7,cash_q40_gap9,0.30000000000000004,7,0.8163629372857841,25.028561547088646,4.601333964897008,0.9084150479174113,12.13843587198257,5.00963584032036,False
f71c_43f6c5e3a541,vol_expansion_q20_gap6,0.1,4,0.8769965245617014,14.923415882301327,3.4473135073547296,0.8497222538397244,12.480769779205332,3.645243756368772,False
f71c_a1c28887c9a6,vol_expansion_q30_gap6,0.19999999999999998,4,0.872038787694723,15.436334310340879,3.141295302958534,0.9094813142189608,8.695673559570313,3.2899869496040184,False
f71c_6784e6d744b4,vol_expansion_q40_gap9,0.30000000000000004,7,0.971148734829791,4.938269407272338,2.2048058581798164,0.7736856536180508,13.689259823989858,2.2087705811895524,False
f71c_85fa778508b4,trend_q20_gap6,0.1,4,0.803945631724709,28.600319491386443,4.811491045024516,0.9077639657856057,13.271425592803954,5.236176412750058,False
f71c_8fd64e98fbda,trend_q30_gap6,0.19999999999999998,4,0.8016114941208417,26.940006000328072,4.531281604854505,0.9223154120867368,10.368627527618413,4.932406099719326,False
f71c_b8936eacf331,trend_q40_gap9,0.30000000000000004,7,0.7640251710331866,18.895849887657157,2.6693636142511488,0.9031836930787707,12.012694907760622,2.924432844092461,False
f71c_44f5d02cdbe5,early_late_q20_gap6,0.1,4,0.8286703860641227,21.470139645767215,4.40223778372358,0.8384649676887147,15.379625506401052,4.448433058619518,False
f71c_9405d169a60f,early_late_q30_gap6,0.19999999999999998,4,0.888322033594487,16.996735237884515,4.107280478281464,0.8904905844953765,11.717531008529662,4.1446627455887874,False
f71c_7762add351a8,early_late_q40_gap9,0.30000000000000004,7,0.8910003950990106,6.8106922428130945,2.4223368709433766,0.9631592097843932,5.259035291290283,2.5331354917138924,False
f71c_400ea774e558,all_q20_gap6,0.1,4,0.7952435979404007,51.237291558837974,8.380474440874117,0.8689458013864872,26.244050317955036,9.107960741548528,False
f71c_0749a23d0437,all_q30_gap6,0.19999999999999998,4,0.7912900076234298,50.972003955459634,8.000716910117394,0.7947361233695363,40.65227307319639,8.804190428517796,False
f71c_373fe7b2de99,all_q40_gap9,0.30000000000000004,7,0.8156311998690355,27.5565134908676,4.593960032260955,0.9396030810309599,8.15679221401215,5.025081788440566,False
f71c_e525b5e85a9a,cash_q20_gap6,0.1,4,0.7952435979404007,51.237291558837974,8.380474440874117,0.8689458013864872,26.244050317955036,9.107960741548528,False
f71c_e4187257b972,cash_q30_gap6,0.19999999999999998,4,0.7912900076234298,50.972003955459634,8.000716910117394,0.7947361233695363,40.65227307319639,8.804190428517796,False
f71c_c6f6d64eff27,cash_q40_gap9,0.30000000000000004,7,0.8156311998690355,27.5565134908676,4.593960032260955,0.9396030810309599,8.15679221401215,5.025081788440566,False
f71c_d1217a9940d4,vol_expansion_q20_gap6,0.1,4,0.8595293951430886,13.60078649673461,3.4657483389448616,0.9088889392035963,10.569173058319098,3.6143518601283584,False
f71c_9ccaf8325963,vol_expansion_q30_gap6,0.19999999999999998,4,0.8461321956031193,12.91152754364013,3.082303841870111,0.9593252138569804,9.920504836082456,3.228203157123192,False
f71c_c525f95564e2,vol_expansion_q40_gap9,0.30000000000000004,7,0.9338180518319832,7.068954928398131,2.1568752960454725,0.9683873755108091,5.356310119247437,2.2087705811895524,False
f71c_cd33a3ba731b,trend_q20_gap6,0.1,4,0.7838343173141172,30.54972973537447,4.68244722389359,0.8713476713172263,17.18238464450835,5.164095321522427,False
f71c_45d6610d0d94,trend_q30_gap6,0.19999999999999998,4,0.7896671818768632,29.320822775077847,4.40223778372358,0.8799876719585609,14.494411709403993,4.968446645333143,False
f71c_4dc97ec652de,trend_q40_gap9,0.30000000000000004,7,0.8187275708554476,14.877746796798693,2.6251200184348313,0.8817573299414139,10.80943245735169,2.975919337826483,False
f71c_7f0916839031,early_late_q20_gap6,0.1,4,0.8389177532944156,19.631252157783504,4.335872389999103,0.8586667560931677,14.541680616569504,4.448433058619518,False
f71c_fda13589bff4,early_late_q30_gap6,0.19999999999999998,4,0.8429555668871621,19.951386753272992,3.9155582297440885,0.8841393350414938,11.263446970748902,3.9953519137601226,False
f71c_851122c1792a,early_late_q40_gap9,0.30000000000000004,7,0.8800654235226374,8.963546150398244,2.3707193424910065,0.8231827657756541,10.058709904289248,2.4970949461000767,False
f71c_526aeeb12a88,all_q20_gap6,0.1,4,0.8043109780978865,49.89824930458079,8.339917811375827,0.8857545894690964,26.386212032890327,9.097663442801723,False
f71c_15379b3fff31,all_q30_gap6,0.19999999999999998,4,0.8322704025795407,39.340110855483985,7.915916684802785,0.8556147218588471,28.290968288993845,8.69606879167635,False
f71c_657a3565edda,all_q40_gap9,0.30000000000000004,7,0.8947461259908226,15.962682799720781,4.523907672218453,0.869726526302343,17.00019006233217,5.00963584032036,False
f71c_3ffc8dc24563,cash_q20_gap6,0.1,4,0.8043109780978865,49.89824930458079,8.339917811375827,0.8857545894690964,26.386212032890327,9.097663442801723,False
f71c_6f31ac883672,cash_q30_gap6,0.19999999999999998,4,0.8322704025795407,39.340110855483985,7.915916684802785,0.8556147218588471,28.290968288993845,8.69606879167635,False
f71c_0769d13d71fa,cash_q40_gap9,0.30000000000000004,7,0.8947461259908226,15.962682799720781,4.523907672218453,0.869726526302343,17.00019006233217,5.00963584032036,False
f71c_a2212c7ee491,vol_expansion_q20_gap6,0.1,4,0.9072192303846176,10.866175421905513,3.4510004736727558,0.943103869668605,7.0109974803924615,3.6040545613815542,False
f71c_9a1f6d33825f,vol_expansion_q30_gap6,0.19999999999999998,4,0.9221612922090542,9.114271706199645,3.0749299092340583,0.9878706195237069,7.970804600143433,3.228203157123192,False
f71c_c6d70c865006,vol_expansion_q40_gap9,0.30000000000000004,7,1.072260657205543,6.076969320487971,2.112631700229155,0.9301656378059805,5.880469499206549,2.2087705811895524,False
f71c_d9de41fd2848,trend_q20_gap6,0.1,4,0.7446394254115155,35.77447703952794,4.641890594395299,0.8360582369684665,20.717770097160344,5.153798022775622,False
f71c_bccdff643d10,trend_q30_gap6,0.19999999999999998,4,0.7477774429301813,33.71227540035244,4.3911768847695,0.8489928700845097,19.39883209457397,4.906662852852316,False
f71c_060c355788fd,trend_q40_gap9,0.30000000000000004,7,0.7677174353843512,19.715084597969053,2.588250355254567,0.8211423891952838,12.517531610488906,2.94502744158607,False
f71c_387f2c994ebb,early_late_q20_gap6,0.1,4,0.9046439424805016,15.313388172531115,4.335872389999103,0.8613491335280379,13.594575569534287,4.474176305486529,False
f71c_52ba98e4e325,early_late_q30_gap6,0.19999999999999998,4,0.8009282349809013,25.260280218505876,3.908184297108036,0.8135396763523305,17.507239444351182,3.9644600175197096,False
f71c_840e42c5cfa7,early_late_q40_gap9,0.30000000000000004,7,0.8143035500934253,12.192535528755185,2.3375366456287683,0.8329278495640556,9.58730824127197,2.4867976473532725,False
f71c_2693541c08fa,all_q20_gap6,0.1,4,0.8550840266662518,36.05733510303493,8.609066352591757,0.9133222816165893,19.125006219863895,9.262420222750594,False
f71c_9a6df21cc1e5,all_q30_gap6,0.19999999999999998,4,0.8250983699829487,43.92059104747781,8.203500057608847,0.925772815412983,14.298617324638368,8.86082557162522,False
f71c_8028bab170a9,all_q40_gap9,0.30000000000000004,7,0.7554495389578886,33.96291018180848,4.6234557628051665,0.838501318972431,19.616530986404417,5.066270983427785,False
f71c_2a92c003f05b,cash_q20_gap6,0.1,4,0.8550840266662518,36.05733510303493,8.609066352591757,0.9133222816165893,19.125006219863895,9.262420222750594,False
f71c_e07135b108a5,cash_q30_gap6,0.19999999999999998,4,0.8250983699829487,43.92059104747781,8.203500057608847,0.925772815412983,14.298617324638368,8.86082557162522,False
f71c_ec2a698e979c,cash_q40_gap9,0.30000000000000004,7,0.7554495389578886,33.96291018180848,4.6234557628051665,0.838501318972431,19.616530986404417,5.066270983427785,False
f71c_1fbc73bafe23,vol_expansion_q20_gap6,0.1,4,0.8769425768344433,14.886483502387996,3.491557103171047,0.8498508352995008,12.288984430313112,3.6606897044889783,False
f71c_70dff93dec4e,vol_expansion_q30_gap6,0.19999999999999998,4,0.8464276841858077,13.797404956436152,3.2076606966830106,0.8414393591741082,11.736277505683896,3.320878845844432,False
f71c_c7a503cac2b6,vol_expansion_q40_gap9,0.30000000000000004,7,0.8782854539324452,8.363947766685484,2.2084928244978426,0.9048762230872912,5.7868836389541665,2.275703023043781,False
f71c_eec611f48d46,trend_q20_gap6,0.1,4,0.7546244786597617,35.339770061874354,4.811491045024516,0.8498814930323074,18.680742536544795,5.308257503977689,False
f71c_111c8eee05ac,trend_q30_gap6,0.19999999999999998,4,0.81371526774075,25.55561682376864,4.582899133306876,0.9598994388673735,8.592465186691287,5.014784489693763,False
f71c_8e72a8a83afe,trend_q40_gap9,0.30000000000000004,7,0.7800126926567942,20.31509285106658,2.695172378477334,0.8333662372963968,12.315688144683829,3.001662584693494,False
f71c_6f7421fab959,early_late_q20_gap6,0.1,4,0.784219857502869,27.697485691261285,4.461229244812003,0.791150334346938,20.765053207397433,4.551406046087562,False
f71c_94cb65d77f56,early_late_q30_gap6,0.19999999999999998,4,0.8454916222010311,17.909363724327093,4.16258497305186,0.8958201448524921,12.047687065315243,4.216743836816418,False
f71c_15dcc1927999,early_late_q40_gap9,0.30000000000000004,7,0.7765355349852345,16.071376130294794,2.466580466759694,0.9561467664725845,7.1238491718292245,2.5331354917138924,False
f71c_e50d339b5a9e,all_q20_gap6,0.1,4,0.8586262891545895,35.69735681476584,8.568509723093467,0.8582203177683565,30.60623750991821,9.2778661708708,False
f71c_6987337d1852,all_q30_gap6,0.19999999999999998,4,0.86330603427827,30.64434737052919,7.90116881953068,0.8490036152441465,31.34473845462796,8.773298532277384,False
f71c_e17309f33569,all_q40_gap9,0.30000000000000004,7,0.7819567992986367,31.683690381813,4.494411941674241,0.7477762602356051,29.761029220962516,5.004487190946958,False
f71c_008708f42df0,cash_q20_gap6,0.1,4,0.8586262891545895,35.69735681476584,8.568509723093467,0.8582203177683565,30.60623750991821,9.2778661708708,False
f71c_bdd92cbab9f5,cash_q30_gap6,0.19999999999999998,4,0.86330603427827,30.64434737052919,7.90116881953068,0.8490036152441465,31.34473845462796,8.773298532277384,False
f71c_7e58f3de6b5d,cash_q40_gap9,0.30000000000000004,7,0.7819567992986367,31.683690381813,4.494411941674241,0.7477762602356051,29.761029220962516,5.004487190946958,False
f71c_55ff020b5cc7,vol_expansion_q20_gap6,0.1,4,0.9448618823412355,9.073521964454649,3.4989310358070997,0.9038205930955496,9.102687720489508,3.7379194450900117,False
f71c_e459cf38af23,vol_expansion_q30_gap6,0.19999999999999998,4,0.9590476846640313,8.101515114784236,3.2408433935452483,0.9051148042597321,11.633578841590882,3.439297781432683,False
f71c_1873793e930c,vol_expansion_q40_gap9,0.30000000000000004,7,0.9982878096554931,4.472584151268004,2.186371026589684,0.9848011568626158,6.620672524833679,2.2602570749235746,False
f71c_a69a22a38420,trend_q20_gap6,0.1,4,0.7857092029489937,30.150572702980043,4.756186550254119,0.8340471224260653,21.160487735557567,5.272216958363873,False
f71c_4db3e5ce83c3,trend_q30_gap6,0.19999999999999998,4,0.7826164223926789,28.18921056556703,4.365368120543315,0.8163316176930715,24.454468556022636,4.922108800972523,False
f71c_c5b503553d91,trend_q40_gap9,0.30000000000000004,7,0.7756560473702756,19.115099099731427,2.5698155236644347,0.8119332111137192,13.908582762908944,2.8935409478520477,False
f71c_6416458c48dc,early_late_q20_gap6,0.1,4,0.9465607039093348,7.974931619071958,4.40223778372358,0.786642410429527,20.93720641212462,4.561703344834367,False
f71c_51b0ae58cacf,early_late_q30_gap6,0.19999999999999998,4,0.9111795011885407,11.120697870445246,4.158898006733834,0.8290549366020218,16.61886385498046,4.293973577417452,False
f71c_529725ffdfbc,early_late_q40_gap9,0.30000000000000004,7,0.7992285731898623,13.803769255828863,2.407589005671271,0.9554393437699334,5.541146951675417,2.52798684234049,False
f71c_1197d510f22e,all_q20_gap6,0.1,4,0.8249968074503008,44.746678006744304,8.498457363050964,0.8159365989719921,37.47385130958557,9.195487780896364,False
f71c_37418b3aac60,all_q30_gap6,0.19999999999999998,4,0.8645493487279364,30.391515973663353,7.864299156350415,0.8294725266932524,33.89988056964878,8.706366090423154,False
f71c_db0bc64c4a96,all_q40_gap9,0.30000000000000004,7,0.8616954960711966,18.40749415931701,4.472290143766083,0.8506390078859535,17.153009322738665,4.994189892200153,False
f71c_6f0f51b645b8,cash_q20_gap6,0.1,4,0.8249968074503008,44.746678006744304,8.498457363050964,0.8159365989719921,37.47385130958557,9.195487780896364,False
f71c_a2398f1a6e8e,cash_q30_gap6,0.19999999999999998,4,0.8645493487279364,30.391515973663353,7.864299156350415,0.8294725266932524,33.89988056964878,8.706366090423154,False
f71c_f7a6a9cac391,cash_q40_gap9,0.30000000000000004,7,0.8616954960711966,18.40749415931701,4.472290143766083,0.8506390078859535,17.153009322738665,4.994189892200153,False
f71c_ef97d53dcfb5,vol_expansion_q20_gap6,0.1,4,0.9330333671250963,13.515744624328613,3.469435305262888,0.8487410449555705,12.283271920776361,3.670987003235783,False
f71c_f1935581fd2d,vol_expansion_q30_gap6,0.19999999999999998,4,0.9993524077178755,11.630613434410098,3.1744779998207724,0.8191849992426177,14.078178300857546,3.320878845844432,False
f71c_0205467bf655,vol_expansion_q40_gap9,0.30000000000000004,7,1.0536389009389782,5.4303145784378,2.1421274307733666,0.9479206277583844,6.542806083106996,2.2087705811895524,False
f71c_5ee67b381a27,trend_q20_gap6,0.1,4,0.7611044555613609,35.144075478172255,4.737751718663986,0.9127831166844561,12.531965960884097,5.205284516509645,False
f71c_85f4a5d322c3,trend_q30_gap6,0.19999999999999998,4,0.7821318525475913,29.11422110614779,4.306376659454892,0.9291831558889742,10.3247409898758,4.880919605985304,False
