candidate_id,selection_id,threshold_quantile,relaxed_threshold_quantile,validation_profit_factor,validation_max_drawdown_percent,validation_trades_day,oos_profit_factor,oos_max_drawdown_percent,oos_trades_day,fracture_pass
f71b_dbd6b3eb434c,all_q70,0.7,0.5499999999999999,0.7843381225844714,25.452302705097214,4.0814717140552785,0.8598215195836831,15.567122968196873,4.747054722276847,False
f71b_2a37700b0ccc,cash_q40,0.4,0.25,0.8076079620026732,29.175792953681935,5.102761384148605,0.9116312498467101,14.457237614727008,5.627473765128626,False
f71b_6d9ec83774bd,cash_q55,0.55,0.4,0.7288737050702904,35.57314517192841,4.560777335398717,0.847233417764505,18.816167665529225,5.1229061265352085,False
f71b_0716a6dfac1c,early_late_q45,0.45,0.30000000000000004,0.952061093386071,6.034617760753628,2.713607210067466,0.7665635727053729,14.52037393951415,2.7802706616371986,False
f71b_48d5cc8fa9dd,trend_q45,0.45,0.30000000000000004,0.8821907821624807,9.658663349342342,2.7873465364279952,0.7715498417462557,17.48267389202118,3.135527468401952,False
f71b_15b226662599,chop_q45,0.45,0.30000000000000004,0.9305423682295952,3.9739764633178707,1.283064278673204,0.8986849580878076,4.3348404078483584,1.4982569676600461,False
f71b_d943b555185e,vol_expansion_q45,0.45,0.30000000000000004,0.7533154855610592,16.133957889556882,2.285919117176398,0.8420583195177898,8.675328939914705,2.347784114271412,False
f71b_859e3689ca0f,all_q40,0.4,0.25,0.7964229349160695,31.503887416267418,5.427214420134932,0.8942660079616966,13.900867447662362,6.065108961867815,False
f71b_e6f21187656c,all_q55,0.55,0.4,0.8193912332871103,25.84338654890061,5.080639586240446,0.8106626072817356,23.21203046684265,5.7870818957040955,False
f71b_6de349d540ad,all_q70,0.7,0.5499999999999999,0.824422178206177,23.298890790271777,4.56815126803477,0.7953920937872344,23.79554962158209,5.364892647085113,False
f71b_0a2c6a0d4f51,cash_q40,0.4,0.25,0.7964229349160695,31.503887416267418,5.427214420134932,0.8942660079616966,13.900867447662362,6.065108961867815,False
f71b_af78064faaf5,cash_q55,0.55,0.4,0.8193912332871103,25.84338654890061,5.080639586240446,0.8106626072817356,23.21203046684265,5.7870818957040955,False
f71b_1738f7a295a5,early_late_q45,0.45,0.30000000000000004,0.8962231736260575,10.10150560493469,2.743102940611678,0.743136368517617,14.52588072538375,2.800865259130808,False
f71b_813f8c39baea,trend_q45,0.45,0.30000000000000004,0.8172177651809716,16.324337819099433,3.067555976598005,0.8077081414200492,14.850366951274886,3.480486976419901,False
f71b_c97924f94c0e,chop_q45,0.45,0.30000000000000004,0.7395178731111101,9.501911965847025,1.3494296723976802,1.0135560697431716,3.9005231275558474,1.6063786045014927,False
f71b_38b6bccb7a93,vol_expansion_q45,0.45,0.30000000000000004,0.7919289396672127,13.182373281002047,2.3375366456287683,0.8146295223546673,10.13012914562225,2.466203049859663,False
f71b_3dd1e2484d66,all_q40,0.4,0.25,0.8443302070311759,24.590186659526843,5.276048801095848,0.7878579432587303,26.56141097259528,5.781933246330693,False
f71b_27d2be4f2858,all_q55,0.55,0.4,0.7823917806723262,30.834448994731893,4.899978236657151,0.800224563803715,22.541447738838226,5.436973738312744,False
f71b_fb75190c4bc8,all_q70,0.7,0.5499999999999999,0.8441185449691118,19.27410984506606,4.3911768847695,0.8182436500391137,18.290625434303287,4.891216904732109,False
f71b_bb8ff9f76fc4,cash_q40,0.4,0.25,0.8443302070311759,24.590186659526843,5.276048801095848,0.7878579432587303,26.56141097259528,5.781933246330693,False
f71b_38e03931900a,cash_q55,0.55,0.4,0.7823917806723262,30.834448994731893,4.899978236657151,0.800224563803715,22.541447738838226,5.436973738312744,False
f71b_a566cac56f14,early_late_q45,0.45,0.30000000000000004,0.9638687652076718,5.742318504047391,2.7172941763854928,0.6998980381389867,17.55459818506241,2.800865259130808,False
f71b_ed302a2845d4,trend_q45,0.45,0.30000000000000004,0.7614799177574185,22.413024540710474,2.8721467617426035,0.7457943449746742,19.12804237222671,3.228203157123192,False
f71b_e93568f86392,chop_q45,0.45,0.30000000000000004,0.9086064246778925,5.270288176727295,1.3236209081714951,0.9288325545353773,5.45482319307327,1.5651894095142749,False
f71b_32f00894566b,vol_expansion_q45,0.45,0.30000000000000004,0.8713711702848469,10.098485739517209,2.300666982448504,0.6722558281953153,18.84193151521682,2.3889733092586303,False
f71b_a22cb7a9cdd4,all_q40,0.4,0.25,0.8078911019572016,27.39849223699568,5.205996441053346,0.8471686628815644,19.951265779972072,5.7973791944509,False
f71b_abcb63e7a198,all_q55,0.55,0.4,0.7495720396909358,33.885053004264854,4.7451256513000395,0.9161477392856022,11.23757221250533,5.359743997711711,False
f71b_08c6ccfa995c,all_q70,0.7,0.5499999999999999,0.703058551450005,38.77592266826635,4.28794182786476,0.8576511144092235,18.98938315563201,4.983892593453349,False
f71b_44e72400f6a5,cash_q40,0.4,0.25,0.8078911019572016,27.39849223699568,5.205996441053346,0.8471686628815644,19.951265779972072,5.7973791944509,False
f71b_e64dcf76c257,cash_q55,0.55,0.4,0.7495720396909358,33.885053004264854,4.7451256513000395,0.9161477392856022,11.23757221250533,5.359743997711711,False
f71b_e919da485f69,early_late_q45,0.45,0.30000000000000004,0.7343947892326236,20.162666564559935,2.654615748979043,0.73657332014334,14.768846815299993,2.692743622289361,False
f71b_49186ad1c002,trend_q45,0.45,0.30000000000000004,0.7479007703120445,21.65957692689898,2.8979555259687886,0.7431762553923572,19.027506919384006,3.2179058583763873,False
f71b_a4ae0a4709a3,chop_q45,0.45,0.30000000000000004,0.7943320818640163,7.923050001144411,1.3014991102633364,0.8616577111351501,4.66156022386551,1.5600407601408726,False
f71b_559b26de294e,vol_expansion_q45,0.45,0.30000000000000004,0.8584389744594135,9.969634053707123,2.285919117176398,0.8424442671552469,9.038321669578554,2.3889733092586303,False
f71b_c3e18f7a1068,all_q40,0.4,0.25,0.8271273793777242,26.65052104396821,5.475144982269276,0.8227916929492033,23.032287282276176,6.070257611241217,False
f71b_7612705a0ec9,all_q55,0.55,0.4,0.8244287037277412,24.64764920349118,5.132257114692816,0.7718853827853727,28.97374890289313,5.828271090691313,False
f71b_57bb537bb1ec,all_q70,0.7,0.5499999999999999,0.9114160357767425,15.25490063705442,4.671386324939511,0.806514397271755,24.005834885311177,5.514203478913777,False
f71b_9ee38036eccd,cash_q40,0.4,0.25,0.8271273793777242,26.65052104396821,5.475144982269276,0.8227916929492033,23.032287282276176,6.070257611241217,False
f71b_9df84802422c,cash_q55,0.55,0.4,0.8244287037277412,24.64764920349118,5.132257114692816,0.7718853827853727,28.97374890289313,5.828271090691313,False
f71b_777af03e9665,early_late_q45,0.45,0.30000000000000004,0.8517438939752282,11.506548761749267,2.750476873247731,0.8114440359233158,12.10425970458985,2.8214598566244167,False
f71b_f002d44290e3,trend_q45,0.45,0.30000000000000004,0.8707876641292264,11.935842903995495,3.1191735050503757,0.6752961199032695,26.168441001224547,3.480486976419901,False
f71b_30a27f422678,chop_q45,0.45,0.30000000000000004,0.7051413927950336,10.969929516792302,1.3789254029418918,0.9893440940849852,6.169959967422485,1.6269732019951015,False
f71b_ddd83e9c4b2e,vol_expansion_q45,0.45,0.30000000000000004,0.6736567636153779,21.284330101013193,2.36703237617298,0.876537232504691,8.872786833286279,2.4919462967266743,False
f71b_c0f8aa52ae1c,all_q40,0.4,0.25,0.9038505628389943,18.937397086524964,5.283422733731901,0.8517213361639663,18.152897079181702,5.75104135009028,False
f71b_0bca46f2a763,all_q55,0.55,0.4,0.8900948010254074,17.054597193241133,4.958969697745573,0.9363381289158716,13.724489617156992,5.457568335806354,False
f71b_6efcb93766d7,all_q70,0.7,0.5499999999999999,0.798433010308208,27.408777364444738,4.538655537490558,0.842913468343437,16.6567229358673,5.138352074655415,False
f71b_56818df37f65,cash_q40,0.4,0.25,0.9038505628389943,18.937397086524964,5.283422733731901,0.8517213361639663,18.152897079181702,5.75104135009028,False
f71b_a46848af8426,cash_q55,0.55,0.4,0.8900948010254074,17.054597193241133,4.958969697745573,0.9363381289158716,13.724489617156992,5.457568335806354,False
f71b_7a3fc3e6516c,early_late_q45,0.45,0.30000000000000004,0.9874116855876011,7.766193144321441,2.728355075339572,0.7942312282748456,11.597108071327208,2.75967606414359,False
f71b_c1464fef0a10,trend_q45,0.45,0.30000000000000004,0.8530982551872974,14.81441926660537,2.9053294586048417,0.9108191502071917,11.999315976715058,3.228203157123192,False
f71b_cdeb7b7cc4e2,chop_q45,0.45,0.30000000000000004,0.9783889233816003,3.0550738409996008,1.356803605033733,0.8280694990378935,6.138751892566682,1.5651894095142749,False
f71b_d7817d5de3f6,vol_expansion_q45,0.45,0.30000000000000004,0.7725803113007171,16.92038106136322,2.3301627129927156,0.8338306578882634,10.249637613296507,2.4147165561256414,False
f71b_826deb6c6e28,all_q40,0.4,0.25,0.7662763779947462,35.639338966274295,5.209683407371372,0.7837531617198427,27.015726681041713,5.730446752596671,False
f71b_1afd49656082,all_q55,0.55,0.4,0.7530737552954014,33.663536461734736,4.656638459667405,0.847432391171619,18.0186020954132,5.28766290648408,False
f71b_c59060bdc671,all_q70,0.7,0.5499999999999999,0.7618887522085968,28.990509223747253,4.140463175143702,0.8918415606766861,14.74130974054336,4.813987164131076,False
f71b_d61d2ce8d126,cash_q40,0.4,0.25,0.7662763779947462,35.639338966274295,5.209683407371372,0.7837531617198427,27.015726681041713,5.730446752596671,False
f71b_56516416a518,cash_q55,0.55,0.4,0.7530737552954014,33.663536461734736,4.656638459667405,0.847432391171619,18.0186020954132,5.28766290648408,False
f71b_e53ce8ee8fa6,early_late_q45,0.45,0.30000000000000004,0.7883731536590617,16.42809617719651,2.6988593447953604,0.8125913814019715,10.559482096195213,2.6772976741691545,False
f71b_5dcace2c0257,trend_q45,0.45,0.30000000000000004,0.7641457485642091,19.85794730882645,2.8868946270147093,0.7067252348200391,22.35293856887818,3.2127572090029854,False
f71b_8674393cb241,chop_q45,0.45,0.30000000000000004,0.7128383195443898,10.334829534912107,1.3162469755354422,1.0947228313154582,3.4080490935325622,1.5137029157802526,False
f71b_e26953baba13,vol_expansion_q45,0.45,0.30000000000000004,0.7054331100102155,19.324964349555973,2.3117278814025832,0.8836464810769685,6.078338619232177,2.3786760105118256,False
f71b_cec5af5f643c,all_q40,0.4,0.25,0.7440752271402795,39.641955457210535,5.464084083315197,0.8655624587649249,20.647766683101676,6.286500884924111,False
f71b_721c07130ac5,all_q55,0.55,0.4,0.8674239562716141,18.009460401058185,4.947908798791494,0.8192903653108454,24.273096811771374,5.905500831292346,False
f71b_df0084f54572,all_q70,0.7,0.5499999999999999,0.7799365222824484,28.287229122734058,4.3174375584089715,0.8199902122034629,21.092068583106986,5.38033859520532,False
f71b_4145ddc7bb44,cash_q40,0.4,0.25,0.7440752271402795,39.641955457210535,5.464084083315197,0.8655624587649249,20.647766683101676,6.286500884924111,False
f71b_5962920f5f84,cash_q55,0.55,0.4,0.8674239562716141,18.009460401058185,4.947908798791494,0.8192903653108454,24.273096811771374,5.905500831292346,False
f71b_67778c097532,early_late_q45,0.45,0.30000000000000004,0.8261313864377208,13.8591258621216,2.99012968391945,0.8117071389325018,12.146780550193778,3.1973112608827785,False
f71b_d7ed44157493,trend_q45,0.45,0.30000000000000004,0.7244001585306499,28.65883171195987,3.122860471368402,0.8100958399024134,16.63382650547028,3.6606897044889783,False
f71b_ceafaabb7a42,chop_q45,0.45,0.30000000000000004,0.7461187723133217,9.695358655834202,1.3494296723976802,0.9308756138099935,5.684238973140716,1.6269732019951015,False
f71b_3b724d47510b,vol_expansion_q45,0.45,0.30000000000000004,0.7355014575060324,17.609037753391277,2.4333977698974563,0.7059631616345201,16.033156364440913,2.7030409210361657,False
f71b_4b30ef3a680d,all_q40,0.4,0.25,0.803569103632457,29.61664152917864,5.287109700049927,0.8270279259626933,22.757311949539215,5.859162986931726,False
f71b_ade2cc76bbaf,all_q55,0.55,0.4,0.8167089784559095,26.41211654777526,4.951595765109521,0.88083634430391,14.852078671932212,5.601730518261616,False
f71b_f34ab3a31c3d,all_q70,0.7,0.5499999999999999,0.766322116469406,31.935805738067664,4.575525200670823,0.8035052896651421,22.07870522661209,5.292811555857482,False
f71b_8fee40e17629,cash_q40,0.4,0.25,0.803569103632457,29.61664152917864,5.287109700049927,0.8270279259626933,22.757311949539215,5.859162986931726,False
f71b_7edce41a3c0b,cash_q55,0.55,0.4,0.8167089784559095,26.41211654777526,4.951595765109521,0.88083634430391,14.852078671932212,5.601730518261616,False
f71b_4700f07f6de0,early_late_q45,0.45,0.30000000000000004,0.9491517414437154,7.579915648841856,2.750476873247731,0.7820880576541628,13.65155239772796,2.9141355453456566,False
f71b_a769a88d0f6b,trend_q45,0.45,0.30000000000000004,0.8311355955950747,14.862639154338838,2.8573988964704977,0.720848159227348,21.887066222953806,3.253946403990203,False
f71b_3db7b601d5f5,chop_q45,0.45,0.30000000000000004,0.8344463732869939,6.052187391281129,1.364177537669786,1.041674354415014,2.9912479512214656,1.596081305754688,False
f71b_3643e61a04a2,vol_expansion_q45,0.45,0.30000000000000004,0.7970911553383487,11.904962001419065,2.300666982448504,0.9029592172963798,7.275492280960082,2.5073922448468813,False
f71b_35cea1752634,all_q40,0.4,0.25,0.8518284584785517,22.718466728591935,5.102761384148605,0.9098567448692649,13.546624125289918,5.848865688184922,False
f71b_3f078009b3b3,all_q55,0.55,0.4,0.771709403257035,31.05123798036567,4.634516661759246,0.8215714694609133,23.991457415676116,5.442122387686147,False
f71b_9bcd27aecba3,all_q70,0.7,0.5499999999999999,0.8268554960177646,21.323300438117982,4.210515535186205,0.7988213802651287,24.75789672422408,5.128054775908611,False
f71b_af676dfeeb0b,cash_q40,0.4,0.25,0.8518284584785517,22.718466728591935,5.102761384148605,0.9098567448692649,13.546624125289918,5.848865688184922,False
f71b_7e5b8b10291d,cash_q55,0.55,0.4,0.771709403257035,31.05123798036567,4.634516661759246,0.8215714694609133,23.991457415676116,5.442122387686147,False
f71b_fed593f14151,early_late_q45,0.45,0.30000000000000004,0.9562151404268263,8.108572012996675,2.728355075339572,0.8085349207567185,12.38449529190063,2.970770688453081,False
f71b_8fd6119ac06e,trend_q45,0.45,0.30000000000000004,0.8269970405982128,14.92569196376801,2.802094401700101,0.9086727998841869,9.553722667217256,3.2899869496040184,False
f71b_06f312c2aae2,chop_q45,0.45,0.30000000000000004,0.86701837845175,5.126140449523926,1.3125600092174157,1.0757981961348801,3.218811358451844,1.5806353576344816,False
f71b_fb5ebb136622,vol_expansion_q45,0.45,0.30000000000000004,0.7901674724905909,14.242690661716479,2.2195537234519223,0.8778346607434955,7.815262236118316,2.476500348606468,False
f71b_b77c14eeaf36,all_q40,0.4,0.25,0.8196382599263476,28.59627680511474,5.405092622226774,0.7890858884287201,27.727015498542833,6.085703559361424,False
f71b_efc13aaec6fd,all_q55,0.55,0.4,0.8240842815285662,26.271971066093446,4.933160933519388,0.8092630185423982,26.478767336177857,5.776784596957291,False
f71b_a0067863c55e,all_q70,0.7,0.5499999999999999,0.8434630438623828,21.026932665920274,4.357994187907263,0.7944272232559723,24.788173963260647,5.467865634553157,False
f71b_ea42ae91cd4e,cash_q40,0.4,0.25,0.8196382599263476,28.59627680511474,5.405092622226774,0.7890858884287201,27.727015498542833,6.085703559361424,False
f71b_244ba977deb3,cash_q55,0.55,0.4,0.8240842815285662,26.271971066093446,4.933160933519388,0.8092630185423982,26.478767336177857,5.776784596957291,False
f71b_7f6f89fa287d,early_late_q45,0.45,0.30000000000000004,0.836164830799459,13.877844186687478,2.87583372806063,0.8668855815215036,9.095058594226831,3.089189624041332,False
f71b_5adf699e9387,trend_q45,0.45,0.30000000000000004,0.8529986024008687,13.18753963165283,2.968007886011291,0.8266614876516533,13.367251374244699,3.526824820780521,False
f71b_25271899b4dd,chop_q45,0.45,0.30000000000000004,0.9065997520374567,5.529238709640501,1.3346818071255744,0.9563856167398832,4.802925117015837,1.6166759032482971,False
f71b_878b96d5cf0a,vol_expansion_q45,0.45,0.30000000000000004,0.7482400981879627,16.677036274909984,2.374406308809033,0.8686500999865808,7.196688842773437,2.62066253106173,False
f71b_173f2a886c9f,all_q40,0.4,0.25,0.8623664032733244,21.78625195064544,5.261300935823742,0.8606265857041425,16.374060879993444,5.720149453849866,False
f71b_acebcda30700,all_q55,0.55,0.4,0.9658958231761702,8.82675477952954,4.966343630381626,0.8457479714126019,16.781109874153152,5.359743997711711,False
f71b_6eaf8dae429c,all_q70,0.7,0.5499999999999999,0.7827220757276614,28.302421785640774,4.546029470126611,0.9554532853400354,6.827351881027221,4.91696015159912,False
f71b_d1174b7569ec,cash_q40,0.4,0.25,0.8623664032733244,21.78625195064544,5.261300935823742,0.8606265857041425,16.374060879993444,5.720149453849866,False
f71b_493dc00fdca1,cash_q55,0.55,0.4,0.9658958231761702,8.82675477952954,4.966343630381626,0.8457479714126019,16.781109874153152,5.359743997711711,False
f71b_550d7a3dbedc,early_late_q45,0.45,0.30000000000000004,0.9607084133520875,6.07443470239639,2.7652247385198363,0.7430743429153652,15.125709727668754,2.8163112072510144,False
f71b_9a767b4f34e0,trend_q45,0.45,0.30000000000000004,0.8056151756263562,18.8958583685875,2.8610858627885243,0.9724370815384686,7.202549011707306,3.202459910256181,False
f71b_b72a96ef957f,chop_q45,0.45,0.30000000000000004,0.8805844926347928,5.1849915491104115,1.3604905713517597,0.8915375136346199,5.580440957546233,1.5085542664068505,False
f71b_3b8bcae011d6,vol_expansion_q45,0.45,0.30000000000000004,0.8101061187906998,13.047552718544008,2.31541484772061,0.7334226076467827,14.621792866039282,2.430162504245848,False
f71b_5a92f00ae293,all_q40,0.4,0.25,0.8060888621418402,27.88806098222736,5.110135316784658,0.7477739379029746,30.23178183593751,5.648068362622236,False
f71b_86ef79dbb131,all_q55,0.55,0.4,0.7954359256443133,26.133932344818138,4.5165337395824,0.8791608221001613,16.53434434399602,5.1023115290416,False
f71b_4b4134e7944d,all_q70,0.7,0.5499999999999999,0.8527434992183349,16.82339966917041,4.136776208825675,0.7866730229963894,21.83212208061219,4.726460124783238,False
f71b_f5b466c93044,cash_q40,0.4,0.25,0.8060888621418402,27.88806098222736,5.110135316784658,0.7477739379029746,30.23178183593751,5.648068362622236,False
f71b_0b5c6392a6c6,cash_q55,0.55,0.4,0.7954359256443133,26.133932344818138,4.5165337395824,0.8791608221001613,16.53434434399602,5.1023115290416,False
f71b_019d735c7305,early_late_q45,0.45,0.30000000000000004,0.8662324413696267,11.07889097356796,2.7725986711558894,0.7406864795079103,15.443808796119681,2.89868959722545,False
f71b_6bbffdba1044,trend_q45,0.45,0.30000000000000004,0.816950847411113,14.835613405609124,2.7725986711558894,0.7406420824330635,18.636962321376796,3.1767166633891697,False
f71b_c1b7b528882b,chop_q45,0.45,0.30000000000000004,0.9887705997716519,4.119600172901179,1.3125600092174157,0.8234078304323014,6.519903016853333,1.5342975132738617,False
f71b_9ad9b137777a,vol_expansion_q45,0.45,0.30000000000000004,0.8174445577593634,13.484440190124511,2.341223611946795,0.7749813970986942,12.38747866153717,2.4867976473532725,False
f71b_05ae8b4c36cc,all_q40,0.4,0.25,0.8097544469853278,27.779063628959655,5.4345883527709855,0.8037929603175601,24.189515596675847,5.915798130039151,False
f71b_da25cc4a5ba0,all_q55,0.55,0.4,0.8049702466168948,28.552664921665183,4.652951493349378,0.832374805990709,20.09843056726455,5.339149400218102,False
f71b_6561aa215fbb,all_q70,0.7,0.5499999999999999,0.7582305039598045,26.958505850219712,3.8750016002457977,0.8182500195057514,17.791369045734402,4.4072438636323,False
f71b_72b36fa3d970,cash_q40,0.4,0.25,0.8097544469853278,27.779063628959655,5.4345883527709855,0.8037929603175601,24.189515596675847,5.915798130039151,False
f71b_272afa74ae69,cash_q55,0.55,0.4,0.8049702466168948,28.552664921665183,4.652951493349378,0.832374805990709,20.09843056726455,5.339149400218102,False
f71b_62d9298c1bfc,early_late_q45,0.45,0.30000000000000004,0.8804328157747549,12.118818577671044,2.927451256513,0.7248386536234782,17.154246469211564,3.042851779680712,False
f71b_e27871e81b39,trend_q45,0.45,0.30000000000000004,0.7951054853018877,17.519004864025124,3.056495077643926,0.7477510019960838,19.526943665313702,3.4598923789262916,False
f71b_81de36d46bc5,chop_q45,0.45,0.30000000000000004,0.8620237483760153,5.2974731767654415,1.2609424807650456,0.9396754340761043,4.726689314365387,1.4673650714196327,False
f71b_8002e0eddbc6,vol_expansion_q45,0.45,0.30000000000000004,0.7198629779296929,17.789886386013045,2.414962938307324,0.8725667522490762,7.542573517799374,2.5588787385809035,False
f71b_af71344a532a,all_q40,0.4,0.25,0.7589018050683337,38.02225076026915,5.607875769718229,0.8001594820965993,26.833323111820263,6.157784650589055,False
f71b_f28a32fa8cae,all_q55,0.55,0.4,0.8321636648375402,24.205294642925264,5.213370373689399,0.7844000785947349,28.47666078090665,5.812825142571106,False
f71b_b12fcb2f2e4d,all_q70,0.7,0.5499999999999999,0.8129203586290641,24.831063038921393,4.61976879648714,0.7988671653074014,22.92781040287017,5.2670683089904715,False
f71b_8df73fb5af71,cash_q40,0.4,0.25,0.7589018050683337,38.02225076026915,5.607875769718229,0.8001594820965993,26.833323111820263,6.157784650589055,False
f71b_749538401f81,cash_q55,0.55,0.4,0.8321636648375402,24.205294642925264,5.213370373689399,0.7844000785947349,28.47666078090665,5.812825142571106,False
f71b_d1be391b0dd6,early_late_q45,0.45,0.30000000000000004,0.9138171430516994,9.038967864036554,2.894268559650762,0.8303621034994121,11.193642746448514,3.03770313030731,False
f71b_eeb5d8874cb1,trend_q45,0.45,0.30000000000000004,0.7008808348384624,28.829813547706628,3.1744779998207724,0.7887660282420436,17.96971980333328,3.5422707689007273,False
f71b_a87b52029ebc,chop_q45,0.45,0.30000000000000004,0.8300667029186712,6.962654349327088,1.4268559650762356,0.9913565793979884,4.218002099990843,1.663013747608917,False
f71b_8e29ebab532c,vol_expansion_q45,0.45,0.30000000000000004,0.7504551360127957,16.48566369791032,2.473954399395747,0.8790423837222786,11.410683830070491,2.6618517260489476,False
f71b_2a300e5ce756,all_q40,0.4,0.25,0.7249048856832163,43.048467210960375,5.316605430594139,0.7600902922455811,30.246204696273825,5.776784596957291,False
f71b_50dbf8070f69,all_q55,0.55,0.4,0.6957546249876833,39.419466875076274,4.575525200670823,0.9208072018139443,12.182028016471873,5.050825035307578,False
f71b_35b1a038d43c,all_q70,0.7,0.5499999999999999,0.7135130125465917,31.16723008604047,3.786514408613163,0.8184365439165047,17.289836691188764,4.293973577417452,False
f71b_c42c343ce310,cash_q40,0.4,0.25,0.7249048856832163,43.048467210960375,5.316605430594139,0.7600902922455811,30.246204696273825,5.776784596957291,False
f71b_9f4d9887e1b4,cash_q55,0.55,0.4,0.6957546249876833,39.419466875076274,4.575525200670823,0.9208072018139443,12.182028016471873,5.050825035307578,False
f71b_9d5312488f65,early_late_q45,0.45,0.30000000000000004,0.8580033688246813,10.351204790782933,2.7873465364279952,0.7136555148929155,17.019433737277982,2.883243649105243,False
f71b_757aba967b1d,trend_q45,0.45,0.30000000000000004,0.7224291354932619,24.516588495826756,2.993816650237476,0.6913263701153937,23.03275408506396,3.3054328977242253,False
f71b_4c0fa888527b,chop_q45,0.45,0.30000000000000004,0.7137395040401151,10.74979268140793,1.3346818071255744,0.9866803865728022,3.4990806186676013,1.5034056170334482,False
f71b_4da5c1058ac3,vol_expansion_q45,0.45,0.30000000000000004,0.6447868525351232,22.6841459792137,2.2637973192682397,0.833599169301392,7.456441210079191,2.34263546489801,False
f71b_72f387cac80e,all_q40,0.4,0.25,0.8698910466124185,21.166781805992155,5.301857565322033,0.8384070419894972,21.653913087415685,5.859162986931726,False
f71b_207b5a1f887c,all_q55,0.55,0.4,0.8708810082092636,16.28834193429945,4.512846773264373,0.8524144225673823,17.584824590492225,5.112608827788405,False
f71b_dbe8f771a37d,all_q70,0.7,0.5499999999999999,0.8030610964311499,20.022597205257405,3.679592385390396,0.8247191738152895,15.616080166339882,4.227041135563223,False
f71b_77d41cfca87c,cash_q40,0.4,0.25,0.8698910466124185,21.166781805992155,5.301857565322033,0.8384070419894972,21.653913087415685,5.859162986931726,False
f71b_99187c7211cf,cash_q55,0.55,0.4,0.8708810082092636,16.28834193429945,4.512846773264373,0.8524144225673823,17.584824590492225,5.112608827788405,False
