bar_time_server,timestamp_utc,split,row_index,stage42_session_reliability_signal,tier_label,routing_source,partial_context_subtype,candidate_id,stage42_session_bucket_label,stage42_session_reliability_score,entry_decision
2025.10.02 18:50:00,2025-10-02T18:50:00Z,oos,10,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.02 19:05:00,2025-10-02T19:05:00Z,oos,11,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.02 19:15:00,2025-10-02T19:15:00Z,oos,12,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.02 19:20:00,2025-10-02T19:20:00Z,oos,13,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.02 19:30:00,2025-10-02T19:30:00Z,oos,14,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.02 20:15:00,2025-10-02T20:15:00Z,oos,15,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.02 20:25:00,2025-10-02T20:25:00Z,oos,16,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.02 20:40:00,2025-10-02T20:40:00Z,oos,17,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.02 20:50:00,2025-10-02T20:50:00Z,oos,18,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.02 20:55:00,2025-10-02T20:55:00Z,oos,19,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.02 21:25:00,2025-10-02T21:25:00Z,oos,20,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.02 21:55:00,2025-10-02T21:55:00Z,oos,21,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.03 17:15:00,2025-10-03T17:15:00Z,oos,22,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,early_cash_30_60,-0.12775735294117646,0
2025.10.03 17:30:00,2025-10-03T17:30:00Z,oos,23,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,early_cash_30_60,-0.12775735294117646,0
2025.10.03 18:30:00,2025-10-03T18:30:00Z,oos,24,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,morning_60_120,-0.1698966408268734,0
2025.10.03 18:45:00,2025-10-03T18:45:00Z,oos,25,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.03 19:10:00,2025-10-03T19:10:00Z,oos,26,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.03 20:20:00,2025-10-03T20:20:00Z,oos,27,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.03 20:55:00,2025-10-03T20:55:00Z,oos,28,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.03 21:55:00,2025-10-03T21:55:00Z,oos,29,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.06 17:40:00,2025-10-06T17:40:00Z,oos,30,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,morning_60_120,-0.1698966408268734,0
2025.10.06 18:05:00,2025-10-06T18:05:00Z,oos,31,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,morning_60_120,-0.1698966408268734,0
2025.10.06 18:15:00,2025-10-06T18:15:00Z,oos,32,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,morning_60_120,-0.1698966408268734,0
2025.10.06 18:50:00,2025-10-06T18:50:00Z,oos,33,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.06 19:25:00,2025-10-06T19:25:00Z,oos,34,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.06 19:30:00,2025-10-06T19:30:00Z,oos,35,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.06 19:40:00,2025-10-06T19:40:00Z,oos,36,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.06 19:50:00,2025-10-06T19:50:00Z,oos,37,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.06 20:45:00,2025-10-06T20:45:00Z,oos,38,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.06 20:50:00,2025-10-06T20:50:00Z,oos,39,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.06 21:10:00,2025-10-06T21:10:00Z,oos,40,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.06 21:50:00,2025-10-06T21:50:00Z,oos,41,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.07 16:50:00,2025-10-07T16:50:00Z,oos,42,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,cash_open_0_30,-0.09635811836115327,0
2025.10.07 17:10:00,2025-10-07T17:10:00Z,oos,43,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,early_cash_30_60,-0.12775735294117646,0
2025.10.07 20:30:00,2025-10-07T20:30:00Z,oos,44,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.07 20:40:00,2025-10-07T20:40:00Z,oos,45,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.07 20:50:00,2025-10-07T20:50:00Z,oos,46,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.07 21:10:00,2025-10-07T21:10:00Z,oos,47,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.07 21:25:00,2025-10-07T21:25:00Z,oos,48,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.07 21:45:00,2025-10-07T21:45:00Z,oos,49,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.08 17:10:00,2025-10-08T17:10:00Z,oos,50,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,early_cash_30_60,-0.12775735294117646,0
2025.10.08 17:35:00,2025-10-08T17:35:00Z,oos,51,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,morning_60_120,-0.1698966408268734,0
2025.10.08 18:35:00,2025-10-08T18:35:00Z,oos,52,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.08 19:35:00,2025-10-08T19:35:00Z,oos,53,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.08 20:05:00,2025-10-08T20:05:00Z,oos,54,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.08 20:40:00,2025-10-08T20:40:00Z,oos,55,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.08 20:50:00,2025-10-08T20:50:00Z,oos,56,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.08 21:25:00,2025-10-08T21:25:00Z,oos,57,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.08 21:55:00,2025-10-08T21:55:00Z,oos,58,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.09 17:50:00,2025-10-09T17:50:00Z,oos,59,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,morning_60_120,-0.1698966408268734,0
2025.10.09 19:35:00,2025-10-09T19:35:00Z,oos,60,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.09 19:45:00,2025-10-09T19:45:00Z,oos,61,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.09 20:35:00,2025-10-09T20:35:00Z,oos,62,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.09 20:50:00,2025-10-09T20:50:00Z,oos,63,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.09 21:05:00,2025-10-09T21:05:00Z,oos,64,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.09 21:20:00,2025-10-09T21:20:00Z,oos,65,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.09 21:35:00,2025-10-09T21:35:00Z,oos,66,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.09 21:50:00,2025-10-09T21:50:00Z,oos,67,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.10 16:55:00,2025-10-10T16:55:00Z,oos,68,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,cash_open_0_30,-0.09635811836115327,0
2025.10.10 21:00:00,2025-10-10T21:00:00Z,oos,69,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.13 16:50:00,2025-10-13T16:50:00Z,oos,70,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,cash_open_0_30,-0.09635811836115327,0
2025.10.13 17:30:00,2025-10-13T17:30:00Z,oos,71,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,early_cash_30_60,-0.12775735294117646,0
2025.10.13 17:45:00,2025-10-13T17:45:00Z,oos,72,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,morning_60_120,-0.1698966408268734,0
2025.10.13 18:10:00,2025-10-13T18:10:00Z,oos,73,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,morning_60_120,-0.1698966408268734,0
2025.10.13 18:30:00,2025-10-13T18:30:00Z,oos,74,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,morning_60_120,-0.1698966408268734,0
2025.10.13 18:45:00,2025-10-13T18:45:00Z,oos,75,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.13 19:40:00,2025-10-13T19:40:00Z,oos,76,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.13 19:55:00,2025-10-13T19:55:00Z,oos,77,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.13 20:05:00,2025-10-13T20:05:00Z,oos,78,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.13 20:20:00,2025-10-13T20:20:00Z,oos,79,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.13 20:40:00,2025-10-13T20:40:00Z,oos,80,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.13 21:20:00,2025-10-13T21:20:00Z,oos,81,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.13 21:40:00,2025-10-13T21:40:00Z,oos,82,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.14 21:25:00,2025-10-14T21:25:00Z,oos,83,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.14 21:40:00,2025-10-14T21:40:00Z,oos,84,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.15 21:25:00,2025-10-15T21:25:00Z,oos,85,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.15 21:45:00,2025-10-15T21:45:00Z,oos,86,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.20 18:40:00,2025-10-20T18:40:00Z,oos,87,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.20 20:05:00,2025-10-20T20:05:00Z,oos,88,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.20 20:10:00,2025-10-20T20:10:00Z,oos,89,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.20 20:40:00,2025-10-20T20:40:00Z,oos,90,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.20 20:55:00,2025-10-20T20:55:00Z,oos,91,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.20 21:25:00,2025-10-20T21:25:00Z,oos,92,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.21 18:00:00,2025-10-21T18:00:00Z,oos,93,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,morning_60_120,-0.1698966408268734,0
2025.10.21 19:30:00,2025-10-21T19:30:00Z,oos,94,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.21 20:40:00,2025-10-21T20:40:00Z,oos,95,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.21 20:45:00,2025-10-21T20:45:00Z,oos,96,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.21 21:10:00,2025-10-21T21:10:00Z,oos,97,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.21 21:20:00,2025-10-21T21:20:00Z,oos,98,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.21 21:40:00,2025-10-21T21:40:00Z,oos,99,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.21 21:50:00,2025-10-21T21:50:00Z,oos,100,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.22 21:10:00,2025-10-22T21:10:00Z,oos,101,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.23 19:05:00,2025-10-23T19:05:00Z,oos,102,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.23 19:10:00,2025-10-23T19:10:00Z,oos,103,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.23 19:20:00,2025-10-23T19:20:00Z,oos,104,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.23 19:25:00,2025-10-23T19:25:00Z,oos,105,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.23 19:35:00,2025-10-23T19:35:00Z,oos,106,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.23 20:05:00,2025-10-23T20:05:00Z,oos,107,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.23 20:45:00,2025-10-23T20:45:00Z,oos,108,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.23 20:55:00,2025-10-23T20:55:00Z,oos,109,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.24 18:20:00,2025-10-24T18:20:00Z,oos,110,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,morning_60_120,-0.1698966408268734,0
2025.10.24 18:50:00,2025-10-24T18:50:00Z,oos,111,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.24 19:05:00,2025-10-24T19:05:00Z,oos,112,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.24 19:15:00,2025-10-24T19:15:00Z,oos,113,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.24 19:30:00,2025-10-24T19:30:00Z,oos,114,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.24 19:55:00,2025-10-24T19:55:00Z,oos,115,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.24 20:00:00,2025-10-24T20:00:00Z,oos,116,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.24 20:15:00,2025-10-24T20:15:00Z,oos,117,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.24 20:50:00,2025-10-24T20:50:00Z,oos,118,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.24 21:05:00,2025-10-24T21:05:00Z,oos,119,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.24 21:10:00,2025-10-24T21:10:00Z,oos,120,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.24 21:15:00,2025-10-24T21:15:00Z,oos,121,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.24 21:40:00,2025-10-24T21:40:00Z,oos,122,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.27 15:35:00,2025-10-27T15:35:00Z,oos,123,0,Tier B,tier_b_fallback,B_mixed_partial_context,c10_session_specific_long_short_thresholds,cash_open_0_30,-0.09635811836115327,0
2025.10.27 15:40:00,2025-10-27T15:40:00Z,oos,124,0,Tier B,tier_b_fallback,B_mixed_partial_context,c10_session_specific_long_short_thresholds,cash_open_0_30,-0.09635811836115327,0
2025.10.27 15:45:00,2025-10-27T15:45:00Z,oos,125,0,Tier B,tier_b_fallback,B_core_only,c10_session_specific_long_short_thresholds,cash_open_0_30,-0.09635811836115327,0
2025.10.27 15:50:00,2025-10-27T15:50:00Z,oos,126,0,Tier B,tier_b_fallback,B_mixed_partial_context,c10_session_specific_long_short_thresholds,cash_open_0_30,-0.09635811836115327,0
2025.10.27 15:55:00,2025-10-27T15:55:00Z,oos,127,0,Tier B,tier_b_fallback,B_core_only,c10_session_specific_long_short_thresholds,cash_open_0_30,-0.09635811836115327,0
2025.10.27 16:00:00,2025-10-27T16:00:00Z,oos,128,0,Tier B,tier_b_fallback,B_mixed_partial_context,c10_session_specific_long_short_thresholds,cash_open_0_30,-0.09635811836115327,0
2025.10.27 16:05:00,2025-10-27T16:05:00Z,oos,129,0,Tier B,tier_b_fallback,B_mixed_partial_context,c10_session_specific_long_short_thresholds,early_cash_30_60,-0.12775735294117646,0
2025.10.27 16:10:00,2025-10-27T16:10:00Z,oos,130,0,Tier B,tier_b_fallback,B_core_only,c10_session_specific_long_short_thresholds,early_cash_30_60,-0.12775735294117646,0
2025.10.27 16:15:00,2025-10-27T16:15:00Z,oos,131,0,Tier B,tier_b_fallback,B_mixed_partial_context,c10_session_specific_long_short_thresholds,early_cash_30_60,-0.12775735294117646,0
2025.10.27 16:20:00,2025-10-27T16:20:00Z,oos,132,0,Tier B,tier_b_fallback,B_mixed_partial_context,c10_session_specific_long_short_thresholds,early_cash_30_60,-0.12775735294117646,0
2025.10.27 16:25:00,2025-10-27T16:25:00Z,oos,133,0,Tier B,tier_b_fallback,B_mixed_partial_context,c10_session_specific_long_short_thresholds,early_cash_30_60,-0.12775735294117646,0
2025.10.27 16:30:00,2025-10-27T16:30:00Z,oos,134,0,Tier B,tier_b_fallback,B_mixed_partial_context,c10_session_specific_long_short_thresholds,early_cash_30_60,-0.12775735294117646,0
2025.10.27 19:25:00,2025-10-27T19:25:00Z,oos,135,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.27 19:30:00,2025-10-27T19:30:00Z,oos,136,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,midday_lull_120_240,-0.1762380357885976,0
2025.10.27 19:50:00,2025-10-27T19:50:00Z,oos,137,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.27 20:15:00,2025-10-27T20:15:00Z,oos,138,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.27 20:40:00,2025-10-27T20:40:00Z,oos,139,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.27 20:45:00,2025-10-27T20:45:00Z,oos,140,0,Tier B,tier_b_fallback,B_macro_missing,c10_session_specific_long_short_thresholds,late_cash_240_330,-0.17209668943772988,0
2025.10.28 15:35:00,2025-10-28T15:35:00Z,oos,141,0,Tier B,tier_b_fallback,B_core_only,c10_session_specific_long_short_thresholds,cash_open_0_30,-0.09635811836115327,0
2025.10.28 15:40:00,2025-10-28T15:40:00Z,oos,142,0,Tier B,tier_b_fallback,B_core_only,c10_session_specific_long_short_thresholds,cash_open_0_30,-0.09635811836115327,0
2025.10.28 15:45:00,2025-10-28T15:45:00Z,oos,143,0,Tier B,tier_b_fallback,B_core_only,c10_session_specific_long_short_thresholds,cash_open_0_30,-0.09635811836115327,0
2025.10.28 15:50:00,2025-10-28T15:50:00Z,oos,144,0,Tier B,tier_b_fallback,B_core_only,c10_session_specific_long_short_thresholds,cash_open_0_30,-0.09635811836115327,0
