run_id,stage_id,record_view,split,tier_scope,route_role,report_path,report_sha256,net_profit,profit_factor,trade_count,max_drawdown_amount,status
run12C_catboost_q80_direction_balance_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_tier_a_long_only_validation_is,validation,Tier A,tier_a_long_only,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12C_catboost_q80_direction_balance_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12C_catboost_q80_direction_balance_probe_v1_tier_a_long_only_validation_is.htm,aeb70f1ac9aa248c4cdf0bfc06d36e75f61de3f1ca2f11ef4ef199adf3823676,-21.29,0.98,220,418.15,recorded
run12C_catboost_q80_direction_balance_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_tier_b_long_only_validation_is,validation,Tier B,tier_b_long_only,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12C_catboost_q80_direction_balance_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12C_catboost_q80_direction_balance_probe_v1_tier_b_long_only_validation_is.htm,a167c87cf2320e5b211a2ed7e90ce642f5b8d6a4c31970de62a4bccb243f0997,188.98,9.24,12,57.43,recorded
run12C_catboost_q80_direction_balance_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_long_only_tier_a_used_validation_is,validation,Tier A,primary_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12C_catboost_q80_direction_balance_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12C_catboost_q80_direction_balance_probe_v1_routed_long_only_validation_is.htm,b38f2813c5b41b0b54946262d19a81c34fbf0a6d54365f3ce89b93dbdd9cbcb2,NA,NA,NA,NA,recorded
run12C_catboost_q80_direction_balance_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_long_only_tier_b_fallback_used_validation_is,validation,Tier B,fallback_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12C_catboost_q80_direction_balance_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12C_catboost_q80_direction_balance_probe_v1_routed_long_only_validation_is.htm,b38f2813c5b41b0b54946262d19a81c34fbf0a6d54365f3ce89b93dbdd9cbcb2,NA,NA,NA,NA,recorded
run12C_catboost_q80_direction_balance_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_long_only_validation_is,validation,Tier A+B,routed_total,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12C_catboost_q80_direction_balance_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12C_catboost_q80_direction_balance_probe_v1_routed_long_only_validation_is.htm,b38f2813c5b41b0b54946262d19a81c34fbf0a6d54365f3ce89b93dbdd9cbcb2,4.15,1,231,405.8,recorded
run12C_catboost_q80_direction_balance_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_tier_a_short_only_validation_is,validation,Tier A,tier_a_short_only,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12C_catboost_q80_direction_balance_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12C_catboost_q80_direction_balance_probe_v1_tier_a_short_only_validation_is.htm,c6d3b00f7b0b8a170a6616067915fe09212a6fdc653e31a3b39ee579a336fb2b,-180.14,0.5,43,216.51,recorded
run12C_catboost_q80_direction_balance_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_tier_b_short_only_validation_is,validation,Tier B,tier_b_short_only,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12C_catboost_q80_direction_balance_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12C_catboost_q80_direction_balance_probe_v1_tier_b_short_only_validation_is.htm,ed290bae1bcc0816b16d91f2cafa3c7e1db16dd16c9a5c3ae59cee84bfc3b5f3,-61.53,0,2,65.44,recorded
run12C_catboost_q80_direction_balance_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_short_only_tier_a_used_validation_is,validation,Tier A,primary_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12C_catboost_q80_direction_balance_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12C_catboost_q80_direction_balance_probe_v1_routed_short_only_validation_is.htm,c1219899afd8fe0dc689d2e7f500ac61dd910b29068489047524a9d649919557,NA,NA,NA,NA,recorded
run12C_catboost_q80_direction_balance_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_short_only_tier_b_fallback_used_validation_is,validation,Tier B,fallback_used,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12C_catboost_q80_direction_balance_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12C_catboost_q80_direction_balance_probe_v1_routed_short_only_validation_is.htm,c1219899afd8fe0dc689d2e7f500ac61dd910b29068489047524a9d649919557,NA,NA,NA,NA,recorded
run12C_catboost_q80_direction_balance_probe_v1,18_model_family_challenge__catboost_ordered_boosting_scout,mt5_routed_short_only_validation_is,validation,Tier A+B,routed_total,stages/18_model_family_challenge__catboost_ordered_boosting_scout/02_runs/run12C_catboost_q80_direction_balance_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run12C_catboost_q80_direction_balance_probe_v1_routed_short_only_validation_is.htm,c1219899afd8fe0dc689d2e7f500ac61dd910b29068489047524a9d649919557,-178.55,0.51,45,216.14,recorded
