branch_name,attempt_name,stress_model,extra_cost_per_trade,trade_count,net_profit,profit_factor,expectancy,closed_balance_max_drawdown,recovery_factor_closed,stress_use,claim_boundary
cost_curve_drawdown_interaction_guard,c56_plain_rf,extra_round_turn_result_currency_per_trade,2,77,-6.94,0.976076390086,-0.0901298701299,93.14,-0.0745114880825,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
cost_spread_slippage_grid_guard,c56_plain_rf,extra_round_turn_result_currency_per_trade,0,77,147.06,1.67202851529,1.90987012987,53.23,2.76272778508,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
cost_spread_slippage_grid_guard,c56_plain_rf,extra_round_turn_result_currency_per_trade,0.25,77,127.81,1.56408332598,1.65987012987,55.23,2.31414086547,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
cost_spread_slippage_grid_guard,c56_plain_rf,extra_round_turn_result_currency_per_trade,0.5,77,108.56,1.46256764242,1.40987012987,58.14,1.86721706226,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
cost_spread_slippage_grid_guard,c56_plain_rf,extra_round_turn_result_currency_per_trade,1,77,70.06,1.27884577114,0.90987012987,66.14,1.05926821893,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
cost_spread_slippage_grid_guard,c56_plain_rf,extra_round_turn_result_currency_per_trade,2,77,-6.94,0.976076390086,-0.0901298701299,93.14,-0.0745114880825,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
cp322a_exact_blocker_control,c56_plain_rf,extra_round_turn_result_currency_per_trade,0,77,147.06,1.67202851529,1.90987012987,53.23,2.76272778508,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
cp322a_exact_blocker_control,c56_plain_rf,extra_round_turn_result_currency_per_trade,0.25,77,127.81,1.56408332598,1.65987012987,55.23,2.31414086547,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
cp322a_exact_blocker_control,c56_plain_rf,extra_round_turn_result_currency_per_trade,0.5,77,108.56,1.46256764242,1.40987012987,58.14,1.86721706226,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
cp322a_exact_blocker_control,c56_plain_rf,extra_round_turn_result_currency_per_trade,1,77,70.06,1.27884577114,0.90987012987,66.14,1.05926821893,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
cp322a_exact_blocker_control,c56_plain_rf,extra_round_turn_result_currency_per_trade,2,77,-6.94,0.976076390086,-0.0901298701299,93.14,-0.0745114880825,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
curve_noncalendar_state_holdout,c56_plain_rf,extra_round_turn_result_currency_per_trade,0,77,147.06,1.67202851529,1.90987012987,53.23,2.76272778508,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
curve_noncalendar_state_holdout,c56_plain_rf,extra_round_turn_result_currency_per_trade,0.25,77,127.81,1.56408332598,1.65987012987,55.23,2.31414086547,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
curve_noncalendar_state_holdout,c56_plain_rf,extra_round_turn_result_currency_per_trade,0.5,77,108.56,1.46256764242,1.40987012987,58.14,1.86721706226,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
curve_noncalendar_state_holdout,c56_plain_rf,extra_round_turn_result_currency_per_trade,1,77,70.06,1.27884577114,0.90987012987,66.14,1.05926821893,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
curve_noncalendar_state_holdout,c56_plain_rf,extra_round_turn_result_currency_per_trade,2,77,-6.94,0.976076390086,-0.0901298701299,93.14,-0.0745114880825,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
direction_symmetry_no_side_drop,c56_plain_rf,extra_round_turn_result_currency_per_trade,0,77,147.06,1.67202851529,1.90987012987,53.23,2.76272778508,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
direction_symmetry_no_side_drop,c56_plain_rf,extra_round_turn_result_currency_per_trade,0.25,77,127.81,1.56408332598,1.65987012987,55.23,2.31414086547,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
direction_symmetry_no_side_drop,c56_plain_rf,extra_round_turn_result_currency_per_trade,0.5,77,108.56,1.46256764242,1.40987012987,58.14,1.86721706226,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
direction_symmetry_no_side_drop,c56_plain_rf,extra_round_turn_result_currency_per_trade,1,77,70.06,1.27884577114,0.90987012987,66.14,1.05926821893,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
direction_symmetry_no_side_drop,c56_plain_rf,extra_round_turn_result_currency_per_trade,2,77,-6.94,0.976076390086,-0.0901298701299,93.14,-0.0745114880825,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
drawdown_underwater_recovery_quality,c56_plain_rf,extra_round_turn_result_currency_per_trade,0,77,147.06,1.67202851529,1.90987012987,53.23,2.76272778508,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
drawdown_underwater_recovery_quality,c56_plain_rf,extra_round_turn_result_currency_per_trade,0.25,77,127.81,1.56408332598,1.65987012987,55.23,2.31414086547,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
drawdown_underwater_recovery_quality,c56_plain_rf,extra_round_turn_result_currency_per_trade,0.5,77,108.56,1.46256764242,1.40987012987,58.14,1.86721706226,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
drawdown_underwater_recovery_quality,c56_plain_rf,extra_round_turn_result_currency_per_trade,1,77,70.06,1.27884577114,0.90987012987,66.14,1.05926821893,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
drawdown_underwater_recovery_quality,c56_plain_rf,extra_round_turn_result_currency_per_trade,2,77,-6.94,0.976076390086,-0.0901298701299,93.14,-0.0745114880825,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
null_adjacent_period_control,c56_plain_rf,extra_round_turn_result_currency_per_trade,0,77,147.06,1.67202851529,1.90987012987,53.23,2.76272778508,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
null_adjacent_period_control,c56_plain_rf,extra_round_turn_result_currency_per_trade,0.25,77,127.81,1.56408332598,1.65987012987,55.23,2.31414086547,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
null_adjacent_period_control,c56_plain_rf,extra_round_turn_result_currency_per_trade,0.5,77,108.56,1.46256764242,1.40987012987,58.14,1.86721706226,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
null_adjacent_period_control,c56_plain_rf,extra_round_turn_result_currency_per_trade,1,77,70.06,1.27884577114,0.90987012987,66.14,1.05926821893,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
null_adjacent_period_control,c56_plain_rf,extra_round_turn_result_currency_per_trade,2,77,-6.94,0.976076390086,-0.0901298701299,93.14,-0.0745114880825,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_direction_interaction_guard,c56_plain_rf,extra_round_turn_result_currency_per_trade,0,77,147.06,1.67202851529,1.90987012987,53.23,2.76272778508,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_direction_interaction_guard,c56_plain_rf,extra_round_turn_result_currency_per_trade,0.25,77,127.81,1.56408332598,1.65987012987,55.23,2.31414086547,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_direction_interaction_guard,c56_plain_rf,extra_round_turn_result_currency_per_trade,0.5,77,108.56,1.46256764242,1.40987012987,58.14,1.86721706226,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_direction_interaction_guard,c56_plain_rf,extra_round_turn_result_currency_per_trade,1,77,70.06,1.27884577114,0.90987012987,66.14,1.05926821893,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_direction_interaction_guard,c56_plain_rf,extra_round_turn_result_currency_per_trade,2,77,-6.94,0.976076390086,-0.0901298701299,93.14,-0.0745114880825,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_predeclared_macro_state,c56_plain_rf,extra_round_turn_result_currency_per_trade,0,77,147.06,1.67202851529,1.90987012987,53.23,2.76272778508,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_predeclared_macro_state,c56_plain_rf,extra_round_turn_result_currency_per_trade,0.25,77,127.81,1.56408332598,1.65987012987,55.23,2.31414086547,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_predeclared_macro_state,c56_plain_rf,extra_round_turn_result_currency_per_trade,0.5,77,108.56,1.46256764242,1.40987012987,58.14,1.86721706226,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_predeclared_macro_state,c56_plain_rf,extra_round_turn_result_currency_per_trade,1,77,70.06,1.27884577114,0.90987012987,66.14,1.05926821893,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
regime_predeclared_macro_state,c56_plain_rf,extra_round_turn_result_currency_per_trade,2,77,-6.94,0.976076390086,-0.0901298701299,93.14,-0.0745114880825,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
runtime_identity_strict_handoff,c56_plain_rf,extra_round_turn_result_currency_per_trade,0,77,147.06,1.67202851529,1.90987012987,53.23,2.76272778508,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
runtime_identity_strict_handoff,c56_plain_rf,extra_round_turn_result_currency_per_trade,0.25,77,127.81,1.56408332598,1.65987012987,55.23,2.31414086547,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
runtime_identity_strict_handoff,c56_plain_rf,extra_round_turn_result_currency_per_trade,0.5,77,108.56,1.46256764242,1.40987012987,58.14,1.86721706226,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
runtime_identity_strict_handoff,c56_plain_rf,extra_round_turn_result_currency_per_trade,1,77,70.06,1.27884577114,0.90987012987,66.14,1.05926821893,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
runtime_identity_strict_handoff,c56_plain_rf,extra_round_turn_result_currency_per_trade,2,77,-6.94,0.976076390086,-0.0901298701299,93.14,-0.0745114880825,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
subject_swap_negative_control,c56_plain_rf,extra_round_turn_result_currency_per_trade,0,77,147.06,1.67202851529,1.90987012987,53.23,2.76272778508,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
subject_swap_negative_control,c56_plain_rf,extra_round_turn_result_currency_per_trade,0.25,77,127.81,1.56408332598,1.65987012987,55.23,2.31414086547,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
subject_swap_negative_control,c56_plain_rf,extra_round_turn_result_currency_per_trade,0.5,77,108.56,1.46256764242,1.40987012987,58.14,1.86721706226,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
subject_swap_negative_control,c56_plain_rf,extra_round_turn_result_currency_per_trade,1,77,70.06,1.27884577114,0.90987012987,66.14,1.05926821893,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
subject_swap_negative_control,c56_plain_rf,extra_round_turn_result_currency_per_trade,2,77,-6.94,0.976076390086,-0.0901298701299,93.14,-0.0745114880825,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
cost_curve_drawdown_interaction_guard,m48_bal_rf,extra_round_turn_result_currency_per_trade,0,277,57.84,1.08069196429,0.20880866426,133.91,0.431931894556,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
cost_curve_drawdown_interaction_guard,m48_bal_rf,extra_round_turn_result_currency_per_trade,0.25,277,-11.41,0.984815416145,-0.0411913357401,158.91,-0.071801648732,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
cost_curve_drawdown_interaction_guard,m48_bal_rf,extra_round_turn_result_currency_per_trade,0.5,277,-80.66,0.897560294136,-0.29119133574,183.91,-0.438584090044,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
cost_curve_drawdown_interaction_guard,m48_bal_rf,extra_round_turn_result_currency_per_trade,1,277,-219.16,0.745647834362,-0.79119133574,251.82,-0.870304185529,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
cost_curve_drawdown_interaction_guard,m48_bal_rf,extra_round_turn_result_currency_per_trade,2,277,-496.16,0.515672129867,-1.79119133574,514.87,-0.963660729893,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
cost_spread_slippage_grid_guard,m48_bal_rf,extra_round_turn_result_currency_per_trade,0,277,57.84,1.08069196429,0.20880866426,133.91,0.431931894556,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
cost_spread_slippage_grid_guard,m48_bal_rf,extra_round_turn_result_currency_per_trade,0.25,277,-11.41,0.984815416145,-0.0411913357401,158.91,-0.071801648732,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
cost_spread_slippage_grid_guard,m48_bal_rf,extra_round_turn_result_currency_per_trade,0.5,277,-80.66,0.897560294136,-0.29119133574,183.91,-0.438584090044,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
cost_spread_slippage_grid_guard,m48_bal_rf,extra_round_turn_result_currency_per_trade,1,277,-219.16,0.745647834362,-0.79119133574,251.82,-0.870304185529,diagnostic_cost_fragility_only_no_retune,research_development_only_stage335N_branch_specific_runtime_metric_materialization_no_model_training_no_threshold_retuning_no_lot_optimization_no_direct_forward_pocket_filtering_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
