identity_id,terminal_path,terminal_exists,common_files_root,tester_profile_root,terminal_data_root,portable_ea_ex5,portable_ea_ex5_exists,portable_ea_ex5_sha256,onnx_model,onnx_model_sha256,feature_order_hash,attempt_rows,tester_model,deposit,leverage,from_date,to_date,claim_boundary
stage364S_runtime_identity,C:\Users\awdse\AppData\Local\ObsidianPrime\mt5_portable_run329E\terminal64.exe,True,C:\Users\awdse\AppData\Local\ObsidianPrime\mt5_portable_run329E\Common\Files,C:\Users\awdse\AppData\Local\ObsidianPrime\mt5_portable_run329E\MQL5\Profiles\Tester,C:\Users\awdse\AppData\Local\ObsidianPrime\mt5_portable_run329E,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/MQL5/Experts/Project_Obsidian_Prime_v2/foundation/mt5/ObsidianPrimeV2_RuntimeProbeEA.ex5,True,ebfcb6a9122ffd4218799a47aba1aa38599bfd611c547ec5c9e7bd8ebb65bda1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364L/onnx/h12_move5__rf5_l80_n64.onnx,d30c9e623c7219ded72b3129b954b3efcb07e2f1ac8ba5fb9e22b070abef7667,,1,4 real ticks(실제 틱),500,1:100,2025.01.02,2026.04.14,research_development_mt5_runtime_probe_attempt_only_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
