thesis_id,source_artifact,feature_family,bar_time_server,timestamp_utc,row_index,timestamp_hour_utc,timestamp_weekday_utc,session_bucket_utc,session_bucket_code,session_asia,session_europe,session_us_open,session_us_late,session_rollover,guard_score,guard_score_component_count,guard_score_valid_flag,guard_score_missing_flag,hard_veto_flag,soft_veto_flag,negative_control_flag,abstain_flag,guard_family,run_id,claim_boundary,scoring_mode,queue_id,view_signal_allowed_flag,mode_action,mode_veto_or_annotation_flag,hard_veto_rank,soft_veto_rank
pv_c56_session_liquidity_veto,c56_plain,session_liquidity_timing,2026.04.22 18:05:00,2026-04-22T18:05:00Z,442,18,2,us_late,3,0,0,0,1,0,0.5,1,1,0,0,0,0,0,session_liquidity_timing,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_c56_session_liquidity_veto__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_c56_session_liquidity_veto,c56_plain,session_liquidity_timing,2026.04.22 18:10:00,2026-04-22T18:10:00Z,443,18,2,us_late,3,0,0,0,1,0,0.5,1,1,0,0,0,0,0,session_liquidity_timing,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_c56_session_liquidity_veto__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_c56_session_liquidity_veto,c56_plain,session_liquidity_timing,2026.04.22 18:15:00,2026-04-22T18:15:00Z,444,18,2,us_late,3,0,0,0,1,0,0.5,1,1,0,0,0,0,0,session_liquidity_timing,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_c56_session_liquidity_veto__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_c56_session_liquidity_veto,c56_plain,session_liquidity_timing,2026.04.22 18:20:00,2026-04-22T18:20:00Z,445,18,2,us_late,3,0,0,0,1,0,0.5,1,1,0,0,0,0,0,session_liquidity_timing,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_c56_session_liquidity_veto__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_c56_session_liquidity_veto,c56_plain,session_liquidity_timing,2026.04.22 18:25:00,2026-04-22T18:25:00Z,446,18,2,us_late,3,0,0,0,1,0,0.5,1,1,0,0,0,0,0,session_liquidity_timing,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_c56_session_liquidity_veto__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_c56_session_liquidity_veto,c56_plain,session_liquidity_timing,2026.04.22 18:30:00,2026-04-22T18:30:00Z,447,18,2,us_late,3,0,0,0,1,0,0.5,1,1,0,0,0,0,0,session_liquidity_timing,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_c56_session_liquidity_veto__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_c56_session_liquidity_veto,c56_plain,session_liquidity_timing,2026.04.22 18:35:00,2026-04-22T18:35:00Z,448,18,2,us_late,3,0,0,0,1,0,0.5,1,1,0,0,0,0,0,session_liquidity_timing,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_c56_session_liquidity_veto__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_c56_session_liquidity_veto,c56_plain,session_liquidity_timing,2026.04.22 18:40:00,2026-04-22T18:40:00Z,449,18,2,us_late,3,0,0,0,1,0,0.5,1,1,0,0,0,0,0,session_liquidity_timing,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_c56_session_liquidity_veto__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_c56_session_liquidity_veto,c56_plain,session_liquidity_timing,2026.04.22 18:45:00,2026-04-22T18:45:00Z,450,18,2,us_late,3,0,0,0,1,0,0.5,1,1,0,0,0,0,0,session_liquidity_timing,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_c56_session_liquidity_veto__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_c56_session_liquidity_veto,c56_plain,session_liquidity_timing,2026.04.22 18:50:00,2026-04-22T18:50:00Z,451,18,2,us_late,3,0,0,0,1,0,0.5,1,1,0,0,0,0,0,session_liquidity_timing,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_c56_session_liquidity_veto__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_c56_session_liquidity_veto,c56_plain,session_liquidity_timing,2026.04.22 18:55:00,2026-04-22T18:55:00Z,452,18,2,us_late,3,0,0,0,1,0,0.5,1,1,0,0,0,0,0,session_liquidity_timing,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_c56_session_liquidity_veto__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_c56_session_liquidity_veto,c56_plain,session_liquidity_timing,2026.04.22 19:00:00,2026-04-22T19:00:00Z,453,19,2,us_late,3,0,0,0,1,0,0.5,1,1,0,0,0,0,0,session_liquidity_timing,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_c56_session_liquidity_veto__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_c56_session_liquidity_veto,c56_plain,session_liquidity_timing,2026.04.22 19:10:00,2026-04-22T19:10:00Z,454,19,2,us_late,3,0,0,0,1,0,0.5,1,1,0,0,0,0,0,session_liquidity_timing,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_c56_session_liquidity_veto__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_c56_session_liquidity_veto,c56_plain,session_liquidity_timing,2026.04.22 19:15:00,2026-04-22T19:15:00Z,455,19,2,us_late,3,0,0,0,1,0,0.5,1,1,0,0,0,0,0,session_liquidity_timing,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_c56_session_liquidity_veto__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_c56_session_liquidity_veto,c56_plain,session_liquidity_timing,2026.04.22 19:20:00,2026-04-22T19:20:00Z,456,19,2,us_late,3,0,0,0,1,0,0.5,1,1,0,0,0,0,0,session_liquidity_timing,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_c56_session_liquidity_veto__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_c56_session_liquidity_veto,c56_plain,session_liquidity_timing,2026.04.22 19:25:00,2026-04-22T19:25:00Z,457,19,2,us_late,3,0,0,0,1,0,0.5,1,1,0,0,0,1,0,session_liquidity_timing,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_c56_session_liquidity_veto__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_c56_session_liquidity_veto,c56_plain,session_liquidity_timing,2026.04.22 19:30:00,2026-04-22T19:30:00Z,458,19,2,us_late,3,0,0,0,1,0,0.5,1,1,0,0,0,0,0,session_liquidity_timing,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_c56_session_liquidity_veto__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_c56_session_liquidity_veto,c56_plain,session_liquidity_timing,2026.04.22 19:35:00,2026-04-22T19:35:00Z,459,19,2,us_late,3,0,0,0,1,0,0.5,1,1,0,0,0,0,0,session_liquidity_timing,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_c56_session_liquidity_veto__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_c56_session_liquidity_veto,c56_plain,session_liquidity_timing,2026.04.22 19:45:00,2026-04-22T19:45:00Z,460,19,2,us_late,3,0,0,0,1,0,0.5,1,1,0,0,0,1,0,session_liquidity_timing,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_c56_session_liquidity_veto__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_c56_session_liquidity_veto,c56_plain,session_liquidity_timing,2026.04.22 19:50:00,2026-04-22T19:50:00Z,461,19,2,us_late,3,0,0,0,1,0,0.5,1,1,0,0,0,0,0,session_liquidity_timing,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_c56_session_liquidity_veto__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_c56_session_liquidity_veto,c56_plain,session_liquidity_timing,2026.04.22 19:55:00,2026-04-22T19:55:00Z,462,19,2,us_late,3,0,0,0,1,0,0.5,1,1,0,0,0,0,0,session_liquidity_timing,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_c56_session_liquidity_veto__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_c56_session_liquidity_veto,c56_plain,session_liquidity_timing,2026.04.22 20:00:00,2026-04-22T20:00:00Z,463,20,2,us_late,3,0,0,0,1,0,0.5,1,1,0,0,0,0,0,session_liquidity_timing,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_c56_session_liquidity_veto__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_c56_session_liquidity_veto,c56_plain,session_liquidity_timing,2026.04.22 20:05:00,2026-04-22T20:05:00Z,464,20,2,us_late,3,0,0,0,1,0,0.5,1,1,0,0,0,0,0,session_liquidity_timing,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_c56_session_liquidity_veto__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_c56_session_liquidity_veto,c56_plain,session_liquidity_timing,2026.04.22 20:15:00,2026-04-22T20:15:00Z,465,20,2,us_late,3,0,0,0,1,0,0.5,1,1,0,0,0,1,0,session_liquidity_timing,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_c56_session_liquidity_veto__control_no_veto,1,baseline_no_veto,0,0.8,0.65
pv_c56_session_liquidity_veto,c56_plain,session_liquidity_timing,2026.04.22 20:20:00,2026-04-22T20:20:00Z,466,20,2,us_late,3,0,0,0,1,0,0.5,1,1,0,0,0,0,0,session_liquidity_timing,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,control_no_veto,pv_c56_session_liquidity_veto__control_no_veto,1,baseline_no_veto,0,0.8,0.65
