thesis_id,source_artifact,feature_family,bar_time_server,timestamp_utc,row_index,atr_14_over_atr_50,historical_vol_5_over_20,return_1_over_atr_14,adx_14,di_spread_14,guard_score,guard_score_component_count,guard_score_valid_flag,guard_score_missing_flag,hard_veto_flag,soft_veto_flag,negative_control_flag,abstain_flag,guard_family,run_id,claim_boundary,scoring_mode,queue_id,view_signal_allowed_flag,mode_action,mode_veto_or_annotation_flag,hard_veto_rank,soft_veto_rank
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.14 17:30:00,2026-04-14T17:30:00Z,10,1.419349194,0.7418347001,0.398047924,38.51832962,24.0552597,0.5,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.14 17:35:00,2026-04-14T17:35:00Z,11,1.387034535,0.6691432595,-0.3361647427,39.74492264,23.53723717,0.5,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.14 17:40:00,2026-04-14T17:40:00Z,12,1.386716008,0.6622927785,-0.2616630197,41.04014587,23.60426331,0.5,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.14 17:50:00,2026-04-14T17:50:00Z,13,1.343823791,0.452842325,0.631087482,42.49528503,21.26868439,0.5,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.14 17:55:00,2026-04-14T17:55:00Z,14,1.344653845,0.5141867399,0.6542751193,43.52091217,22.87170982,0.5,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.14 18:00:00,2026-04-14T18:00:00Z,15,1.316447616,0.5360313654,-0.4701436758,44.53232956,22.47422218,0.5,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.14 18:05:00,2026-04-14T18:05:00Z,16,1.308370352,0.6961767077,-0.9709390402,43.85855103,14.81795597,0.5,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.14 18:10:00,2026-04-14T18:10:00Z,17,1.296828985,0.7205941677,-0.4196079969,41.92972183,7.671631813,0.5,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.14 18:15:00,2026-04-14T18:15:00Z,18,1.286523461,0.8691985607,0.5477411747,40.47642517,9.703474998,0.5,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.14 18:20:00,2026-04-14T18:20:00Z,19,1.293926001,0.9815189838,0.9937007427,39.81698227,14.61214542,0.5,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.14 18:25:00,2026-04-14T18:25:00Z,20,1.286547065,1.101512909,0.5689536333,39.71379852,18.58724022,0.425,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.14 18:30:00,2026-04-14T18:30:00Z,21,1.274525166,0.7041060925,0.426502943,40.03063202,22.03781509,0.3095238095,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.14 18:35:00,2026-04-14T18:35:00Z,22,1.255619287,0.329636842,0.411673516,40.4547081,22.34826469,0.25,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.14 18:40:00,2026-04-14T18:40:00Z,23,1.232726812,0.3616944849,0.4848178625,41.07303238,24.02540016,0.3695652174,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.14 18:45:00,2026-04-14T18:45:00Z,24,1.225242853,0.1305235326,0.3454755247,41.90455627,25.82756805,0.3125,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.14 18:50:00,2026-04-14T18:50:00Z,25,1.21686244,0.2549254894,0.7695756555,42.9501915,28.09228516,0.44,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.14 18:55:00,2026-04-14T18:55:00Z,26,1.201204181,0.2788998187,0.685167253,44.20749664,31.17760849,0.4423076923,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.14 19:00:00,2026-04-14T19:00:00Z,27,1.194687366,0.994348824,-0.9054372311,44.95828247,27.20600319,0.6018518519,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.14 19:05:00,2026-04-14T19:05:00Z,28,1.187599659,1.086845994,0.7948009968,45.54376221,24.86824036,0.5892857143,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.14 19:10:00,2026-04-14T19:10:00Z,29,1.160725594,1.133817196,-0.1815723032,46.09951782,23.92152214,0.4137931034,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.14 19:15:00,2026-04-14T19:15:00Z,30,1.125460386,1.059999108,0.0472843051,46.6155777,23.13381386,0.35,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.14 19:20:00,2026-04-14T19:20:00Z,31,1.107867837,1.044114232,0.6631336808,47.37627792,25.68655205,0.5564516129,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.14 19:25:00,2026-04-14T19:25:00Z,32,1.096261024,0.6387536526,0.6223730445,48.35287476,28.23721886,0.4453125,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.14 19:30:00,2026-04-14T19:30:00Z,33,1.081537366,0.5434629321,0.5211172104,49.53896713,31.53367615,0.4318181818,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.14 19:35:00,2026-04-14T19:35:00Z,34,1.081357837,0.7512027025,-0.6432538629,50.32483292,27.98224258,0.4926470588,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.14 19:40:00,2026-04-14T19:40:00Z,35,1.066347361,0.7662270069,0.3276040852,50.6666069,24.91675186,0.3642857143,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.14 19:55:00,2026-04-14T19:55:00Z,36,1.029920936,0.9182163477,-0.8300299644,51.90441895,24.07963562,0.5208333333,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.14 20:00:00,2026-04-14T20:00:00Z,37,1.025259495,0.8401146531,-0.2915743291,50.89712906,17.5598793,0.2162162162,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.14 20:05:00,2026-04-14T20:05:00Z,38,1.007440925,0.8098423481,0.12218979,50.12704468,18.40492249,0.1973684211,4,1,0,0,0,1,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,0,negative_control_drop_predeclared_rows,1,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.14 20:10:00,2026-04-14T20:10:00Z,39,1.001906395,0.7631151676,-0.1504318267,49.18923569,16.24128151,0.1730769231,4,1,0,0,0,1,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,0,negative_control_drop_predeclared_rows,1,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.14 20:15:00,2026-04-14T20:15:00Z,40,0.9847735763,0.8073252439,0.6165739894,48.31841278,15.44505692,0.3,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
