run_id,adapter_id,split,month,trade_count,net_profit,profit_factor,winner_count,loser_count,quality_flag
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_control,validation_is,2025.01,22,7.17,1.084652,11,11,pf_below_34d
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_control,validation_is,2025.02,31,155.29,2.213488,19,12,acceptable_measurement_only
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_control,validation_is,2025.03,27,94.93,1.628759,14,13,acceptable_measurement_only
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_control,validation_is,2025.04,45,227.49,1.803114,28,17,acceptable_measurement_only
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_control,validation_is,2025.05,27,16.3,1.091599,12,15,pf_below_34d
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_control,validation_is,2025.06,19,94.76,1.775514,12,7,acceptable_measurement_only
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_control,validation_is,2025.07,20,158.9,2.236191,11,9,acceptable_measurement_only
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_control,validation_is,2025.08,23,114.81,1.512316,11,12,pf_below_34d
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_control,validation_is,2025.09,22,143.1,1.810995,13,9,acceptable_measurement_only
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_control,oos,2025.10,15,16.63,1.287368,9,6,pf_below_34d
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_control,oos,2025.11,26,203.02,3.513557,17,9,acceptable_measurement_only
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_control,oos,2025.12,18,-24.4,0.796904,9,9,negative_month
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_control,oos,2026.01,27,100.41,1.830933,15,12,acceptable_measurement_only
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_control,oos,2026.02,31,130.85,1.81669,17,14,acceptable_measurement_only
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_control,oos,2026.03,37,370.06,2.588104,22,15,acceptable_measurement_only
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_control,oos,2026.04,8,-24.02,0.674614,4,4,negative_month
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_thr,validation_is,2025.01,22,7.17,1.084652,11,11,pf_below_34d
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_thr,validation_is,2025.02,31,155.29,2.213488,19,12,acceptable_measurement_only
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_thr,validation_is,2025.03,27,94.93,1.628759,14,13,acceptable_measurement_only
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_thr,validation_is,2025.04,45,227.49,1.803114,28,17,acceptable_measurement_only
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_thr,validation_is,2025.05,27,16.3,1.091599,12,15,pf_below_34d
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_thr,validation_is,2025.06,19,94.76,1.775514,12,7,acceptable_measurement_only
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_thr,validation_is,2025.07,20,158.9,2.236191,11,9,acceptable_measurement_only
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_thr,validation_is,2025.08,23,114.81,1.512316,11,12,pf_below_34d
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_thr,validation_is,2025.09,22,143.1,1.810995,13,9,acceptable_measurement_only
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_thr,oos,2025.10,15,16.63,1.287368,9,6,pf_below_34d
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_thr,oos,2025.11,26,203.02,3.513557,17,9,acceptable_measurement_only
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_thr,oos,2025.12,18,-24.4,0.796904,9,9,negative_month
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_thr,oos,2026.01,27,100.41,1.830933,15,12,acceptable_measurement_only
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_thr,oos,2026.02,31,130.85,1.81669,17,14,acceptable_measurement_only
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_thr,oos,2026.03,37,370.06,2.588104,22,15,acceptable_measurement_only
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_thr,oos,2026.04,8,-24.02,0.674614,4,4,negative_month
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_qwide,validation_is,2025.01,18,8.49,1.114714,8,10,pf_below_34d
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_qwide,validation_is,2025.02,21,167.46,3.098496,13,8,acceptable_measurement_only
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_qwide,validation_is,2025.03,18,49.16,1.42942,8,10,pf_below_34d
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_qwide,validation_is,2025.04,32,141,1.633167,18,14,acceptable_measurement_only
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_qwide,validation_is,2025.05,19,-31.64,0.756578,7,12,negative_month
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_qwide,validation_is,2025.06,17,59.31,1.588276,10,7,acceptable_measurement_only
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_qwide,validation_is,2025.07,13,4.67,1.0666,6,7,pf_below_34d
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_qwide,validation_is,2025.08,16,85.47,1.925802,9,7,acceptable_measurement_only
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_qwide,validation_is,2025.09,18,69.86,1.578742,10,8,pf_below_34d
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_qwide,oos,2025.10,12,7.29,1.125972,6,6,pf_below_34d
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_qwide,oos,2025.11,20,142.54,3.232769,13,7,acceptable_measurement_only
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_qwide,oos,2025.12,14,-46.41,0.491676,7,7,negative_month
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_qwide,oos,2026.01,20,-5.76,0.927901,10,10,negative_month
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_qwide,oos,2026.02,23,76.23,1.86625,13,10,acceptable_measurement_only
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_qwide,oos,2026.03,27,246.63,2.856874,16,11,acceptable_measurement_only
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_qwide,oos,2026.04,7,-20.27,0.610866,3,4,negative_month
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_qwide_thr,validation_is,2025.01,18,8.49,1.114714,8,10,pf_below_34d
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_qwide_thr,validation_is,2025.02,21,167.46,3.098496,13,8,acceptable_measurement_only
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_qwide_thr,validation_is,2025.03,18,49.16,1.42942,8,10,pf_below_34d
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_qwide_thr,validation_is,2025.04,32,141,1.633167,18,14,acceptable_measurement_only
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_qwide_thr,validation_is,2025.05,19,-31.64,0.756578,7,12,negative_month
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_qwide_thr,validation_is,2025.06,17,59.31,1.588276,10,7,acceptable_measurement_only
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_qwide_thr,validation_is,2025.07,13,4.67,1.0666,6,7,pf_below_34d
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_qwide_thr,validation_is,2025.08,16,85.47,1.925802,9,7,acceptable_measurement_only
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_qwide_thr,validation_is,2025.09,18,69.86,1.578742,10,8,pf_below_34d
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_qwide_thr,oos,2025.10,12,7.29,1.125972,6,6,pf_below_34d
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_qwide_thr,oos,2025.11,20,142.54,3.232769,13,7,acceptable_measurement_only
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_qwide_thr,oos,2025.12,14,-46.41,0.491676,7,7,negative_month
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_qwide_thr,oos,2026.01,20,-5.76,0.927901,10,10,negative_month
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_qwide_thr,oos,2026.02,23,76.23,1.86625,13,10,acceptable_measurement_only
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_qwide_thr,oos,2026.03,27,246.63,2.856874,16,11,acceptable_measurement_only
run184A_stage184_tp45_midwide_midsegment_quality_repair_v1,s184_mid_r0325_qwide_thr,oos,2026.04,7,-20.27,0.610866,3,4,negative_month
