candidate_id,rank_order_within_candidate,timestamp,side,edge,profit_proxy_points,entry_close,future_close,long_mae_points,short_mae_points,split,row_audit_scope
f68b_23f4d4607a78,0,2025-10-01 16:35:00+00:00,short(숏),0.03687240480564424,-13.95,24608.18,24620.93,10.380000000001019,25.11999999999898,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,1,2025-10-01 16:50:00+00:00,short(숏),0.03245918748568344,-37.800000000002186,24529.8,24566.65,10.869999999998981,77.0,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,2,2025-10-01 17:05:00+00:00,short(숏),0.016633709773748007,-9.81999999999898,24614.43,24623.05,27.0,11.619999999998981,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,3,2025-10-01 17:25:00+00:00,long(롱),0.0073644087676817405,24.55,24663.55,24689.3,0.0,26.25,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,4,2025-10-01 17:45:00+00:00,long(롱),0.006160537740503125,4.3,24682.55,24688.05,11.869999999998981,10.75,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,5,2025-10-01 18:15:00+00:00,long(롱),0.006344498265588028,-12.2,24692.05,24681.05,23.61999999999898,2.5,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,6,2025-10-02 16:35:00+00:00,long(롱),0.006043004620615577,-70.45,24912.81,24843.56,81.0,11.75,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,7,2025-10-02 16:50:00+00:00,short(숏),0.05808400375999567,-35.2,24824.81,24858.81,14.12000000000262,36.37999999999738,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,8,2025-10-02 17:05:00+00:00,short(숏),0.00861382628997992,11.92000000000262,24869.56,24856.44,33.12000000000262,7.0,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,9,2025-10-02 17:20:00+00:00,short(숏),0.005344337957394307,-18.32000000000262,24854.19,24871.31,11.37999999999738,32.12000000000262,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,10,2025-10-02 17:40:00+00:00,short(숏),0.005480231464436547,35.8,24883.56,24846.56,62.0,0.5,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,11,2025-10-02 18:05:00+00:00,short(숏),0.010952305275603591,-38.32999999999738,24790.56,24827.69,0.0,55.75,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,12,2025-10-02 18:30:00+00:00,long(롱),0.013246653087262306,-21.95,24836.81,24815.81,40.25,2.3799999999973807,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,13,2025-10-03 16:35:00+00:00,short(숏),0.01983620225447108,8.93000000000102,24940.86,24930.73,29.88000000000102,20.0,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,14,2025-10-03 16:50:00+00:00,short(숏),0.01868201321843227,42.55,24946.86,24903.11,49.63000000000102,16.25,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,15,2025-10-03 17:10:00+00:00,short(숏),0.006075941178996569,-1.2,24870.23,24870.23,17.75,25.63000000000102,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,16,2025-10-03 20:05:00+00:00,long(롱),0.006454240212587503,28.8,24847.48,24877.48,28.36999999999898,42.5,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,17,2025-10-03 20:25:00+00:00,long(롱),0.013507201804912106,2.05,24831.23,24834.48,20.5,23.63000000000102,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,18,2025-10-03 20:40:00+00:00,long(롱),0.011748258765825303,-51.45,24835.48,24785.23,60.11999999999898,2.8800000000010186,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,19,2025-10-03 21:00:00+00:00,short(숏),0.01974918569886641,27.93000000000102,24769.86,24740.73,47.38000000000102,5.369999999998981,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,20,2025-10-03 21:15:00+00:00,short(숏),0.020284542259415617,-48.45,24769.48,24816.73,2.8699999999989814,49.0,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,21,2025-10-03 21:30:00+00:00,short(숏),0.008603225586946928,26.3,24833.98,24806.48,43.75,3.75,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,22,2025-10-03 21:45:00+00:00,short(숏),0.008858103167155018,15.669999999998982,24808.48,24791.61,33.25,0.75,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,23,2025-10-06 16:35:00+00:00,short(숏),0.015150381192484741,20.05,24967.38,24946.13,44.75,31.86999999999898,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,24,2025-10-06 17:00:00+00:00,short(숏),0.006223816951520411,5.3,24960.75,24954.25,14.119999999998981,23.25,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,25,2025-10-06 17:15:00+00:00,short(숏),0.008568923647025162,-0.19999999999999996,24964.88,24963.88,4.380000000001019,24.5,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,26,2025-10-06 17:30:00+00:00,long(롱),0.007188320319652219,-0.95,24948.0,24948.25,20.5,9.0,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,27,2025-10-06 17:55:00+00:00,long(롱),0.005457343892245836,24.3,24942.25,24967.75,5.5,25.75,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,28,2025-10-07 16:35:00+00:00,short(숏),0.015297166786539196,-8.330000000001018,25046.85,25053.98,4.0,24.0,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,29,2025-10-07 16:55:00+00:00,short(숏),0.01165572316867558,27.289999999998983,25056.6,25028.23,34.0,16.38000000000102,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,30,2025-10-07 17:40:00+00:00,long(롱),0.008905561628997694,-6.95,25006.85,25001.1,10.25,12.880000000001019,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,31,2025-10-07 17:55:00+00:00,long(롱),0.005396275248041538,-48.33000000000102,24999.98,24952.85,51.25,2.8699999999989814,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,32,2025-10-07 18:10:00+00:00,short(숏),0.045828381957248476,-38.95,24869.35,24907.1,3.3699999999989814,61.88000000000102,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,33,2025-10-07 18:30:00+00:00,short(숏),0.02179784164577181,45.180000000001016,24882.98,24836.6,68.63000000000102,5.369999999998981,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,34,2025-10-07 18:45:00+00:00,short(숏),0.018433879743475434,41.180000000001016,24847.48,24805.1,53.13000000000102,1.8699999999989814,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,35,2025-10-07 19:00:00+00:00,short(숏),0.00686921081815034,0.1699999999989814,24837.85,24836.48,12.75,31.5,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,36,2025-10-07 19:25:00+00:00,short(숏),0.012372187357298448,-50.95,24832.85,24882.6,1.75,52.75,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,37,2025-10-07 19:40:00+00:00,short(숏),0.011706990129683015,45.8,24888.85,24841.85,47.86999999999898,6.25,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,38,2025-10-07 19:55:00+00:00,short(숏),0.011457779569399418,-14.2,24839.85,24852.85,19.0,17.0,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,39,2025-10-07 20:15:00+00:00,short(숏),0.008036894796732363,-11.2,24856.85,24866.85,12.5,15.880000000001019,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,40,2025-10-08 16:35:00+00:00,long(롱),0.008091749880620058,8.05,24935.21,24944.46,12.25,28.0,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,41,2025-10-08 16:55:00+00:00,long(롱),0.006464578197016957,37.05,24976.21,25014.46,4.5,46.0,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,42,2025-10-08 17:15:00+00:00,long(롱),0.012293387282718504,-11.2,25021.71,25011.71,25.86999999999898,12.75,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,43,2025-10-08 17:30:00+00:00,long(롱),0.016110112106402452,-5.45,25028.46,25024.21,18.25,8.630000000001019,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,44,2025-10-08 17:50:00+00:00,long(롱),0.020109900250546264,-0.95,25004.96,25005.21,20.36999999999898,1.0,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,45,2025-10-09 16:35:00+00:00,short(숏),0.05090744376935047,30.05,25121.12,25089.87,48.0,8.0,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,46,2025-10-09 16:50:00+00:00,short(숏),0.01594293264927915,21.8,25116.5,25093.5,48.38000000000102,13.869999999998981,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,47,2025-10-09 17:05:00+00:00,long(롱),0.026616713168640838,-9.56999999999898,25093.87,25085.5,16.86999999999898,9.0,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,48,2025-10-09 17:20:00+00:00,long(롱),0.00691799680732208,-13.95,25078.87,25066.12,19.11999999999898,11.25,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,49,2025-10-09 17:35:00+00:00,long(롱),0.007908931019501964,-26.95,25042.37,25016.62,27.5,4.630000000001019,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,50,2025-10-09 17:55:00+00:00,long(롱),0.007026135459503868,18.05,25052.62,25071.87,3.25,28.25,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,51,2025-10-09 18:25:00+00:00,long(롱),0.011688424653285012,-25.95,25049.12,25024.37,30.75,5.5,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,52,2025-10-09 18:40:00+00:00,long(롱),0.005511098025769101,22.8,25040.62,25064.62,16.75,24.63000000000102,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,53,2025-10-09 20:20:00+00:00,long(롱),0.012002372331614275,-17.95,25007.12,24990.37,23.0,20.75,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,54,2025-10-10 16:35:00+00:00,short(숏),0.026990765632718627,-40.57000000000262,25146.03,25185.4,8.37999999999738,47.75,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,55,2025-10-10 16:50:00+00:00,short(숏),0.00745319095562047,-3.7,25171.65,25174.15,28.37000000000262,12.5,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,56,2025-10-10 17:10:00+00:00,long(롱),0.01117558125562379,-24.7,25163.65,25140.15,43.12000000000262,8.37999999999738,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,57,2025-10-10 18:00:00+00:00,short(숏),0.019927072040685057,195.17000000000263,25011.65,24815.28,212.75,-0.37000000000261934,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,58,2025-10-10 18:20:00+00:00,short(숏),0.010130719373668717,126.42000000000262,24766.4,24638.78,145.12000000000262,17.5,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,59,2025-10-10 18:35:00+00:00,short(숏),0.00907572394387085,-137.07999999999737,24544.15,24680.03,42.37000000000262,137.87999999999738,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,60,2025-10-10 18:50:00+00:00,short(숏),0.011982840838444198,13.42000000000262,24659.15,24644.53,69.5,66.0,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,61,2025-10-10 19:05:00+00:00,long(롱),0.005975967567990459,32.55,24599.53,24633.28,28.0,38.75,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,62,2025-10-10 19:25:00+00:00,short(숏),0.006963084543604003,37.3,24628.53,24590.03,44.87999999999738,22.62000000000262,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,63,2025-10-10 19:40:00+00:00,short(숏),0.02851515235849994,84.67000000000262,24598.65,24512.78,88.75,8.87999999999738,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,64,2025-10-10 19:55:00+00:00,short(숏),0.01614493632196251,49.92000000000262,24492.15,24441.03,58.12000000000262,20.62999999999738,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,65,2025-10-10 20:10:00+00:00,short(숏),0.014159872703297605,-41.7,24427.03,24467.53,4.25,64.25,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,66,2025-10-10 20:25:00+00:00,short(숏),0.05417735263804985,-62.2,24490.28,24551.28,5.129999999997381,66.37000000000262,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,67,2025-10-10 20:40:00+00:00,short(숏),0.04360742602473905,15.67000000000262,24535.15,24518.28,54.5,26.12999999999738,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,68,2025-10-10 20:55:00+00:00,short(숏),0.046035741483199555,-2.579999999997381,24476.65,24478.03,16.62000000000262,23.87999999999738,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,69,2025-10-10 21:15:00+00:00,short(숏),0.031068640800756553,-21.45,24505.53,24525.78,34.25,30.0,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,70,2025-10-10 21:30:00+00:00,short(숏),0.03485644878926142,15.55,24485.03,24468.28,23.0,18.0,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,71,2025-10-10 21:45:00+00:00,short(숏),0.04036004658966702,48.17999999999738,24443.28,24393.9,54.12999999999738,32.62000000000262,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,72,2025-10-10 22:00:00+00:00,short(숏),0.035117710961381665,-6.579999999997381,24405.9,24411.28,2.1200000000026193,45.5,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,73,2025-10-13 16:45:00+00:00,short(숏),0.009713590619806589,-28.45,24639.67,24666.92,44.0,53.13000000000102,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,74,2025-10-13 17:05:00+00:00,long(롱),0.015217794625662084,-21.2,24731.05,24711.05,30.25,8.5,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,75,2025-10-13 17:25:00+00:00,short(숏),0.006064767852226316,-16.95,24663.3,24679.05,42.25,20.86999999999898,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,76,2025-10-13 17:50:00+00:00,short(숏),0.006550650326713758,44.55,24630.17,24584.42,59.86999999999898,3.1300000000010186,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,77,2025-10-13 18:05:00+00:00,long(롱),0.006560558214146528,62.180000000001016,24591.92,24655.3,14.369999999998981,71.0,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,78,2025-10-13 18:25:00+00:00,long(롱),0.010260724560078538,20.8,24692.42,24714.42,3.0,32.0,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,79,2025-10-13 19:25:00+00:00,long(롱),0.01240913349220929,11.05,24734.67,24746.92,9.75,19.5,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,80,2025-10-14 16:35:00+00:00,short(숏),0.0398854973987916,107.8,24391.14,24282.14,130.5,0.5,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,81,2025-10-14 16:50:00+00:00,short(숏),0.017014128666179573,-102.45,24305.26,24406.51,15.119999999998981,112.13000000000102,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,82,2025-10-14 17:10:00+00:00,long(롱),0.018519762505513626,43.05,24414.39,24458.64,4.25,52.61999999999898,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,83,2025-10-14 17:25:00+00:00,short(숏),0.007220398109490822,-12.95,24518.14,24529.89,7.880000000001019,38.25,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,84,2025-10-14 17:40:00+00:00,long(롱),0.012537415606481528,-11.45,24558.14,24547.89,30.38000000000102,15.369999999998981,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,85,2025-10-14 17:55:00+00:00,long(롱),0.026569763408711533,37.3,24531.64,24570.14,30.38000000000102,39.36999999999898,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,86,2025-10-14 18:10:00+00:00,long(롱),0.021180414485405252,-21.7,24543.26,24522.76,29.11999999999898,16.25,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,87,2025-10-14 18:25:00+00:00,long(롱),0.01804902343503806,-7.5699999999989815,24560.26,24553.89,35.0,0.25,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,88,2025-10-14 18:40:00+00:00,long(롱),0.024211281566456522,88.43000000000102,24543.01,24632.64,10.119999999998981,91.38000000000102,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,89,2025-10-14 18:55:00+00:00,long(롱),0.021934553853437455,-34.069999999998984,24651.01,24618.14,42.25,0.75,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,90,2025-10-14 19:10:00+00:00,long(롱),0.04128381749208376,62.430000000001016,24595.26,24658.89,0.11999999999898137,66.38000000000102,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,91,2025-10-14 19:25:00+00:00,long(롱),0.019837924783382255,34.16999999999898,24680.39,24715.76,5.630000000001019,43.11999999999898,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,92,2025-10-14 19:40:00+00:00,long(롱),0.01258290855916716,35.430000000001016,24719.26,24755.89,0.75,47.5,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,93,2025-10-14 19:55:00+00:00,long(롱),0.01707396806670619,-33.45,24756.76,24724.51,68.5,-0.25,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,94,2025-10-14 20:10:00+00:00,long(롱),0.02249082417615228,-8.830000000001018,24740.14,24732.51,13.880000000001019,20.61999999999898,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,95,2025-10-14 20:25:00+00:00,long(롱),0.01799294582885136,-29.2,24754.76,24726.76,34.86999999999898,12.5,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,96,2025-10-14 20:40:00+00:00,long(롱),0.013960829620763004,23.419999999998982,24721.39,24746.01,2.5,35.11999999999898,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,97,2025-10-15 16:35:00+00:00,short(숏),0.01561017299210532,18.43000000000102,24793.97,24774.34,40.5,32.86999999999898,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,98,2025-10-15 16:50:00+00:00,short(숏),0.012513569385754153,-98.2,24749.47,24846.47,7.5,106.0,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,99,2025-10-15 17:05:00+00:00,long(롱),0.02187277325930731,39.3,24870.84,24911.34,1.0,72.0,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,100,2025-10-15 17:20:00+00:00,long(롱),0.02067518178423705,12.8,24919.59,24933.59,12.869999999998981,26.13000000000102,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,101,2025-10-15 17:35:00+00:00,long(롱),0.018980539625977788,-14.31999999999898,24939.59,24926.47,27.5,5.880000000001019,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,102,2025-10-15 17:50:00+00:00,long(롱),0.019374336713358642,8.43000000000102,24922.59,24932.22,14.119999999998981,22.75,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,103,2025-10-15 18:05:00+00:00,long(롱),0.02227583815820866,-15.95,24924.34,24909.59,34.11999999999898,13.5,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,104,2025-10-15 18:20:00+00:00,long(롱),0.011059941844564214,-2.7,24886.97,24885.47,6.630000000001019,29.5,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,105,2025-10-15 18:35:00+00:00,long(롱),0.00745114362109589,-55.319999999998984,24847.59,24793.47,80.86999999999898,0.13000000000101863,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,106,2025-10-15 19:00:00+00:00,long(롱),0.01760293162047838,31.43000000000102,24766.84,24799.47,9.119999999998981,46.0,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,107,2025-10-15 19:15:00+00:00,long(롱),0.0099304173935163,-1.45,24793.34,24793.09,35.0,8.5,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,108,2025-10-15 19:50:00+00:00,long(롱),0.006549497062126153,-22.95,24756.97,24735.22,31.38000000000102,2.1199999999989814,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,109,2025-10-15 20:10:00+00:00,short(숏),0.006994128461112414,56.55,24622.97,24565.22,126.0,4.25,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,110,2025-10-15 20:25:00+00:00,short(숏),0.05726781774570283,-18.83,24596.72,24615.47,29.5,28.25,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
f68b_23f4d4607a78,111,2025-10-15 20:40:00+00:00,short(숏),0.028903153203730547,-55.83000000000102,24650.09,24704.72,12.25,62.25,oos(표본외),top5_candidates_first150_oos_trades(상위5후보_표본외_앞150거래)
