branch_id,queue_id,package_id,variant_role,materialization_judgment,next_queue_action,payload_path,payload_hash,handoff_path,handoff_hash,mt5_tier_a_signal_path,mt5_tier_a_signal_hash,mt5_tier_b_stress_signal_path,mt5_tier_b_stress_signal_hash,mt5_actual_routed_signal_path,mt5_actual_routed_signal_hash,decision_surface_hash,tier_a_oos_signal_count,tier_a_oos_signal_rate,tier_b_oos_signal_count,tier_b_oos_signal_rate,actual_routed_oos_signal_count,actual_routed_oos_signal_rate,selected_candidate,adapter_package,onnx_readiness,performance_claim
run278A_cp277C_directional_asymmetry_reversal_surface_q01_base_signal,run278B_01_run278A_cp277C_directional_asymmetry_reversal_surface_q01_base_signal,cp277C_directional_asymmetry_reversal_surface,base_signal_reference(기준 신호 참조),fresh_thesis_mt5_probe_payloads_materialized_no_runtime_or_candidate_claim,include_for_run278C_mt5_probe_preparation,stages/278_onnx_candidate_campaign__fresh_thesis_mt5_probe/02_runs/run278B/payloads/run278A_cp277C_directional_asymmetry_reversal_surface_q01_base_signal_payload.parquet,8beaee74e39e2374c91a833085a64ccfd3d0eb114a566e0a2ef7d532e2ee62cd,stages/278_onnx_candidate_campaign__fresh_thesis_mt5_probe/02_runs/run278B/handoff/run278A_cp277C_directional_asymmetry_reversal_surface_q01_base_signal.json,d04280c07426dbe5b6708856fb74dfeace8932500c3e6bac0f4e1ffe68725e0e,stages/278_onnx_candidate_campaign__fresh_thesis_mt5_probe/02_runs/run278B/mt5_handoff/run278A_cp277C_directional_asymmetry_reversal_surface_q01_base_signal_tier_a_signals.csv,4d8e575902539de443d69763d0f5705eae95eabda68d6ab741089fc813ac67f3,stages/278_onnx_candidate_campaign__fresh_thesis_mt5_probe/02_runs/run278B/mt5_handoff/run278A_cp277C_directional_asymmetry_reversal_surface_q01_base_signal_tier_b_stress_signals.csv,57eadab2be2bf1d11dd65da44f003b694f1db62d818554d1865def8aa40c1e42,stages/278_onnx_candidate_campaign__fresh_thesis_mt5_probe/02_runs/run278B/mt5_handoff/run278A_cp277C_directional_asymmetry_reversal_surface_q01_base_signal_actual_routed_total_signals.csv,59ebb098a02c2b551d19cb79a7fbb5c9a47fb9d63e3aa6245da6cda733f4d435,d0a527c0d24c21902705f5f0f76e2f9e077748badc8d9081eeacc3f7a2c39076,2246,0.29615,1980,0.261076,2246,0.29615,none,none,not_claimed,none
run278A_cp277C_directional_asymmetry_reversal_surface_q02_side_reversal_strict,run278B_02_run278A_cp277C_directional_asymmetry_reversal_surface_q02_side_reversal_strict,cp277C_directional_asymmetry_reversal_surface,side_reversal_strict_pressure(방향 반전 엄격 압박),fresh_thesis_mt5_probe_payloads_materialized_no_runtime_or_candidate_claim,include_for_run278C_mt5_probe_preparation,stages/278_onnx_candidate_campaign__fresh_thesis_mt5_probe/02_runs/run278B/payloads/run278A_cp277C_directional_asymmetry_reversal_surface_q02_side_reversal_strict_payload.parquet,7fb1ca7db768a4eca3baca573a014e45b4a2910df76965b06f236b7497d61eb0,stages/278_onnx_candidate_campaign__fresh_thesis_mt5_probe/02_runs/run278B/handoff/run278A_cp277C_directional_asymmetry_reversal_surface_q02_side_reversal_strict.json,a7c56043f6664ba0ff847e2541f06ca1013d83f69f7dd8f2107ff85fcdd28986,stages/278_onnx_candidate_campaign__fresh_thesis_mt5_probe/02_runs/run278B/mt5_handoff/run278A_cp277C_directional_asymmetry_reversal_surface_q02_side_reversal_strict_tier_a_signals.csv,059c3ef2777920e7369cc8d252c5f7b34e07e8dfb5d8646bffef7e477bd18117,stages/278_onnx_candidate_campaign__fresh_thesis_mt5_probe/02_runs/run278B/mt5_handoff/run278A_cp277C_directional_asymmetry_reversal_surface_q02_side_reversal_strict_tier_b_stress_signals.csv,2e57da7ae5f2b203b6c0dbd30ae86149ebad2ad2a218b83defe6929dcf1117d9,stages/278_onnx_candidate_campaign__fresh_thesis_mt5_probe/02_runs/run278B/mt5_handoff/run278A_cp277C_directional_asymmetry_reversal_surface_q02_side_reversal_strict_actual_routed_total_signals.csv,b6d9d1bf38820127daf38aa84db3f94a8a1fb684b958d7fd3b35a1f2bbb13a6e,07ccec5dc02eb30e3a1cc9e416d8014e37403c79d409174a467c26b7b08efb0e,1031,0.135944,509,0.067115,1031,0.135944,none,none,not_claimed,none
run278A_cp277C_directional_asymmetry_reversal_surface_q03_session_pressure_cap,run278B_03_run278A_cp277C_directional_asymmetry_reversal_surface_q03_session_pressure_cap,cp277C_directional_asymmetry_reversal_surface,session_pressure_cap(세션 압력 상한),fresh_thesis_mt5_probe_payloads_materialized_no_runtime_or_candidate_claim,include_for_run278C_mt5_probe_preparation,stages/278_onnx_candidate_campaign__fresh_thesis_mt5_probe/02_runs/run278B/payloads/run278A_cp277C_directional_asymmetry_reversal_surface_q03_session_pressure_cap_payload.parquet,c3bf49de9821a8b0d845fc3c0ac1b994e7d19d9ca7d990bb9956ee07d61985d6,stages/278_onnx_candidate_campaign__fresh_thesis_mt5_probe/02_runs/run278B/handoff/run278A_cp277C_directional_asymmetry_reversal_surface_q03_session_pressure_cap.json,644536cb86063d70f0b642f6363a3bbfac3c48c279f774a862fa2a34f8d84ce0,stages/278_onnx_candidate_campaign__fresh_thesis_mt5_probe/02_runs/run278B/mt5_handoff/run278A_cp277C_directional_asymmetry_reversal_surface_q03_session_pressure_cap_tier_a_signals.csv,8400e100712e8da3b8a295af3db02231d8d64f4deefa79dacda57887a0b73529,stages/278_onnx_candidate_campaign__fresh_thesis_mt5_probe/02_runs/run278B/mt5_handoff/run278A_cp277C_directional_asymmetry_reversal_surface_q03_session_pressure_cap_tier_b_stress_signals.csv,59e26ac6c7446f644b9c92e7d1d84b76c3cd8330042b87a815095cb7821379e3,stages/278_onnx_candidate_campaign__fresh_thesis_mt5_probe/02_runs/run278B/mt5_handoff/run278A_cp277C_directional_asymmetry_reversal_surface_q03_session_pressure_cap_actual_routed_total_signals.csv,532766b97c72d0612fe6a3eb642481e87baab0b6bd8f1aa45823256688af5e86,b3758c799807f4d5a7fab433074479311c3ae2e369cd4b5674ba4ae8f056341c,1445,0.190533,1228,0.16192,1445,0.190533,none,none,not_claimed,none
run278A_cp277D_macro_squeeze_failure_contrast_surface_q01_base_signal,run278B_04_run278A_cp277D_macro_squeeze_failure_contrast_surface_q01_base_signal,cp277D_macro_squeeze_failure_contrast_surface,base_signal_reference(기준 신호 참조),fresh_thesis_mt5_probe_payloads_materialized_no_runtime_or_candidate_claim,include_for_run278C_mt5_probe_preparation,stages/278_onnx_candidate_campaign__fresh_thesis_mt5_probe/02_runs/run278B/payloads/run278A_cp277D_macro_squeeze_failure_contrast_surface_q01_base_signal_payload.parquet,9e54764444368769d5abb56f15584c1c7fc813b8b1c3512286d33bf29133eae3,stages/278_onnx_candidate_campaign__fresh_thesis_mt5_probe/02_runs/run278B/handoff/run278A_cp277D_macro_squeeze_failure_contrast_surface_q01_base_signal.json,5152063fd3c2f9e04f858897d9eeb4194397c9a046175d45652bfc45335ae74b,stages/278_onnx_candidate_campaign__fresh_thesis_mt5_probe/02_runs/run278B/mt5_handoff/run278A_cp277D_macro_squeeze_failure_contrast_surface_q01_base_signal_tier_a_signals.csv,dbb3ca1651425b1969a4719955ce44b09306c4bfeaae13e79913e91c63ca5f27,stages/278_onnx_candidate_campaign__fresh_thesis_mt5_probe/02_runs/run278B/mt5_handoff/run278A_cp277D_macro_squeeze_failure_contrast_surface_q01_base_signal_tier_b_stress_signals.csv,9be80326061b9e4fcfec821dbee7a7e3a2c0a1386c973d5cf7230cb46006a041,stages/278_onnx_candidate_campaign__fresh_thesis_mt5_probe/02_runs/run278B/mt5_handoff/run278A_cp277D_macro_squeeze_failure_contrast_surface_q01_base_signal_actual_routed_total_signals.csv,19db740e2bf49a134764692795d13d54f6dc4a4b4f072d3ae3df5be6925f7f27,802eb63f41f873e2744b101c2506b69b6d324e5d084fce78dcec68770eca46b1,2363,0.311577,2363,0.311577,2363,0.311577,none,none,not_claimed,none
run278A_cp277D_macro_squeeze_failure_contrast_surface_q02_contrast_reward_focus,run278B_05_run278A_cp277D_macro_squeeze_failure_contrast_surface_q02_contrast_reward_focus,cp277D_macro_squeeze_failure_contrast_surface,contrast_reward_focus(대비 보상 집중),fresh_thesis_mt5_probe_payloads_materialized_no_runtime_or_candidate_claim,include_for_run278C_mt5_probe_preparation,stages/278_onnx_candidate_campaign__fresh_thesis_mt5_probe/02_runs/run278B/payloads/run278A_cp277D_macro_squeeze_failure_contrast_surface_q02_contrast_reward_focus_payload.parquet,1c3fffc7c7430260ffc3ca8d7c46d6dff078cf8d9d53584a3cd1c72a5fa53f8b,stages/278_onnx_candidate_campaign__fresh_thesis_mt5_probe/02_runs/run278B/handoff/run278A_cp277D_macro_squeeze_failure_contrast_surface_q02_contrast_reward_focus.json,eaa407d144836811e45a7ae60e777ed25e80c9ff6322b415d95705b2fb115668,stages/278_onnx_candidate_campaign__fresh_thesis_mt5_probe/02_runs/run278B/mt5_handoff/run278A_cp277D_macro_squeeze_failure_contrast_surface_q02_contrast_reward_focus_tier_a_signals.csv,48aec3c3fe4fd055a1fa6e63cacb7c52ff5d43fda51028fa58dde2a1664cfa66,stages/278_onnx_candidate_campaign__fresh_thesis_mt5_probe/02_runs/run278B/mt5_handoff/run278A_cp277D_macro_squeeze_failure_contrast_surface_q02_contrast_reward_focus_tier_b_stress_signals.csv,60a81f12e61e45236cb9bbf758e06bbc134258b42536c232e9b3d3c051669944,stages/278_onnx_candidate_campaign__fresh_thesis_mt5_probe/02_runs/run278B/mt5_handoff/run278A_cp277D_macro_squeeze_failure_contrast_surface_q02_contrast_reward_focus_actual_routed_total_signals.csv,0463b5a27e27db866630bcd34ddc70010aa7b6a66b59262240b950dfc01a9b1d,ba7955b2ce20c957915ad66c09681a3453d87378fb85aa6dfa2bb2562f36875a,1928,0.254219,1928,0.254219,1928,0.254219,none,none,not_claimed,none
run278A_cp277D_macro_squeeze_failure_contrast_surface_q03_late_loss_compression_guard,run278B_06_run278A_cp277D_macro_squeeze_failure_contrast_surface_q03_late_loss_compression_guard,cp277D_macro_squeeze_failure_contrast_surface,late_loss_compression_guard(후반 손실 압축 보호),fresh_thesis_mt5_probe_payloads_materialized_no_runtime_or_candidate_claim,include_for_run278C_mt5_probe_preparation,stages/278_onnx_candidate_campaign__fresh_thesis_mt5_probe/02_runs/run278B/payloads/run278A_cp277D_macro_squeeze_failure_contrast_surface_q03_late_loss_compression_guard_payload.parquet,572d5895dc72bce2bffc183f01b2a877a6966cf110a74add8177b8daf398b9cd,stages/278_onnx_candidate_campaign__fresh_thesis_mt5_probe/02_runs/run278B/handoff/run278A_cp277D_macro_squeeze_failure_contrast_surface_q03_late_loss_compression_guard.json,5f3e4cc4c750eea25929ccb9bb61995e2756dfef77de181b2cda2fc6d8a098c1,stages/278_onnx_candidate_campaign__fresh_thesis_mt5_probe/02_runs/run278B/mt5_handoff/run278A_cp277D_macro_squeeze_failure_contrast_surface_q03_late_loss_compression_guard_tier_a_signals.csv,abfb44d068ec369f5d2afdee6959bebef7cb80735a320c2d5b923b5d8f4e6bdd,stages/278_onnx_candidate_campaign__fresh_thesis_mt5_probe/02_runs/run278B/mt5_handoff/run278A_cp277D_macro_squeeze_failure_contrast_surface_q03_late_loss_compression_guard_tier_b_stress_signals.csv,b207b0311989bae373c0e58a5cb064e82744123d808c50d8c3c653eb05bea190,stages/278_onnx_candidate_campaign__fresh_thesis_mt5_probe/02_runs/run278B/mt5_handoff/run278A_cp277D_macro_squeeze_failure_contrast_surface_q03_late_loss_compression_guard_actual_routed_total_signals.csv,8ecbd3abf77624e589705a68005edfb737de9b2b491631b7e44f0461c6e01e3f,43da8787941ddc4a340f856f0a7662bc04bfd39560c145d6f863e58f92bf93d9,986,0.130011,986,0.130011,986,0.130011,none,none,not_claimed,none
