attempt_name,artifact_slug,fixed_lot,net_profit_at_fixed_lot,equity_dd_amount_at_fixed_lot,net_profit_per_1lot_linear,equity_dd_amount_per_1lot_linear,expectancy_per_1lot_linear,normalization_boundary
m48_breadth_soft_veto_replay,m48_plain,0.1,190.33,54.96,1903.3,549.6,25.4,linear_lot_normalization_only_not_new_lot_optimization
