label_name,feature_set,feature_count,model,status,train_rows,positive_rows,positive_rate
short_h6_tp10_sl7_net_utility_q57,full58,58,extra_trees_d8_l60,fit_completed,29222,8985,0.30747382109369653
short_h6_tp10_sl7_net_utility_q57,contract_core,33,logistic_l2_balanced,fit_completed,29222,8985,0.30747382109369653
short_h6_tp10_sl7_net_utility_q57,contract_core,33,extra_trees_d8_l60,fit_completed,29222,8985,0.30747382109369653
short_h6_tp10_sl7_net_utility_q57,price_vol_session,21,logistic_l2_balanced,fit_completed,29222,8985,0.30747382109369653
short_h6_tp10_sl7_net_utility_q57,price_vol_session,21,extra_trees_d8_l60,fit_completed,29222,8985,0.30747382109369653
short_h6_tp10_sl7_density_quota_utility_q52,full58,58,logistic_l2_balanced,fit_completed,29222,9564,0.3272876599822052
short_h6_tp10_sl7_density_quota_utility_q52,full58,58,extra_trees_d8_l60,fit_completed,29222,9564,0.3272876599822052
short_h6_tp10_sl7_density_quota_utility_q52,contract_core,33,logistic_l2_balanced,fit_completed,29222,9564,0.3272876599822052
short_h6_tp10_sl7_density_quota_utility_q52,contract_core,33,extra_trees_d8_l60,fit_completed,29222,9564,0.3272876599822052
short_h6_tp10_sl7_density_quota_utility_q52,price_vol_session,21,logistic_l2_balanced,fit_completed,29222,9564,0.3272876599822052
short_h6_tp10_sl7_density_quota_utility_q52,price_vol_session,21,extra_trees_d8_l60,fit_completed,29222,9564,0.3272876599822052
short_h12_tp18_sl12_net_utility_q57,full58,58,logistic_l2_balanced,fit_completed,29222,10058,0.34419273150366164
short_h12_tp18_sl12_net_utility_q57,full58,58,extra_trees_d8_l60,fit_completed,29222,10058,0.34419273150366164
short_h12_tp18_sl12_net_utility_q57,contract_core,33,logistic_l2_balanced,fit_completed,29222,10058,0.34419273150366164
short_h12_tp18_sl12_net_utility_q57,contract_core,33,extra_trees_d8_l60,fit_completed,29222,10058,0.34419273150366164
short_h12_tp18_sl12_net_utility_q57,price_vol_session,21,logistic_l2_balanced,fit_completed,29222,10058,0.34419273150366164
short_h12_tp18_sl12_net_utility_q57,price_vol_session,21,extra_trees_d8_l60,fit_completed,29222,10058,0.34419273150366164
short_h12_tp18_sl12_density_quota_utility_q52,full58,58,logistic_l2_balanced,fit_completed,29222,10905,0.37317774279652316
short_h12_tp18_sl12_density_quota_utility_q52,full58,58,extra_trees_d8_l60,fit_completed,29222,10905,0.37317774279652316
short_h12_tp18_sl12_density_quota_utility_q52,contract_core,33,logistic_l2_balanced,fit_completed,29222,10905,0.37317774279652316
short_h12_tp18_sl12_density_quota_utility_q52,contract_core,33,extra_trees_d8_l60,fit_completed,29222,10905,0.37317774279652316
short_h12_tp18_sl12_density_quota_utility_q52,price_vol_session,21,logistic_l2_balanced,fit_completed,29222,10905,0.37317774279652316
short_h12_tp18_sl12_density_quota_utility_q52,price_vol_session,21,extra_trees_d8_l60,fit_completed,29222,10905,0.37317774279652316
short_h18_tp26_sl16_net_utility_q57,full58,58,logistic_l2_balanced,fit_completed,29222,9900,0.33878584628019986
short_h18_tp26_sl16_net_utility_q57,full58,58,extra_trees_d8_l60,fit_completed,29222,9900,0.33878584628019986
short_h18_tp26_sl16_net_utility_q57,contract_core,33,logistic_l2_balanced,fit_completed,29222,9900,0.33878584628019986
short_h18_tp26_sl16_net_utility_q57,contract_core,33,extra_trees_d8_l60,fit_completed,29222,9900,0.33878584628019986
short_h18_tp26_sl16_net_utility_q57,price_vol_session,21,logistic_l2_balanced,fit_completed,29222,9900,0.33878584628019986
short_h18_tp26_sl16_net_utility_q57,price_vol_session,21,extra_trees_d8_l60,fit_completed,29222,9900,0.33878584628019986
short_h18_tp26_sl16_density_quota_utility_q52,full58,58,logistic_l2_balanced,fit_completed,29222,10690,0.36582027239750875
short_h18_tp26_sl16_density_quota_utility_q52,full58,58,extra_trees_d8_l60,fit_completed,29222,10690,0.36582027239750875
short_h18_tp26_sl16_density_quota_utility_q52,contract_core,33,logistic_l2_balanced,fit_completed,29222,10690,0.36582027239750875
short_h18_tp26_sl16_density_quota_utility_q52,contract_core,33,extra_trees_d8_l60,fit_completed,29222,10690,0.36582027239750875
short_h18_tp26_sl16_density_quota_utility_q52,price_vol_session,21,logistic_l2_balanced,fit_completed,29222,10690,0.36582027239750875
short_h18_tp26_sl16_density_quota_utility_q52,price_vol_session,21,extra_trees_d8_l60,fit_completed,29222,10690,0.36582027239750875
