bar_time_server,timestamp_utc,row_index,log_return_1,log_return_3,hl_range,close_open_ratio,gap_percent,close_prev_close_ratio,return_zscore_20,hl_zscore_50,overnight_return,return_1_over_atr_14,close_ema20_ratio,close_ema50_ratio,ema9_ema20_diff,ema20_ema50_diff,ema50_ema200_diff,ema20_ema50_spread_zscore_50,sma50_sma200_ratio,rsi_14,rsi_50,rsi_14_slope_3,rsi_14_minus_50,stoch_kd_diff,stochrsi_kd_diff,ppo_hist_12_26_9,roc_12,trix_15,atr_14,atr_50,atr_14_over_atr_50,bollinger_width_20,bb_position_20,bb_squeeze,historical_vol_20,historical_vol_5_over_20,adx_14,di_spread_14,supertrend_10_3,vortex_indicator,is_us_cash_open,minutes_from_cash_open,is_first_30m_after_open,is_last_30m_before_cash_close,vix_change_1,vix_zscore_20,us10yr_change_1,us10yr_zscore_20,usdx_change_1,usdx_zscore_20,nvda_xnas_log_return_1,aapl_xnas_log_return_1,msft_xnas_log_return_1,amzn_xnas_log_return_1,mega8_equal_return_1,mega8_pos_breadth_1,mega8_dispersion_5,us100_minus_mega8_equal_return_1
2026.04.14 17:30:00,2026-04-14T17:30:00Z,10,0.0003896281123,0.001110840589,0.0007791044191,1.000389695,0,1.000389695,0.1826201081,0.01900418662,0.004800888244,0.398047924,1.002785325,1.004256606,30.18190575,37.50479126,97.1135788,3.106010675,1.002350211,72.5605545,65.2755127,0.9492615461,22.56055641,0.376026392,1.182663441,0.03169433773,0.005769249517,0.0001239226985,25.13239288,17.70698357,1.419349194,0.007035900373,0.9701572061,0,0.2161771208,0.7418347001,38.51832962,24.0552597,-1,0.5337457657,1,60,0,0,0.0004972650204,-0.5558273792,0.0001796945144,1.465335488,2.04553362e-05,-0.6612458825,0.0008300046902,0.001003241283,0.00104510528,0.001628731145,0.001489611925,1,0.004453590605,-0.00109990791
2026.04.14 17:35:00,2026-04-14T17:35:00Z,11,-0.0003214322205,0.001101445174,0.000652709743,0.9996786118,0,0.9996786118,-0.7111593485,-0.2369757295,0.004800888244,-0.3361647427,1.002227902,1.003779054,30.75093842,39.56632233,99.09010315,2.995755672,1.002416134,69.46242523,64.13368225,0.8904218674,19.46242905,1.323085666,0.1235889047,0.02901051939,0.002980145393,0.0001346117206,24.53365135,17.68784523,1.387034535,0.007249963004,0.8776090741,0,0.2153623402,0.6691432595,39.74492264,23.53723717,-1,0.5677491426,1,65,0,0,0,-0.5100566745,0,1.318772316,-0.0001227294997,-1.106792212,-0.0002593024692,-0.0004243254371,0.001323930221,0.0002034049976,-7.94232692e-05,0.375,0.003684712108,-0.0002419572993
2026.04.14 17:40:00,2026-04-14T17:40:00Z,12,-0.0002533224178,-0.0001851265406,0.001120606437,0.9997466803,0,0.9997466803,-0.5852820873,0.6379927993,0.004800888244,-0.2616630197,1.001785755,1.003386021,29.89612579,40.84645462,100.7413254,2.823650837,1.002485514,67.03392792,63.2442627,-1.358778834,17.03393173,-2.75083518,-9.062087059,0.02331909724,0.003137768479,0.000143640922,24.83481979,17.90908813,1.386716008,0.007337672636,0.8085932136,0,0.2172912359,0.6622927785,41.04014587,23.60426331,-1,0.6096756458,1,70,0,0,0,-0.5244727135,0.0002694933501,1.670076251,0,-1.121527553,0.001606592559,-0.001428599237,-0.0001017785835,0.002234728541,0.0002713336435,0.5,0.0039413739,-0.000524624018
2026.04.14 17:50:00,2026-04-14T17:50:00Z,13,0.0005943015567,0.0002240394388,0.0008570983191,1.000594497,0,1.000594497,0.4250509739,0.1277983934,0.004800888244,0.631087482,1.001904011,1.003589392,28.36296272,43.02607346,103.9645004,2.538425207,1.002655625,68.80575562,64.04410553,-0.2188896239,18.80575943,-3.837933779,-9.240187645,0.0147665171,0.002088660607,0.0001568976295,24.17900276,17.99268723,1.343823791,0.007188810501,0.815785408,0,0.2176239789,0.452842325,42.49528503,21.26868439,-1,0.3620803058,1,80,0,0,0.00248508947,0.5066276193,0,1.070238829,-8.182971214e-05,-1.44345212,0.0008282859926,-0.001511540264,5.101520219e-05,-0.0004866377567,0.0003846813051,0.625,0.003548199311,0.0002097968827
2026.04.14 17:55:00,2026-04-14T17:55:00Z,14,0.0006231500302,0.001100511872,0.001099906513,1.000623345,0,1.000623345,0.4228484333,0.5691508651,0.004800888244,0.6542751193,1.002287149,1.004049063,29.47668076,44.96781921,106.0849762,2.494529724,1.002760053,71.55406952,65.25534821,1.506712914,21.55406952,3.196913719,5.595710754,0.01566763408,0.002948239911,0.0001632605563,24.4697876,18.19783401,1.344653845,0.007154258434,0.8653060198,0,0.2182219028,0.5141867399,43.52091217,22.87170982,-1,0.4012517333,1,85,0,0,0.002974714851,1.605212092,0,0.9842363596,-0.0001534432668,-1.889998198,0.0004656095698,0.000930448994,-0.0005357894697,0.001175636076,0.0009473385289,0.875,0.003162274137,-0.0003239942598
2026.04.14 18:00:00,2026-04-14T18:00:00Z,15,-0.0004381118342,0.0007793397526,0.0006524427445,0.9995717406,-9.733686056e-06,0.9995619655,-0.8268498182,-0.2962306142,0.004800888244,-0.4701436758,1.001671791,1.003467202,28.54276848,45.85754395,107.7313919,2.374037981,1.002851605,67.07904816,63.71537781,0.3966931701,17.07904434,4.939975739,5.695837021,0.01158076432,0.003282692516,0.0001682529983,23.91837502,18.16887665,1.316447616,0.006937945262,0.7781636119,0,0.2222557962,0.5360313654,44.53232956,22.47422218,-1,0.3757309914,1,90,0,0,0.0014829461,1.900028467,0,0.9060328603,0.000184160177,-1.08333838,-0.0003103822819,-0.0009692364838,-0.0007403719937,-0.0001620745606,-0.0004105835396,0.125,0.003587128595,-2.74323429e-05
2026.04.14 18:05:00,2026-04-14T18:05:00Z,16,-0.0009060398443,-0.0007210016483,0.0009356907685,0.9991040826,-9.737951586e-06,0.999094367,-1.321916223,0.2272918522,0.004800888244,-0.9709390402,1.000691772,1.002457857,24.8874073,45.15717316,108.5750427,2.157389879,1.00292635,58.8829689,60.69478607,-3.30759716,8.882967949,-3.191358566,-15.04109478,0.001572027919,0.002393676899,0.000170007319,23.92420387,18.28549957,1.308370352,0.006258138921,0.6283595562,0,0.2293371856,0.6961767077,43.85855103,14.81795597,-1,0.256894052,1,95,0,0,0.000493583444,1.807079554,0,0.8208863735,0.0006342126871,1.229837418,-0.001657001209,0.000659183017,0.0005106600584,-4.05227438e-05,-0.001154171652,0.25,0.002435209928,0.000248542201
2026.04.14 18:10:00,2026-04-14T18:10:00Z,17,-0.0003899471776,-0.001734098885,0.0008775522001,0.999610126,0,0.999610126,-0.7305237651,0.1010009795,0.004800888244,-0.4196079969,1.00027287,1.001985788,20.71995735,43.81947327,109.0425186,1.929191113,1.003003597,55.72896576,59.45768356,-5.275034428,5.728966713,-12.12523937,-28.57234001,-0.008328896947,0.0005560921272,0.0001684213785,23.82247543,18.36978912,1.296828985,0.004986851942,0.5373523831,0,0.2275948822,0.7205941677,41.92972183,7.671631813,-1,0.2540146112,1,100,0,0,0.002466699574,2.268117428,0,0.7422236204,-5.111376959e-05,1.177381754,-0.00150403264,-3.876344636e-05,-0.001558329095,-0.001054168097,-0.0011141625,0.125,0.001268328633,0.0007242913707
2026.04.14 18:15:00,2026-04-14T18:15:00Z,18,0.0005069016479,-0.0007890853449,0.000886853144,1.000497222,9.75057992e-06,1.000506997,0.556102097,0.1051645353,0.004800888244,0.5477411747,1.000705719,1.002395868,18.67075729,43.22127151,109.8251038,1.783259749,1.003083348,58.81723785,60.52500153,-2.753935099,8.817239761,-9.561635971,-19.37577629,-0.01190079935,0.0004094844335,0.0001653299551,23.74587059,18.45739365,1.286523461,0.004699804354,0.6199231744,0,0.1826910973,0.8691985607,40.47642517,9.703474998,-1,0.3386744261,1,105,0,0,-0.0004921259824,1.827858686,0.0003592922003,1.343811154,0.0002044655266,1.936138868,0.00207393663,-0.001396485721,-0.001868083142,0.00129727996,0.001358148409,0.75,0.002720316639,-0.0008511182386
2026.04.14 18:20:00,2026-04-14T18:20:00Z,19,0.0009351439658,0.001052098465,0.001158647006,1.000935555,0,1.000935555,1.07296598,0.6065763831,0.004800888244,0.9937007427,1.001485348,1.003202558,19.34617805,43.88438034,111.2290268,1.742607474,1.003176093,63.83324432,62.39021683,1.650092721,13.83324623,2.390673399,6.152093887,-0.008555412292,0.001657954301,0.0001628717437,24.17473602,18.68324661,1.293926001,0.004300883505,0.8028435111,0,0.1853159964,0.9815189838,39.81698227,14.61214542,-1,0.3501127064,1,110,0,0,-0.004431314766,0.3911505938,8.979078848e-05,1.43246007,5.110593338e-05,1.864675999,0.000362497085,0.0005821060622,0.001075213891,0.001619236893,0.001451337943,1,0.002705515362,-0.0005157565465
2026.04.14 18:25:00,2026-04-14T18:25:00Z,20,0.0005353657762,0.001977411332,0.0009439378628,1.000525713,9.736529137e-06,1.000535488,0.6354927421,0.1675906479,0.004800888244,0.5689536333,1.00182879,1.00359261,20.90703201,45.06721497,112.9234695,1.741995573,1.003273845,66.36114502,63.4011879,3.544059992,16.36114693,10.06914997,19.38724899,-0.003582984675,0.00115936948,0.0001616735826,24.18011284,18.79458046,1.286547065,0.004470604938,0.8789573312,0,0.1658104807,1.101512909,39.71379852,18.58724022,-1,0.3500385582,1,115,0,0,-0.002472799271,-0.3911505938,0.0001795654534,1.634313226,-5.110332131e-05,1.511014938,0.00196555187,-0.0002716073359,0.001227401895,0.001091504586,0.001689317403,0.875,0.00340334163,-0.00115380832
2026.04.14 18:30:00,2026-04-14T18:30:00Z,21,0.0003989044635,0.001869414235,0.0008657419239,1.000398993,0,1.000398993,0.3756051958,-0.004699663259,0.004800888244,0.426502943,1.002015829,1.003835797,22.71237373,46.50134277,114.7911758,1.757457018,1.003370643,68.14840698,64.13453674,3.110388756,18.14840508,8.252018929,19.33831596,0.00128444517,0.001168656629,0.0001618358947,24.04224777,18.86368942,1.274525166,0.004665579181,0.912776947,0,0.1659063846,0.7041060925,40.03063202,22.03781509,-1,0.3540229797,1,120,0,0,0,-0.3523051441,-0.0004488330451,0.6016290784,0.0001533178001,1.751460433,-0.0004651763884,0.001202272833,0.0008174317773,-0.0007275373209,0.0003488317307,0.5,0.003546332242,5.015231727e-05
2026.04.14 18:35:00,2026-04-14T18:35:00Z,22,0.0003792981151,0.001313568326,0.0007448391407,1.000389099,-9.727436918e-06,1.000379324,0.2966138422,-0.2634854913,0.004800888244,0.411673516,1.002167344,1.004050612,24.60790825,48.12054825,116.8083267,1.7817626,1.003468633,69.79249573,64.81877136,1.986417651,19.79249954,3.332776785,14.02763939,0.00570236193,0.001870451728,0.0001633287466,23.69280052,18.86941528,1.255619287,0.004814195912,0.9377037287,0,0.1644178629,0.329636842,40.4547081,22.34826469,-1,0.3842614591,1,125,0,0,-0.0004957858473,-0.4615718126,0.000269420736,1.224276543,-0.0002043923887,1.065498233,-0.0004653928918,-0.0003876720439,0.001454397221,0.001696764491,0.001526498701,0.75,0.004082231317,-0.001147128758
2026.04.14 18:40:00,2026-04-14T18:40:00Z,23,0.000437472976,0.001215675496,0.0006609256961,1.000437617,0,1.000437617,0.3137146533,-0.4538660944,0.004800888244,0.4848178625,1.002357006,1.004313111,26.68976402,49.97862244,119.0107498,1.816964149,1.003572583,71.61322021,65.59165955,1.75069201,21.61322212,1.430419683,12.11879444,0.009965524077,0.002562778303,0.0001661860297,23.21474457,18.83202744,1.232726812,0.004663849249,0.9902347922,0,0.1535016447,0.3616944849,41.07303238,24.02540016,-1,0.3523946702,1,130,0,0,0.0004960317747,-0.2740150988,0,1.323958993,0.0001839907636,1.48729527,0.002324801404,-0.0001938923961,0.001019368065,0.001492387033,0.000966758409,0.75,0.00251074438,-0.0005291897687
2026.04.14 18:45:00,2026-04-14T18:45:00Z,24,0.0003109755053,0.001127746538,0.0008744826191,1.000311017,0,1.000311017,0.06309582293,-0.03746824339,0.004800888244,0.3454755247,1.002413988,1.004443288,28.52635002,51.85532761,121.2934265,1.847552776,1.003684402,72.86569977,66.13156128,1.572431564,22.86569977,1.835590363,9.917668343,0.01307639387,0.00299188192,0.0001701180154,23.16369057,18.90538597,1.225242853,0.004378773272,1.030347943,0,0.1525511891,0.1305235326,41.90455627,25.82756805,-1,0.3751179576,1,135,0,0,0.0004957858473,-0.08669483662,0.0001795654534,1.928571463,0.0003065948549,1.996234655,0.0002063877037,0.001356457942,0.001120105968,-0.0008467571461,0.0006022740854,0.625,0.002039044164,-0.0002912502678
2026.04.14 18:50:00,2026-04-14T18:50:00Z,25,0.0006896317354,0.001438080217,0.0008544601733,1.000699639,-9.71647296e-06,1.000689864,0.8877531886,-0.1045090854,0.004800888244,0.7695756555,1.002808928,1.004933834,31.17185211,54.28743744,123.9369049,1.906629682,1.003806233,75.45352936,67.29345703,1.887010813,25.45353127,1.839176536,6.567191601,0.01769309305,0.003087501973,0.0001756199781,23.08057022,18.96727943,1.21686244,0.004806897137,1.077389717,0,0.1372103691,0.2549254894,42.9501915,28.09228516,-1,0.4619958103,1,140,0,0,0.002477700589,0.6799573302,-0.0001795332064,1.098187804,0.0003575843584,2.325112581,0.001546551473,-0.001666763914,0.0007375663263,0.001290010638,0.0008035275969,0.75,0.002624861198,-0.0001136580031
2026.04.14 18:55:00,2026-04-14T18:55:00Z,26,0.0006057064747,0.001606313745,0.0007336144918,1.000596166,9.709774531e-06,1.000605941,0.7303071618,-0.381415993,0.004800888244,0.685167253,1.003090143,1.005324125,34.12722778,57.07282257,126.8596191,1.977058649,1.003939509,77.48581696,68.26966858,1.957531095,27.48581505,1.227528691,1.827289581,0.02243388072,0.00307000475,0.0001827807573,22.78195763,18.96593285,1.201204181,0.005473586265,1.07493341,0,0.1367129982,0.2788998187,44.20749664,31.17760849,-1,0.6454094052,1,145,0,0,0.001977261389,1.183062434,-8.978272672e-05,0.6790057421,-8.170435467e-05,1.842704654,0.0006694302429,0.0001163760535,0.0007878318429,0.0009664170793,0.0006803678116,0.875,0.002244650386,-7.447785902e-05
2026.04.14 19:00:00,2026-04-14T19:00:00Z,27,-0.0007999208174,0.0004954173928,0.0008585107862,0.9992004037,0,0.9992004037,-1.859037757,-0.1381547004,0.004800888244,-0.9054372311,1.002069712,1.004342198,33.45822144,58.12688446,128.9874115,1.934261084,1.004057765,69.32366943,65.63011169,-1.180676579,19.32367134,-1.810144663,-8.336730957,0.01796494424,0.002707150532,0.0001888145198,22.73324585,19.02861404,1.194687366,0.005553109106,0.8842226267,0,0.1464525312,0.994348824,44.95828247,27.20600319,-1,0.5833733678,1,150,0,0,0,1.070486903,0,0.6115928292,-7.149715384e-05,1.510134697,-0.001390856574,-0.0003879728611,-0.0001524351537,-0.001288763713,-0.0009645080427,0.125,0.001716726227,0.0001649070764
2026.04.14 19:05:00,2026-04-14T19:05:00Z,28,0.0006989951944,0.0005047808518,0.000844324124,1.000689507,9.711660823e-06,1.000699282,0.9659264088,-0.1963857859,0.004800888244,0.7948009968,1.002505898,1.004845738,34.22240067,59.83447266,131.487854,1.932668924,1.004185081,72.09016418,66.77547455,-1.121123075,22.09016228,-1.342687607,-9.679430962,0.01750190742,0.004317822866,0.0001948350691,22.66301537,19.08304214,1.187599659,0.005980531219,0.9413802028,0,0.1408477873,1.086845994,45.54376221,24.86824036,-1,0.530017972,1,155,0,0,0.002466699574,1.624868274,8.979078848e-05,0.886476934,0,1.349562883,0.000978952623,3.880405711e-05,0.0007365547353,0.0004431999114,0.0007854394498,0.875,0.001600628835,-8.619987784e-05
2026.04.14 19:10:00,2026-04-14T19:10:00Z,29,-0.0001552900503,-0.0002562156587,0.00053385098,0.9998447299,0,0.9998447299,-0.6121068001,-0.8415135741,0.004800888244,-0.1815723032,1.002125978,1.004504919,33.70462036,60.87128448,133.6979828,1.891251922,1.004303098,70.56716156,66.27466583,-2.306218863,20.56715965,-1.205843091,-9.822176933,0.0140728429,0.004553521052,0.0001999001252,22.026371,18.9763813,1.160725594,0.006297721993,0.8678688407,0,0.1417322308,1.133817196,46.09951782,23.92152214,-1,0.5104906559,1,160,0,0,0,1.46963501,0,0.8011541963,0.0001021460921,1.368664145,0.001852233545,-0.001631068299,-0.0002539231209,0.0006443039747,6.677141209e-05,0.625,0.002255367115,-0.0002220494061
2026.04.14 19:15:00,2026-04-14T19:15:00Z,30,3.88247754e-05,0.0005825299304,0.0003785341978,1.000038862,0,1.000038862,-0.2832854688,-1.161129355,0.004800888244,0.0472843051,1.001958251,1.004364967,32.79261398,61.60124207,135.7773895,1.835011482,1.004410148,70.73361969,66.33906555,0.469983995,20.7336235,1.895734549,-2.093211889,0.01017447934,0.004083422478,0.0002037911181,21.14948654,18.79185486,1.125460386,0.006488373969,0.8345062137,0,0.1387770176,1.059999108,46.6155777,23.13381386,-1,0.6596740484,1,165,0,0,0.00196850393,1.816379547,0.0001795654534,1.439699411,-0.0001838441822,0.9514342546,-5.140463327e-05,0.000233172701,-0.000203184929,0.001287363935,0.0003043699835,0.5,0.001406679396,-0.000265544455
2026.04.14 19:20:00,2026-04-14T19:20:00Z,31,0.0005336878239,0.0004172225599,0.0006014512619,1.000524163,9.706004676e-06,1.000533819,0.6067819595,-0.6802906394,0.004800888244,0.6631336808,1.002255201,1.004708052,32.948349,62.77602005,138.1047974,1.806607366,1.004520655,72.99521637,67.2173996,0.3016842604,22.99521446,1.924726009,0.8857138753,0.009325710125,0.003680408234,0.000207375866,20.74595261,18.726017,1.107867837,0.00667822687,0.8714496493,0,0.1374485046,1.044114232,47.37627792,25.68655205,-1,0.8848614097,1,170,0,0,-0.00147347746,1.275132298,0,1.290622354,-0.0001021544376,0.6910284162,0.0006680542137,-3.885834303e-05,0.001446792507,0.002208791906,0.0006689551519,0.75,0.001637901762,-0.0001351248793
2026.04.14 19:25:00,2026-04-14T19:25:00Z,32,0.0004946198314,0.001067132456,0.0006690260489,1.000494719,0,1.000494719,0.4730935097,-0.5185691118,0.004800888244,0.6223730445,1.002488375,1.004999995,33.76919937,64.27706146,140.6379395,1.797207832,1.004649878,74.92983246,68.00728607,1.45422411,24.92983055,1.876228452,2.98911047,0.0101615414,0.003639513161,0.0002111650247,20.49624062,18.69649696,1.096261024,0.006857926957,0.8967830539,0,0.1366298199,0.6387536526,48.35287476,28.23721886,-1,0.9206234217,1,175,0,0,-0.0004918838968,1.046700358,8.97666032e-05,1.501173258,5.108243568e-05,0.7041919827,0.0005649282248,0.0002331274009,-0.0004059059429,0.0006015520194,0.0008275418077,0.75,0.001896758564,-0.0003327996819
2026.04.14 19:30:00,2026-04-14T19:30:00Z,33,0.0004071503354,0.001435457962,0.0006106012152,1.000407219,0,1.000407219,0.3220274746,-0.6462525129,0.004800888244,0.5211172104,1.002619982,1.005195975,34.82011414,65.93006134,143.2999268,1.794730663,1.004776716,76.42752838,68.64220428,1.897967577,26.42752457,1.540100336,6.235760212,0.01142662205,0.003647788893,0.0002153126406,20.15722466,18.63756752,1.081537366,0.007165242452,0.9023941755,0,0.1353778392,0.5434629321,49.53896713,31.53367615,-1,0.9583810568,1,180,0,0,0,0.9498713613,-8.975854871e-05,1.029368758,-0.000204319309,0.2255569249,-5.134392632e-05,0.001009591157,0.0004312695819,0.0008816222544,0.0004569669545,0.875,0.001791218296,-4.973371688e-05
