candidate_id,label_name,side,entry_mode,fill_order,hold_bars,tp_price_units,sl_price_units,tp_broker_points,sl_broker_points,label_mode,utility_quantile,feature_set,feature_count,model,prob_quantile,prob_threshold,session,risk_filter,cooldown_bars,contract_pnl_scale,initial_balance,raw_signal_total,lifecycle_trade_total,overall_signal_to_trade_ratio,scout_clue,meaningful_signal,final_like_reference,dual_positive,rank_score,validation_raw_signal_count,validation_lifecycle_trade_count,validation_signal_to_trade_ratio,oos_raw_signal_count,oos_lifecycle_trade_count,oos_signal_to_trade_ratio,val_net,val_gross_profit,val_gross_loss,val_pf,val_dd_pct,val_trade_count,val_calendar_days,val_calendar_trades_day,val_active_days,val_active_trades_day,val_win_rate,val_avg_win,val_avg_loss,val_payoff,val_expectancy,val_recovery,val_avg_hold_bars,val_avg_mae_contract,val_avg_spread_cost_contract,val_max_consecutive_loss,val_time_under_water_trades,val_smooth_equity_proxy,oos_net,oos_gross_profit,oos_gross_loss,oos_pf,oos_dd_pct,oos_trade_count,oos_calendar_days,oos_calendar_trades_day,oos_active_days,oos_active_trades_day,oos_win_rate,oos_avg_win,oos_avg_loss,oos_payoff,oos_expectancy,oos_recovery,oos_avg_hold_bars,oos_avg_mae_contract,oos_avg_spread_cost_contract,oos_max_consecutive_loss,oos_time_under_water_trades,oos_smooth_equity_proxy
f79b_02682,short_same_h12_tp15_sl10_close_direction_fill_path_net_q60,short,same_bar_open,close_direction,12,15.0,10.0,1500.0,1000.0,fill_path_net,0.6,no_session,54,extra_trees_d7_l80,0.82,0.5101318809697402,cash_open,none,6,0.08870965974736267,500.0,153,68,0.4444444444444444,0,0,0,1,32486.929562913414,102,44,0.43137254901960786,51,24,0.47058823529411764,0.7043546983940614,24.49451124944178,-23.790156551047716,1.029606980386308,1.5896771026727379,44,271,0.16236162361623616,44,1.0,0.45454545454545453,1.224725562472089,-0.9912565229603215,1.2355283764635694,0.01600806132713776,0.08861607142857172,1.0454545454545454,5.7276198267337115,0.10495965651017504,9,30,0,3.654837981591342,15.116126020950599,-11.461288039359253,1.318885448916409,0.8764514383039456,24,194,0.12371134020618557,24,1.0,0.5,1.2596771684125498,-0.9551073366132711,1.318885448916409,0.15228491589963924,0.8340080971659898,1.0416666666666667,5.016124672772867,0.06948923346876741,3,12,1
f79b_02502,short_same_h12_tp15_sl10_close_direction_fill_path_net_q60,short,same_bar_open,close_direction,12,15.0,10.0,1500.0,1000.0,fill_path_net,0.6,runtime_fill_context,27,logistic_l2_balanced,0.68,0.5137859014397762,cash_open,none,6,0.08870965974736267,500.0,134,92,0.6865671641791045,0,0,0,1,32476.56113618684,95,60,0.631578947368421,39,32,0.8205128205128205,6.929998619463974,36.73644429457783,-29.80644567511385,1.2325000000000004,1.9232254233228219,60,271,0.22140221402214022,60,1.0,0.5,1.2245481431525944,-0.9935481891704616,1.2325000000000004,0.11549997699106623,0.720664206642067,1.0333333333333334,6.214082095416177,0.10627417237734046,6,50,0,0.33709670703997796,17.475802970230447,-17.138706263190468,1.0196687370600415,1.3554836009397035,32,194,0.16494845360824742,32,1.0,0.4375,1.2482716407307461,-0.952150347955026,1.311002661934339,0.010534272094999311,0.04973821989528786,1.0,8.000169777241219,0.07263103391815318,6,19,1
f79b_01168,short_same_h6_tp9_sl7_pessimistic_fill_path_net_q60,short,same_bar_open,pessimistic,6,9.0,7.0,900.0,700.0,fill_path_net,0.6,runtime_fill_context,27,logistic_l2_balanced,0.82,0.5816142003130111,all,trend_aligned,6,0.08870965974736267,500.0,156,53,0.33974358974358976,0,0,0,1,32462.78374004969,120,37,0.30833333333333335,36,16,0.4444444444444444,1.472580351806222,13.838706920588574,-12.366126568782356,1.1190817790530845,1.330644896210447,37,271,0.13653136531365315,23,1.608695652173913,0.5405405405405406,0.6919353460294287,-0.7274192099283738,0.9512195121951219,0.03979946896773573,0.22133333333333244,1.3513513513513513,1.3931732185404737,0.10645159169683523,5,25,0,0.24838704729261663,5.801611747477519,-5.553224700184902,1.0447284345047927,0.7061288915890032,16,194,0.08247422680412371,14,1.1428571428571428,0.5,0.7252014684346899,-0.6941530875231128,1.0447284345047927,0.015524190455788539,0.07035175879397054,1.0625,1.442585398104132,0.0731854692915742,5,13,1
f79b_02452,long_same_h12_tp15_sl10_close_direction_fill_path_net_q60,long,same_bar_open,close_direction,12,15.0,10.0,1500.0,1000.0,fill_path_net,0.6,no_session,54,logistic_l2_balanced,0.68,0.5176270521036742,all,trend_aligned,6,0.08870965974736267,500.0,1516,337,0.22229551451187335,0,0,0,1,30933.84674897748,783,183,0.23371647509578544,733,154,0.2100954979536153,0.17919351268968153,100.52756061890634,-100.34836710621667,1.0017857142857143,2.7783865432873993,183,271,0.6752767527675276,90,2.033333333333333,0.44808743169398907,1.2259458612061749,-0.9935481891704621,1.233906794425087,0.0009791995228944346,0.01289910600255492,1.5683060109289617,4.811854320816481,0.10566629306956345,7,94,0,5.677418223831205,87.2903051914049,-81.61288696757367,1.0695652173913046,4.045160484479732,154,194,0.7938144329896907,71,2.1690140845070425,0.44805194805194803,1.265076886831955,-0.9601516113832197,1.3175803402646504,0.03686635210280004,0.28070175438596506,1.5454545454545454,5.029526647829597,0.06970044694435638,8,130,0
f79b_01836,short_same_h12_tp15_sl10_pessimistic_fill_path_net_q60,short,same_bar_open,pessimistic,12,15.0,10.0,1500.0,1000.0,fill_path_net,0.6,no_external,42,logistic_l2_balanced,0.68,0.537747145231403,cash_mid,trend_aligned,6,0.08870965974736267,500.0,573,156,0.27225130890052357,0,0,0,1,30089.750456789963,422,107,0.25355450236966826,151,49,0.32450331125827814,2.3596769492798515,59.98547192116664,-57.62579497188679,1.040948275862069,1.8593544683047185,107,271,0.3948339483394834,59,1.8135593220338984,0.45794392523364486,1.2241933045136049,-0.993548189170462,1.2321428571428572,0.022053055600746274,0.25381679389313067,1.514018691588785,2.865073291167633,0.10645159169683518,4,63,0,1.8806447866440874,27.695155773126615,-25.81451098648254,1.0728522336769755,1.2667739411923435,49,194,0.25257731958762886,34,1.4411764705882353,0.4489795918367347,1.2588707169603006,-0.9560929994993533,1.316682286785379,0.038380505849879336,0.2969187675070015,1.346938775510204,3.03399709144515,0.07024356731015656,4,39,0
f79b_01908,short_same_h12_tp15_sl10_pessimistic_fill_path_net_q60,short,same_bar_open,pessimistic,12,15.0,10.0,1500.0,1000.0,fill_path_net,0.6,no_session,54,extra_trees_d7_l80,0.68,0.5154614545560378,cash_mid,trend_aligned,6,0.08870965974736267,500.0,559,154,0.27549194991055453,0,0,0,1,30060.57292026506,383,104,0.27154046997389036,176,50,0.2840909090909091,3.1225800231071705,58.76127861665304,-55.63869859354587,1.056122448979592,2.168064084225546,104,271,0.3837638376383764,59,1.7627118644067796,0.46153846153846156,1.2241933045136049,-0.993548189170462,1.2321428571428572,0.030024807914492024,0.2880523731587563,1.4519230769230769,3.082302425671875,0.10645159169683517,6,55,0,3.1048380911576903,29.07902646518547,-25.974188374027793,1.1195355191256824,1.9303221961026111,50,194,0.25773195876288657,33,1.5151515151515151,0.46,1.264305498486325,-0.9620069768158442,1.3142373485388446,0.0620967618231538,0.321691176470588,1.34,2.379725332382743,0.07096772779789012,6,45,0
f79b_01828,short_same_h12_tp15_sl10_pessimistic_fill_path_net_q60,short,same_bar_open,pessimistic,12,15.0,10.0,1500.0,1000.0,fill_path_net,0.6,no_external,42,logistic_l2_balanced,0.68,0.537747145231403,all,trend_aligned,6,0.08870965974736267,500.0,576,159,0.2760416666666667,0,0,0,1,29942.631849533842,425,110,0.25882352941176473,151,49,0.32450331125827814,1.596773875452531,61.20966522568025,-59.61289135022771,1.0267857142857144,2.0119350830701817,110,271,0.4059040590405904,60,1.8333333333333333,0.45454545454545453,1.2241933045136049,-0.9935481891704618,1.2321428571428572,0.014516126140477554,0.15873015873015928,1.509090909090909,2.92744296520654,0.10645159169683518,5,66,0,1.8806447866440874,27.695155773126615,-25.81451098648254,1.0728522336769755,1.2667739411923435,49,194,0.25257731958762886,34,1.4411764705882353,0.4489795918367347,1.2588707169603006,-0.9560929994993533,1.316682286785379,0.038380505849879336,0.2969187675070015,1.346938775510204,3.03399709144515,0.07024356731015656,4,39,0
f79b_01863,short_same_h12_tp15_sl10_pessimistic_fill_path_net_q60,short,same_bar_open,pessimistic,12,15.0,10.0,1500.0,1000.0,fill_path_net,0.6,no_external,42,extra_trees_d7_l80,0.82,0.5291469283567207,all,trend_aligned,0,0.08870965974736267,500.0,248,164,0.6612903225806451,0,0,0,1,29819.48264165067,181,117,0.6464088397790055,67,47,0.7014925373134329,1.295161032311498,64.88224513922106,-63.587084106909565,1.0203683035714286,2.075806038088285,117,271,0.4317343173431734,41,2.8536585365853657,0.452991452991453,1.2241933045136049,-0.993548189170462,1.2321428571428572,0.011069752412918786,0.12478632478632515,1.8461538461538463,2.7067061054026516,0.10645159169683518,9,52,0,1.206451372564132,26.3467689449667,-25.14031757240258,1.0479887085391668,1.1212900992066692,47,194,0.2422680412371134,19,2.473684210526316,0.44680851063829785,1.2546080449984143,-0.9669352912462531,1.2975098296199208,0.025669178139662383,0.21518987341772047,1.7234042553191489,2.4914768543896004,0.07813999816044286,4,46,0
f79b_01871,short_same_h12_tp15_sl10_pessimistic_fill_path_net_q60,short,same_bar_open,pessimistic,12,15.0,10.0,1500.0,1000.0,fill_path_net,0.6,no_external,42,extra_trees_d7_l80,0.82,0.5291469283567207,cash_mid,trend_aligned,0,0.08870965974736267,500.0,248,164,0.6612903225806451,0,0,0,1,29819.48264165067,181,117,0.6464088397790055,67,47,0.7014925373134329,1.295161032311498,64.88224513922106,-63.587084106909565,1.0203683035714286,2.075806038088285,117,271,0.4317343173431734,41,2.8536585365853657,0.452991452991453,1.2241933045136049,-0.993548189170462,1.2321428571428572,0.011069752412918786,0.12478632478632515,1.8461538461538463,2.7067061054026516,0.10645159169683518,9,52,0,1.206451372564132,26.3467689449667,-25.14031757240258,1.0479887085391668,1.1212900992066692,47,194,0.2422680412371134,19,2.473684210526316,0.44680851063829785,1.2546080449984143,-0.9669352912462531,1.2975098296199208,0.025669178139662383,0.21518987341772047,1.7234042553191489,2.4914768543896004,0.07813999816044286,4,46,0
f79b_02532,short_same_h12_tp15_sl10_close_direction_fill_path_net_q60,short,same_bar_open,close_direction,12,15.0,10.0,1500.0,1000.0,fill_path_net,0.6,runtime_fill_context,27,extra_trees_d7_l80,0.68,0.5052405352837596,cash_mid,trend_aligned,6,0.08870965974736267,500.0,640,188,0.29375,0,0,0,1,29763.51196969682,450,131,0.2911111111111111,190,57,0.3,5.138950589164724,74.6757915753299,-69.53684098616522,1.0739025603735306,2.761886546574397,131,271,0.4833948339483395,70,1.8714285714285714,0.46564885496183206,1.2241933045136049,-0.9933834426595031,1.2323472004286418,0.03922863045163911,0.37213335902871386,1.4351145038167938,3.172799170945834,0.10636355921006299,7,57,0,0.8516127335746814,31.580638870061104,-30.72902613648643,1.0277136258660506,1.0680643033582555,57,194,0.29381443298969073,37,1.5405405405405406,0.43859649122807015,1.2632255548024443,-0.9602820667652009,1.315473441108545,0.014940574273240024,0.15946843853820458,1.368421052631579,3.1227823433837667,0.07065646583386428,5,36,0
