run_id,adapter_id,split,month,trade_count,net_profit,profit_factor,winner_count,loser_count,quality_flag
run254A_stage254_nonbinding_source_repair_after_binding_axis_no_gain_v1,s254_stage252_control,validation_is,2025.01,30,12.22,1.118825,15,15,pf_below_34d
run254A_stage254_nonbinding_source_repair_after_binding_axis_no_gain_v1,s254_stage252_control,validation_is,2025.02,36,190.5,2.163075,23,13,acceptable_measurement_only
run254A_stage254_nonbinding_source_repair_after_binding_axis_no_gain_v1,s254_stage252_control,validation_is,2025.03,32,8.3,1.039033,13,19,pf_below_34d
run254A_stage254_nonbinding_source_repair_after_binding_axis_no_gain_v1,s254_stage252_control,validation_is,2025.04,53,256.55,1.848716,33,20,acceptable_measurement_only
run254A_stage254_nonbinding_source_repair_after_binding_axis_no_gain_v1,s254_stage252_control,validation_is,2025.05,28,23.34,1.138328,13,15,pf_below_34d
run254A_stage254_nonbinding_source_repair_after_binding_axis_no_gain_v1,s254_stage252_control,validation_is,2025.06,22,112.74,2.020087,15,7,acceptable_measurement_only
run254A_stage254_nonbinding_source_repair_after_binding_axis_no_gain_v1,s254_stage252_control,validation_is,2025.07,20,185.04,2.468338,11,9,acceptable_measurement_only
run254A_stage254_nonbinding_source_repair_after_binding_axis_no_gain_v1,s254_stage252_control,validation_is,2025.08,25,28.91,1.096338,11,14,pf_below_34d
run254A_stage254_nonbinding_source_repair_after_binding_axis_no_gain_v1,s254_stage252_control,validation_is,2025.09,23,154.55,1.912877,14,9,acceptable_measurement_only
run254A_stage254_nonbinding_source_repair_after_binding_axis_no_gain_v1,s254_stage252_control,oos,2025.10,21,21.33,1.310345,13,8,pf_below_34d
run254A_stage254_nonbinding_source_repair_after_binding_axis_no_gain_v1,s254_stage252_control,oos,2025.11,33,211.19,3.160733,21,12,acceptable_measurement_only
run254A_stage254_nonbinding_source_repair_after_binding_axis_no_gain_v1,s254_stage252_control,oos,2025.12,20,-31.7,0.773523,10,10,negative_month
run254A_stage254_nonbinding_source_repair_after_binding_axis_no_gain_v1,s254_stage252_control,oos,2026.01,31,127.39,2.015788,18,13,acceptable_measurement_only
run254A_stage254_nonbinding_source_repair_after_binding_axis_no_gain_v1,s254_stage252_control,oos,2026.02,38,132,1.621879,20,18,acceptable_measurement_only
run254A_stage254_nonbinding_source_repair_after_binding_axis_no_gain_v1,s254_stage252_control,oos,2026.03,40,322.53,2.153747,21,19,acceptable_measurement_only
run254A_stage254_nonbinding_source_repair_after_binding_axis_no_gain_v1,s254_stage252_control,oos,2026.04,12,-6.72,0.912042,7,5,negative_month
run254A_stage254_nonbinding_source_repair_after_binding_axis_no_gain_v1,s254_hold4,validation_is,2025.01,29,-1.71,0.98244,17,12,negative_month
run254A_stage254_nonbinding_source_repair_after_binding_axis_no_gain_v1,s254_hold4,validation_is,2025.02,35,155.43,1.950875,21,14,acceptable_measurement_only
run254A_stage254_nonbinding_source_repair_after_binding_axis_no_gain_v1,s254_hold4,validation_is,2025.03,33,38.82,1.180122,18,15,pf_below_34d
run254A_stage254_nonbinding_source_repair_after_binding_axis_no_gain_v1,s254_hold4,validation_is,2025.04,53,224.4,1.695017,28,25,acceptable_measurement_only
run254A_stage254_nonbinding_source_repair_after_binding_axis_no_gain_v1,s254_hold4,validation_is,2025.05,28,-43.14,0.745802,10,18,negative_month
run254A_stage254_nonbinding_source_repair_after_binding_axis_no_gain_v1,s254_hold4,validation_is,2025.06,20,79.06,1.859254,13,7,acceptable_measurement_only
run254A_stage254_nonbinding_source_repair_after_binding_axis_no_gain_v1,s254_hold4,validation_is,2025.07,20,263.68,3.210782,12,8,acceptable_measurement_only
