run_id,stage_id,record_view,split,tier_scope,route_role,report_path,report_sha256,net_profit,profit_factor,trade_count,max_drawdown_amount,status
run03S_et_probability_shape_attribution_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_thin_edge_tier_a_only_validation_is,validation,Tier A,tier_only_total,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03S_et_probability_shape_attribution_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03S_et_probability_shape_attribution_probe_v1_thin_edge_tier_a_only_validation_is.htm,8c4d4f4ee7d3bbe6d81a136713bf35d7b8d2249af0347f8e443d522e7722dee0,-19.98,0.94,48,196.76,recorded
run03S_et_probability_shape_attribution_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_thin_edge_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03S_et_probability_shape_attribution_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03S_et_probability_shape_attribution_probe_v1_thin_edge_tier_b_fallback_only_validation_is.htm,08b5c7c55d41cd43b99382df2323ae5ad7a08647750de56597522ed693fed5da,-95.43,0.19,11,106.65,recorded
run03S_et_probability_shape_attribution_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_thin_edge_routed_tier_a_used_validation_is,validation,Tier A,primary_used,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03S_et_probability_shape_attribution_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03S_et_probability_shape_attribution_probe_v1_thin_edge_routed_validation_is.htm,b7a4db523881eb5952cd5948c09d5665a659dc0ba7eb4188b31b0aa6d1e3ab8c,NA,NA,NA,NA,recorded
run03S_et_probability_shape_attribution_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_thin_edge_routed_tier_b_fallback_used_validation_is,validation,Tier B,fallback_used,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03S_et_probability_shape_attribution_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03S_et_probability_shape_attribution_probe_v1_thin_edge_routed_validation_is.htm,b7a4db523881eb5952cd5948c09d5665a659dc0ba7eb4188b31b0aa6d1e3ab8c,NA,NA,NA,NA,recorded
run03S_et_probability_shape_attribution_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_thin_edge_routed_total_validation_is,validation,Tier A+B,routed_total,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03S_et_probability_shape_attribution_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03S_et_probability_shape_attribution_probe_v1_thin_edge_routed_validation_is.htm,b7a4db523881eb5952cd5948c09d5665a659dc0ba7eb4188b31b0aa6d1e3ab8c,-14.47,0.96,59,196.76,recorded
run03S_et_probability_shape_attribution_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_middle_edge_tier_a_only_validation_is,validation,Tier A,tier_only_total,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03S_et_probability_shape_attribution_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03S_et_probability_shape_attribution_probe_v1_middle_edge_tier_a_only_validation_is.htm,aac2eee60198f6da36b8196e09717faab8de623ad1868096c0691af7839117a6,20.01,1.03,29,242.14,recorded
run03S_et_probability_shape_attribution_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_middle_edge_tier_b_fallback_only_validation_is,validation,Tier B,tier_b_fallback_only_total,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03S_et_probability_shape_attribution_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03S_et_probability_shape_attribution_probe_v1_middle_edge_tier_b_fallback_only_validation_is.htm,4065eebe3e79de042e95d0041795539a83d17ed87eff82475c8c30956d076e8f,-99.02,0.33,4,129.23,recorded
run03S_et_probability_shape_attribution_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_middle_edge_routed_tier_a_used_validation_is,validation,Tier A,primary_used,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03S_et_probability_shape_attribution_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03S_et_probability_shape_attribution_probe_v1_middle_edge_routed_validation_is.htm,7365e59ed185f5a0361ebcf5d612def7a9ec88a8ca2faa106320e8cbedab0c41,NA,NA,NA,NA,recorded
run03S_et_probability_shape_attribution_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_middle_edge_routed_tier_b_fallback_used_validation_is,validation,Tier B,fallback_used,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03S_et_probability_shape_attribution_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03S_et_probability_shape_attribution_probe_v1_middle_edge_routed_validation_is.htm,7365e59ed185f5a0361ebcf5d612def7a9ec88a8ca2faa106320e8cbedab0c41,NA,NA,NA,NA,recorded
run03S_et_probability_shape_attribution_probe_v1,12_model_family_challenge__extratrees_training_effect,mt5_middle_edge_routed_total_validation_is,validation,Tier A+B,routed_total,stages/12_model_family_challenge__extratrees_training_effect/02_runs/run03S_et_probability_shape_attribution_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run03S_et_probability_shape_attribution_probe_v1_middle_edge_routed_validation_is.htm,7365e59ed185f5a0361ebcf5d612def7a9ec88a8ca2faa106320e8cbedab0c41,-93.64,0.87,32,355.79,recorded
