attempt_name,model_id,ini_path,ini_sha256,terminal_path,expert,symbol,period,model,deposit,leverage,from_date,to_date,first_time,last_time,report,claim_boundary
run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,h12_move5__rf5_l80_n64,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364M/mt5/inis/ObsidianPrimeV2_RuntimeProbeEA_run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only.ini,796e5683d2f7d5cab85747d4b75682316799ad5be4c6aa453654d2bde8ca65be,C:/Users/awdse/AppData/Local/ObsidianPrime/mt5_portable_run329E/terminal64.exe,Project_Obsidian_Prime_v2\foundation\mt5\ObsidianPrimeV2_RuntimeProbeEA.ex5,US100,M5,4,500.0,1:100,2025.01.02,2026.04.14,2025.01.02 16:35:00,2026.04.13 22:00:00,Project_Obsidian_Prime_v2_run364M_prepare_density_lift_trade_shape_onnx_runtime_probe_without_db_v1_run364M_h12_move5_rf5_l80_n64_selected_margin_maxhold_only,research_development_runtime_probe_package_only_common_files_synced_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
