candidate_alias,candidate_role,soft_score_min,soft_score_q50,soft_score_q80,soft_score_q95,soft_score_max,signal_soft_score_q50,signal_soft_score_q80,high_soft_score_signal_rows,high_soft_score_signal_ratio,atr_14_over_atr_50_q33,atr_14_over_atr_50_q67,adx_14_q33,adx_14_q67
s264_aih,challenger_core,0,0,0.347071075439,0.806848271688,0.999619547526,0,0.188178868871,16,0.0296296296296,1.15670530001,1.41486783822,21.2857926687,30.5642121633
s264_lc,defensive_control,0,0,0.347071075439,0.806848271688,0.999619547526,0,0.188178868871,16,0.0296296296296,1.15670530001,1.41486783822,21.2857926687,30.5642121633
