record_type,written_at,run_id,active_tier,model_id,feature_order_hash,bar_time,source_time,symbol,timeframe,feature_ready,model_ok,skip_reason,input_hash,p_short,p_flat,p_long,decision,decision_reason,position_before,position_after,exec_action,order_attempted,order_filled,trade_retcode,trade_comment,model_risk_pct,clipped_risk_pct,computed_lot,executed_lot,min_lot_floor_applied,actual_risk_pct_after_floor,atr_points,open_sl_points,open_tp_points,lifecycle_decision,tier_b_enabled,event,detail
lifecycle,2026.04.14 00:00:00,run330E_mt5_runtime_probe_or_block_v1,,run330E_mt5_runtime_probe_or_block_v1_u42_bal_onnx,d5291c35db3fe7045106a498fcb882ddbfa4c27f48b8cbf6201257af0346a306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,init_start,stage330_Runtime__RawForwardMt5ProbeOrBlock
lifecycle,2026.04.14 00:00:00,run330E_mt5_runtime_probe_or_block_v1,,run330E_mt5_runtime_probe_or_block_v1_u42_bal_onnx,d5291c35db3fe7045106a498fcb882ddbfa4c27f48b8cbf6201257af0346a306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,init_ok,runtime_ready
cycle,2026.04.14 01:05:00,run330E_mt5_runtime_probe_or_block_v1,tier_a,run330E_mt5_runtime_probe_or_block_v1_u42_bal_onnx,d5291c35db3fe7045106a498fcb882ddbfa4c27f48b8cbf6201257af0346a306,2026.04.14 01:05:00,2026.04.14 01:05:00,US100,PERIOD_M5,true,true,,30436C0175353C2A,0.1023589000,0.6599324346,0.2377087027,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 01:10:00,run330E_mt5_runtime_probe_or_block_v1,tier_a,run330E_mt5_runtime_probe_or_block_v1_u42_bal_onnx,d5291c35db3fe7045106a498fcb882ddbfa4c27f48b8cbf6201257af0346a306,2026.04.14 01:10:00,2026.04.14 01:10:00,US100,PERIOD_M5,true,true,,CB266825960E3E9B,0.0945755094,0.7025879622,0.2028365284,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 01:15:00,run330E_mt5_runtime_probe_or_block_v1,tier_a,run330E_mt5_runtime_probe_or_block_v1_u42_bal_onnx,d5291c35db3fe7045106a498fcb882ddbfa4c27f48b8cbf6201257af0346a306,2026.04.14 01:15:00,2026.04.14 01:15:00,US100,PERIOD_M5,true,true,,19C632963614C153,0.0963352472,0.6937561631,0.2099086344,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 01:20:02,run330E_mt5_runtime_probe_or_block_v1,tier_a,run330E_mt5_runtime_probe_or_block_v1_u42_bal_onnx,d5291c35db3fe7045106a498fcb882ddbfa4c27f48b8cbf6201257af0346a306,2026.04.14 01:20:00,2026.04.14 01:20:00,US100,PERIOD_M5,true,true,,E205ADF30D85AE7B,0.0981652960,0.6946239471,0.2072107494,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 01:25:00,run330E_mt5_runtime_probe_or_block_v1,tier_a,run330E_mt5_runtime_probe_or_block_v1_u42_bal_onnx,d5291c35db3fe7045106a498fcb882ddbfa4c27f48b8cbf6201257af0346a306,2026.04.14 01:25:00,2026.04.14 01:25:00,US100,PERIOD_M5,true,true,,13AEA496987AF7A2,0.0967133716,0.7063188553,0.1969677657,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 01:30:00,run330E_mt5_runtime_probe_or_block_v1,tier_a,run330E_mt5_runtime_probe_or_block_v1_u42_bal_onnx,d5291c35db3fe7045106a498fcb882ddbfa4c27f48b8cbf6201257af0346a306,2026.04.14 01:30:00,2026.04.14 01:30:00,US100,PERIOD_M5,true,true,,ED6228AEEB9D9842,0.0986798853,0.7002346516,0.2010854781,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 01:35:00,run330E_mt5_runtime_probe_or_block_v1,tier_a,run330E_mt5_runtime_probe_or_block_v1_u42_bal_onnx,d5291c35db3fe7045106a498fcb882ddbfa4c27f48b8cbf6201257af0346a306,2026.04.14 01:35:00,2026.04.14 01:35:00,US100,PERIOD_M5,true,true,,9AA858640E67621,0.0973470956,0.7141942382,0.1884586662,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 01:40:00,run330E_mt5_runtime_probe_or_block_v1,tier_a,run330E_mt5_runtime_probe_or_block_v1_u42_bal_onnx,d5291c35db3fe7045106a498fcb882ddbfa4c27f48b8cbf6201257af0346a306,2026.04.14 01:40:00,2026.04.14 01:40:00,US100,PERIOD_M5,true,true,,AF72F1E7AE70D322,0.1047171578,0.7153242826,0.1799585521,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 01:45:00,run330E_mt5_runtime_probe_or_block_v1,tier_a,run330E_mt5_runtime_probe_or_block_v1_u42_bal_onnx,d5291c35db3fe7045106a498fcb882ddbfa4c27f48b8cbf6201257af0346a306,2026.04.14 01:45:00,2026.04.14 01:45:00,US100,PERIOD_M5,true,true,,54FA94649A15C59E,0.1005377695,0.7253377438,0.1741244793,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 01:50:00,run330E_mt5_runtime_probe_or_block_v1,tier_a,run330E_mt5_runtime_probe_or_block_v1_u42_bal_onnx,d5291c35db3fe7045106a498fcb882ddbfa4c27f48b8cbf6201257af0346a306,2026.04.14 01:50:00,2026.04.14 01:50:00,US100,PERIOD_M5,true,true,,9A71B03D44501341,0.1022890732,0.7126392126,0.1850717217,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 01:55:00,run330E_mt5_runtime_probe_or_block_v1,tier_a,run330E_mt5_runtime_probe_or_block_v1_u42_bal_onnx,d5291c35db3fe7045106a498fcb882ddbfa4c27f48b8cbf6201257af0346a306,2026.04.14 01:55:00,2026.04.14 01:55:00,US100,PERIOD_M5,true,true,,F7C07D3A9B90D2A7,0.1049263850,0.7177433372,0.1773303300,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 02:00:00,run330E_mt5_runtime_probe_or_block_v1,tier_a,run330E_mt5_runtime_probe_or_block_v1_u42_bal_onnx,d5291c35db3fe7045106a498fcb882ddbfa4c27f48b8cbf6201257af0346a306,2026.04.14 02:00:00,2026.04.14 02:00:00,US100,PERIOD_M5,true,true,,2214834F01BD951A,0.0988022909,0.7213661671,0.1798315346,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 02:05:00,run330E_mt5_runtime_probe_or_block_v1,tier_a,run330E_mt5_runtime_probe_or_block_v1_u42_bal_onnx,d5291c35db3fe7045106a498fcb882ddbfa4c27f48b8cbf6201257af0346a306,2026.04.14 02:05:00,2026.04.14 02:05:00,US100,PERIOD_M5,true,true,,220EFA2A109E4BAB,0.0948700160,0.7409287095,0.1642012745,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 02:10:00,run330E_mt5_runtime_probe_or_block_v1,tier_a,run330E_mt5_runtime_probe_or_block_v1_u42_bal_onnx,d5291c35db3fe7045106a498fcb882ddbfa4c27f48b8cbf6201257af0346a306,2026.04.14 02:10:00,2026.04.14 02:10:00,US100,PERIOD_M5,true,true,,5B997D5B63E803C7,0.1093579605,0.7297391891,0.1609028578,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
cycle,2026.04.14 02:15:00,run330E_mt5_runtime_probe_or_block_v1,tier_a,run330E_mt5_runtime_probe_or_block_v1_u42_bal_onnx,d5291c35db3fe7045106a498fcb882ddbfa4c27f48b8cbf6201257af0346a306,2026.04.14 02:15:00,2026.04.14 02:15:00,US100,PERIOD_M5,true,true,,4511B92FDD4CA5D4,0.1076603457,0.7136636972,0.1786759198,flat,threshold_or_margin_not_met,none,none,flat_no_position,false,false,0,,0.0000000000,0.0000000000,0.0000000000,0.0000000000,false,0.0000000000,0.0000000000,0.0000000000,0.0000000000,flat_no_position,false,,
